Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1987/9/4,166.02,166.02,162.97,162.97,0,0,0,1775.0
1987/9/5,162.97,166.38,162.97,166.38,0,0,0,1208.0
1987/9/7,166.38,172.98,166.38,172.98,0,0,0,1910.0
1987/9/8,172.98,174.94,172.98,174.94,0,0,0,2139.0
1987/9/9,174.94,175.67,174.94,175.67,0,0,0,1861.0
1987/9/10,175.67,176.11,175.67,176.11,0,0,0,1581.0
1987/9/11,176.11,178.46,176.11,178.46,0,0,0,1382.0
1987/9/12,178.46,184.87,178.46,184.87,0,0,0,1390.0
1987/9/14,184.87,193.02,184.87,193.02,0,0,0,1830.0
1987/9/15,193.02,198.63,193.02,198.63,0,0,0,2134.0
1987/9/16,198.63,198.63,197.43,197.43,0,0,0,2380.0
1987/9/17,197.43,205.56,197.43,205.56,0,0,0,2149.0
1987/9/18,205.56,214.28,205.56,214.28,0,0,0,2137.0
1987/9/19,214.28,223.32,214.28,223.32,0,0,0,1625.0
1987/9/21,223.32,223.32,216.98,216.98,0,0,0,2748.0
1987/9/22,216.98,226.99,216.98,226.99,0,0,0,2364.0
1987/9/23,226.99,233.39,226.99,233.39,0,0,0,2439.0
1987/9/24,233.39,244.38,233.39,244.38,0,0,0,2078.0
1987/9/25,244.38,255.73,244.38,255.73,0,0,0,1205.0
1987/9/26,255.73,259.11,255.73,259.11,0,0,0,2484.0
1987/9/29,259.11,259.11,250.54,250.54,0,0,0,3292.0
1987/9/30,250.54,258.12,250.54,258.12,0,0,0,2887.0
1987/10/1,258.12,270.53,258.12,270.53,0,0,0,1094.0
1987/10/2,270.53,270.53,263.58,263.58,0,0,0,3459.0
1987/10/3,263.58,263.58,256.82,256.82,0,0,0,2527.0
1987/10/5,256.82,256.82,247.87,247.87,0,0,0,2002.0
1987/10/6,247.87,251.45,247.87,251.45,0,0,0,2808.0
1987/10/8,251.45,251.45,243.01,243.01,0,0,0,2830.0
1987/10/9,243.01,243.01,232.2,232.2,0,0,0,2028.0
1987/10/12,232.2,232.2,224.15,224.15,0,0,0,1205.0
1987/10/13,224.15,224.15,214.32,214.32,0,0,0,1592.0
1987/10/14,214.32,214.32,208.34,208.34,0,0,0,1027.0
1987/10/15,208.34,208.34,198.78,198.78,0,0,0,546.0
1987/10/16,198.78,198.78,191.64,191.64,0,0,0,1608.0
1987/10/17,191.64,200.7,191.64,200.7,0,0,0,567.0
1987/10/19,200.7,206.63,200.7,206.63,0,0,0,2557.0
1987/10/20,206.63,206.63,196.65,196.65,0,0,0,232.0
1987/10/21,196.65,196.65,188.01,188.01,0,0,0,1331.0
1987/10/22,188.01,188.01,178.97,178.97,0,0,0,1679.0
1987/10/23,178.97,178.97,170.76,170.76,0,0,0,220.0
1987/10/24,170.76,170.76,163.14,163.14,0,0,0,81.0
1987/10/27,163.14,163.14,160.47,160.47,0,0,0,65.0
1987/10/28,160.47,160.6,160.47,160.6,0,0,0,1027.0
1987/10/29,160.6,160.6,156.35,156.35,0,0,0,558.0
1987/10/30,156.35,156.35,155.74,155.74,0,0,0,753.0
1987/11/2,155.74,157.32,155.74,157.32,0,0,0,129.0
1987/11/3,157.32,161.54,157.32,161.54,0,0,0,726.0
1987/11/4,161.54,163.42,161.54,163.42,0,0,0,1596.0
1987/11/5,163.42,163.42,161.5,161.5,0,0,0,1117.0
1987/11/6,161.5,161.5,160.07,160.07,0,0,0,624.0
1987/11/7,160.07,160.07,156.87,156.87,0,0,0,308.0
1987/11/9,156.87,156.87,152.63,152.63,0,0,0,76.0
1987/11/10,152.63,152.63,148.43,148.43,0,0,0,66.0
1987/11/11,148.43,148.43,145.67,145.67,0,0,0,385.0
1987/11/13,145.67,148.24,145.67,148.24,0,0,0,1000.0
1987/11/14,148.24,150.0,148.24,150.0,0,0,0,824.0
1987/11/16,148.24,154.18,148.24,154.18,0,0,0,784.0
1987/11/17,154.18,157.38,154.18,157.38,0,0,0,719.0
1987/11/18,157.38,157.87,157.38,157.87,0,0,0,1183.0
1987/11/19,157.87,162.11,157.87,162.11,0,0,0,1147.0
1987/11/20,162.11,163.17,162.11,163.17,0,0,0,1404.0
1987/11/21,163.17,167.76,163.17,167.76,0,0,0,1150.0
1987/11/23,167.76,172.47,167.76,172.47,0,0,0,957.0
1987/11/24,172.47,177.39,172.47,177.39,0,0,0,1244.0
1987/11/25,177.39,182.29,177.39,182.29,0,0,0,606.0
1987/11/26,182.29,182.29,179.81,179.81,0,0,0,2082.0
1987/11/27,179.81,179.81,174.82,174.82,0,0,0,2032.0
1987/11/28,174.82,174.82,172.79,172.79,0,0,0,1162.0
1987/11/30,172.79,177.63,172.79,177.63,0,0,0,1355.0
1987/12/1,177.63,177.63,176.41,176.41,0,0,0,1865.0
1987/12/2,176.41,176.41,173.97,173.97,0,0,0,1589.0
1987/12/3,173.97,173.97,169.31,169.31,0,0,0,751.0
1987/12/4,169.31,169.31,165.19,165.19,0,0,0,170.0
1987/12/5,165.19,165.19,162.95,162.95,0,0,0,1260.0
1987/12/7,162.95,164.21,162.95,164.21,0,0,0,1077.0
1987/12/8,164.21,168.59,164.21,168.59,0,0,0,1253.0
1987/12/9,168.59,172.93,168.59,172.93,0,0,0,972.0
1987/12/10,172.93,172.93,169.32,169.32,0,0,0,1233.0
1987/12/11,169.32,170.65,169.32,170.65,0,0,0,926.0
1987/12/12,170.65,172.35,170.65,172.35,0,0,0,1046.0
1987/12/14,172.35,172.35,172.11,172.11,0,0,0,1255.0
1987/12/15,172.11,172.11,170.76,170.76,0,0,0,1335.0
1987/12/16,170.76,170.76,166.1,166.1,0,0,0,683.0
1987/12/17,166.1,167.37,166.1,167.37,0,0,0,1374.0
1987/12/18,167.37,168.93,167.37,168.93,0,0,0,1251.0
1987/12/19,168.93,168.93,165.07,165.07,0,0,0,894.0
1987/12/21,165.07,165.07,161.06,161.06,0,0,0,568.0
1987/12/22,161.06,161.06,160.89,160.89,0,0,0,949.0
1987/12/23,160.89,160.89,157.0,157.0,0,0,0,39.0
1987/12/24,157.0,157.0,153.03,153.03,0,0,0,415.0
1987/12/28,153.03,153.03,148.97,148.97,0,0,0,180.0
1987/12/29,148.97,152.34,148.97,152.34,0,0,0,881.0
1988/1/5,152.34,152.42,152.34,152.42,0,0,0,840.0
1988/1/6,152.42,156.33,152.42,156.33,0,0,0,670.0
1988/1/7,156.33,160.51,156.33,160.51,0,0,0,790.0
1988/1/8,160.51,160.51,159.83,159.83,0,0,0,1239.0
1988/1/9,159.83,159.83,156.56,156.56,0,0,0,852.0
1988/1/11,156.56,156.56,155.94,155.94,0,0,0,693.0
1988/1/12,155.94,159.53,155.94,159.53,0,0,0,847.0
1988/1/13,159.53,159.53,158.65,158.65,0,0,0,1065.0
1988/1/14,158.65,158.65,156.68,156.68,0,0,0,736.0
1988/1/15,156.68,160.88,156.68,160.88,0,0,0,741.0
1988/1/16,160.88,165.38,160.88,165.38,0,0,0,257.0
1988/1/18,165.38,169.66,165.38,169.66,0,0,0,786.0
1988/1/19,169.66,169.66,167.92,167.92,0,0,0,1344.0
1988/1/20,167.92,172.61,167.92,172.61,0,0,0,1525.0
1988/1/21,172.61,172.61,170.42,170.42,0,0,0,1975.0
1988/1/22,170.42,170.42,170.19,170.19,0,0,0,1565.0
1988/1/23,170.19,174.56,170.19,174.56,0,0,0,1345.0
1988/1/25,174.56,176.92,174.56,176.92,0,0,0,1345.0
1988/1/26,176.92,176.92,174.88,174.88,0,0,0,1730.0
1988/1/27,174.88,174.88,172.76,172.76,0,0,0,2036.0
1988/1/28,172.76,176.31,172.76,176.31,0,0,0,1727.0
1988/1/29,176.31,176.31,173.7,173.7,0,0,0,1709.0
1988/2/1,173.7,173.84,173.7,173.84,0,0,0,1383.0
1988/2/2,173.84,177.86,173.84,177.86,0,0,0,1443.0
1988/2/3,177.86,180.22,177.86,180.22,0,0,0,1508.0
1988/2/4,180.22,184.28,180.22,184.28,0,0,0,1552.0
1988/2/5,184.28,189.12,184.28,189.12,0,0,0,1522.0
1988/2/6,189.12,193.63,189.12,193.63,0,0,0,1059.0
1988/2/8,193.63,193.63,193.38,193.38,0,0,0,2173.0
1988/2/9,193.38,193.38,188.87,188.87,0,0,0,1923.0
1988/2/10,188.87,193.58,188.87,193.58,0,0,0,1312.0
1988/2/11,193.58,196.83,193.58,196.83,0,0,0,1767.0
1988/2/12,196.83,200.97,196.83,200.97,0,0,0,1803.0
1988/2/22,200.97,202.57,200.97,202.57,0,0,0,1461.0
1988/2/23,202.57,206.22,202.57,206.22,0,0,0,2064.0
1988/2/24,206.22,207.68,206.22,207.68,0,0,0,2137.0
1988/2/25,207.68,207.68,207.06,207.06,0,0,0,2024.0
1988/2/26,207.06,207.06,203.17,203.17,0,0,0,1881.0
1988/2/27,203.17,208.11,203.17,208.11,0,0,0,1148.0
1988/2/29,208.11,211.78,208.11,211.78,0,0,0,1490.0
1988/3/1,211.78,211.78,209.7,209.7,0,0,0,2138.0
1988/3/2,209.7,209.7,209.08,209.08,0,0,0,2028.0
1988/3/3,209.08,209.08,203.71,203.71,0,0,0,1734.0
1988/3/4,203.71,203.71,200.97,200.97,0,0,0,1602.0
1988/3/5,200.97,202.86,200.97,202.86,0,0,0,1299.0
1988/3/7,202.86,202.86,197.49,197.49,0,0,0,815.0
1988/3/8,197.49,197.49,195.78,195.78,0,0,0,1131.0
1988/3/9,195.78,199.93,195.78,199.93,0,0,0,1335.0
1988/3/10,199.93,201.68,199.93,201.68,0,0,0,1562.0
1988/3/11,201.68,201.68,199.67,199.67,0,0,0,1554.0
1988/3/12,199.67,199.67,198.05,198.05,0,0,0,1019.0
1988/3/14,198.05,199.39,198.05,199.39,0,0,0,1134.0
1988/3/15,199.39,199.39,196.73,196.73,0,0,0,1014.0
1988/3/16,196.73,199.66,196.73,199.66,0,0,0,1161.0
1988/3/17,199.66,203.71,199.66,203.71,0,0,0,1579.0
1988/3/18,203.71,208.88,203.71,208.88,0,0,0,1472.0
1988/3/19,208.88,211.96,208.88,211.96,0,0,0,1466.0
1988/3/21,211.96,212.77,211.96,212.77,0,0,0,2084.0
1988/3/22,212.77,213.64,212.77,213.64,0,0,0,1897.0
1988/3/23,213.64,213.64,211.95,211.95,0,0,0,1982.0
1988/3/24,211.95,212.69,211.95,212.69,0,0,0,1845.0
1988/3/25,212.69,212.69,209.94,209.94,0,0,0,1708.0
1988/3/26,209.94,209.94,204.37,204.37,0,0,0,1062.0
1988/3/28,204.37,204.37,203.88,203.88,0,0,0,1050.0
1988/3/30,203.88,209.48,203.88,209.48,0,0,0,786.0
1988/3/31,209.48,209.48,207.83,207.83,0,0,0,1194.0
1988/4/1,207.83,207.83,205.99,205.99,0,0,0,900.0
1988/4/2,205.99,210.56,205.99,210.56,0,0,0,1155.0
1988/4/5,210.56,210.84,210.56,210.84,0,0,0,1467.0
1988/4/6,210.84,211.3,210.84,211.3,0,0,0,1271.0
1988/4/7,211.3,216.29,211.3,216.29,0,0,0,1746.0
1988/4/8,216.29,218.78,216.29,218.78,0,0,0,1682.0
1988/4/9,218.78,220.53,218.78,220.53,0,0,0,1491.0
1988/4/11,220.53,223.85,220.53,223.85,0,0,0,1852.0
1988/4/12,223.85,224.68,223.85,224.68,0,0,0,2029.0
1988/4/13,224.68,229.58,224.68,229.58,0,0,0,1559.0
1988/4/14,229.58,229.9,229.58,229.9,0,0,0,1784.0
1988/4/15,229.9,229.9,227.54,227.54,0,0,0,2921.0
1988/4/16,227.54,233.62,227.54,233.62,0,0,0,1032.0
1988/4/18,233.62,236.71,233.62,236.71,0,0,0,1245.0
1988/4/19,236.71,239.1,236.71,239.1,0,0,0,2946.0
1988/4/20,239.1,239.1,236.93,236.93,0,0,0,2700.0
1988/4/21,236.93,239.64,236.93,239.64,0,0,0,2712.0
1988/4/22,239.64,244.16,239.64,244.16,0,0,0,2252.0
1988/4/23,244.16,249.84,244.16,249.84,0,0,0,1722.0
1988/4/25,249.84,250.4,249.84,250.4,0,0,0,2424.0
1988/4/26,250.4,255.29,250.4,255.29,0,0,0,1697.0
1988/4/27,255.29,261.73,255.29,261.73,0,0,0,1852.0
1988/4/28,261.73,262.57,261.73,262.57,0,0,0,3544.0
1988/4/29,262.57,262.57,261.0,261.0,0,0,0,2886.0
1988/4/30,261.0,261.0,260.75,260.75,0,0,0,1983.0
1988/5/2,260.75,266.57,260.75,266.57,0,0,0,2571.0
1988/5/3,266.57,266.57,265.74,265.74,0,0,0,3083.0
1988/5/4,265.74,267.5,265.74,267.5,0,0,0,3035.0
1988/5/5,267.5,271.99,267.5,271.99,0,0,0,2878.0
1988/5/6,271.99,273.87,271.99,273.87,0,0,0,2601.0
1988/5/7,273.87,273.87,269.17,269.17,0,0,0,2222.0
1988/5/9,269.17,269.17,264.99,264.99,0,0,0,2873.0
1988/5/10,264.99,264.99,262.37,262.37,0,0,0,2861.0
1988/5/11,262.37,269.23,262.37,269.23,0,0,0,2239.0
1988/5/12,269.23,269.23,262.79,262.79,0,0,0,2812.0
1988/5/13,262.79,265.59,262.79,265.59,0,0,0,2319.0
1988/5/14,265.59,266.37,265.59,266.37,0,0,0,1861.0
1988/5/16,266.37,266.78,266.37,266.78,0,0,0,3303.0
1988/5/17,266.78,268.27,266.78,268.27,0,0,0,3924.0
1988/5/18,268.27,268.52,268.27,268.52,0,0,0,3219.0
1988/5/19,268.52,268.52,264.09,264.09,0,0,0,1137.0
1988/5/20,264.09,264.09,263.72,263.72,0,0,0,2612.0
1988/5/21,263.72,263.72,257.26,257.26,0,0,0,1940.0
1988/5/23,257.26,257.26,251.29,251.29,0,0,0,1191.0
1988/5/24,251.29,256.19,251.29,256.19,0,0,0,2637.0
1988/5/25,256.19,256.19,251.01,251.01,0,0,0,2075.0
1988/5/26,251.01,255.22,251.01,255.22,0,0,0,1939.0
1988/5/27,255.22,259.94,255.22,259.94,0,0,0,2145.0
1988/5/28,259.94,259.94,259.22,259.22,0,0,0,2300.0
1988/5/30,259.22,264.94,259.22,264.94,0,0,0,1880.0
1988/5/31,264.94,268.35,264.94,268.35,0,0,0,2092.0
1988/6/1,268.35,275.07,268.35,275.07,0,0,0,2017.0
1988/6/2,275.07,276.38,275.07,276.38,0,0,0,3024.0
1988/6/3,276.38,276.38,272.65,272.65,0,0,0,3519.0
1988/6/4,272.65,279.93,272.65,279.93,0,0,0,1887.0
1988/6/6,279.93,279.98,279.93,279.98,0,0,0,2221.0
1988/6/7,279.98,279.98,274.93,274.93,0,0,0,4100.0
1988/6/8,274.93,274.93,272.97,272.97,0,0,0,3587.0
1988/6/9,272.97,278.53,272.97,278.53,0,0,0,2670.0
1988/6/10,278.53,278.53,275.36,275.36,0,0,0,4125.0
1988/6/11,275.36,275.36,269.57,269.57,0,0,0,2473.0
1988/6/13,269.57,270.72,269.57,270.72,0,0,0,2877.0
