Date,Open,High,Low,Close,Volume,vol_deg_change,vol_percentile,body,upper_shadow,lower_shadow,norm_o,norm_h,norm_l,norm_c,log_rtn,kalman_log_rtn1
2017-09-05,4505.0,4527.49,3972.51,4100.11,1394644614,1.0,1.0,0.73,0.04,0.23,-0.0009,0.005,-0.1258,-0.0942,-0.09508,-0.00408
2017-09-06,4106.97,4484.99,3603.0,4366.47,1228938157,0.0,0.95,0.29,0.13,0.57,0.0017,0.0881,-0.1309,0.0613,0.06294,0.00247
2017-09-07,4366.49,4662.87,4335.26,4619.77,807363726,0.0,0.667,0.77,0.13,0.1,0.0,0.0657,-0.0072,0.0564,0.05639,0.00798
2017-09-08,4619.77,4788.59,4438.19,4691.61,500429975,0.0,0.227,0.21,0.28,0.52,0.0,0.0359,-0.0401,0.0154,0.01543,0.00872
2017-09-09,4691.66,4735.39,4028.93,4282.8,1132255046,1.0,0.87,0.58,0.06,0.36,0.0,0.0093,-0.1523,-0.0912,-0.09117,-0.00131
2017-09-10,4282.8,4426.62,4150.06,4258.81,658782952,0.0,0.458,0.09,0.52,0.39,0.0,0.033,-0.0315,-0.0056,-0.00562,-0.00171
2017-09-11,4258.81,4283.0,3801.0,4130.37,660373275,1.0,0.48,0.27,0.05,0.68,0.0,0.0057,-0.1137,-0.0306,-0.03062,-0.00441
2017-09-12,4153.62,4334.43,4098.91,4208.47,699989065,1.0,0.577,0.23,0.53,0.23,0.0056,0.0426,-0.0133,0.0131,0.01873,-0.00225
2017-09-13,4208.6,4394.59,4040.8,4163.72,879630319,1.0,0.741,0.13,0.53,0.35,0.0,0.0432,-0.0407,-0.0107,-0.01069,-0.00303
2017-09-14,4159.72,4165.38,3760.0,3944.69,913462545,1.0,0.75,0.53,0.01,0.46,-0.001,0.0014,-0.101,-0.0531,-0.05404,-0.00766
2017-09-15,3944.0,3993.0,3165.13,3189.02,1665021543,1.0,1.0,0.91,0.06,0.03,-0.0002,0.0123,-0.22,-0.2125,-0.21266,-0.02423
2017-09-16,3188.01,3856.0,2817.0,3700.0,1968866492,1.0,1.0,0.49,0.15,0.36,-0.0003,0.1902,-0.1237,0.1489,0.14862,-0.01045
2017-09-17,3674.01,3950.0,3470.66,3714.95,1297563953,0.0,0.903,0.09,0.49,0.42,-0.007,0.0724,-0.0569,0.0111,0.00403,-0.00919
2017-09-18,3685.23,3748.21,3499.02,3699.99,682171210,0.0,0.406,0.06,0.19,0.75,-0.008,0.0169,-0.0519,0.004,-0.00404,-0.00874
2017-09-19,3690.0,4123.2,3690.0,4035.01,1030006455,1.0,0.788,0.8,0.2,0.0,-0.0027,0.111,0.0,0.0894,0.08668,-2e-05
2017-09-20,4060.0,4089.97,3830.91,3910.04,902332129,0.0,0.647,0.58,0.12,0.31,0.0062,0.0074,-0.0581,-0.0376,-0.03146,-0.00297
2017-09-21,3910.04,4046.08,3820.0,3900.0,720935076,0.0,0.486,0.04,0.6,0.35,0.0,0.0342,-0.0233,-0.0026,-0.00257,-0.00293
2017-09-22,3889.99,3910.0,3567.0,3609.99,1001654084,1.0,0.778,0.82,0.06,0.13,-0.0026,0.0051,-0.0867,-0.0747,-0.07727,-0.00959
2017-09-23,3592.84,3750.0,3505.55,3595.87,838966425,0.0,0.595,0.01,0.63,0.36,-0.0048,0.0428,-0.0246,0.0008,-0.00392,-0.0091
2017-09-24,3595.88,3817.19,3542.91,3780.0,752792791,0.0,0.474,0.67,0.14,0.19,0.0,0.0597,-0.0148,0.0499,0.04994,-0.00382
2017-09-25,3779.54,3789.99,3622.76,3660.02,661636390,0.0,0.333,0.71,0.06,0.22,-0.0001,0.0028,-0.0424,-0.0321,-0.03226,-0.00639
2017-09-26,3660.02,3979.87,3653.69,3920.75,727994713,1.0,0.475,0.8,0.18,0.02,0.0,0.0838,-0.0017,0.0688,0.06881,0.00056
2017-09-27,3928.0,3976.99,3850.05,3882.35,526727987,0.0,0.146,0.36,0.39,0.25,0.0018,0.0124,-0.02,-0.0117,-0.00984,-0.00043
2017-09-28,3882.36,4249.94,3872.81,4193.0,628170966,1.0,0.286,0.82,0.15,0.03,0.0,0.0905,-0.0025,0.077,0.07698,0.00717
2017-09-29,4192.11,4300.0,4101.0,4174.5,849785325,1.0,0.651,0.09,0.54,0.37,-0.0002,0.0254,-0.022,-0.0042,-0.00442,0.006
2017-09-30,4178.98,4263.86,3952.01,4174.69,1602309565,1.0,0.955,0.01,0.27,0.71,0.0011,0.0201,-0.0558,-0.001,5e-05,0.0054
2017-10-01,4175.0,4380.0,4138.1,4378.51,720353183,0.0,0.444,0.84,0.01,0.15,0.0001,0.0479,-0.0089,0.0476,0.04767,0.00971
2017-10-02,4378.49,4406.52,4240.04,4378.48,726963685,1.0,0.478,0.0,0.17,0.83,-0.0,0.0064,-0.0321,-0.0,-1e-05,0.0087
2017-10-03,4400.0,4561.63,4360.0,4380.0,655756974,0.0,0.277,0.1,0.8,0.1,0.0049,0.0361,-0.0091,-0.0046,0.00035,0.00785
2017-10-04,4380.0,4467.33,4180.8,4310.0,1082323563,1.0,0.833,0.24,0.3,0.45,0.0,0.0197,-0.0465,-0.0161,-0.01611,0.00542
2017-10-05,4314.9,4373.0,4142.0,4208.59,868465101,0.0,0.653,0.46,0.25,0.29,0.0011,0.0134,-0.0409,-0.0249,-0.02381,0.00254
2017-10-06,4208.59,4355.0,4110.0,4292.43,779138638,0.0,0.52,0.34,0.26,0.4,0.0,0.0342,-0.0237,0.0197,0.01973,0.00423
2017-10-07,4318.99,4417.0,4292.0,4369.0,506529176,0.0,0.118,0.4,0.38,0.22,0.0062,0.0224,-0.0063,0.0115,0.01768,0.00556
2017-10-08,4369.0,4479.5,4312.56,4423.0,297597500,0.0,0.038,0.32,0.34,0.34,0.0,0.025,-0.013,0.0123,0.01228,0.00624
2017-10-09,4425.0,4658.0,4425.0,4640.0,518462004,1.0,0.151,0.92,0.08,0.0,0.0005,0.0513,0.0,0.0474,0.0479,0.01052
2017-10-10,4640.0,4889.98,4550.0,4786.95,646463145,1.0,0.296,0.43,0.3,0.26,0.0,0.0525,-0.0196,0.0312,0.03118,0.0127
2017-10-11,4786.95,4960.0,4680.59,4783.06,1043221773,1.0,0.836,0.01,0.62,0.37,0.0,0.0355,-0.0225,-0.0008,-0.00081,0.01127
2017-10-12,4783.06,4881.61,4710.0,4821.43,753429396,0.0,0.536,0.22,0.35,0.43,0.0,0.0204,-0.0154,0.008,0.00799,0.01092
2017-10-13,4821.43,5439.99,4810.16,5430.0,1276701482,1.0,0.912,0.97,0.02,0.02,0.0,0.1207,-0.0023,0.1189,0.11887,0.02281
2017-10-14,5439.99,5846.17,5379.84,5649.98,1879827620,1.0,0.983,0.45,0.42,0.13,0.0018,0.072,-0.0111,0.0379,0.03971,0.02478
2017-10-15,5650.0,5900.0,5580.01,5869.99,970759046,0.0,0.746,0.69,0.09,0.22,0.0,0.0433,-0.0125,0.0382,0.0382,0.02636
2017-10-16,5855.03,5922.3,5400.01,5709.99,1343523375,1.0,0.917,0.28,0.13,0.59,-0.0026,0.0114,-0.0809,-0.0251,-0.02764,0.02011
2017-10-17,5710.0,5788.91,5585.19,5760.02,1528996462,1.0,0.934,0.25,0.14,0.61,0.0,0.0137,-0.0221,0.0087,0.00872,0.01883
2017-10-18,5760.0,5774.98,5508.63,5595.0,1429869376,0.0,0.919,0.62,0.06,0.32,-0.0,0.0026,-0.0446,-0.0291,-0.02907,0.01357
2017-10-19,5595.0,5596.0,5037.95,5512.06,2317804373,1.0,1.0,0.15,0.0,0.85,0.0,0.0002,-0.1049,-0.0149,-0.01493,0.01055
2017-10-20,5513.0,5710.0,5490.26,5683.9,1881722107,0.0,0.969,0.78,0.12,0.1,0.0002,0.0351,-0.0041,0.0305,0.0307,0.01268
2017-10-21,5683.31,6110.0,5600.0,6010.01,1972977220,1.0,0.985,0.64,0.2,0.16,-0.0001,0.0724,-0.0148,0.0559,0.05579,0.01736
2017-10-22,6013.72,6171.0,5850.03,6024.97,1664307693,0.0,0.909,0.04,0.45,0.51,0.0006,0.0258,-0.0276,0.0019,0.00249,0.01573
2017-10-23,6003.27,6060.0,5720.03,5950.02,1362092216,0.0,0.836,0.16,0.17,0.68,-0.0036,0.0094,-0.0483,-0.0089,-0.01252,0.01268
2017-10-24,5975.0,6080.0,5621.03,5915.93,1812557715,1.0,0.926,0.13,0.23,0.64,0.0042,0.0174,-0.0611,-0.0099,-0.00575,0.01073
2017-10-25,5909.47,5925.0,5450.0,5477.03,2580418767,1.0,1.0,0.91,0.03,0.06,-0.0011,0.0026,-0.0809,-0.076,-0.07709,0.00188
2017-10-26,5506.92,5704.96,5286.98,5689.99,2282813205,0.0,0.971,0.44,0.04,0.53,0.0054,0.0353,-0.0408,0.0327,0.03815,0.00545
2017-10-27,5670.1,5939.99,5650.0,5861.77,1972965882,0.0,0.944,0.66,0.27,0.07,-0.0035,0.0465,-0.0036,0.0332,0.02974,0.00791
2017-10-28,5861.77,5980.0,5649.24,5768.83,1403706416,0.0,0.806,0.28,0.36,0.36,0.0,0.02,-0.0369,-0.016,-0.01598,0.00549
2017-10-29,5768.79,5850.02,5630.03,5719.64,1276754412,0.0,0.74,0.22,0.37,0.41,-0.0,0.014,-0.0243,-0.0086,-0.00856,0.00409
2017-10-30,5709.98,6189.88,5648.01,6169.98,1804778173,1.0,0.878,0.85,0.04,0.11,-0.0017,0.0807,-0.0109,0.0775,0.07579,0.01141
2017-10-31,6133.01,6248.68,6030.0,6120.5,1473687043,0.0,0.813,0.06,0.53,0.41,-0.006,0.0187,-0.0169,-0.002,-0.00805,0.00938
2017-11-01,6120.52,6498.01,6100.0,6463.0,1511774925,1.0,0.816,0.86,0.09,0.05,0.0,0.0598,-0.0034,0.0544,0.05445,0.01414
2017-11-02,6463.0,6774.67,6338.02,6753.98,1675615188,1.0,0.87,0.67,0.05,0.29,0.0,0.0471,-0.0195,0.044,0.04404,0.01741
2017-11-03,6753.98,7300.0,6685.1,7019.98,2503610803,1.0,0.987,0.43,0.46,0.11,0.0,0.0777,-0.0103,0.0386,0.03863,0.01978
2017-11-04,7010.31,7346.34,6923.0,7115.04,1891497592,0.0,0.911,0.25,0.55,0.21,-0.0014,0.0468,-0.0125,0.0148,0.01345,0.01907
2017-11-05,7115.02,7480.99,6901.0,7357.09,1399191767,0.0,0.738,0.42,0.21,0.37,-0.0,0.0502,-0.0305,0.0335,0.03345,0.02069
2017-11-06,7357.27,7590.25,7279.02,7345.01,1207832330,0.0,0.642,0.04,0.75,0.21,0.0,0.0312,-0.0107,-0.0017,-0.00164,0.01818
2017-11-07,7345.1,7401.0,6906.0,6960.12,1763019261,1.0,0.854,0.78,0.11,0.11,0.0,0.0076,-0.0616,-0.0538,-0.05382,0.01041
2017-11-08,6981.72,7198.49,6901.0,7064.04,1440259494,0.0,0.759,0.28,0.45,0.27,0.0031,0.0306,-0.0116,0.0117,0.01482,0.01087
2017-11-09,7070.0,7770.02,6651.0,7303.0,2822298802,1.0,1.0,0.21,0.42,0.37,0.0008,0.0944,-0.0611,0.0324,0.03327,0.01324
2017-11-10,7303.01,7392.0,7015.0,7079.99,1913398308,0.0,0.906,0.59,0.24,0.17,0.0,0.0121,-0.0402,-0.031,-0.03101,0.0086
2017-11-11,7079.0,7279.91,6255.01,6506.98,3254704105,1.0,1.0,0.56,0.2,0.25,-0.0001,0.028,-0.1237,-0.0843,-0.0844,-0.00058
2017-11-12,6503.0,6797.98,6100.0,6245.05,2754156861,0.0,0.977,0.37,0.42,0.21,-0.0006,0.0444,-0.064,-0.0405,-0.04109,-0.00434
2017-11-13,6245.05,6630.0,5325.01,5811.03,4968483069,1.0,1.0,0.33,0.29,0.37,0.0,0.0598,-0.1594,-0.072,-0.07203,-0.01033
2017-11-14,5839.94,6697.47,5699.99,6465.99,2621243039,0.0,0.955,0.63,0.23,0.14,0.005,0.137,-0.0243,0.1018,0.1068,0.00027
2017-11-15,6465.99,6684.98,6311.07,6574.99,1254292531,0.0,0.6,0.29,0.29,0.41,0.0,0.0333,-0.0243,0.0167,0.01672,0.00185
2017-11-16,6575.99,7298.0,6575.99,7240.06,1779605845,1.0,0.802,0.92,0.08,0.0,0.0002,0.1042,0.0,0.0962,0.09636,0.0114
2017-11-17,7240.14,7940.0,7076.0,7864.5,2331956750,1.0,0.924,0.72,0.09,0.19,0.0,0.0923,-0.0229,0.0827,0.08273,0.01916
2017-11-18,7876.98,7989.0,7451.0,7699.19,3982395925,1.0,0.989,0.33,0.21,0.46,0.0016,0.0141,-0.0556,-0.0228,-0.02124,0.0147
2017-11-19,7680.01,7819.99,7422.0,7761.94,3954266477,0.0,0.979,0.21,0.15,0.65,-0.0025,0.0181,-0.0342,0.0106,0.00812,0.01399
2017-11-20,7761.94,8123.15,7650.33,8038.0,3867340444,0.0,0.968,0.58,0.18,0.24,0.0,0.0455,-0.0145,0.0349,0.03495,0.01627
2017-11-21,8057.11,8319.99,7954.0,8212.0,3886634348,1.0,0.969,0.42,0.3,0.28,0.0024,0.0321,-0.0129,0.019,0.02142,0.01684
2017-11-22,8212.49,8400.0,7801.0,8119.51,4544474016,1.0,0.99,0.16,0.31,0.53,0.0001,0.0226,-0.0514,-0.0114,-0.01133,0.01377
2017-11-23,8091.09,8322.68,8091.09,8205.92,3545005710,0.0,0.939,0.5,0.5,0.0,-0.0035,0.0282,0.0,0.0141,0.01059,0.01343
2017-11-24,8233.03,8260.0,8000.0,8019.99,4093952687,1.0,0.98,0.82,0.1,0.08,0.0033,0.0033,-0.0287,-0.0262,-0.02292,0.00959
2017-11-25,8019.97,8369.0,7850.0,8138.0,4411789112,1.0,0.98,0.23,0.45,0.33,-0.0,0.0426,-0.0214,0.0146,0.01461,0.01012
2017-11-26,8138.99,8734.78,8090.0,8700.01,4292623682,0.0,0.97,0.87,0.05,0.08,0.0001,0.0706,-0.006,0.0667,0.06678,0.01617
2017-11-27,8700.04,9350.0,8604.72,9128.02,4147380237,0.0,0.961,0.57,0.3,0.13,0.0,0.072,-0.011,0.048,0.04802,0.01972
2017-11-28,9128.0,9654.28,9112.04,9650.0,4521625707,1.0,0.981,0.96,0.01,0.03,-0.0,0.0561,-0.0017,0.0556,0.05561,0.02383
2017-11-29,9650.0,9939.0,9570.5,9896.8,4917210985,1.0,0.99,0.67,0.11,0.22,0.0,0.0295,-0.0083,0.0253,0.02525,0.024
2017-11-30,9896.79,11300.03,8520.0,9687.88,13352538715,1.0,1.0,0.08,0.5,0.42,-0.0,0.1326,-0.1498,-0.0213,-0.02134,0.01882
2017-12-01,9687.88,10900.0,8850.8,9838.96,9389574329,0.0,0.991,0.07,0.52,0.41,0.0,0.1179,-0.0904,0.0155,0.01547,0.01844
2017-12-02,9837.0,10898.0,9380.0,10782.99,6134923633,0.0,0.981,0.62,0.08,0.3,-0.0002,0.1024,-0.0476,0.0918,0.09162,0.02688
2017-12-03,10775.04,11190.0,10620.0,10890.01,4765439757,0.0,0.954,0.2,0.53,0.27,-0.0007,0.0378,-0.0145,0.0106,0.00988,0.02487
2017-12-04,10902.69,11825.0,10500.0,11165.41,5346636524,1.0,0.972,0.2,0.5,0.3,0.0012,0.0812,-0.0376,0.0238,0.02497,0.02488
2017-12-05,11165.41,11600.0,10802.0,11579.0,4663424562,0.0,0.936,0.52,0.03,0.46,0.0,0.0382,-0.0331,0.0364,0.03637,0.02624
2017-12-06,11571.03,11853.0,11447.68,11699.99,5550732055,1.0,0.973,0.32,0.38,0.3,-0.0007,0.0241,-0.0107,0.0111,0.01039,0.02437
2017-12-07,11699.99,13615.23,11665.58,13550.05,6707946319,1.0,0.982,0.95,0.03,0.02,0.0,0.1516,-0.0029,0.1468,0.1468,0.03949
2017-12-08,13541.01,16649.96,13050.0,16599.0,7487065695,1.0,0.982,0.85,0.01,0.14,-0.0007,0.2067,-0.0369,0.2036,0.20295,0.06234
2017-12-09,16599.0,17204.99,14015.0,15880.0,17589013136,1.0,1.0,0.23,0.19,0.58,0.0,0.0359,-0.1692,-0.0443,-0.04428,0.04707
2017-12-10,15880.01,16269.3,12535.0,14656.07,13918758687,0.0,0.991,0.33,0.1,0.57,0.0,0.0242,-0.2365,-0.0802,-0.08021,0.0306
2017-12-11,14664.01,15720.12,12368.0,14899.98,16553037173,1.0,0.991,0.07,0.24,0.68,0.0005,0.0695,-0.1703,0.016,0.01651,0.02888
2017-12-12,14946.26,17470.0,14901.08,16587.97,11820401762,0.0,0.966,0.64,0.34,0.02,0.0031,0.156,-0.003,0.1042,0.10732,0.0387
2017-12-13,16587.97,16976.45,15875.0,16349.99,9436802411,0.0,0.958,0.22,0.35,0.43,0.0,0.0231,-0.0439,-0.0145,-0.01445,0.03197
2017-12-14,16349.99,16546.0,14666.56,16033.29,12416328801,1.0,0.966,0.17,0.1,0.73,0.0,0.0119,-0.1087,-0.0196,-0.01956,0.02575
2017-12-15,16030.34,16445.0,15450.0,16334.98,11616867151,0.0,0.95,0.31,0.11,0.58,-0.0002,0.0255,-0.0369,0.0188,0.01864,0.02491
2017-12-16,16334.98,17991.0,16298.45,17539.83,9181273947,0.0,0.926,0.71,0.27,0.02,0.0,0.0966,-0.0022,0.0712,0.07117,0.03045
2017-12-17,17516.81,19539.0,17190.01,19102.66,4202628709,0.0,0.811,0.68,0.19,0.14,-0.0013,0.1093,-0.0188,0.0867,0.08535,0.03733
2017-12-18,19120.19,19798.68,18510.0,18860.02,9177183434,1.0,0.919,0.2,0.53,0.27,0.0009,0.0349,-0.0324,-0.0137,-0.01278,0.03104
2017-12-19,18860.04,19300.0,17029.98,18856.25,10624633071,1.0,0.944,0.0,0.19,0.8,0.0,0.0231,-0.1021,-0.0002,-0.0002,0.02725
2017-12-20,18856.25,18950.0,16300.0,17295.2,13210748220,1.0,0.968,0.59,0.04,0.38,0.0,0.005,-0.1457,-0.0864,-0.08642,0.01434
2017-12-21,17295.2,17720.35,14777.66,16488.98,13450496693,1.0,0.976,0.27,0.14,0.58,0.0,0.0243,-0.1573,-0.0477,-0.04774,0.00781
2017-12-22,16480.52,17309.5,14022.0,15492.64,20324217300,1.0,1.0,0.3,0.25,0.45,-0.0005,0.0491,-0.1616,-0.0618,-0.06233,0.00087
2017-12-23,15514.03,15699.34,10961.0,13326.61,36076271175,1.0,1.0,0.46,0.04,0.5,0.0014,0.0119,-0.3474,-0.152,-0.1506,-0.0127
2017-12-24,13326.61,14950.0,12978.18,13300.0,13141538875,0.0,0.938,0.01,0.82,0.16,0.0,0.1149,-0.0265,-0.002,-0.002,-0.0118
2017-12-25,13300.0,13819.99,11640.0,13500.0,28557534988,1.0,0.992,0.09,0.15,0.76,0.0,0.0384,-0.1333,0.0149,0.01493,-0.00952
2017-12-26,13500.0,14300.0,12708.0,13699.34,15748207607,0.0,0.962,0.13,0.38,0.5,0.0,0.0576,-0.0605,0.0147,0.01466,-0.00741
2017-12-27,13699.34,16050.0,13533.0,15689.01,15034668104,0.0,0.955,0.79,0.14,0.07,0.0,0.1584,-0.0122,0.1356,0.13561,0.00609
2017-12-28,15709.98,16498.05,14200.15,15459.99,14959864723,0.0,0.947,0.11,0.34,0.55,0.0013,0.0489,-0.101,-0.016,-0.01471,0.00402
2017-12-29,15459.97,15539.99,13150.0,14182.11,21717858014,1.0,0.985,0.53,0.03,0.43,-0.0,0.0052,-0.1618,-0.0863,-0.08627,-0.00454
2017-12-30,14199.14,14981.0,13850.0,14378.9,18072008116,0.0,0.97,0.16,0.53,0.31,0.0012,0.0536,-0.0249,0.0126,0.01378,-0.00286
2017-12-31,14378.99,14398.85,11750.0,12440.01,19221158039,1.0,0.971,0.73,0.01,0.26,0.0,0.0014,-0.2019,-0.1449,-0.14484,-0.01519
2018-01-01,12345.1,14050.11,12149.98,13716.36,11768989718,0.0,0.869,0.72,0.18,0.1,-0.0077,0.1294,-0.0159,0.1053,0.09767,-0.00552
2018-01-02,13715.65,13818.55,12750.0,13380.0,8609915844,0.0,0.819,0.31,0.1,0.59,-0.0001,0.0075,-0.073,-0.0248,-0.02483,-0.00725
2018-01-03,13382.16,15473.49,12890.02,14675.11,20078092111,1.0,0.971,0.5,0.31,0.19,0.0002,0.1452,-0.0375,0.0922,0.09239,0.00199
2018-01-04,14690.0,15307.56,14150.0,14919.51,15905667639,0.0,0.936,0.2,0.34,0.47,0.001,0.0412,-0.0375,0.0155,0.01652,0.00341
2018-01-05,14919.51,15280.0,13918.04,15059.54,21329649574,1.0,0.979,0.1,0.16,0.74,0.0,0.0239,-0.0695,0.0093,0.00934,0.00399
2018-01-06,15059.56,17176.24,14600.0,16960.39,23251491125,1.0,0.986,0.74,0.08,0.18,0.0,0.1315,-0.031,0.1189,0.11887,0.01594
2018-01-07,16960.39,17143.13,16011.21,17069.79,18571457508,0.0,0.944,0.1,0.06,0.84,0.0,0.0107,-0.0576,0.0064,0.00643,0.0149
2018-01-08,17069.79,17099.96,15610.0,16150.03,12493125558,0.0,0.854,0.62,0.02,0.36,0.0,0.0018,-0.0894,-0.0554,-0.05539,0.00751
2018-01-09,16218.85,16322.3,12812.0,14902.54,26600609912,1.0,0.986,0.37,0.03,0.6,0.0043,0.0064,-0.2358,-0.0846,-0.08039,-0.0011
2018-01-10,14902.54,15500.0,14011.05,14400.0,14315004253,0.0,0.884,0.34,0.4,0.26,0.0,0.0393,-0.0617,-0.0343,-0.0343,-0.00418
2018-01-11,14401.0,14955.66,13131.31,14907.09,17411001655,1.0,0.918,0.28,0.03,0.7,0.0001,0.0378,-0.0923,0.0345,0.03461,-0.00057
2018-01-12,14940.0,14968.68,11400.0,13238.78,33554723751,1.0,0.993,0.48,0.01,0.52,0.0022,0.0019,-0.2704,-0.1209,-0.11869,-0.01117
2018-01-13,13238.76,14109.78,12500.0,13740.01,16417162137,0.0,0.899,0.31,0.23,0.46,-0.0,0.0637,-0.0574,0.0372,0.03716,-0.00697
2018-01-14,13749.95,14580.0,13706.15,14210.0,12221508528,0.0,0.813,0.53,0.42,0.05,0.0007,0.0586,-0.0032,0.0329,0.03363,-0.0033
2018-01-15,14210.0,14339.5,12569.2,13474.99,17017894329,1.0,0.907,0.42,0.07,0.51,0.0,0.0091,-0.1227,-0.0531,-0.05311,-0.00779
2018-01-16,13477.98,14249.99,13147.79,13539.93,14652094705,0.0,0.862,0.06,0.64,0.3,0.0002,0.0557,-0.0248,0.0046,0.00481,-0.00667
2018-01-17,13500.0,13542.93,9035.0,10900.0,63401169175,1.0,1.0,0.58,0.01,0.41,-0.003,0.0032,-0.4016,-0.2139,-0.21688,-0.0237
2018-01-18,10899.99,11680.99,9037.94,10988.79,72331796646,1.0,1.0,0.03,0.26,0.7,-0.0,0.0692,-0.1873,0.0081,0.00811,-0.02133
2018-01-19,10972.59,11878.82,10435.33,10961.97,48464434937,0.0,0.987,0.01,0.63,0.36,-0.0015,0.0794,-0.0502,-0.001,-0.00244,-0.01989
2018-01-20,10960.0,11795.0,10360.0,11474.98,34129375421,0.0,0.974,0.36,0.22,0.42,-0.0002,0.0734,-0.0563,0.0459,0.04574,-0.01468
2018-01-21,11474.98,13099.0,11412.45,12799.94,28768857827,0.0,0.962,0.79,0.18,0.04,0.0,0.1324,-0.0055,0.1093,0.10927,-0.00395
2018-01-22,12799.8,12799.8,10965.0,11530.0,41379773426,1.0,0.981,0.69,0.0,0.31,-0.0,0.0,-0.1547,-0.1045,-0.10449,-0.01275
2018-01-23,11530.0,11926.35,9900.24,10760.05,43752606791,1.0,0.981,0.38,0.2,0.42,0.0,0.0338,-0.1524,-0.0691,-0.06911,-0.01734
2018-01-24,10760.05,11399.0,9905.0,10799.18,37473922552,0.0,0.969,0.03,0.4,0.57,0.0,0.0577,-0.0828,0.0036,0.00363,-0.01566
2018-01-25,10799.14,11570.48,10500.0,11349.99,27158587762,0.0,0.932,0.51,0.21,0.28,-0.0,0.069,-0.0281,0.0498,0.04975,-0.01021
2018-01-26,11349.96,11794.05,10950.21,11175.27,20839954183,0.0,0.901,0.21,0.53,0.27,-0.0,0.0384,-0.0359,-0.0155,-0.01551,-0.01066
2018-01-27,11184.7,11643.0,10311.15,11089.0,33056871960,1.0,0.945,0.07,0.34,0.58,0.0008,0.0402,-0.0813,-0.0086,-0.00775,-0.01041
2018-01-28,11089.0,11650.0,10842.69,11491.0,18860768345,0.0,0.872,0.5,0.2,0.31,0.0,0.0494,-0.0225,0.0356,0.03561,-0.00639
2018-01-29,11499.98,12244.0,11408.0,11879.95,16887339524,0.0,0.836,0.45,0.44,0.11,0.0008,0.0627,-0.008,0.0325,0.03329,-0.00278
2018-01-30,11879.95,11975.02,11139.55,11251.0,14170377538,0.0,0.783,0.75,0.11,0.13,0.0,0.008,-0.0644,-0.0544,-0.0544,-0.00745
