Date,Open,High,Low,Close
2016/12/1,5418.62,5438.64,5418.62,5423.99
2016/12/2,5424.3,5424.3,5407.49,5419.58
2016/12/5,5422.36,5437.67,5401.34,5401.91
2016/12/6,5404.85,5439.34,5404.85,5425.28
2016/12/7,5426.21,5459.8,5426.21,5458.25
2016/12/8,5460.87,5494.52,5460.87,5478.05
2016/12/9,5479.48,5492.87,5476.7,5481.05
2016/12/12,5484.37,5502.09,5458.36,5460.35
2016/12/13,5460.97,5484.78,5460.97,5483.5
2016/12/14,5485.52,5505.33,5485.52,5489.34
2016/12/15,5486.99,5497.33,5472.02,5496.66
2016/12/16,5498.25,5513.0,5498.25,5508.44
2016/12/19,5509.58,5515.09,5461.82,5461.82
2016/12/20,5463.21,5478.36,5459.86,5470.85
2016/12/21,5471.92,5490.89,5462.71,5464.51
2016/12/22,5464.69,5470.27,5417.34,5418.05
2016/12/23,5417.61,5424.08,5402.06,5402.63
2016/12/26,5404.67,5423.73,5398.04,5404.06
2016/12/27,5404.7,5412.0,5398.5,5399.94
2016/12/28,5401.4,5437.75,5401.4,5437.66
2016/12/29,5438.22,5445.88,5433.13,5443.97
2016/12/30,5445.33,5487.16,5445.33,5485.11
2017/1/3,5486.12,5498.86,5486.12,5498.23
2017/1/4,5499.69,5516.38,5499.69,5505.15
2017/1/5,5506.76,5545.8,5506.76,5542.74
2017/1/6,5545.99,5566.32,5545.99,5559.27
2017/1/9,5561.0,5577.05,5530.11,5533.23
2017/1/10,5532.81,5543.56,5524.05,5536.77
2017/1/11,5536.15,5551.39,5536.15,5545.3
2017/1/12,5547.27,5566.68,5547.27,5556.57
2017/1/13,5557.52,5559.52,5546.01,5553.18
2017/1/16,5554.73,5557.98,5510.83,5511.07
2017/1/17,5512.92,5543.19,5512.92,5543.18
2017/1/18,5544.8,5590.72,5542.63,5585.02
2017/1/19,5586.18,5604.59,5581.65,5583.41
2017/1/20,5585.9,5605.71,5585.9,5586.08
2017/1/23,5592.71,5620.69,5592.71,5613.63
2017/1/24,5615.9,5635.18,5615.9,5634.57
2017/2/2,5637.71,5697.99,5637.71,5697.88
2017/2/3,5700.58,5751.81,5700.58,5751.7
2017/2/6,5755.9,5810.62,5755.9,5803.98
2017/2/7,5806.38,5812.33,5791.53,5800.28
2017/2/8,5802.22,5817.83,5793.26,5804.82
2017/2/9,5807.63,5829.68,5807.63,5827.72
2017/2/10,5834.47,5870.16,5834.12,5834.37
2017/2/13,5835.08,5872.7,5835.08,5872.39
2017/2/14,5876.0,5907.1,5863.41,5875.85
2017/2/15,5879.04,5941.34,5879.04,5934.79
2017/2/16,5936.24,5967.39,5912.92,5922.43
2017/2/17,5923.13,5938.26,5922.49,5933.26
2017/2/18,5937.33,5968.75,5937.33,5965.64
2017/2/20,5975.52,6002.31,5947.06,5948.0
2017/2/21,5949.29,5972.97,5919.78,5951.01
2017/2/22,5954.99,5996.64,5954.99,5983.69
2017/2/23,5990.51,6011.91,5973.21,5974.43
2017/2/24,5973.72,5994.49,5971.77,5986.1
2017/3/1,5990.15,6020.07,5977.6,5979.41
2017/3/2,5986.06,6029.5,5955.23,5975.26
2017/3/3,5974.59,5993.17,5974.5,5977.51
2017/3/6,5980.2,5995.46,5974.82,5988.63
2017/3/7,5990.78,6014.78,5990.78,6014.78
2017/3/8,6017.0,6032.73,6010.11,6029.96
2017/3/9,6030.22,6035.62,5984.27,5984.47
2017/3/10,5982.72,5982.72,5889.05,5942.69
2017/3/13,5947.63,5980.72,5947.63,5967.69
2017/3/14,5970.96,5998.87,5970.96,5996.04
2017/3/15,5998.4,6013.6,5990.93,5996.73
2017/3/16,6002.37,6037.09,6002.37,6022.69
2017/3/17,6024.74,6080.47,6024.74,6080.47
2017/3/20,6081.29,6092.6,6066.37,6075.0
2017/3/21,6076.93,6092.15,6063.45,6066.62
2017/3/22,6061.58,6071.58,5998.54,6070.27
2017/3/23,6073.37,6103.68,6073.37,6087.5
2017/3/24,6089.96,6102.38,6067.72,6067.97
2017/3/27,6069.09,6071.1,5995.35,5995.35
2017/3/28,5999.33,6027.23,5904.23,5959.85
2017/3/29,5963.86,5996.85,5963.86,5996.85
2017/3/30,6003.71,6017.47,6002.73,6012.66
2017/3/31,6015.23,6029.57,6005.06,6009.51
2017/4/5,6012.81,6047.74,6012.81,6047.72
2017/4/6,6048.09,6051.33,6028.27,6028.4
2017/4/7,6028.46,6043.82,5980.47,6030.8
2017/4/10,6034.39,6050.37,6013.07,6027.69
2017/4/11,6030.38,6033.94,5957.46,5957.52
2017/4/12,5958.64,5968.04,5915.37,5954.8
2017/4/13,5956.75,5972.05,5948.18,5954.16
2017/4/14,5953.58,5953.58,5844.72,5844.75
2017/4/17,5847.34,5870.45,5781.18,5822.27
2017/4/18,5827.06,5885.64,5827.06,5885.58
2017/4/19,5883.71,5883.71,5820.4,5828.69
2017/4/20,5829.63,5852.2,5809.47,5811.41
2017/4/21,5817.75,5858.92,5817.75,5849.89
2017/4/24,5853.86,5873.68,5831.66,5846.47
2017/4/25,5851.55,5907.2,5851.55,5907.2
2017/4/26,5909.92,5944.73,5909.92,5942.72
2017/4/27,5942.43,5951.28,5936.02,5949.38
2017/4/28,5953.35,5977.93,5953.35,5959.67
2017/5/2,5963.95,5984.01,5962.59,5965.73
2017/5/3,5966.16,5975.94,5946.97,5946.97
2017/5/4,5947.86,5963.64,5943.03,5963.64
2017/5/5,5963.7,5967.13,5925.77,5926.32
2017/5/8,5928.57,5944.04,5904.08,5904.41
2017/5/9,5906.78,5914.33,5832.16,5842.12
2017/5/10,5841.8,5899.84,5841.8,5899.84
2017/5/11,5900.7,5912.43,5886.52,5891.11
2017/5/12,5891.35,5912.55,5891.21,5899.26
2017/5/15,5899.3,5926.07,5899.3,5925.95
2017/5/16,5928.89,5949.1,5901.42,5914.64
2017/5/17,5915.14,5926.01,5902.95,5916.57
2017/5/18,5906.57,5906.57,5851.78,5892.55
2017/5/19,5895.18,5909.78,5893.39,5895.07
2017/5/22,5897.99,5918.29,5897.99,5914.33
2017/5/23,5914.7,5936.59,5914.7,5930.89
2017/5/24,5931.94,5956.99,5931.94,5952.97
2017/5/25,5956.85,5988.61,5956.85,5978.92
2017/5/26,5979.38,5992.56,5969.72,5976.35
2017/5/31,5977.26,5991.71,5948.44,5964.47
2017/6/1,5965.26,5982.36,5965.26,5977.5
2017/6/2,5976.41,6003.09,5976.41,6002.64
2017/6/3,6003.25,6028.7,6003.25,6028.7
2017/6/5,6028.76,6044.34,6028.76,6044.32
2017/6/6,6044.46,6057.84,6041.35,6043.0
2017/6/7,6045.25,6056.83,6025.51,6027.74
2017/6/8,6029.38,6046.03,6029.38,6046.0
2017/6/9,6048.06,6067.5,6031.77,6032.98
2017/6/12,6029.36,6029.36,6005.85,6013.72
2017/6/13,6011.45,6031.29,6011.45,6015.38
2017/6/14,6019.32,6035.42,5928.92,5952.06
2017/6/15,5953.72,5961.94,5930.13,5956.13
2017/6/16,5956.3,6005.72,5956.3,6005.12
2017/6/19,6005.35,6031.46,6005.35,6025.79
2017/6/20,6025.97,6047.32,6012.07,6012.07
2017/6/21,6012.55,6072.42,6006.53,6068.43
2017/6/22,6066.64,6078.95,6066.64,6070.95
2017/6/23,6071.35,6081.91,6054.54,6056.7
2017/6/26,6053.5,6095.93,6053.5,6092.09
2017/6/27,6092.39,6111.16,6092.39,6096.25
2017/6/28,6093.63,6093.87,6068.45,6077.62
2017/6/29,6071.28,6099.44,6065.66,6066.01
2017/6/30,6063.74,6073.97,6037.4,6073.97
2017/7/3,6069.66,6082.55,6069.66,6077.72
2017/7/4,6070.75,6098.17,6067.63,6067.83
2017/7/5,6063.91,6078.13,6039.44,6067.34
2017/7/6,6057.41,6064.96,6049.71,6055.52
2017/7/7,6051.29,6051.29,6018.61,6019.33
2017/7/10,6015.74,6031.48,5989.12,5989.16
2017/7/11,5984.09,5998.64,5984.09,5994.51
2017/7/12,5989.03,6020.8,5989.03,6020.25
2017/7/13,6008.83,6035.47,6008.83,6035.01
2017/7/14,6031.11,6055.49,6031.11,6053.93
2017/7/17,6051.55,6074.22,6051.55,6060.66
2017/7/18,6056.34,6072.28,6056.34,6066.3
2017/7/19,6059.1,6092.23,6059.1,6072.9
2017/7/20,6070.75,6091.29,6070.75,6073.49
2017/7/21,6070.0,6077.03,6057.3,6068.63
2017/7/24,6065.78,6068.74,6048.03,6053.24
2017/7/25,6048.29,6070.5,6048.29,6070.5
2017/7/26,6065.14,6091.58,6064.95,6066.01
2017/7/27,6054.21,6085.98,6054.21,6083.86
2017/7/28,6080.03,6084.12,6040.01,6040.99
2017/7/31,6041.45,6052.68,6025.28,6038.69
2017/8/1,6036.47,6072.45,6036.47,6072.4
2017/8/2,6074.73,6096.05,6073.41,6078.45
2017/8/3,6070.55,6074.81,6058.47,6062.91
2017/8/4,6064.92,6088.08,6064.92,6083.74
2017/8/7,6088.27,6113.91,6088.27,6106.55
2017/8/8,6103.49,6119.33,6064.28,6074.66
2017/8/9,6072.29,6078.5,6030.63,6038.35
2017/8/10,6038.8,6044.87,5916.3,5918.24
2017/8/11,5913.68,5951.35,5880.04,5949.83
2017/8/14,5951.27,5968.91,5838.42,5838.46
2017/8/15,5841.48,5899.99,5841.48,5887.77
2017/8/16,5885.77,5946.2,5884.68,5919.75
2017/8/17,5918.8,5994.76,5918.8,5994.36
2017/8/18,5987.53,5987.53,5939.63,5973.77
2017/8/21,5975.81,6001.8,5967.8,5997.94
2017/8/22,5999.94,6040.43,5999.94,6031.82
2017/8/23,6040.49,6076.0,6037.35,6042.1
2017/8/24,6039.94,6081.45,6039.94,6080.05
2017/8/25,6073.85,6099.32,6073.85,6095.38
2017/8/28,6092.89,6119.91,6092.89,6119.38
2017/8/29,6116.64,6123.99,6093.0,6105.83
2017/8/30,6109.92,6148.5,6109.92,6142.14
2017/8/31,6145.23,6172.03,6143.99,6170.39
2017/9/1,6171.63,6200.67,6171.63,6197.92
2017/9/4,6200.04,6213.94,6179.6,6180.78
2017/9/5,6186.75,6222.95,6186.75,6222.73
2017/9/6,6221.02,6226.6,6156.77,6192.84
2017/9/7,6196.28,6231.87,6170.8,6171.94
2017/9/8,6175.92,6221.32,6175.92,6221.32
2017/9/11,6225.24,6259.58,6211.14,6223.32
2017/9/12,6229.6,6270.27,6229.6,6240.11
2017/9/13,6241.95,6259.68,6208.86,6218.05
2017/9/14,6217.67,6250.56,6208.45,6245.04
2017/9/15,6248.58,6265.12,6228.53,6248.68
2017/9/18,6250.37,6274.07,6250.37,6257.37
2017/9/19,6259.4,6286.58,6229.68,6230.81
2017/9/20,6232.63,6246.78,6180.88,6188.72
2017/9/21,6192.79,6227.5,6192.79,6226.52
2017/9/22,6225.75,6233.71,6155.09,6155.4
2017/9/25,6156.07,6163.8,6043.34,6060.64
2017/9/26,6060.64,6095.89,6020.13,6020.2
2017/9/27,6023.46,6089.44,6023.46,6078.66
2017/9/28,6079.92,6103.66,6071.53,6083.14
2017/9/29,6084.93,6091.49,6034.53,6081.02
2017/9/30,6083.34,6124.59,6083.34,6124.59
2017/10/2,6127.64,6179.88,6127.64,6179.88
2017/10/3,6182.32,6203.57,6173.27,6173.27
2017/10/5,6177.61,6219.92,6177.61,6218.34
2017/10/6,6226.17,6246.79,6204.26,6214.74
2017/10/11,6219.57,6247.15,6197.07,6223.45
2017/10/12,6222.22,6239.06,6218.8,6237.09
2017/10/13,6237.04,6267.26,6237.04,6263.5
2017/10/16,6265.73,6290.15,6265.73,6284.23
2017/10/17,6284.7,6305.49,6244.84,6249.29
2017/10/18,6254.44,6275.63,6226.48,6240.17
2017/10/19,6243.74,6276.23,6243.74,6270.74
2017/10/20,6270.39,6299.36,6244.26,6299.36
2017/10/23,6303.24,6334.8,6303.24,6313.74
2017/10/24,6315.28,6338.54,6312.12,6330.43
2017/10/25,6336.56,6359.85,6324.13,6324.53
2017/10/26,6325.67,6344.92,6320.14,6343.73
2017/10/27,6352.55,6376.27,6277.72,6277.96
2017/10/30,6288.04,6336.1,6249.12,6279.1
2017/10/31,6281.7,6328.37,6281.7,6324.21
2017/11/1,6330.93,6353.56,6330.93,6345.47
2017/11/2,6348.15,6377.95,6347.74,6358.91
2017/11/3,6362.33,6385.92,6352.41,6363.8
2017/11/6,6366.81,6389.29,6360.82,6372.74
2017/11/7,6375.78,6392.86,6370.64,6373.85
2017/11/8,6376.64,6405.58,6376.64,6394.47
2017/11/9,6393.64,6410.98,6300.89,6313.88
2017/11/10,6313.11,6333.77,6269.04,6333.56
2017/11/13,6335.78,6341.4,6284.81,6285.73
2017/11/14,6288.2,6311.17,6238.17,6265.64
2017/11/15,6268.39,6284.68,6250.58,6276.84
2017/11/16,6276.92,6284.96,6261.51,6273.43
2017/11/17,6283.75,6325.54,6283.75,6302.65
2017/11/20,6305.79,6320.8,6292.5,6295.56
2017/11/21,6298.87,6350.32,6298.87,6348.68
2017/11/22,6349.74,6383.05,6330.71,6353.2
2017/11/23,6354.4,6382.88,6352.73,6381.19
2017/11/24,6386.54,6412.09,6386.54,6406.37
2017/11/27,6410.16,6437.54,6391.65,6397.68
2017/11/28,6400.94,6428.56,6394.12,6401.57
2017/11/29,6408.05,6446.05,6408.05,6422.39
2017/11/30,6418.88,6436.98,6397.42,6406.97
2017/12/1,6412.96,6446.23,6320.85,6369.38
2017/12/4,6374.87,6404.09,6363.01,6386.3
2017/12/5,6383.05,6402.55,6307.02,6318.68
2017/12/6,6323.65,6336.16,6220.63,6241.47
2017/12/7,6248.9,6278.39,6208.86,6213.43
2017/12/8,6217.13,6251.81,6181.47,6251.81
2017/12/11,6258.96,6322.65,6258.96,6319.86
2017/12/12,6318.48,6336.32,6290.77,6292.12
2017/12/13,6295.13,6335.0,6295.13,6325.75
2017/12/14,6330.33,6372.51,6327.93,6328.41
2017/12/15,6329.16,6337.76,6299.95,6323.93
2017/12/18,6328.33,6357.34,6328.33,6338.09
2017/12/19,6340.48,6363.31,6305.83,6307.15
2017/12/20,6310.98,6354.3,6310.98,6349.33
2017/12/21,6348.62,6380.27,6347.15,6347.44
2017/12/22,6350.34,6372.83,6347.59,6356.8
2017/12/25,6359.56,6378.74,6356.68,6357.18
2017/12/26,6360.55,6371.47,6285.85,6286.0
2017/12/27,6288.28,6344.27,6288.28,6338.52
2017/12/28,6347.78,6386.01,6347.78,6378.61
2017/12/29,6380.15,6415.31,6380.15,6411.7
2018/1/2,6414.53,6458.42,6414.53,6458.05
2018/1/3,6463.85,6496.54,6463.85,6488.81
2018/1/4,6492.63,6527.26,6492.63,6525.4
2018/1/5,6529.48,6551.91,6511.7,6539.31
2018/1/8,6542.34,6566.23,6516.86,6516.86
2018/1/9,6520.06,6547.27,6489.01,6509.29
2018/1/10,6511.98,6530.65,6474.13,6479.39
2018/1/11,6479.62,6488.86,6451.95,6468.57
2018/1/12,6474.1,6522.83,6474.1,6509.56
2018/1/15,6511.83,6540.46,6509.91,6513.6
2018/1/16,6516.3,6553.36,6516.3,6552.28
2018/1/17,6551.66,6574.19,6537.21,6563.89
2018/1/18,6568.88,6606.38,6547.98,6548.2
2018/1/19,6549.34,6560.43,6525.3,6529.45
2018/1/22,6532.68,6552.35,6523.48,6549.36
2018/1/23,6551.01,6568.24,6522.45,6524.94
2018/1/24,6525.51,6547.05,6519.99,6541.17
2018/1/25,6545.26,6571.72,6521.03,6523.24
2018/1/26,6525.88,6537.14,6508.53,6528.63
2018/1/29,6532.43,6559.64,6532.43,6542.78
2018/1/30,6542.03,6546.35,6485.21,6487.33
2018/1/31,6485.23,6501.41,6435.38,6496.37
2018/2/1,6498.7,6530.61,6496.3,6497.52
