Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1987/1/7,103.69,105.26,103.69,105.26,0,0,0,4231.0
1987/1/8,105.26,105.26,105.13,105.13,0,0,0,3743.0
1987/1/9,105.13,105.13,104.81,104.81,0,0,0,3958.0
1987/1/10,104.81,104.81,104.49,104.49,0,0,0,4089.0
1987/1/12,104.49,109.14,104.49,109.14,0,0,0,5578.0
1987/1/13,109.14,109.14,107.16,107.16,0,0,0,6154.0
1987/1/14,107.16,107.53,107.16,107.53,0,0,0,5007.0
1987/1/15,107.53,108.12,107.53,108.12,0,0,0,4283.0
1987/1/16,108.12,108.63,108.12,108.63,0,0,0,3999.0
1987/1/17,108.63,109.42,108.63,109.42,0,0,0,3845.0
1987/1/19,109.42,109.57,109.42,109.57,0,0,0,5659.0
1987/1/20,109.57,109.57,109.29,109.29,0,0,0,3744.0
1987/1/21,109.29,109.29,108.5,108.5,0,0,0,3517.0
1987/1/22,108.5,110.47,108.5,110.47,0,0,0,3233.0
1987/1/23,110.47,112.67,110.47,112.67,0,0,0,4422.0
1987/1/24,112.67,114.35,112.67,114.35,0,0,0,3462.0
1987/2/3,114.35,116.11,114.35,116.11,0,0,0,5069.0
1987/2/4,116.11,116.11,114.7,114.7,0,0,0,4790.0
1987/2/5,114.7,115.23,114.7,115.23,0,0,0,4260.0
1987/2/6,115.23,115.53,115.23,115.53,0,0,0,5571.0
1987/2/7,115.53,115.53,115.43,115.43,0,0,0,5773.0
1987/2/9,115.43,115.82,115.43,115.82,0,0,0,4863.0
1987/2/10,115.82,119.15,115.82,119.15,0,0,0,5777.0
1987/2/11,119.15,120.38,119.15,120.38,0,0,0,5490.0
1987/2/12,120.38,121.95,120.38,121.95,0,0,0,6165.0
1987/2/13,121.95,121.95,118.66,118.66,0,0,0,6095.0
1987/2/14,118.66,120.02,118.66,120.02,0,0,0,3685.0
1987/2/16,120.02,125.21,120.02,125.21,0,0,0,3856.0
1987/2/17,125.21,125.21,124.09,124.09,0,0,0,5068.0
1987/2/18,124.09,124.09,123.3,123.3,0,0,0,5061.0
1987/2/19,123.3,123.3,123.09,123.09,0,0,0,4447.0
1987/2/20,123.09,124.92,123.09,124.92,0,0,0,4943.0
1987/2/21,124.92,126.09,124.92,126.09,0,0,0,3596.0
1987/2/23,126.09,126.3,126.09,126.3,0,0,0,4610.0
1987/2/24,126.3,126.49,126.3,126.49,0,0,0,5300.0
1987/2/25,126.49,126.5,126.49,126.5,0,0,0,4390.0
1987/2/26,126.5,127.44,126.5,127.44,0,0,0,4742.0
1987/2/27,127.44,131.62,127.44,131.62,0,0,0,5319.0
