Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1999/2/10,74.45,76.77,74.45,75.91,339,97,0,2608.0
1999/2/20,78.79,80.13,77.46,80.05,439,28,0,3288.0
1999/2/22,80.79,84.78,79.58,82.62,450,26,0,5258.0
1999/2/23,82.7,84.08,80.35,80.35,60,402,0,5493.0
1999/2/24,80.24,82.09,80.24,80.87,200,216,0,3440.0
1999/2/25,81.82,83.12,81.45,81.53,291,122,0,4931.0
1999/2/26,81.92,81.98,81.02,81.96,238,158,0,2404.0
1999/3/1,82.42,84.5,82.42,83.91,287,135,0,4829.0
1999/3/2,84.21,84.21,81.89,82.46,182,238,0,2398.0
1999/3/3,82.44,83.56,82.18,83.2,326,112,0,2660.0
1999/3/4,83.86,85.45,83.7,83.8,215,218,0,5737.0
1999/3/5,84.36,85.15,83.49,85.11,204,198,0,4244.0
1999/3/6,86.39,86.42,84.77,84.9,241,172,0,3527.0
1999/3/8,84.96,85.3,84.39,84.81,155,265,0,2185.0
1999/3/9,85.21,86.22,85.17,85.48,275,133,0,3671.0
1999/3/10,85.65,87.09,85.6,85.6,153,253,0,5100.0
1999/3/11,86.05,86.68,84.68,84.75,129,306,0,4610.0
1999/3/12,85.11,85.36,84.08,84.23,155,254,0,2770.0
1999/3/15,84.0,85.2,83.26,85.02,283,134,0,3662.0
1999/3/16,85.57,86.2,84.77,86.2,324,108,0,5101.0
1999/3/17,86.84,89.41,86.84,89.15,322,118,0,8931.0
1999/3/18,90.56,92.52,90.56,92.52,365,85,0,9937.0
1999/3/19,94.62,95.54,93.16,95.32,386,70,0,11059.0
1999/3/20,96.37,97.73,93.75,94.4,207,230,0,8026.0
1999/3/22,94.39,94.77,93.24,94.41,246,174,0,4686.0
1999/3/23,94.81,95.43,91.57,91.83,201,234,0,4418.0
1999/3/24,90.32,92.36,90.31,91.94,109,344,0,4608.0
1999/3/25,92.98,93.65,92.32,93.24,288,134,0,4086.0
1999/3/26,94.73,98.55,94.4,97.5,359,83,0,13083.0
1999/3/29,98.17,98.17,95.0,95.38,134,315,0,6209.0
1999/3/30,96.66,97.97,94.41,97.97,132,299,0,7839.0
1999/3/31,97.87,99.06,96.68,97.67,162,264,0,7626.0
1999/4/1,97.79,102.91,97.76,102.91,331,114,0,16142.0
1999/4/2,103.82,105.05,101.9,104.51,402,62,0,14881.0
1999/4/3,105.02,105.59,102.57,104.29,216,217,0,12999.0
1999/4/7,103.74,103.74,101.37,101.69,134,300,0,5375.0
1999/4/8,101.82,104.78,101.65,103.05,322,99,0,7956.0
1999/4/9,104.07,105.13,102.27,102.39,162,261,0,10279.0
1999/4/12,102.46,102.83,100.15,101.0,110,349,0,6269.0
1999/4/13,101.7,104.02,101.7,104.0,323,110,0,6958.0
1999/4/14,105.02,105.85,103.21,103.93,276,162,0,7664.0
1999/4/15,104.53,107.48,103.44,107.48,266,164,0,9795.0
1999/4/16,108.14,108.38,103.96,105.37,213,232,0,7437.0
1999/4/17,106.61,111.75,106.61,110.51,348,92,0,13426.0
1999/4/19,110.24,111.26,108.75,109.15,288,164,0,12640.0
1999/4/20,109.21,112.84,109.06,112.27,242,223,0,14958.0
1999/4/21,113.18,113.25,107.32,108.07,108,344,0,15945.0
1999/4/22,108.48,109.17,106.54,109.17,183,246,0,12519.0
1999/4/23,109.65,113.07,109.56,111.54,382,69,0,19802.0
1999/4/26,112.29,112.39,108.39,110.32,241,206,0,13440.0
1999/4/27,110.31,111.04,107.85,108.98,139,311,0,9803.0
1999/4/28,109.02,111.68,108.23,108.89,138,290,0,13978.0
1999/4/29,107.76,108.11,105.22,106.27,84,372,0,10531.0
1999/4/30,105.92,108.44,105.66,107.8,292,149,0,8349.0
1999/5/3,107.9,108.32,105.9,108.02,276,188,0,7124.0
1999/5/4,109.62,112.85,108.85,112.44,391,76,0,14096.0
1999/5/5,112.23,113.13,110.94,112.22,250,191,0,11487.0
1999/5/6,112.68,113.13,108.52,110.55,172,265,0,9801.0
1999/5/7,110.25,110.85,107.99,108.34,112,350,0,9605.0
1999/5/10,107.19,108.04,105.61,106.94,199,230,0,5549.0
1999/5/11,107.79,108.27,106.12,106.47,173,228,0,5434.0
1999/5/12,106.48,106.87,104.02,106.01,94,339,0,4821.0
1999/5/13,105.83,106.72,104.91,105.26,111,310,0,4265.0
1999/5/14,107.28,108.51,106.75,107.57,336,86,0,7067.0
1999/5/15,106.9,108.0,106.08,107.07,186,252,0,4537.0
1999/5/17,107.54,108.23,106.26,106.29,197,227,0,5089.0
1999/5/18,106.13,106.87,102.7,103.11,146,307,0,4767.0
1999/5/19,103.72,105.69,102.91,104.46,169,283,0,6211.0
1999/5/20,105.94,107.37,105.58,105.88,282,166,0,6816.0
1999/5/21,106.96,107.48,105.0,105.4,152,285,0,5338.0
1999/5/24,105.49,105.62,103.11,104.25,133,327,0,3970.0
1999/5/25,103.59,103.73,99.8,100.19,63,418,0,5159.0
1999/5/26,99.5,102.03,99.5,100.38,195,239,0,4740.0
1999/5/27,101.54,103.13,100.42,103.13,321,124,0,5409.0
1999/5/28,102.46,102.46,100.77,101.07,106,348,0,4131.0
1999/5/29,102.18,102.65,100.08,100.3,159,277,0,3432.0
1999/5/31,99.92,100.45,98.63,99.24,79,384,0,3291.0
1999/6/1,99.65,103.29,99.65,103.29,350,108,0,6503.0
1999/6/2,103.62,103.75,102.08,102.58,257,169,0,6944.0
1999/6/3,103.21,105.93,103.07,104.88,276,146,0,8208.0
1999/6/4,105.23,105.28,102.64,103.11,229,211,0,3969.0
1999/6/5,103.81,104.62,102.34,102.93,193,237,0,4843.0
1999/6/7,103.21,105.62,103.06,105.55,216,215,0,5885.0
1999/6/8,106.89,108.27,105.56,105.59,203,234,0,8583.0
1999/6/9,106.93,108.22,104.56,105.02,162,282,0,6507.0
1999/6/10,105.3,106.35,104.29,105.05,187,259,0,6247.0
1999/6/11,105.62,107.41,105.12,107.1,254,190,0,6491.0
1999/6/14,106.62,107.0,104.46,105.13,211,221,0,3135.0
1999/6/15,104.95,105.67,102.21,103.58,100,351,0,4890.0
1999/6/16,103.42,103.72,101.57,102.57,171,276,0,3269.0
1999/6/17,103.12,105.24,102.34,103.84,166,282,0,8027.0
1999/6/21,105.4,109.14,105.4,108.95,249,213,0,10417.0
1999/6/22,110.44,114.49,107.2,112.97,272,177,0,14194.0
1999/6/23,115.25,115.25,110.54,110.54,187,256,0,11746.0
1999/6/24,112.24,116.45,110.96,114.61,207,243,0,12575.0
1999/6/25,112.01,113.01,108.95,109.19,140,319,0,7600.0
1999/6/28,109.91,111.02,108.64,110.31,179,257,0,5281.0
1999/6/29,112.11,112.99,110.43,111.73,253,196,0,9155.0
1999/6/30,111.29,111.35,108.04,108.46,196,266,0,4834.0
1999/7/2,108.03,111.63,107.41,111.41,228,239,0,7309.0
1999/7/3,112.49,114.22,110.71,111.08,288,152,0,9076.0
1999/7/5,111.69,114.07,111.69,112.45,374,99,0,8143.0
1999/7/6,113.91,113.94,110.4,110.42,98,379,0,10598.0
1999/7/7,110.82,113.44,110.39,112.65,198,260,0,10748.0
1999/7/8,114.02,114.47,111.56,112.68,232,206,0,7419.0
1999/7/9,113.21,113.7,111.01,111.57,186,257,0,6208.0
1999/7/12,111.56,111.56,107.57,107.92,115,351,0,4553.0
1999/7/13,106.31,106.66,104.15,104.4,73,415,0,4906.0
1999/7/14,104.45,107.04,99.73,102.73,34,446,0,7337.0
1999/7/15,102.86,103.76,100.98,101.64,208,225,0,4240.0
1999/7/16,102.83,103.07,94.85,94.85,11,491,0,3788.0
1999/7/17,90.02,94.61,90.02,94.06,96,383,0,3977.0
1999/7/19,94.37,95.76,91.25,94.95,172,289,0,3491.0
1999/7/20,97.04,101.05,96.86,101.05,482,17,0,3982.0
1999/7/21,98.35,102.06,97.71,101.49,133,343,0,3654.0
1999/7/22,100.98,101.76,100.02,100.1,166,272,0,3003.0
1999/7/23,100.03,102.85,100.03,101.72,339,131,0,3897.0
1999/7/26,102.52,103.52,100.58,100.58,152,288,0,5078.0
1999/7/27,99.7,99.7,97.26,98.24,74,399,0,4153.0
1999/7/28,100.42,101.42,99.21,100.7,328,111,0,6033.0
1999/7/29,100.78,100.85,96.91,97.28,64,398,0,4184.0
1999/7/30,94.0,97.13,93.9,96.63,193,222,0,3869.0
1999/7/31,96.98,98.79,96.8,97.78,162,273,0,6875.0
1999/8/2,98.02,99.19,97.13,98.37,130,315,0,6285.0
1999/8/3,97.68,98.1,95.38,97.76,144,286,0,4113.0
1999/8/4,97.72,100.62,97.72,98.81,167,235,0,5756.0
1999/8/5,98.57,98.72,96.71,96.71,74,401,0,4178.0
1999/8/6,97.03,97.96,93.57,94.4,68,396,0,3579.0
1999/8/7,93.68,96.58,92.72,95.88,336,117,0,3215.0
1999/8/9,96.44,97.43,95.93,96.19,230,206,0,3775.0
1999/8/10,96.52,98.81,95.58,98.58,379,79,0,5642.0
1999/8/11,98.32,98.76,96.6,97.05,143,301,0,4454.0
1999/8/12,97.85,103.37,97.85,103.37,321,119,0,9734.0
1999/8/13,109.15,109.36,106.95,108.34,422,62,0,14753.0
1999/8/16,110.78,112.8,109.9,112.53,436,56,0,9650.0
1999/8/17,112.03,112.36,109.44,111.3,281,196,0,7903.0
1999/8/18,111.68,112.62,108.25,108.77,305,170,0,7314.0
1999/8/19,108.02,110.88,107.79,109.74,154,321,0,5741.0
1999/8/20,110.71,112.49,110.47,111.89,368,96,0,7490.0
1999/8/21,113.51,114.24,111.64,112.46,393,97,0,11196.0
1999/8/23,113.64,113.72,111.31,111.4,197,253,0,8165.0
1999/8/24,113.47,114.3,111.09,111.09,67,411,0,8885.0
1999/8/25,111.13,114.42,110.05,114.42,243,197,0,8305.0
1999/8/26,115.45,118.01,114.63,114.82,178,264,0,13533.0
1999/8/27,114.76,115.81,113.72,114.78,163,288,0,9872.0
1999/8/30,115.24,117.75,114.74,116.87,206,244,0,12097.0
1999/8/31,117.29,119.21,115.89,116.08,295,171,0,13601.0
1999/9/1,117.15,119.09,116.58,116.79,231,221,0,9976.0
1999/9/2,118.24,120.03,116.75,117.09,156,303,0,9912.0
1999/9/3,117.3,118.09,113.34,113.4,86,380,0,7459.0
1999/9/4,115.6,115.67,111.26,113.65,184,255,0,8866.0
1999/9/6,113.5,113.82,111.27,111.77,193,250,0,6431.0
1999/9/7,112.27,113.75,110.81,110.85,100,358,0,7072.0
1999/9/8,111.08,112.39,110.66,112.24,169,274,0,5548.0
1999/9/9,112.88,113.77,111.99,113.62,258,180,0,4729.0
1999/9/10,114.24,116.69,114.24,116.69,406,83,0,8860.0
1999/9/13,117.86,119.97,117.64,118.37,309,148,0,13781.0
1999/9/14,119.4,119.83,116.09,117.19,120,332,0,8036.0
1999/9/15,117.63,118.61,114.65,114.65,84,387,0,7505.0
1999/9/16,114.2,115.39,113.39,114.66,180,248,0,5346.0
1999/9/17,114.89,115.76,112.98,113.05,128,315,0,4151.0
1999/9/18,114.42,115.6,113.61,114.95,290,145,0,3639.0
1999/9/20,114.24,114.27,112.54,112.54,121,317,0,3023.0
1999/9/27,108.77,108.78,108.77,108.78,63,435,0,428.0
1999/9/28,105.06,107.98,105.06,107.98,66,417,0,10600.0
1999/9/29,108.09,114.02,107.1,113.52,190,268,0,10048.0
1999/9/30,113.59,116.98,112.68,113.97,219,258,0,12807.0
1999/10/1,116.0,121.56,116.0,121.11,320,149,0,17641.0
1999/10/2,122.41,124.26,120.31,122.08,251,220,0,20944.0
1999/10/4,122.93,123.08,119.62,120.59,307,168,0,11987.0
1999/10/5,120.73,121.0,117.99,118.09,87,395,0,7755.0
1999/10/6,117.64,118.59,116.84,117.83,80,388,0,8384.0
1999/10/7,119.07,119.91,116.43,117.27,261,205,0,8750.0
1999/10/8,116.96,119.4,116.77,117.92,142,304,0,7556.0
1999/10/11,117.66,119.0,115.81,118.48,215,239,0,5972.0
1999/10/12,119.33,121.8,118.66,121.8,407,83,0,9548.0
1999/10/13,121.86,126.21,121.86,123.41,168,278,0,19147.0
1999/10/14,122.03,124.84,121.65,123.54,236,217,0,12596.0
1999/10/15,123.93,124.91,121.09,121.09,170,280,0,9938.0
1999/10/16,119.01,121.46,118.95,120.88,174,282,0,6710.0
1999/10/18,120.56,121.97,119.22,120.1,123,330,0,5798.0
1999/10/19,120.3,121.32,119.07,119.76,121,320,0,6789.0
1999/10/20,119.83,120.59,117.98,118.3,140,303,0,7299.0
1999/10/21,119.97,120.14,116.42,116.89,207,197,0,6041.0
1999/10/22,116.93,118.17,113.66,114.35,110,371,0,7101.0
1999/10/25,114.61,116.99,113.95,116.99,297,154,0,4625.0
1999/10/26,117.75,118.53,116.3,116.76,189,239,0,4477.0
1999/10/27,117.1,117.63,114.21,115.32,130,320,0,5803.0
1999/10/28,115.83,116.54,114.24,116.25,133,323,0,5114.0
1999/10/29,116.94,117.43,114.55,115.33,154,322,0,4571.0
1999/10/30,116.36,118.78,115.9,117.91,300,177,0,6954.0
1999/11/1,118.82,119.33,116.94,117.23,191,265,0,5090.0
1999/11/2,117.14,117.61,115.61,117.56,95,394,0,4488.0
1999/11/3,117.54,117.88,113.69,114.11,50,430,0,4573.0
1999/11/4,114.01,114.01,110.82,111.02,60,430,0,4896.0
1999/11/5,110.9,112.47,109.75,112.47,150,324,0,5133.0
1999/11/6,112.83,113.09,109.01,109.1,71,413,0,3723.0
1999/11/8,108.64,111.57,107.32,111.2,229,237,0,4759.0
1999/11/9,111.52,111.64,109.31,109.31,164,299,0,2769.0
1999/11/10,109.37,111.98,109.36,110.61,273,177,0,4983.0
1999/11/11,111.88,114.17,111.57,114.17,400,90,0,6805.0
1999/11/15,114.53,114.53,111.41,111.93,213,247,0,3431.0
1999/11/16,112.74,115.09,111.92,114.76,249,233,0,6652.0
1999/11/17,115.85,116.3,114.23,115.04,279,170,0,5137.0
1999/11/18,115.23,119.32,114.91,117.35,263,199,0,8286.0
1999/11/19,118.73,119.16,116.4,116.69,270,204,0,6874.0
1999/11/20,119.66,119.92,117.7,118.83,280,193,0,6215.0
1999/11/22,119.64,123.46,118.68,122.23,426,78,0,9008.0
1999/11/23,123.15,123.3,120.41,120.51,234,245,0,4824.0
1999/11/24,119.31,120.23,118.52,120.23,103,394,0,5182.0
1999/11/25,120.36,120.77,118.05,119.04,149,336,0,4473.0
1999/11/26,119.14,119.81,111.58,112.07,57,453,0,6005.0
1999/11/29,114.6,115.32,113.29,114.83,436,66,0,3167.0
1999/11/30,115.21,115.65,112.87,113.38,247,229,0,2656.0
1999/12/1,112.58,114.56,112.58,114.56,218,243,0,2460.0
1999/12/2,115.25,117.71,115.14,116.68,322,158,0,4656.0
1999/12/3,117.39,117.71,115.27,116.08,363,108,0,2826.0
1999/12/4,117.84,117.94,115.45,115.87,236,245,0,2910.0
1999/12/6,116.31,116.75,113.74,113.78,169,303,0,2447.0
1999/12/7,114.43,115.11,112.72,113.19,131,343,0,2688.0
1999/12/8,113.76,114.5,111.79,111.82,140,344,0,2375.0
1999/12/9,111.51,113.62,111.33,112.15,176,288,0,3858.0
1999/12/10,112.78,113.15,111.19,111.53,231,236,0,2183.0
1999/12/13,112.06,114.23,111.11,113.76,319,177,0,2444.0
1999/12/14,114.79,115.89,114.44,114.54,178,296,0,4191.0
1999/12/15,115.1,116.9,114.68,115.81,214,274,0,3254.0
1999/12/16,116.51,116.88,113.33,113.68,140,351,0,3738.0
1999/12/17,114.3,116.09,113.81,115.47,197,287,0,3410.0
1999/12/18,116.39,116.97,115.21,115.28,267,184,0,2104.0
1999/12/20,115.5,117.33,114.54,116.61,196,261,0,3840.0
1999/12/21,116.76,119.15,116.46,118.32,363,115,0,6595.0
1999/12/22,119.31,121.05,118.26,119.82,231,250,0,7445.0
1999/12/23,119.93,120.73,118.94,119.56,263,215,0,6375.0
1999/12/24,120.03,122.03,119.71,120.7,303,182,0,6215.0
1999/12/27,121.6,126.22,121.15,125.5,268,231,0,8617.0
1999/12/28,125.91,126.39,122.59,124.37,250,239,0,6825.0
2000/1/4,128.02,130.62,127.08,130.34,374,131,0,9627.0
2000/1/5,128.01,131.17,128.0,129.71,333,183,0,8988.0
2000/1/6,129.84,134.52,129.13,131.54,423,99,0,11219.0
2000/1/7,132.97,135.04,131.53,133.02,317,193,0,10908.0
2000/1/10,134.8,140.81,134.8,140.81,392,122,0,13870.0
2000/1/11,143.19,143.74,134.45,134.54,187,328,0,13485.0
2000/1/12,135.67,137.5,134.73,136.64,366,148,0,7359.0
2000/1/13,138.29,138.9,134.4,134.81,300,211,0,9887.0
2000/1/14,135.99,136.51,132.09,132.93,188,316,0,6514.0
2000/1/15,134.81,136.76,134.28,135.68,359,140,0,8775.0
2000/1/17,137.75,140.98,137.75,138.8,466,51,0,13574.0
2000/1/18,139.32,139.32,136.64,137.38,280,238,0,14572.0
2000/1/19,137.59,139.06,136.28,136.97,251,266,0,10017.0
2000/1/20,137.48,137.66,134.82,136.16,148,367,0,6863.0
2000/1/21,136.55,139.72,136.55,137.36,310,206,0,11191.0
2000/1/24,139.56,140.2,138.03,138.57,431,102,0,11813.0
2000/1/25,139.36,139.36,136.92,136.98,309,231,0,9507.0
2000/1/26,138.04,139.47,137.92,138.12,392,124,0,11060.0
2000/1/27,139.1,141.34,138.11,139.77,378,169,0,14311.0
2000/1/28,141.62,144.54,141.62,142.94,283,244,0,18032.0
2000/1/29,142.43,142.43,139.29,140.11,167,365,0,7526.0
2000/1/31,140.29,141.88,139.16,140.93,326,184,0,6081.0
2000/2/1,142.86,142.95,140.24,140.7,376,146,0,6938.0
2000/2/9,143.04,143.72,140.67,141.93,423,131,0,9322.0
2000/2/10,142.01,143.09,138.95,139.71,402,166,0,9794.0
2000/2/11,141.25,143.5,139.62,140.57,364,198,0,11395.0
2000/2/14,142.22,143.99,139.94,141.07,248,316,0,9599.0
2000/2/15,141.7,142.56,138.77,139.26,169,386,0,6961.0
2000/2/16,140.66,143.5,140.31,142.66,464,87,0,11262.0
2000/2/17,144.64,148.74,144.61,144.66,446,112,0,14858.0
2000/2/18,146.62,147.38,142.34,142.99,206,371,0,12673.0
2000/2/19,143.16,143.47,140.66,143.47,423,143,0,8174.0
2000/2/21,143.73,144.36,140.14,140.18,256,295,0,11167.0
2000/2/22,138.86,139.75,135.75,137.16,89,489,0,10468.0
2000/2/23,137.81,138.69,134.87,135.59,122,426,0,6957.0
2000/2/24,136.48,137.37,133.31,133.41,163,398,0,5226.0
2000/2/25,133.71,134.14,129.6,129.92,53,520,0,6761.0
2000/2/29,131.2,133.12,130.46,131.52,175,356,0,5389.0
2000/3/1,134.02,135.81,133.98,135.5,542,38,0,5180.0
2000/3/2,135.59,135.98,132.32,132.38,143,409,0,3692.0
2000/3/3,132.49,133.84,131.16,132.13,268,243,0,4108.0
2000/3/4,133.0,133.81,129.81,130.01,163,377,0,3912.0
2000/3/6,130.19,131.16,129.08,129.27,96,460,0,5038.0
2000/3/7,129.4,131.06,128.78,129.98,237,281,0,3679.0
2000/3/8,131.0,132.0,129.74,130.16,280,227,0,3637.0
2000/3/9,131.43,132.8,131.11,132.43,440,98,0,6801.0
2000/3/10,133.18,133.18,129.53,129.59,110,451,0,5500.0
2000/3/13,126.52,127.31,120.83,120.85,13,582,0,5742.0
2000/3/14,120.71,124.11,119.57,123.77,214,358,0,4334.0
2000/3/15,123.85,125.99,122.05,123.48,84,463,0,5095.0
2000/3/16,125.45,125.55,119.63,125.0,185,354,0,5752.0
2000/3/17,126.17,130.69,124.36,129.19,309,207,0,10353.0
2000/3/20,125.33,125.33,125.33,125.33,63,514,0,202.0
2000/3/21,121.52,132.27,121.52,132.04,582,13,0,7141.0
2000/3/22,130.89,133.37,128.55,129.71,306,258,0,6062.0
2000/3/23,131.91,137.09,131.62,136.06,599,13,0,10932.0
