Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1999/4/22,268.2,270.73,266.38,267.47,183,246,0,44076.0
1999/4/23,270.62,273.9,270.48,270.8,382,69,0,59610.0
1999/4/26,273.12,277.12,270.1,275.45,241,206,0,64153.0
1999/4/27,277.26,278.61,271.48,272.9,139,311,0,57551.0
1999/4/28,272.8,272.8,268.96,270.45,138,290,0,47335.0
1999/4/29,264.42,265.97,258.43,258.69,84,372,0,53889.0
1999/4/30,250.5,260.91,250.5,260.4,292,149,0,50718.0
1999/5/3,260.77,260.77,254.38,257.34,276,188,0,50852.0
1999/5/4,258.57,262.49,258.57,262.49,391,76,0,44881.0
1999/5/5,262.0,265.36,260.45,263.52,250,191,0,52841.0
1999/5/6,266.23,269.58,265.25,266.12,172,265,0,78259.0
1999/5/7,264.94,266.05,261.85,262.44,112,350,0,59381.0
1999/5/10,260.46,263.41,259.49,261.48,199,230,0,44596.0
1999/5/11,263.69,265.16,261.45,261.8,173,228,0,46680.0
1999/5/12,263.73,264.65,262.11,262.87,94,339,0,32639.0
1999/5/13,263.55,264.5,261.85,262.54,111,310,0,34460.0
1999/5/14,264.25,269.54,264.25,269.09,336,86,0,47794.0
1999/5/15,267.86,271.84,266.71,270.3,186,252,0,59371.0
1999/5/17,272.79,276.37,270.96,272.28,197,227,0,72613.0
1999/5/18,274.35,276.64,271.07,276.64,146,307,0,81846.0
1999/5/19,276.0,281.02,275.82,279.96,169,283,0,97657.0
1999/5/20,282.29,283.87,277.88,278.33,282,166,0,85982.0
1999/5/21,279.17,283.91,278.65,280.9,152,285,0,65275.0
1999/5/24,282.44,286.31,279.92,286.31,133,327,0,77291.0
1999/5/25,285.11,291.17,283.69,285.36,63,418,0,104460.0
1999/5/26,282.8,286.0,280.85,284.79,195,239,0,77320.0
1999/5/27,288.81,291.17,287.82,287.82,321,124,0,97223.0
1999/5/28,289.01,291.7,285.97,286.94,106,348,0,83135.0
1999/5/29,289.86,291.73,284.61,290.82,159,277,0,96222.0
1999/5/31,292.95,293.79,288.11,289.1,79,384,0,86666.0
1999/6/1,289.39,290.2,284.76,288.4,350,108,0,58733.0
1999/6/2,289.15,296.49,289.06,295.99,257,169,0,88666.0
1999/6/3,300.61,304.05,296.66,297.01,276,146,0,111785.0
1999/6/4,299.13,302.68,297.91,301.68,229,211,0,103394.0
1999/6/5,306.05,308.81,304.68,307.92,193,237,0,121042.0
1999/6/7,311.83,318.95,310.68,314.09,216,215,0,126907.0
1999/6/8,320.27,324.52,318.54,324.46,203,234,0,128739.0
1999/6/9,327.1,332.67,323.41,332.19,162,282,0,140657.0
1999/6/10,334.88,336.93,330.07,331.64,187,259,0,133222.0
1999/6/11,331.45,331.45,321.75,322.22,254,190,0,101259.0
1999/6/14,325.0,327.77,321.91,325.94,211,221,0,79139.0
1999/6/15,337.13,337.5,329.0,331.74,100,351,0,99144.0
1999/6/16,335.42,342.79,329.78,341.85,171,276,0,120772.0
1999/6/17,348.97,358.41,348.97,357.07,166,282,0,150805.0
1999/6/21,363.62,365.6,356.16,360.37,249,213,0,140498.0
1999/6/22,364.57,376.83,364.57,375.21,272,177,0,136960.0
1999/6/23,373.86,375.37,367.03,368.13,187,256,0,149564.0
1999/6/24,367.45,378.12,365.13,376.13,207,243,0,150913.0
1999/6/25,367.14,370.48,356.68,357.72,140,319,0,137262.0
1999/6/28,357.61,362.29,355.36,358.51,179,257,0,90363.0
1999/6/29,364.64,376.93,364.64,376.11,253,196,0,132473.0
1999/6/30,378.15,382.75,375.63,377.13,196,266,0,154939.0
1999/7/2,380.82,391.81,380.82,385.52,228,239,0,139356.0
1999/7/3,391.99,395.53,379.05,382.58,288,152,0,144196.0
1999/7/5,383.14,385.76,376.55,377.98,374,99,0,99166.0
1999/7/6,379.31,382.52,372.79,373.55,98,379,0,108175.0
1999/7/7,373.94,376.38,369.15,374.94,198,260,0,104076.0
1999/7/8,378.91,385.57,377.57,383.97,232,206,0,110035.0
1999/7/9,386.37,388.6,381.59,381.85,186,257,0,118529.0
1999/7/12,384.6,385.93,379.92,381.39,115,351,0,91501.0
1999/7/13,381.58,381.58,368.38,369.04,73,415,0,134932.0
1999/7/14,366.44,371.31,345.21,349.93,34,446,0,94207.0
1999/7/15,346.98,353.53,337.29,350.16,208,225,0,98152.0
1999/7/16,355.7,357.82,327.41,328.12,11,491,0,102223.0
1999/7/17,319.24,335.24,313.47,335.24,96,383,0,104779.0
1999/7/19,336.1,341.99,325.45,336.94,172,289,0,85597.0
1999/7/20,346.77,357.82,346.77,356.05,482,17,0,85004.0
1999/7/21,349.98,361.84,348.47,358.65,133,343,0,121178.0
1999/7/22,356.75,360.44,352.05,352.58,166,272,0,85813.0
1999/7/23,349.19,353.71,347.19,351.09,339,131,0,61937.0
1999/7/26,348.6,350.46,342.54,343.13,152,288,0,47109.0
1999/7/27,337.31,339.19,325.89,328.42,74,399,0,55674.0
1999/7/28,335.9,337.69,330.76,334.13,328,111,0,60286.0
1999/7/29,337.2,337.2,326.9,327.8,64,398,0,48731.0
1999/7/30,315.61,332.89,315.61,331.55,193,222,0,44207.0
1999/7/31,329.79,334.16,325.87,325.93,162,273,0,39870.0
1999/8/2,325.96,327.18,315.39,316.37,130,315,0,36707.0
1999/8/3,310.3,316.71,301.88,315.97,144,286,0,54157.0
1999/8/4,315.7,320.76,311.49,311.49,167,235,0,46332.0
1999/8/5,306.6,312.31,305.88,308.32,74,401,0,41642.0
1999/8/6,310.61,313.33,305.7,305.7,68,396,0,49787.0
1999/8/7,306.92,321.74,305.74,320.27,336,117,0,73813.0
1999/8/9,321.1,324.97,319.29,319.98,230,206,0,60180.0
1999/8/10,322.16,334.52,319.97,333.73,379,79,0,92690.0
1999/8/11,334.97,341.62,332.98,335.87,143,301,0,99382.0
1999/8/12,340.72,345.94,336.91,338.08,321,119,0,99901.0
1999/8/13,349.36,355.89,345.55,350.89,422,62,0,128123.0
1999/8/16,357.46,369.35,357.46,369.35,436,56,0,127531.0
1999/8/17,367.13,371.39,361.17,370.22,281,196,0,117623.0
1999/8/18,369.36,371.39,360.96,362.35,305,170,0,105751.0
1999/8/19,358.89,366.27,358.89,365.68,154,321,0,77024.0
1999/8/20,366.8,375.71,366.75,374.42,368,96,0,109875.0
1999/8/21,380.54,382.34,367.82,367.94,393,97,0,112285.0
1999/8/23,366.68,368.71,362.22,367.15,197,253,0,61257.0
1999/8/24,373.08,374.34,362.5,362.54,67,411,0,72284.0
1999/8/25,364.57,372.52,362.41,372.23,243,197,0,95419.0
1999/8/26,374.68,378.03,369.51,370.59,178,264,0,109326.0
1999/8/27,369.43,372.79,367.89,369.99,163,288,0,73930.0
1999/8/30,370.06,376.64,369.91,371.8,206,244,0,97231.0
1999/8/31,372.02,380.59,371.94,377.92,295,171,0,111109.0
1999/9/1,382.56,391.13,382.56,385.35,231,221,0,152507.0
1999/9/2,389.93,392.97,382.27,383.67,156,303,0,128348.0
1999/9/3,382.36,383.91,377.68,377.73,86,380,0,92526.0
1999/9/4,385.17,386.47,377.0,379.58,184,255,0,119596.0
1999/9/6,380.17,387.5,375.93,386.63,193,250,0,107191.0
1999/9/7,389.01,390.89,373.22,374.65,100,358,0,101779.0
1999/9/8,374.67,380.56,370.97,378.09,169,274,0,94798.0
1999/9/9,377.32,381.44,376.31,379.02,258,180,0,83653.0
1999/9/10,382.76,385.42,380.66,381.31,406,83,0,81085.0
1999/9/13,382.62,385.76,380.52,382.24,309,148,0,76192.0
1999/9/14,382.07,382.43,375.28,376.67,120,332,0,73911.0
1999/9/15,375.3,378.33,370.18,371.0,84,387,0,64378.0
1999/9/16,367.12,373.0,367.02,370.36,180,248,0,45936.0
1999/9/17,370.7,375.35,367.21,368.13,128,315,0,51599.0
1999/9/18,372.5,377.53,371.37,374.7,290,145,0,51457.0
1999/9/20,375.65,375.65,371.22,372.7,121,317,0,34018.0
1999/9/27,361.83,361.83,360.56,360.56,63,435,0,1573.0
1999/9/28,353.33,353.33,348.87,350.6,66,417,0,36896.0
1999/9/29,346.55,354.72,342.33,354.72,190,268,0,90874.0
1999/9/30,354.27,361.38,352.94,356.66,219,258,0,82740.0
1999/10/1,358.61,360.65,354.7,357.28,320,149,0,58124.0
1999/10/2,357.38,357.85,347.66,349.88,251,220,0,59597.0
1999/10/4,349.33,354.1,343.43,350.28,307,168,0,53044.0
1999/10/5,354.33,355.81,345.06,345.1,87,395,0,52707.0
1999/10/6,344.72,348.52,342.74,345.56,80,388,0,40560.0
1999/10/7,350.82,355.62,349.52,354.18,261,205,0,52336.0
1999/10/8,354.42,354.98,350.86,351.22,142,304,0,34369.0
1999/10/11,350.97,357.15,350.97,356.64,215,239,0,37193.0
1999/10/12,359.39,371.89,359.39,370.81,407,83,0,84494.0
1999/10/13,368.68,373.2,366.99,371.01,168,278,0,80132.0
1999/10/14,367.01,374.79,366.9,374.79,236,217,0,66579.0
1999/10/15,378.6,380.75,370.83,371.03,170,280,0,74389.0
1999/10/16,364.78,370.12,364.54,370.12,174,282,0,45148.0
1999/10/18,370.01,370.77,366.74,367.7,123,330,0,50774.0
1999/10/19,368.44,370.72,364.96,365.2,121,320,0,42571.0
1999/10/20,364.94,366.26,360.92,362.81,140,303,0,49276.0
1999/10/21,368.73,369.81,361.29,362.21,207,197,0,46880.0
1999/10/22,363.13,364.89,353.12,356.69,110,371,0,47615.0
1999/10/25,358.19,362.93,357.39,362.93,297,154,0,31438.0
1999/10/26,363.33,368.0,361.9,363.77,189,239,0,37025.0
1999/10/27,365.78,369.58,364.37,366.42,130,320,0,38495.0
1999/10/28,368.61,369.56,366.17,366.41,133,323,0,40686.0
1999/10/29,371.2,372.73,369.03,371.89,154,322,0,70522.0
1999/10/30,377.82,385.57,376.96,382.91,300,177,0,109253.0
1999/11/1,383.98,383.98,380.23,381.96,191,265,0,56307.0
1999/11/2,380.38,381.28,374.87,377.3,95,394,0,50243.0
1999/11/3,378.25,378.83,369.61,370.14,50,430,0,51432.0
1999/11/4,371.54,373.07,367.12,367.58,60,430,0,49266.0
1999/11/5,368.35,371.02,366.31,370.2,150,324,0,37002.0
1999/11/6,373.36,374.17,367.65,367.84,71,413,0,51353.0
1999/11/8,365.27,368.0,361.69,366.77,229,237,0,37563.0
1999/11/9,368.4,370.66,366.52,366.52,164,299,0,33800.0
1999/11/10,366.82,371.57,365.69,367.01,273,177,0,33789.0
1999/11/11,370.52,376.22,370.52,374.87,400,90,0,61440.0
1999/11/15,377.53,380.46,375.2,380.46,213,247,0,53987.0
1999/11/16,382.3,388.37,382.3,384.92,249,233,0,81729.0
1999/11/17,388.57,390.08,385.57,388.39,279,170,0,83266.0
1999/11/18,387.71,395.95,386.47,394.44,263,199,0,114145.0
1999/11/19,399.64,404.17,396.23,398.21,270,204,0,135772.0
1999/11/20,406.43,410.12,402.44,406.7,280,193,0,140507.0
1999/11/22,411.34,415.0,409.22,412.05,426,78,0,147773.0
1999/11/23,414.08,416.53,407.48,411.27,234,245,0,139313.0
1999/11/24,404.09,411.6,404.05,406.05,103,394,0,99195.0
1999/11/25,406.95,408.04,401.79,407.38,149,336,0,103974.0
1999/11/26,408.44,410.09,382.68,386.36,57,453,0,157098.0
1999/11/29,393.36,396.25,389.39,395.83,436,66,0,88250.0
1999/11/30,396.97,396.97,383.8,384.8,247,229,0,73834.0
1999/12/1,382.82,389.46,382.71,388.9,218,243,0,56193.0
1999/12/2,390.9,393.7,385.88,387.51,322,158,0,64196.0
1999/12/3,391.88,395.29,388.66,394.81,363,108,0,86437.0
1999/12/4,401.28,403.51,396.27,397.4,236,245,0,112419.0
1999/12/6,397.66,397.66,391.42,394.01,169,303,0,82213.0
1999/12/7,393.94,394.89,389.64,391.05,131,343,0,83404.0
1999/12/8,390.45,396.28,390.3,391.4,140,344,0,103965.0
1999/12/9,391.06,395.18,386.77,386.83,176,288,0,107391.0
1999/12/10,387.88,388.58,382.86,386.26,231,236,0,88957.0
1999/12/13,389.05,397.65,389.05,397.65,319,177,0,93139.0
1999/12/14,399.91,400.32,394.83,395.32,178,296,0,99061.0
1999/12/15,393.4,398.95,392.98,396.69,214,274,0,97606.0
1999/12/16,399.64,402.02,392.26,394.06,140,351,0,123859.0
1999/12/17,396.13,398.22,391.71,393.71,197,287,0,107287.0
1999/12/18,394.89,400.85,394.43,397.94,267,184,0,85097.0
1999/12/20,399.66,399.68,394.43,396.51,196,261,0,69971.0
1999/12/21,397.91,406.45,397.91,405.57,363,115,0,106411.0
1999/12/22,413.36,418.65,412.87,413.96,231,250,0,132597.0
1999/12/23,417.37,420.73,414.75,418.8,263,215,0,100121.0
1999/12/24,422.86,429.95,422.86,429.33,303,182,0,131637.0
1999/12/27,433.5,445.73,433.0,445.73,268,231,0,147742.0
1999/12/28,448.42,448.64,440.57,444.79,250,239,0,145369.0
2000/1/4,459.09,468.52,457.78,462.34,374,131,0,171291.0
2000/1/5,458.41,467.41,456.45,467.2,333,183,0,187671.0
2000/1/6,467.42,472.36,463.66,466.23,423,99,0,194829.0
2000/1/7,458.4,460.57,448.23,458.36,317,193,0,156408.0
2000/1/10,460.79,476.93,460.39,474.65,392,122,0,176733.0
2000/1/11,480.57,489.27,462.34,464.87,187,328,0,247203.0
2000/1/12,466.97,481.56,463.93,481.56,366,148,0,185602.0
2000/1/13,481.81,485.15,472.56,472.92,300,211,0,189237.0
2000/1/14,476.86,481.21,465.55,469.75,188,316,0,149751.0
2000/1/15,479.22,482.45,475.35,482.45,359,140,0,136843.0
2000/1/17,485.63,488.8,481.62,484.34,466,51,0,135608.0
2000/1/18,484.96,484.96,476.33,479.4,280,238,0,108176.0
2000/1/19,478.82,483.57,470.91,470.91,251,266,0,106260.0
2000/1/20,471.55,473.47,465.79,472.04,148,367,0,87849.0
2000/1/21,474.59,483.37,474.59,478.41,310,206,0,127335.0
2000/1/24,482.84,487.1,480.34,480.34,431,102,0,118546.0
2000/1/25,482.58,483.7,477.06,480.92,309,231,0,96003.0
2000/1/26,487.81,499.6,487.81,495.48,392,124,0,142194.0
2000/1/27,499.41,501.56,491.69,493.15,378,169,0,109039.0
2000/1/28,488.04,493.71,485.56,488.96,283,244,0,97933.0
2000/1/29,482.35,488.45,482.07,487.93,167,365,0,73866.0
2000/1/31,488.45,496.5,486.61,496.01,326,184,0,94931.0
2000/2/1,501.17,501.72,495.33,497.33,376,146,0,115555.0
2000/2/9,509.53,513.63,502.66,506.77,423,131,0,143198.0
2000/2/10,505.7,508.63,498.29,505.42,402,166,0,114614.0
2000/2/11,508.55,518.56,508.55,511.95,364,198,0,150355.0
2000/2/14,511.23,513.79,503.62,503.82,248,316,0,121035.0
2000/2/15,503.74,507.93,499.52,506.08,169,386,0,88496.0
2000/2/16,508.65,510.93,506.57,507.02,464,87,0,95113.0
2000/2/17,506.21,511.53,504.4,507.67,446,112,0,125135.0
2000/2/18,510.32,516.31,502.24,503.33,206,371,0,134978.0
2000/2/19,500.72,504.07,498.59,500.4,423,143,0,105690.0
2000/2/21,498.97,499.52,479.44,479.44,256,295,0,121721.0
2000/2/22,475.77,484.52,469.81,479.78,89,489,0,107454.0
2000/2/23,480.91,484.4,477.54,478.36,122,426,0,94959.0
2000/2/24,484.4,488.07,480.85,482.63,163,398,0,94426.0
2000/2/25,485.85,488.35,479.97,481.37,53,520,0,94789.0
2000/2/29,487.87,490.55,483.0,483.78,175,356,0,73572.0
2000/3/1,493.16,495.92,491.6,493.94,542,38,0,78028.0
2000/3/2,498.23,499.45,486.47,486.88,143,409,0,80605.0
2000/3/3,487.32,491.38,486.57,490.21,268,243,0,70628.0
2000/3/4,495.05,496.74,489.8,490.42,163,377,0,87377.0
2000/3/6,490.75,490.75,483.27,484.22,96,460,0,68406.0
2000/3/7,482.4,487.42,478.75,483.49,237,281,0,89041.0
2000/3/8,484.6,489.01,483.4,485.04,280,227,0,97957.0
2000/3/9,487.85,498.48,487.85,498.48,440,98,0,123744.0
2000/3/10,503.71,506.19,488.57,489.03,110,451,0,152006.0
2000/3/13,478.35,478.35,456.78,456.94,13,582,0,104017.0
2000/3/14,453.4,463.15,447.29,461.31,214,358,0,95008.0
2000/3/15,458.67,464.71,449.43,450.25,84,463,0,90376.0
2000/3/16,438.12,455.15,427.41,453.22,185,354,0,102996.0
2000/3/17,453.41,456.79,448.23,455.42,309,207,0,106257.0
2000/3/20,440.99,442.51,440.84,442.03,63,514,0,45126.0
2000/3/21,433.17,471.01,432.1,469.94,582,13,0,113436.0
2000/3/22,470.68,484.63,468.45,479.77,306,258,0,160992.0
