Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1987/1/7,101.31,101.58,101.31,101.58,0,0,0,4231.0
1987/1/8,101.58,102.26,101.58,102.26,0,0,0,3743.0
1987/1/9,102.26,102.55,102.26,102.55,0,0,0,3958.0
1987/1/10,102.55,104.78,102.55,104.78,0,0,0,4089.0
1987/1/12,104.78,107.14,104.78,107.14,0,0,0,5578.0
1987/1/13,107.14,107.14,105.22,105.22,0,0,0,6154.0
1987/1/14,105.22,105.49,105.22,105.49,0,0,0,5007.0
1987/1/15,105.49,105.49,105.26,105.26,0,0,0,4283.0
1987/1/16,105.26,105.96,105.26,105.96,0,0,0,3999.0
1987/1/17,105.96,108.31,105.96,108.31,0,0,0,3845.0
1987/1/19,108.31,108.31,107.7,107.7,0,0,0,5659.0
1987/1/20,107.7,107.96,107.7,107.96,0,0,0,3744.0
1987/1/21,107.96,107.96,105.97,105.97,0,0,0,3517.0
1987/1/22,105.97,107.24,105.97,107.24,0,0,0,3233.0
1987/1/23,107.24,108.14,107.24,108.14,0,0,0,4422.0
1987/1/24,108.14,109.24,108.14,109.24,0,0,0,3462.0
1987/2/3,109.24,111.6,109.24,111.6,0,0,0,5069.0
1987/2/4,111.6,111.6,111.24,111.24,0,0,0,4790.0
1987/2/5,111.24,114.26,111.24,114.26,0,0,0,4260.0
1987/2/6,114.26,114.54,114.26,114.54,0,0,0,5571.0
1987/2/7,114.54,114.54,113.66,113.66,0,0,0,5773.0
1987/2/9,113.66,113.97,113.66,113.97,0,0,0,4863.0
1987/2/10,113.97,114.06,113.97,114.06,0,0,0,5777.0
1987/2/11,114.06,116.41,114.06,116.41,0,0,0,5490.0
1987/2/12,116.41,116.41,115.15,115.15,0,0,0,6165.0
1987/2/13,115.15,115.15,112.23,112.23,0,0,0,6095.0
1987/2/14,112.23,113.35,112.23,113.35,0,0,0,3685.0
1987/2/16,113.35,115.57,113.35,115.57,0,0,0,3856.0
1987/2/17,115.57,116.29,115.57,116.29,0,0,0,5068.0
1987/2/18,116.29,116.29,115.34,115.34,0,0,0,5061.0
1987/2/19,115.34,117.22,115.34,117.22,0,0,0,4447.0
1987/2/20,117.22,117.4,117.22,117.4,0,0,0,4943.0
1987/2/21,117.4,117.4,117.21,117.21,0,0,0,3596.0
1987/2/23,117.21,118.81,117.21,118.81,0,0,0,4610.0
1987/2/24,118.81,118.81,118.34,118.34,0,0,0,5300.0
1987/2/25,118.34,118.34,118.33,118.33,0,0,0,4390.0
1987/2/26,118.33,118.33,118.13,118.13,0,0,0,4742.0
1987/2/27,118.13,120.15,118.13,120.15,0,0,0,5319.0
1987/2/28,120.15,121.55,120.15,121.55,0,0,0,5780.0
1987/3/2,121.55,122.71,121.55,122.71,0,0,0,7195.0
1987/3/3,122.71,122.87,122.71,122.87,0,0,0,6514.0
1987/3/4,122.87,124.27,122.87,124.27,0,0,0,5282.0
1987/3/5,124.27,124.27,123.32,123.32,0,0,0,5581.0
1987/3/6,123.32,123.32,121.27,121.27,0,0,0,6184.0
1987/3/7,121.27,121.27,120.33,120.33,0,0,0,4012.0
1987/3/9,120.33,121.06,120.33,121.06,0,0,0,4028.0
1987/3/10,121.06,121.06,117.87,117.87,0,0,0,5124.0
1987/3/11,117.87,117.87,115.95,115.95,0,0,0,5508.0
1987/3/12,115.95,115.95,113.55,113.55,0,0,0,4119.0
1987/3/13,113.55,113.79,113.55,113.79,0,0,0,4562.0
1987/3/14,113.79,114.34,113.79,114.34,0,0,0,3396.0
1987/3/16,114.34,114.34,113.8,113.8,0,0,0,3246.0
1987/3/17,113.8,116.69,113.8,116.69,0,0,0,4048.0
1987/3/18,116.69,117.89,116.69,117.89,0,0,0,4737.0
1987/3/19,117.89,119.34,117.89,119.34,0,0,0,4910.0
1987/3/20,119.34,120.62,119.34,120.62,0,0,0,5325.0
1987/3/21,120.62,122.15,120.62,122.15,0,0,0,5042.0
1987/3/23,122.15,124.18,122.15,124.18,0,0,0,6701.0
1987/3/24,124.18,124.18,122.19,122.19,0,0,0,6735.0
1987/3/25,122.19,122.19,120.9,120.9,0,0,0,7124.0
1987/3/26,120.9,121.24,120.9,121.24,0,0,0,5605.0
1987/3/27,121.24,124.68,121.24,124.68,0,0,0,6201.0
1987/3/28,124.68,126.32,124.68,126.32,0,0,0,5484.0
1987/3/31,126.32,127.94,126.32,127.94,0,0,0,6964.0
1987/4/1,127.94,129.34,127.94,129.34,0,0,0,6912.0
1987/4/2,129.34,130.06,129.34,130.06,0,0,0,7950.0
1987/4/3,130.06,131.76,130.06,131.76,0,0,0,8224.0
1987/4/4,131.76,131.76,131.38,131.38,0,0,0,5945.0
1987/4/7,131.38,134.26,131.38,134.26,0,0,0,7932.0
1987/4/8,134.26,137.06,134.26,137.06,0,0,0,7900.0
1987/4/9,137.06,137.86,137.06,137.86,0,0,0,9650.0
1987/4/10,137.86,139.95,137.86,139.95,0,0,0,9207.0
1987/4/11,139.95,139.95,139.6,139.6,0,0,0,6706.0
1987/4/13,139.6,141.78,139.6,141.78,0,0,0,8369.0
1987/4/14,141.78,144.11,141.78,144.11,0,0,0,10019.0
1987/4/15,144.11,145.38,144.11,145.38,0,0,0,11253.0
1987/4/16,145.38,145.38,141.26,141.26,0,0,0,10561.0
1987/4/17,141.26,141.26,135.92,135.92,0,0,0,9461.0
1987/4/18,135.92,135.92,134.65,134.65,0,0,0,6914.0
1987/4/20,134.65,141.09,134.65,141.09,0,0,0,8123.0
1987/4/21,141.09,146.97,141.09,146.97,0,0,0,10466.0
1987/4/22,146.97,146.97,141.95,141.95,0,0,0,10902.0
1987/4/23,141.95,145.45,141.95,145.45,0,0,0,9176.0
1987/4/24,145.45,146.26,145.45,146.26,0,0,0,8850.0
1987/4/25,146.26,148.49,146.26,148.49,0,0,0,8281.0
1987/4/27,148.49,153.33,148.49,153.33,0,0,0,11221.0
1987/4/28,153.33,153.33,149.44,149.44,0,0,0,10939.0
1987/4/29,149.44,154.44,149.44,154.44,0,0,0,10106.0
1987/4/30,154.44,154.85,154.44,154.85,0,0,0,11114.0
1987/5/1,154.85,154.85,154.85,154.85,0,0,0,11114.0
1987/5/2,154.85,158.67,154.85,158.67,0,0,0,8267.0
1987/5/4,158.67,161.43,158.67,161.43,0,0,0,9256.0
1987/5/5,161.43,161.43,154.99,154.99,0,0,0,9675.0
1987/5/6,154.99,158.98,154.99,158.98,0,0,0,9371.0
1987/5/7,158.98,158.98,156.53,156.53,0,0,0,8969.0
1987/5/8,156.53,156.53,151.03,151.03,0,0,0,8461.0
1987/5/9,151.03,151.03,145.05,145.05,0,0,0,6034.0
1987/5/11,145.05,145.05,143.02,143.02,0,0,0,8158.0
1987/5/12,143.02,149.56,143.02,149.56,0,0,0,7534.0
1987/5/13,149.56,149.98,149.56,149.98,0,0,0,8198.0
1987/5/14,149.98,149.98,144.72,144.72,0,0,0,8375.0
1987/5/15,144.72,144.72,142.74,142.74,0,0,0,6194.0
1987/5/16,142.74,144.19,142.74,144.19,0,0,0,5783.0
1987/5/18,144.19,144.19,143.25,143.25,0,0,0,5190.0
1987/5/19,143.25,145.43,143.25,145.43,0,0,0,4979.0
1987/5/20,145.43,147.31,145.43,147.31,0,0,0,7489.0
1987/5/21,147.31,148.49,147.31,148.49,0,0,0,7586.0
1987/5/22,148.49,149.49,148.49,149.49,0,0,0,7380.0
1987/5/23,149.49,153.14,149.49,153.14,0,0,0,5836.0
1987/5/25,153.14,154.46,153.14,154.46,0,0,0,8660.0
1987/5/26,154.46,154.46,154.24,154.24,0,0,0,10306.0
1987/5/27,154.24,155.04,154.24,155.04,0,0,0,8663.0
1987/5/28,155.04,155.04,148.57,148.57,0,0,0,9558.0
1987/5/29,148.57,148.97,148.57,148.97,0,0,0,7741.0
1987/5/30,148.97,148.97,147.96,147.96,0,0,0,5594.0
1987/6/2,147.96,147.96,141.46,141.46,0,0,0,7658.0
1987/6/3,141.46,141.46,140.83,140.83,0,0,0,6574.0
1987/6/4,140.83,140.83,134.79,134.79,0,0,0,6584.0
1987/6/5,134.79,134.79,130.87,130.87,0,0,0,8486.0
1987/6/6,130.87,136.98,130.87,136.98,0,0,0,5510.0
1987/6/8,136.98,136.98,134.03,134.03,0,0,0,6101.0
1987/6/9,134.03,136.27,134.03,136.27,0,0,0,5745.0
1987/6/10,136.27,136.42,136.27,136.42,0,0,0,4600.0
1987/6/11,136.42,138.93,136.42,138.93,0,0,0,4988.0
1987/6/12,138.93,138.93,137.73,137.73,0,0,0,6096.0
1987/6/13,137.73,137.73,136.81,136.81,0,0,0,4258.0
1987/6/15,136.81,140.18,136.81,140.18,0,0,0,6049.0
1987/6/16,140.18,140.18,138.45,138.45,0,0,0,7030.0
1987/6/17,138.45,139.54,138.45,139.54,0,0,0,4966.0
1987/6/18,139.54,139.54,138.37,138.37,0,0,0,5949.0
1987/6/19,138.37,138.48,138.37,138.48,0,0,0,5140.0
1987/6/20,138.48,138.48,138.11,138.11,0,0,0,3148.0
1987/6/22,138.11,138.55,138.11,138.55,0,0,0,4614.0
1987/6/23,138.55,138.55,137.41,137.41,0,0,0,4312.0
1987/6/24,137.41,137.41,135.59,135.59,0,0,0,5314.0
1987/6/25,135.59,135.59,133.78,133.78,0,0,0,4492.0
1987/6/26,133.78,134.72,133.78,134.72,0,0,0,3970.0
1987/6/27,134.72,134.72,134.36,134.36,0,0,0,3183.0
1987/6/29,134.36,134.36,129.9,129.9,0,0,0,5175.0
1987/6/30,129.9,131.75,129.9,131.75,0,0,0,4789.0
1987/7/2,131.75,131.75,131.28,131.28,0,0,0,4239.0
1987/7/3,131.28,131.42,131.28,131.42,0,0,0,3978.0
1987/7/4,131.42,131.42,130.54,130.54,0,0,0,3428.0
1987/7/6,130.54,131.25,130.54,131.25,0,0,0,3145.0
1987/7/7,131.25,132.72,131.25,132.72,0,0,0,3295.0
1987/7/8,132.72,133.52,132.72,133.52,0,0,0,4293.0
1987/7/9,133.52,136.05,133.52,136.05,0,0,0,4578.0
1987/7/10,136.05,140.98,136.05,140.98,0,0,0,7227.0
1987/7/11,140.98,145.24,140.98,145.24,0,0,0,7355.0
1987/7/13,145.24,145.24,144.54,144.54,0,0,0,10844.0
