Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1987/2/25,117.75,117.75,117.18,117.18,0,0,0,4390.0
1987/2/26,117.18,117.18,116.74,116.74,0,0,0,4742.0
1987/2/27,116.74,118.2,116.74,118.2,0,0,0,5319.0
1987/2/28,118.2,118.5,118.2,118.5,0,0,0,5780.0
1987/3/2,118.5,119.52,118.5,119.52,0,0,0,7195.0
1987/3/3,119.52,119.52,119.15,119.15,0,0,0,6514.0
1987/3/4,119.15,120.97,119.15,120.97,0,0,0,5282.0
1987/3/5,120.97,121.41,120.97,121.41,0,0,0,5581.0
1987/3/6,121.41,121.41,120.46,120.46,0,0,0,6184.0
1987/3/7,120.46,120.46,119.51,119.51,0,0,0,4012.0
1987/3/9,119.51,120.54,119.51,120.54,0,0,0,4028.0
1987/3/10,120.54,120.54,117.05,117.05,0,0,0,5124.0
1987/3/11,117.05,117.05,116.18,116.18,0,0,0,5508.0
1987/3/12,116.18,116.18,114.85,114.85,0,0,0,4119.0
1987/3/13,114.85,114.85,114.42,114.42,0,0,0,4562.0
1987/3/14,114.42,115.62,114.42,115.62,0,0,0,3396.0
1987/3/16,115.62,116.43,115.62,116.43,0,0,0,3246.0
1987/3/17,116.43,117.56,116.43,117.56,0,0,0,4048.0
1987/3/18,117.56,118.5,117.56,118.5,0,0,0,4737.0
1987/3/19,118.5,119.05,118.5,119.05,0,0,0,4910.0
1987/3/20,119.05,120.73,119.05,120.73,0,0,0,5325.0
1987/3/21,120.73,122.95,120.73,122.95,0,0,0,5042.0
1987/3/23,122.95,123.9,122.95,123.9,0,0,0,6701.0
1987/3/24,123.9,125.44,123.9,125.44,0,0,0,6735.0
1987/3/25,125.44,125.44,123.78,123.78,0,0,0,7124.0
1987/3/26,123.78,124.02,123.78,124.02,0,0,0,5605.0
1987/3/27,124.02,125.99,124.02,125.99,0,0,0,6201.0
1987/3/28,125.99,126.11,125.99,126.11,0,0,0,5484.0
1987/3/31,126.11,127.13,126.11,127.13,0,0,0,6964.0
1987/4/1,127.13,127.22,127.13,127.22,0,0,0,6912.0
1987/4/2,127.22,130.33,127.22,130.33,0,0,0,7950.0
1987/4/3,130.33,131.42,130.33,131.42,0,0,0,8224.0
1987/4/4,131.42,131.42,131.24,131.24,0,0,0,5945.0
1987/4/7,131.24,135.09,131.24,135.09,0,0,0,7932.0
1987/4/8,135.09,137.59,135.09,137.59,0,0,0,7900.0
1987/4/9,137.59,137.59,137.53,137.53,0,0,0,9650.0
1987/4/10,137.53,140.01,137.53,140.01,0,0,0,9207.0
1987/4/11,140.01,140.01,139.87,139.87,0,0,0,6706.0
1987/4/13,139.87,142.41,139.87,142.41,0,0,0,8369.0
1987/4/14,142.41,146.33,142.41,146.33,0,0,0,10019.0
1987/4/15,146.33,150.82,146.33,150.82,0,0,0,11253.0
1987/4/16,150.82,152.16,150.82,152.16,0,0,0,10561.0
1987/4/17,152.16,152.16,147.97,147.97,0,0,0,9461.0
1987/4/18,147.97,147.97,145.99,145.99,0,0,0,6914.0
1987/4/20,145.99,153.07,145.99,153.07,0,0,0,8123.0
1987/4/21,153.07,159.42,153.07,159.42,0,0,0,10466.0
1987/4/22,159.42,159.42,154.52,154.52,0,0,0,10902.0
1987/4/23,154.52,157.67,154.52,157.67,0,0,0,9176.0
1987/4/24,157.67,160.11,157.67,160.11,0,0,0,8850.0
1987/4/25,160.11,161.59,160.11,161.59,0,0,0,8281.0
1987/4/27,161.59,166.4,161.59,166.4,0,0,0,11221.0
1987/4/28,166.4,166.4,164.58,164.58,0,0,0,10939.0
1987/4/29,164.58,168.21,164.58,168.21,0,0,0,10106.0
1987/4/30,168.21,169.08,168.21,169.08,0,0,0,11114.0
1987/5/1,169.08,169.08,169.08,169.08,0,0,0,11114.0
1987/5/2,169.08,170.39,169.08,170.39,0,0,0,8267.0
1987/5/4,170.39,172.84,170.39,172.84,0,0,0,9256.0
1987/5/5,172.84,172.84,166.59,166.59,0,0,0,9675.0
1987/5/6,166.59,167.35,166.59,167.35,0,0,0,9371.0
1987/5/7,167.35,168.16,167.35,168.16,0,0,0,8969.0
1987/5/8,168.16,168.16,162.32,162.32,0,0,0,8461.0
1987/5/9,162.32,162.32,156.44,156.44,0,0,0,6034.0
1987/5/11,156.44,156.44,152.06,152.06,0,0,0,8158.0
1987/5/12,152.06,158.9,152.06,158.9,0,0,0,7534.0
1987/5/13,158.9,158.9,158.37,158.37,0,0,0,8198.0
1987/5/14,158.37,158.37,153.17,153.17,0,0,0,8375.0
1987/5/15,153.17,153.17,151.69,151.69,0,0,0,6194.0
1987/5/16,151.69,152.43,151.69,152.43,0,0,0,5783.0
1987/5/18,152.43,152.43,152.39,152.39,0,0,0,5190.0
1987/5/19,152.39,155.1,152.39,155.1,0,0,0,4979.0
1987/5/20,155.1,156.02,155.1,156.02,0,0,0,7489.0
1987/5/21,156.02,156.87,156.02,156.87,0,0,0,7586.0
1987/5/22,156.87,158.34,156.87,158.34,0,0,0,7380.0
1987/5/23,158.34,161.8,158.34,161.8,0,0,0,5836.0
1987/5/25,161.8,165.14,161.8,165.14,0,0,0,8660.0
1987/5/26,165.14,165.14,162.74,162.74,0,0,0,10306.0
1987/5/27,162.74,162.74,161.14,161.14,0,0,0,8663.0
1987/5/28,161.14,161.14,155.14,155.14,0,0,0,9558.0
1987/5/29,155.14,156.81,155.14,156.81,0,0,0,7741.0
1987/5/30,156.81,156.81,156.71,156.71,0,0,0,5594.0
1987/6/2,156.71,156.71,149.73,149.73,0,0,0,7658.0
1987/6/3,149.73,150.97,149.73,150.97,0,0,0,6574.0
1987/6/4,150.97,150.97,146.12,146.12,0,0,0,6584.0
1987/6/5,146.12,146.12,144.16,144.16,0,0,0,8486.0
1987/6/6,144.16,149.14,144.16,149.14,0,0,0,5510.0
1987/6/8,149.14,149.14,145.69,145.69,0,0,0,6101.0
1987/6/9,145.69,147.54,145.69,147.54,0,0,0,5745.0
1987/6/10,147.54,148.38,147.54,148.38,0,0,0,4600.0
1987/6/11,148.38,151.86,148.38,151.86,0,0,0,4988.0
1987/6/12,151.86,152.41,151.86,152.41,0,0,0,6096.0
1987/6/13,152.41,153.07,152.41,153.07,0,0,0,4258.0
1987/6/15,153.07,157.33,153.07,157.33,0,0,0,6049.0
1987/6/16,157.33,157.33,155.17,155.17,0,0,0,7030.0
1987/6/17,155.17,156.09,155.17,156.09,0,0,0,4966.0
1987/6/18,156.09,156.09,153.82,153.82,0,0,0,5949.0
1987/6/19,153.82,153.82,153.08,153.08,0,0,0,5140.0
1987/6/20,153.08,153.08,152.32,152.32,0,0,0,3148.0
1987/6/22,152.32,152.87,152.32,152.87,0,0,0,4614.0
1987/6/23,152.87,152.87,150.76,150.76,0,0,0,4312.0
1987/6/24,150.76,150.76,147.55,147.55,0,0,0,5314.0
1987/6/25,147.55,147.55,145.83,145.83,0,0,0,4492.0
1987/6/26,145.83,146.72,145.83,146.72,0,0,0,3970.0
1987/6/27,146.72,147.34,146.72,147.34,0,0,0,3183.0
1987/6/29,147.34,147.34,142.9,142.9,0,0,0,5175.0
1987/6/30,142.9,144.48,142.9,144.48,0,0,0,4789.0
1987/7/2,144.48,145.58,144.48,145.58,0,0,0,4239.0
1987/7/3,145.58,145.58,145.5,145.5,0,0,0,3978.0
1987/7/4,145.5,145.5,145.45,145.45,0,0,0,3428.0
1987/7/6,145.45,146.01,145.45,146.01,0,0,0,3145.0
1987/7/7,146.01,147.91,146.01,147.91,0,0,0,3295.0
1987/7/8,147.91,149.05,147.91,149.05,0,0,0,4293.0
1987/7/9,149.05,151.22,149.05,151.22,0,0,0,4578.0
1987/7/10,151.22,155.49,151.22,155.49,0,0,0,7227.0
1987/7/11,155.49,161.08,155.49,161.08,0,0,0,7355.0
1987/7/13,161.08,161.08,161.04,161.04,0,0,0,10844.0
1987/7/14,161.04,163.4,161.04,163.4,0,0,0,8413.0
1987/7/15,163.4,166.38,163.4,166.38,0,0,0,10150.0
1987/7/16,166.38,167.2,166.38,167.2,0,0,0,8535.0
1987/7/17,167.2,167.2,164.91,164.91,0,0,0,8023.0
1987/7/18,164.91,165.83,164.91,165.83,0,0,0,5697.0
1987/7/20,165.83,165.83,165.22,165.22,0,0,0,7379.0
1987/7/21,165.22,166.57,165.22,166.57,0,0,0,6616.0
1987/7/22,166.57,166.57,166.15,166.15,0,0,0,6008.0
1987/7/23,166.15,166.15,165.36,165.36,0,0,0,5469.0
1987/7/24,165.36,167.86,165.36,167.86,0,0,0,7647.0
1987/7/25,167.86,168.74,167.86,168.74,0,0,0,7257.0
1987/7/27,168.74,168.8,168.74,168.8,0,0,0,11074.0
1987/7/28,168.8,169.44,168.8,169.44,0,0,0,8382.0
1987/7/29,169.44,169.44,162.9,162.9,0,0,0,10837.0
1987/7/30,162.9,166.86,162.9,166.86,0,0,0,7570.0
1987/7/31,166.86,166.86,164.77,164.77,0,0,0,8603.0
1987/8/1,164.77,164.88,164.77,164.88,0,0,0,5772.0
1987/8/3,164.88,164.88,164.32,164.32,0,0,0,6610.0
1987/8/4,164.32,165.42,164.32,165.42,0,0,0,8943.0
1987/8/5,165.42,165.42,164.74,164.74,0,0,0,1128.0
1987/8/6,164.74,164.83,164.74,164.83,0,0,0,9001.0
1987/8/7,164.83,168.06,164.83,168.06,0,0,0,8967.0
1987/8/8,168.06,168.06,166.68,166.68,0,0,0,9058.0
1987/8/10,166.68,167.27,166.68,167.27,0,0,0,10328.0
1987/8/11,167.27,167.74,167.27,167.74,0,0,0,10217.0
1987/8/12,167.74,171.21,167.74,171.21,0,0,0,11986.0
1987/8/13,171.21,175.14,171.21,175.14,0,0,0,12182.0
1987/8/14,175.14,175.14,171.88,171.88,0,0,0,12010.0
1987/8/15,171.88,174.17,171.88,174.17,0,0,0,8423.0
1987/8/17,174.17,175.68,174.17,175.68,0,0,0,10283.0
1987/8/18,175.68,177.68,175.68,177.68,0,0,0,11508.0
1987/8/19,177.68,177.68,177.21,177.21,0,0,0,18545.0
1987/8/20,177.21,177.78,177.21,177.78,0,0,0,16772.0
1987/8/21,177.78,179.97,177.78,179.97,0,0,0,18382.0
1987/8/22,179.97,179.97,179.76,179.76,0,0,0,12384.0
1987/8/24,179.76,184.89,179.76,184.89,0,0,0,12693.0
1987/8/25,184.89,191.13,184.89,191.13,0,0,0,15263.0
1987/8/26,191.13,196.6,191.13,196.6,0,0,0,16132.0
1987/8/27,196.6,196.6,193.45,193.45,0,0,0,15971.0
1987/8/28,193.45,194.91,193.45,194.91,0,0,0,15221.0
1987/8/29,194.91,196.75,194.91,196.75,0,0,0,12397.0
1987/8/31,196.75,201.31,196.75,201.31,0,0,0,15563.0
1987/9/1,201.31,209.89,201.31,209.89,0,0,0,15811.0
1987/9/2,209.89,211.76,209.89,211.76,0,0,0,22033.0
1987/9/3,211.76,212.15,211.76,212.15,0,0,0,23775.0
1987/9/4,212.15,212.15,204.26,204.26,0,0,0,17752.0
1987/9/5,204.26,208.38,204.26,208.38,0,0,0,12083.0
1987/9/7,208.38,217.41,208.38,217.41,0,0,0,19097.0
1987/9/8,217.41,217.41,216.99,216.99,0,0,0,21392.0
1987/9/9,216.99,216.99,215.8,215.8,0,0,0,18607.0
1987/9/10,215.8,215.8,213.32,213.32,0,0,0,15810.0
1987/9/11,213.32,215.74,213.32,215.74,0,0,0,13822.0
1987/9/12,215.74,222.95,215.74,222.95,0,0,0,13895.0
1987/9/14,222.95,230.87,222.95,230.87,0,0,0,18299.0
1987/9/15,230.87,235.0,230.87,235.0,0,0,0,21336.0
1987/9/16,235.0,235.0,233.35,233.35,0,0,0,23800.0
1987/9/17,233.35,243.17,233.35,243.17,0,0,0,21485.0
1987/9/18,243.17,252.36,243.17,252.36,0,0,0,21366.0
1987/9/19,252.36,262.61,252.36,262.61,0,0,0,16248.0
1987/9/21,262.61,262.61,254.12,254.12,0,0,0,27478.0
1987/9/22,254.12,265.48,254.12,265.48,0,0,0,23641.0
1987/9/23,265.48,277.31,265.48,277.31,0,0,0,24389.0
1987/9/24,277.31,290.46,277.31,290.46,0,0,0,20783.0
1987/9/25,290.46,303.99,290.46,303.99,0,0,0,12047.0
1987/9/26,303.99,307.03,303.99,307.03,0,0,0,24836.0
1987/9/29,307.03,307.03,296.24,296.24,0,0,0,32924.0
1987/9/30,296.24,305.04,296.24,305.04,0,0,0,28872.0
1987/10/1,305.04,319.73,305.04,319.73,0,0,0,10936.0
1987/10/2,319.73,319.73,317.84,317.84,0,0,0,34590.0
1987/10/3,317.84,317.84,314.72,314.72,0,0,0,25274.0
1987/10/5,314.72,314.72,301.09,301.09,0,0,0,20019.0
1987/10/6,301.09,312.41,301.09,312.41,0,0,0,28082.0
1987/10/8,312.41,312.41,305.12,305.12,0,0,0,28302.0
1987/10/9,305.12,305.12,291.87,291.87,0,0,0,20279.0
1987/10/12,291.87,291.87,282.51,282.51,0,0,0,12047.0
1987/10/13,282.51,282.51,273.47,273.47,0,0,0,15923.0
1987/10/14,273.47,273.47,262.08,262.08,0,0,0,10265.0
1987/10/15,262.08,262.08,249.96,249.96,0,0,0,5458.0
1987/10/16,249.96,251.28,249.96,251.28,0,0,0,16077.0
1987/10/17,251.28,263.5,251.28,263.5,0,0,0,5667.0
1987/10/19,263.5,275.81,263.5,275.81,0,0,0,25574.0
1987/10/20,275.81,275.81,263.31,263.31,0,0,0,2322.0
1987/10/21,263.31,263.31,251.8,251.8,0,0,0,13314.0
1987/10/22,251.8,251.8,239.64,239.64,0,0,0,16789.0
1987/10/23,239.64,239.64,228.76,228.76,0,0,0,2203.0
1987/10/24,228.76,228.76,218.17,218.17,0,0,0,810.0
1987/10/27,218.17,218.17,212.52,212.52,0,0,0,651.0
1987/10/28,212.52,214.94,212.52,214.94,0,0,0,10274.0
1987/10/29,214.94,214.94,211.45,211.45,0,0,0,5580.0
1987/10/30,211.45,211.45,210.95,210.95,0,0,0,7530.0
1987/11/2,210.95,216.53,210.95,216.53,0,0,0,1290.0
1987/11/3,216.53,222.42,216.53,222.42,0,0,0,7260.0
1987/11/4,222.42,226.75,222.42,226.75,0,0,0,15960.0
1987/11/5,226.75,226.75,222.67,222.67,0,0,0,11170.0
1987/11/6,222.67,222.67,216.71,216.71,0,0,0,6237.0
1987/11/7,216.71,216.71,210.81,210.81,0,0,0,3079.0
1987/11/9,210.81,210.81,205.32,205.32,0,0,0,760.0
1987/11/10,205.32,205.32,199.69,199.69,0,0,0,660.0
1987/11/11,199.69,199.69,194.1,194.1,0,0,0,3847.0
1987/11/13,194.1,195.83,194.1,195.83,0,0,0,10000.0
1987/11/14,195.83,195.89,195.83,195.89,0,0,0,8240.0
1987/11/16,195.83,201.27,195.83,201.27,0,0,0,7840.0
1987/11/17,201.27,206.64,201.27,206.64,0,0,0,7190.0
1987/11/18,206.64,210.62,206.64,210.62,0,0,0,11830.0
1987/11/19,210.62,216.14,210.62,216.14,0,0,0,11470.0
1987/11/20,216.14,216.14,213.67,213.67,0,0,0,14040.0
1987/11/21,213.67,219.44,213.67,219.44,0,0,0,11500.0
1987/11/23,219.44,225.6,219.44,225.6,0,0,0,9570.0
1987/11/24,225.6,231.39,225.6,231.39,0,0,0,12440.0
1987/11/25,231.39,237.87,231.39,237.87,0,0,0,6060.0
1987/11/26,237.87,237.87,232.08,232.08,0,0,0,20825.0
1987/11/27,232.08,232.08,225.59,225.59,0,0,0,20320.0
1987/11/28,225.59,225.59,220.12,220.12,0,0,0,11620.0
1987/11/30,220.12,226.38,220.12,226.38,0,0,0,13550.0
1987/12/1,226.38,226.38,222.1,222.1,0,0,0,18650.0
1987/12/2,222.1,222.1,215.98,215.98,0,0,0,15890.0
1987/12/3,215.98,215.98,209.88,209.88,0,0,0,7515.0
1987/12/4,209.88,209.88,204.22,204.22,0,0,0,1700.0
1987/12/5,204.22,204.22,199.13,199.13,0,0,0,12600.0
1987/12/7,199.13,199.13,194.05,194.05,0,0,0,10770.0
1987/12/8,194.05,199.24,194.05,199.24,0,0,0,12530.0
1987/12/9,199.24,203.97,199.24,203.97,0,0,0,9720.0
1987/12/10,203.97,203.97,198.39,198.39,0,0,0,12330.0
1987/12/11,198.39,198.39,193.04,193.04,0,0,0,9260.0
1987/12/12,193.04,193.04,189.87,189.87,0,0,0,10460.0
1987/12/14,189.87,189.87,185.72,185.72,0,0,0,12550.0
1987/12/15,185.72,185.72,180.75,180.75,0,0,0,13350.0
1987/12/16,180.75,180.75,175.71,175.71,0,0,0,6830.0
1987/12/17,175.71,175.79,175.71,175.79,0,0,0,13740.0
1987/12/18,175.79,176.64,175.79,176.64,0,0,0,12510.0
1987/12/19,176.64,176.64,171.95,171.95,0,0,0,8940.0
1987/12/21,171.95,171.95,167.54,167.54,0,0,0,5680.0
1987/12/22,167.54,167.54,166.17,166.17,0,0,0,9490.0
1987/12/23,166.17,166.17,161.51,161.51,0,0,0,390.0
1987/12/24,161.51,161.51,157.17,157.17,0,0,0,4150.0
1987/12/28,157.17,157.17,152.95,152.95,0,0,0,1800.0
1987/12/29,152.95,155.51,152.95,155.51,0,0,0,8810.0
1988/1/5,155.51,155.51,154.82,154.82,0,0,0,8400.0
1988/1/6,154.82,158.97,154.82,158.97,0,0,0,6700.0
1988/1/7,158.97,162.91,158.97,162.91,0,0,0,7900.0
1988/1/8,162.91,162.91,162.55,162.91,0,0,0,12390.0
1988/1/9,162.55,162.55,158.15,158.15,0,0,0,8520.0
1988/1/11,158.15,158.33,158.15,158.33,0,0,0,6930.0
1988/1/12,158.33,162.82,158.33,162.82,0,0,0,8470.0
1988/1/13,162.82,162.82,160.21,160.21,0,0,0,10650.0
1988/1/14,160.21,160.21,156.33,156.33,0,0,0,7360.0
1988/1/15,156.33,160.6,156.33,160.6,0,0,0,7410.0
1988/1/16,160.6,165.18,160.6,165.18,0,0,0,2570.0
1988/1/18,165.18,169.83,165.18,169.83,0,0,0,7860.0
1988/1/19,169.83,169.83,168.36,168.36,0,0,0,13440.0
1988/1/20,168.36,173.01,168.36,173.01,0,0,0,15250.0
1988/1/21,173.01,173.01,170.57,170.57,0,0,0,19750.0
1988/1/22,170.57,175.01,170.57,175.01,0,0,0,15650.0
1988/1/23,175.01,179.76,175.01,179.76,0,0,0,13450.0
1988/1/25,179.76,184.34,179.76,184.34,0,0,0,13450.0
1988/1/26,184.34,184.34,183.65,183.65,0,0,0,17300.0
1988/1/27,183.65,183.65,179.25,179.25,0,0,0,20360.0
1988/1/28,179.25,183.28,179.25,183.28,0,0,0,17270.0
1988/1/29,183.28,183.28,180.74,180.74,0,0,0,17090.0
1988/2/1,180.74,181.53,180.74,181.53,0,0,0,13830.0
1988/2/2,181.53,186.22,181.53,186.22,0,0,0,14430.0
1988/2/3,186.22,187.2,186.22,187.2,0,0,0,15080.0
1988/2/4,187.2,187.2,186.6,186.6,0,0,0,15520.0
1988/2/5,186.6,191.75,186.6,191.75,0,0,0,15220.0
1988/2/6,191.75,196.97,191.75,196.97,0,0,0,10590.0
1988/2/8,198.18,198.18,196.97,196.97,0,0,0,21730.0
1988/2/9,198.18,198.18,196.69,196.69,0,0,0,19230.0
1988/2/10,196.69,202.07,196.69,202.07,0,0,0,13118.0
1988/2/11,202.07,203.08,202.07,203.08,0,0,0,17667.0
1988/2/12,203.08,207.89,203.08,207.89,0,0,0,18026.0
1988/2/22,207.89,208.96,207.89,208.96,0,0,0,14606.0
1988/2/23,208.96,211.99,208.96,211.99,0,0,0,20640.0
1988/2/24,211.99,213.86,211.99,213.86,0,0,0,21371.0
1988/2/25,213.86,219.04,213.86,219.04,0,0,0,20241.0
1988/2/26,219.04,219.04,214.18,214.18,0,0,0,18808.0
1988/2/27,214.18,220.27,214.18,220.27,0,0,0,11484.0
1988/2/29,220.27,224.16,220.27,224.16,0,0,0,14902.0
1988/3/1,224.16,224.16,220.92,220.92,0,0,0,21381.0
1988/3/2,220.92,220.92,216.44,216.44,0,0,0,20280.0
1988/3/3,216.44,216.44,211.49,211.49,0,0,0,17338.0
1988/3/4,211.49,211.49,209.72,209.72,0,0,0,16019.0
1988/3/5,209.72,213.93,209.72,213.93,0,0,0,12992.0
1988/3/7,213.93,213.93,208.31,208.31,0,0,0,8150.0
1988/3/8,208.31,208.31,203.42,203.42,0,0,0,11306.0
1988/3/9,203.42,208.11,203.42,208.11,0,0,0,13349.0
1988/3/10,208.11,209.84,208.11,209.84,0,0,0,15615.0
1988/3/11,209.84,209.84,204.7,204.7,0,0,0,15536.0
1988/3/12,204.7,204.7,201.41,201.41,0,0,0,10188.0
1988/3/14,201.41,203.7,201.41,203.7,0,0,0,11335.0
1988/3/15,203.7,203.7,203.5,203.5,0,0,0,10141.0
1988/3/16,203.5,207.04,203.5,207.04,0,0,0,11613.0
1988/3/17,207.04,211.51,207.04,211.51,0,0,0,15787.0
1988/3/18,211.51,216.15,211.51,216.15,0,0,0,14723.0
1988/3/19,216.15,216.15,216.1,216.1,0,0,0,14658.0
1988/3/21,216.1,216.1,214.74,214.74,0,0,0,20838.0
1988/3/22,214.74,215.21,214.74,215.21,0,0,0,18974.0
1988/3/23,215.21,215.21,212.31,212.31,0,0,0,19819.0
1988/3/24,212.31,216.17,212.31,216.17,0,0,0,18454.0
1988/3/25,216.17,216.17,212.06,212.06,0,0,0,17080.0
1988/3/26,212.06,212.06,206.58,206.58,0,0,0,10623.0
1988/3/28,206.58,206.58,204.82,204.82,0,0,0,10497.0
1988/3/30,204.82,210.65,204.82,210.65,0,0,0,7863.0
1988/3/31,210.65,210.65,210.61,210.61,0,0,0,11936.0
1988/4/1,210.61,210.63,210.61,210.63,0,0,0,8995.0
1988/4/2,210.63,216.03,210.63,216.03,0,0,0,11545.0
1988/4/5,216.03,216.03,215.19,215.19,0,0,0,14668.0
1988/4/6,215.19,216.44,215.19,216.44,0,0,0,12710.0
1988/4/7,216.44,221.22,216.44,221.22,0,0,0,17461.0
1988/4/8,221.22,222.73,221.22,222.73,0,0,0,16816.0
1988/4/9,222.73,222.73,220.93,220.93,0,0,0,14909.0
1988/4/11,220.93,222.88,220.93,222.88,0,0,0,18520.0
1988/4/12,222.88,222.88,219.63,219.63,0,0,0,20288.0
1988/4/13,219.63,225.65,219.63,225.65,0,0,0,15591.0
1988/4/14,225.65,226.42,225.65,226.42,0,0,0,17844.0
1988/4/15,226.42,226.42,222.02,222.02,0,0,0,29209.0
1988/4/16,222.02,228.31,222.02,228.31,0,0,0,10318.0
1988/4/18,228.31,233.6,228.31,233.6,0,0,0,12447.0
1988/4/19,233.6,235.74,233.6,235.74,0,0,0,29456.0
1988/4/20,235.74,235.74,233.57,233.57,0,0,0,27004.0
1988/4/21,233.57,235.67,233.57,235.67,0,0,0,27118.0
1988/4/22,235.67,235.69,235.67,235.69,0,0,0,22518.0
1988/4/23,235.69,241.18,235.69,241.18,0,0,0,17217.0
1988/4/25,241.18,241.18,238.82,238.82,0,0,0,24238.0
1988/4/26,238.82,243.03,238.82,243.03,0,0,0,16969.0
1988/4/27,243.03,249.15,243.03,249.15,0,0,0,18522.0
1988/4/28,249.15,249.94,249.15,249.94,0,0,0,35443.0
1988/4/29,249.94,253.73,249.94,253.73,0,0,0,28862.0
1988/4/30,253.73,257.56,253.73,257.56,0,0,0,19833.0
1988/5/2,257.56,263.81,257.56,263.81,0,0,0,25708.0
1988/5/3,263.81,265.6,263.81,265.6,0,0,0,30825.0
1988/5/4,265.6,266.03,265.6,266.03,0,0,0,30346.0
1988/5/5,266.03,266.03,264.25,264.25,0,0,0,28783.0
1988/5/6,264.25,269.51,264.25,269.51,0,0,0,26010.0
1988/5/7,269.51,269.76,269.51,269.76,0,0,0,22220.0
1988/5/9,269.76,273.44,269.76,273.44,0,0,0,28734.0
1988/5/10,273.44,273.44,272.74,272.74,0,0,0,28606.0
1988/5/11,272.74,279.5,272.74,279.5,0,0,0,22385.0
1988/5/12,279.5,279.5,278.35,278.35,0,0,0,28122.0
1988/5/13,278.35,283.62,278.35,283.62,0,0,0,23190.0
1988/5/14,283.62,288.93,283.62,288.93,0,0,0,18609.0
1988/5/16,288.93,293.2,288.93,293.2,0,0,0,33029.0
1988/5/17,293.2,295.42,293.2,295.42,0,0,0,39242.0
1988/5/18,295.42,295.42,290.03,290.03,0,0,0,32188.0
1988/5/19,290.03,290.03,283.16,283.16,0,0,0,11367.0
1988/5/20,283.16,283.16,279.18,279.18,0,0,0,26124.0
1988/5/21,279.18,279.18,273.75,273.75,0,0,0,19396.0
1988/5/23,273.75,273.75,267.03,267.03,0,0,0,11914.0
1988/5/24,267.03,267.03,266.45,266.45,0,0,0,26365.0
1988/5/25,266.45,266.45,261.49,261.49,0,0,0,20748.0
1988/5/26,261.49,267.22,261.49,267.22,0,0,0,19388.0
1988/5/27,267.22,273.1,267.22,273.1,0,0,0,21447.0
1988/5/28,273.1,273.1,272.1,272.1,0,0,0,23001.0
1988/5/30,272.1,277.77,272.1,277.77,0,0,0,18798.0
1988/5/31,277.77,284.34,277.77,284.34,0,0,0,20917.0
1988/6/1,284.34,292.0,284.34,292.0,0,0,0,20170.0
1988/6/2,292.0,296.36,292.0,296.36,0,0,0,30237.0
1988/6/3,296.36,296.36,290.02,290.02,0,0,0,35188.0
1988/6/4,290.02,297.87,290.02,297.87,0,0,0,18874.0
1988/6/6,297.87,302.0,297.87,302.0,0,0,0,22214.0
1988/6/7,302.0,302.0,295.54,295.54,0,0,0,40999.0
