Date,Open,High,Low,Close,Volume,trade_value
2001/1/5,5933.01,5979.85,5794.85,5979.46,24930,0.0
2001/1/8,5940.84,6058.13,5896.69,5900.08,24731,0.0
2001/1/9,5916.3,6018.16,5899.74,6018.16,21432,0.0
2001/1/10,6035.75,6124.16,6035.75,6064.7,26101,0.0
2001/1/11,6093.24,6155.9,5992.68,5997.94,26437,0.0
2001/1/12,6007.58,6019.62,5857.88,5892.77,13393,0.0
2001/1/15,5842.06,5963.44,5812.4,5963.25,13085,0.0
2001/1/16,5991.08,6232.28,5991.08,6223.52,29689,0.0
2001/1/17,6252.48,6362.12,6211.22,6348.5,36355,0.0
2001/1/18,6368.91,6596.86,6301.94,6566.34,47987,0.0
2001/1/29,6608.81,6810.22,6526.85,6527.75,43978,0.0
2001/1/30,6550.41,6633.53,6339.81,6552.09,30576,0.0
2001/1/31,6584.23,6675.3,6540.79,6620.91,36684,0.0
2001/2/1,6627.41,6684.63,6541.55,6579.61,25932,0.0
2001/2/2,6631.16,6793.43,6631.16,6759.13,41910,0.0
2001/2/5,6763.25,6763.25,6606.03,6661.52,35856,0.0
2001/2/6,6656.24,6767.51,6539.75,6559.88,32822,0.0
2001/2/7,6515.35,6553.93,6473.41,6502.34,19655,0.0
2001/2/8,6526.71,6561.83,6477.17,6528.77,16174,0.0
2001/2/9,6571.4,6673.39,6559.46,6608.78,29093,0.0
2001/2/12,6621.14,6654.87,6554.99,6578.5,21471,0.0
2001/2/13,6620.11,6676.27,6598.91,6659.7,29417,0.0
2001/2/14,6691.52,6766.62,6567.11,6570.63,32208,0.0
2001/2/15,6594.8,6705.4,6576.68,6705.4,26306,0.0
2001/2/16,6749.67,6782.75,6617.3,6626.27,28751,0.0
2001/2/19,6547.76,6593.0,6465.66,6565.03,19849,0.0
2001/2/20,6625.21,6763.09,6625.21,6667.08,26124,0.0
2001/2/21,6665.32,6686.45,6601.93,6628.87,23817,0.0
2001/2/22,6599.51,6599.51,6449.64,6505.5,20052,0.0
2001/2/23,6506.44,6548.55,6475.63,6526.85,18058,0.0
2001/2/26,6573.36,6658.88,6565.81,6596.44,23628,0.0
2001/2/27,6665.44,6684.85,6519.69,6542.91,21843,0.0
2001/3/1,6500.07,6500.07,6398.94,6416.71,20250,0.0
2001/3/2,6445.69,6471.57,6376.03,6389.3,13919,0.0
2001/3/5,6393.67,6454.37,6375.57,6452.6,12204,0.0
2001/3/6,6495.82,6519.11,6417.09,6431.3,16434,0.0
2001/3/7,6470.66,6508.4,6444.86,6459.29,17265,0.0
2001/3/8,6478.67,6490.03,6399.68,6412.41,15333,0.0
2001/3/9,6420.58,6433.28,6374.71,6428.33,14114,0.0
2001/3/12,6378.55,6392.06,6300.71,6302.37,14769,0.0
2001/3/13,6225.41,6313.67,6197.37,6266.36,16902,0.0
2001/3/14,6315.72,6332.88,6288.22,6296.84,16552,0.0
2001/3/15,6286.45,6325.24,6226.22,6322.11,16994,0.0
2001/3/16,6344.98,6515.66,6344.98,6444.06,25537,0.0
2001/3/19,6454.73,6467.08,6301.69,6310.64,15251,0.0
2001/3/20,6354.91,6369.71,6274.41,6289.1,10950,0.0
2001/3/21,6268.61,6382.57,6268.29,6284.35,16544,0.0
2001/3/22,6281.27,6360.56,6278.75,6339.96,19250,0.0
2001/3/23,6375.01,6422.25,6359.0,6371.77,22263,0.0
2001/3/26,6416.5,6450.97,6392.93,6450.97,20214,0.0
2001/3/27,6494.05,6546.61,6429.62,6448.13,25358,0.0
2001/3/28,6488.21,6505.74,6397.17,6406.79,18719,0.0
2001/3/29,6411.03,6434.74,6374.24,6387.18,13949,0.0
2001/3/30,6403.88,6405.93,6281.6,6309.16,15579,0.0
2001/4/2,6305.34,6311.92,6123.04,6132.34,12883,0.0
2001/4/3,6067.96,6087.44,5968.05,5979.07,12269,0.0
2001/4/4,5928.88,5980.8,5861.98,5912.22,10876,0.0
2001/4/6,6023.09,6041.82,5976.12,5982.13,12768,0.0
2001/4/9,5957.18,5957.18,5850.04,5856.66,10898,0.0
2001/4/10,5873.2,5950.8,5827.52,5831.08,14279,0.0
2001/4/11,5910.5,5922.86,5799.0,5873.12,12257,0.0
2001/4/12,5892.43,5892.43,5844.91,5859.96,10378,0.0
2001/4/13,5895.82,5968.18,5876.79,5891.66,12744,0.0
2001/4/16,5901.06,5901.06,5792.62,5804.53,8343,0.0
2001/4/17,5786.32,5825.55,5768.29,5800.91,6696,0.0
2001/4/18,5835.0,5858.01,5821.28,5828.44,8348,0.0
2001/4/19,5937.05,5941.9,5855.74,5868.28,12847,0.0
2001/4/20,5903.98,5903.98,5827.89,5833.28,9310,0.0
2001/4/23,5858.47,5869.68,5811.25,5835.17,8432,0.0
2001/4/24,5829.07,5881.97,5823.65,5839.31,8701,0.0
2001/4/25,5854.67,5902.62,5815.39,5821.63,10275,0.0
2001/4/26,5850.68,5851.76,5788.64,5806.77,8892,0.0
2001/4/27,5812.64,5812.64,5721.71,5722.15,8959,0.0
2001/4/30,5729.18,5733.04,5645.4,5657.76,8142,0.0
2001/5/2,5674.47,5697.42,5426.63,5472.06,10885,0.0
2001/5/3,5466.38,5560.18,5451.17,5560.18,8602,0.0
2001/5/4,5564.0,5660.49,5426.13,5457.74,12925,0.0
2001/5/7,5483.55,5487.12,5390.21,5433.99,7548,0.0
2001/5/8,5432.42,5459.98,5294.49,5356.78,8863,0.0
2001/5/9,5369.44,5451.61,5345.92,5451.61,8210,0.0
2001/5/10,5453.48,5453.48,5354.12,5375.74,6896,0.0
2001/5/11,5379.61,5516.28,5304.91,5513.1,11939,0.0
2001/5/14,5441.41,5490.48,5424.2,5435.38,7592,0.0
2001/5/15,5452.46,5473.05,5413.5,5431.16,6098,0.0
2001/5/16,5421.17,5476.11,5408.12,5411.36,7285,0.0
2001/5/17,5429.19,5480.41,5428.12,5450.03,8656,0.0
2001/5/18,5475.6,5478.99,5343.34,5365.6,9856,0.0
2001/5/21,5340.37,5340.37,5192.19,5250.89,9516,0.0
2001/5/22,5259.23,5290.78,5236.3,5271.46,9015,0.0
2001/5/23,5269.52,5474.08,5233.4,5474.08,13132,0.0
2001/5/24,5447.02,5476.93,5418.06,5440.63,8921,0.0
2001/5/25,5411.65,5415.96,5364.1,5365.98,7117,0.0
2001/5/28,5324.55,5349.32,5276.91,5289.95,5762,0.0
2001/5/29,5281.81,5362.92,5281.81,5288.28,8627,0.0
2001/5/30,5278.51,5299.08,5230.27,5239.98,7379,0.0
2001/5/31,5212.93,5309.79,5212.93,5274.52,8493,0.0
2001/6/1,5303.5,5309.48,5219.55,5261.95,6616,0.0
2001/6/4,5263.61,5268.42,5200.95,5221.36,5594,0.0
2001/6/5,5251.49,5324.76,5239.24,5309.29,8028,0.0
2001/6/6,5349.08,5437.92,5329.4,5435.31,12348,0.0
2001/6/7,5353.2,5359.68,5305.8,5339.57,9101,0.0
2001/6/8,5360.33,5406.81,5321.2,5346.26,11115,0.0
2001/6/11,5332.58,5371.43,5323.54,5371.43,6972,0.0
2001/6/12,5379.95,5419.26,5373.05,5392.36,10218,0.0
2001/6/13,5405.23,5467.01,5374.57,5381.8,13582,0.0
2001/6/14,5358.63,5372.67,5284.0,5314.98,8021,0.0
2001/6/15,5286.5,5336.89,5286.13,5336.83,6891,0.0
2001/6/18,5331.29,5331.63,5273.32,5280.55,5967,0.0
2001/6/19,5304.88,5331.57,5292.75,5295.43,7989,0.0
2001/6/20,5305.44,5323.89,5278.92,5282.81,6226,0.0
2001/6/21,5302.46,5323.33,5250.45,5270.2,6799,0.0
2001/6/22,5280.11,5289.95,5216.63,5239.58,6689,0.0
2001/6/26,5250.1,5263.62,5135.17,5146.08,7523,0.0
2001/6/27,5178.14,5193.28,5107.87,5131.28,6638,0.0
2001/6/28,5146.33,5148.58,5071.33,5080.56,6100,0.0
2001/6/29,5145.26,5180.86,5125.8,5180.86,8339,0.0
2001/7/2,5165.57,5166.84,5060.92,5122.67,6041,0.0
2001/7/3,5091.88,5116.37,5065.84,5089.24,4634,0.0
2001/7/4,5053.61,5053.61,4941.7,4956.33,5671,0.0
2001/7/5,4914.3,4953.48,4879.63,4906.12,4883,0.0
2001/7/6,4876.55,4982.74,4876.55,4943.69,6969,0.0
2001/7/9,4940.86,4947.81,4910.36,4931.92,6246,0.0
2001/7/10,4921.47,4934.75,4850.31,4858.19,5322,0.0
2001/7/11,4822.56,4829.64,4723.37,4733.82,6951,0.0
2001/7/12,4737.4,4781.48,4729.07,4773.17,6224,0.0
2001/7/13,4823.46,4824.96,4578.34,4590.27,8670,0.0
2001/7/16,4577.44,4589.94,4342.23,4388.18,8439,0.0
2001/7/17,4310.68,4396.71,4300.21,4365.63,7449,0.0
2001/7/18,4379.3,4381.77,4170.37,4187.4,7896,0.0
2001/7/19,4020.12,4179.03,4017.71,4142.47,8626,0.0
2001/7/20,4126.39,4251.2,4083.22,4215.01,7556,0.0
2001/7/23,4245.95,4255.63,4196.89,4202.55,5445,0.0
2001/7/24,4169.54,4169.54,4067.43,4086.04,6443,0.0
2001/7/25,4063.98,4142.47,4063.98,4140.94,5976,0.0
2001/7/26,4153.97,4296.79,4114.46,4293.38,9227,0.0
2001/7/27,4297.2,4364.85,4221.9,4290.25,10221,0.0
2001/7/31,4252.38,4258.12,4202.92,4222.54,5657,0.0
2001/8/1,4247.73,4254.85,4170.25,4181.41,5962,0.0
2001/8/2,4186.71,4279.63,4181.83,4279.63,6334,0.0
2001/8/3,4300.4,4398.15,4300.24,4376.26,10317,0.0
2001/8/6,4384.42,4410.62,4333.75,4344.41,6937,0.0
2001/8/7,4319.6,4319.6,4267.32,4293.05,4606,0.0
2001/8/8,4310.73,4463.17,4310.73,4463.17,8371,0.0
2001/8/9,4450.4,4508.78,4434.08,4442.84,10304,0.0
2001/8/10,4468.9,4483.34,4389.3,4470.67,7596,0.0
2001/8/13,4524.29,4667.52,4524.29,4643.2,13339,0.0
2001/8/14,4678.2,4683.89,4613.87,4665.54,11645,0.0
2001/8/15,4663.66,4753.13,4650.92,4723.75,13452,0.0
2001/8/16,4773.56,4901.98,4773.56,4890.69,19091,0.0
2001/8/17,4914.38,4914.38,4797.02,4811.31,11772,0.0
2001/8/20,4685.18,4774.58,4685.18,4727.88,8958,0.0
2001/8/21,4734.66,4745.82,4683.99,4725.62,7262,0.0
2001/8/22,4696.13,4825.21,4696.13,4768.69,11759,0.0
2001/8/23,4797.59,4802.02,4731.02,4757.2,8636,0.0
2001/8/24,4757.0,4784.44,4645.82,4647.38,11031,0.0
2001/8/27,4684.65,4748.24,4671.78,4714.81,10134,0.0
2001/8/28,4734.22,4751.09,4700.52,4721.99,9363,0.0
2001/8/29,4723.21,4946.91,4723.21,4946.91,21110,0.0
2001/8/30,4984.14,5141.16,4984.14,5051.0,27625,0.0
2001/8/31,5016.26,5092.85,4994.41,5062.09,22205,0.0
2001/9/3,5051.63,5051.63,4951.51,4962.37,12212,0.0
2001/9/4,4945.18,4947.13,4831.47,4887.19,11455,0.0
2001/9/5,4872.0,4950.4,4833.09,4843.52,11765,0.0
2001/9/6,4838.6,4854.93,4773.48,4800.65,11351,0.0
2001/9/7,4753.01,4783.18,4710.8,4763.77,8934,0.0
2001/9/10,4715.88,4742.32,4669.18,4739.2,6431,0.0
2001/9/11,4745.64,4754.88,4655.25,4665.36,7231,0.0
2001/9/13,4366.64,4467.26,4366.64,4467.26,11320,0.0
2001/9/14,4447.21,4525.9,4324.56,4338.23,16188,0.0
2001/9/19,4239.1,4429.09,4220.66,4429.09,11229,0.0
2001/9/20,4358.46,4394.08,4348.21,4374.81,9117,0.0
2001/9/21,4279.42,4288.67,4248.52,4258.97,5385,0.0
2001/9/24,4204.58,4258.43,4117.72,4211.72,7039,0.0
2001/9/25,4274.83,4292.34,4110.07,4148.93,10411,0.0
2001/9/26,4110.06,4254.35,4056.83,4254.35,10245,0.0
2001/9/27,4210.51,4213.05,4169.42,4187.17,5358,0.0
2001/9/28,4227.88,4309.39,4227.88,4303.63,10139,0.0
2001/10/2,4307.11,4307.11,4160.36,4181.22,5955,0.0
2001/10/3,4195.64,4232.29,4168.87,4190.86,6498,0.0
2001/10/4,4370.43,4370.43,4253.38,4280.19,10195,0.0
2001/10/5,4263.73,4322.01,4225.92,4322.01,7774,0.0
2001/10/8,4254.79,4277.67,4212.54,4249.05,5878,0.0
2001/10/9,4260.26,4277.83,4214.71,4277.83,6010,0.0
2001/10/11,4337.38,4458.54,4337.38,4411.36,12397,0.0
2001/10/12,4450.96,4450.96,4277.87,4321.43,11633,0.0
2001/10/15,4251.54,4267.36,4218.35,4232.73,6549,0.0
2001/10/16,4232.21,4280.11,4232.21,4280.11,5295,0.0
2001/10/17,4281.52,4294.19,4251.66,4278.58,7433,0.0
2001/10/18,4260.89,4283.84,4246.16,4264.61,6827,0.0
2001/10/19,4259.14,4315.16,4230.06,4308.87,6521,0.0
2001/10/22,4333.96,4395.51,4326.87,4395.51,8890,0.0
2001/10/23,4445.87,4456.67,4368.99,4383.52,9801,0.0
2001/10/24,4382.18,4425.18,4350.35,4425.18,7322,0.0
2001/10/25,4419.23,4468.5,4406.21,4418.73,7682,0.0
2001/10/26,4440.04,4499.94,4422.06,4461.59,11305,0.0
2001/10/29,4477.11,4483.98,4428.19,4439.99,8295,0.0
2001/10/30,4371.67,4378.83,4311.88,4338.92,7109,0.0
2001/10/31,4322.94,4336.54,4291.48,4328.29,5633,0.0
2001/11/1,4334.38,4343.75,4306.17,4328.7,5600,0.0
2001/11/2,4356.76,4371.72,4318.37,4331.31,7694,0.0
2001/11/5,4330.69,4337.35,4258.05,4329.74,8393,0.0
2001/11/6,4352.36,4404.23,4337.83,4351.92,10837,0.0
2001/11/7,4380.73,4411.29,4362.73,4379.13,9656,0.0
2001/11/8,4392.86,4393.82,4318.68,4318.84,8103,0.0
2001/11/9,4309.66,4338.31,4297.09,4310.91,7913,0.0
2001/11/12,4325.69,4365.66,4292.29,4361.53,9454,0.0
2001/11/13,4339.0,4362.0,4306.0,4309.0,8010,0.0
2001/11/14,4369.0,4369.0,4335.0,4358.0,10047,0.0
2001/11/15,4375.0,4426.0,4371.0,4414.0,11583,0.0
2001/11/16,4455.0,4497.0,4432.0,4458.0,16501,0.0
2001/11/19,4498.0,4525.0,4477.0,4524.0,13786,0.0
2001/11/20,4703.0,4703.0,4597.0,4610.0,28644,0.0
2001/11/21,4635.0,4646.0,4593.0,4636.0,12501,0.0
2001/11/22,4698.0,4762.0,4611.0,4619.0,17924,0.0
2001/11/23,4646.0,4666.0,4613.0,4646.0,11183,0.0
2001/11/26,4689.0,4738.0,4646.0,4704.0,15036,0.0
2001/11/27,4735.0,4735.0,4577.0,4581.0,15621,0.0
2001/11/28,4572.0,4588.0,4414.0,4422.0,10123,0.0
2001/11/29,4407.0,4486.0,4391.0,4486.0,10158,0.0
2001/11/30,4498.0,4498.0,4416.0,4427.0,9958,0.0
2001/12/3,4486.0,4567.0,4476.0,4567.0,12552,0.0
2001/12/4,4589.0,4658.0,4552.0,4658.0,15398,0.0
2001/12/5,4725.0,4788.0,4689.0,4736.0,25898,0.0
2001/12/6,4824.0,5020.0,4824.0,5020.0,34756,0.0
2001/12/7,5091.0,5216.0,5079.0,5207.0,36239,0.0
2001/12/10,5280.0,5487.0,5280.0,5413.0,37006,0.0
2001/12/11,5406.0,5409.0,5172.0,5191.0,30487,0.0
2001/12/12,5250.0,5426.0,5219.0,5425.0,31149,0.0
2001/12/13,5468.0,5511.0,5255.0,5341.0,36972,0.0
2001/12/14,5237.0,5415.0,5237.0,5415.0,28136,0.0
2001/12/17,5507.0,5640.0,5503.0,5627.0,35067,0.0
2001/12/18,5751.0,5751.0,5408.0,5445.0,37191,0.0
2001/12/19,5526.0,5538.0,5177.0,5182.0,20960,0.0
2001/12/20,5143.0,5205.0,5052.0,5205.0,16940,0.0
2001/12/21,5129.0,5174.0,5008.0,5026.0,14045,0.0
2001/12/24,5056.0,5114.0,5039.0,5041.0,10765,0.0
2001/12/25,5075.0,5215.0,5075.0,5215.0,14662,0.0
2001/12/26,5250.0,5275.0,5175.0,5205.0,19372,0.0
2001/12/27,5265.0,5300.0,5145.0,5195.0,21757,0.0
2001/12/28,5220.0,5220.0,5095.0,5135.0,15837,0.0
2001/12/31,5155.0,5280.0,5155.0,5235.0,19890,0.0
2002/1/2,5260.0,5365.0,5235.0,5305.0,25684,0.0
2002/1/3,5365.0,5410.0,5285.0,5290.0,25985,0.0
2002/1/4,5390.0,5390.0,5305.0,5315.0,22478,0.0
2002/1/7,5370.0,5470.0,5360.0,5470.0,23922,0.0
2002/1/8,5485.0,5500.0,5390.0,5420.0,24976,0.0
2002/1/9,5460.0,5485.0,5365.0,5405.0,26151,0.0
2002/1/10,5410.0,5470.0,5405.0,5430.0,25076,0.0
2002/1/11,5480.0,5555.0,5370.0,5380.0,34100,0.0
2002/1/14,5390.0,5410.0,5245.0,5270.0,20028,0.0
2002/1/15,5240.0,5265.0,5110.0,5200.0,17314,0.0
2002/1/16,5225.0,5265.0,5195.0,5200.0,16812,0.0
2002/1/17,5145.0,5205.0,5145.0,5200.0,13815,0.0
2002/1/18,5325.0,5340.0,5205.0,5225.0,18461,0.0
2002/1/21,5255.0,5395.0,5210.0,5385.0,20124,0.0
2002/1/22,5425.0,5430.0,5290.0,5310.0,17197,0.0
2002/1/23,5305.0,5420.0,5290.0,5310.0,19831,0.0
2002/1/24,5375.0,5410.0,5300.0,5330.0,15396,0.0
2002/1/25,5415.0,5505.0,5415.0,5505.0,27465,0.0
2002/1/28,5610.0,5630.0,5575.0,5590.0,25136,0.0
2002/1/29,5610.0,5610.0,5435.0,5460.0,18160,0.0
2002/1/30,5390.0,5500.0,5390.0,5470.0,16586,0.0
2002/1/31,5515.0,5665.0,5515.0,5655.0,27559,0.0
2002/2/1,5750.0,5750.0,5630.0,5640.0,26284,0.0
2002/2/4,5655.0,5740.0,5650.0,5660.0,19795,0.0
2002/2/5,5620.0,5635.0,5545.0,5580.0,14141,0.0
2002/2/6,5610.0,5670.0,5610.0,5635.0,19091,0.0
2002/2/18,5705.0,5705.0,5590.0,5620.0,16247,0.0
2002/2/19,5650.0,5675.0,5570.0,5595.0,17647,0.0
2002/2/20,5585.0,5595.0,5470.0,5480.0,15830,0.0
2002/2/21,5550.0,5550.0,5455.0,5470.0,15441,0.0
2002/2/22,5440.0,5470.0,5395.0,5455.0,15106,0.0
2002/2/25,5485.0,5495.0,5380.0,5395.0,13823,0.0
2002/2/26,5460.0,5460.0,5360.0,5360.0,15270,0.0
2002/2/27,5375.0,5495.0,5375.0,5490.0,18290,0.0
2002/3/1,5485.0,5585.0,5480.0,5555.0,23360,0.0
2002/3/4,5645.0,5710.0,5635.0,5660.0,26266,0.0
2002/3/5,5730.0,5730.0,5575.0,5615.0,23752,0.0
2002/3/6,5600.0,5700.0,5570.0,5690.0,24649,0.0
2002/3/7,5715.0,5780.0,5680.0,5705.0,30011,0.0
2002/3/8,5730.0,5785.0,5700.0,5720.0,27122,0.0
2002/3/11,5770.0,5820.0,5760.0,5820.0,31030,0.0
2002/3/12,5875.0,5915.0,5800.0,5820.0,29453,0.0
2002/3/13,5845.0,5920.0,5840.0,5865.0,34951,0.0
2002/3/14,5875.0,5925.0,5775.0,5785.0,30864,0.0
2002/3/15,5820.0,5855.0,5710.0,5725.0,23625,0.0
2002/3/18,5765.0,5770.0,5690.0,5725.0,18050,0.0
2002/3/19,5755.0,5785.0,5680.0,5700.0,23848,0.0
2002/3/20,5745.0,5765.0,5695.0,5755.0,21020,0.0
2002/3/21,5715.0,5815.0,5705.0,5795.0,25346,0.0
2002/3/22,5880.0,5950.0,5880.0,5925.0,31985,0.0
2002/3/25,6000.0,6030.0,5980.0,6020.0,36152,0.0
2002/3/26,6035.0,6080.0,6005.0,6055.0,37114,0.0
2002/3/27,6120.0,6265.0,6075.0,6085.0,59936,0.0
2002/3/28,6145.0,6145.0,5970.0,6075.0,39418,0.0
2002/3/29,6094.0,6094.0,5941.17,5957.19,26647,0.0
2002/4/1,5880.48,5971.56,5877.34,5971.56,21346,0.0
2002/4/2,6055.0,6085.0,6015.0,6020.0,32846,0.0
2002/4/3,6035.0,6195.0,6020.0,6195.0,42471,0.0
2002/4/4,6255.0,6305.0,6155.0,6220.0,53930,0.0
2002/4/8,6255.0,6395.0,6230.0,6335.0,46470,0.0
2002/4/9,6375.0,6375.0,6105.0,6110.0,39773,0.0
2002/4/10,6075.0,6120.0,5980.0,6060.0,28152,0.0
2002/4/11,6095.0,6115.0,6035.0,6060.0,28712,0.0
2002/4/12,5995.0,6100.0,5980.0,6085.0,23923,0.0
2002/4/15,6120.0,6170.0,6100.0,6125.0,25025,0.0
2002/4/16,6185.0,6265.0,6185.0,6225.0,32327,0.0
2002/4/17,6340.0,6405.0,6295.0,6405.0,51389,0.0
2002/4/18,6455.0,6565.0,6430.0,6445.0,60727,0.0
2002/4/19,6510.0,6645.0,6510.0,6645.0,65006,0.0
2002/4/22,6670.0,6705.0,6580.0,6705.0,59408,0.0
2002/4/23,6695.0,6780.0,6565.0,6600.0,52697,0.0
2002/4/24,6610.0,6700.0,6560.0,6700.0,46447,0.0
2002/4/25,6720.0,6895.0,6620.0,6630.0,79376,0.0
2002/4/26,6670.0,6675.0,6525.0,6560.0,36401,0.0
2002/4/29,6530.0,6575.0,6475.0,6515.0,34483,0.0
2002/4/30,6535.0,6545.0,6255.0,6285.0,29788,0.0
2002/5/2,6340.0,6345.0,6115.0,6140.0,33130,0.0
2002/5/3,6105.0,6270.0,6055.0,6270.0,33099,0.0
2002/5/6,6230.0,6265.0,6015.0,6070.0,37881,0.0
2002/5/7,5990.0,6070.0,5940.0,6000.0,25807,0.0
2002/5/8,6065.0,6190.0,6060.0,6135.0,33598,0.0
2002/5/9,6255.0,6260.0,6150.0,6180.0,33108,0.0
2002/5/10,6165.0,6185.0,6115.0,6175.0,25689,0.0
2002/5/13,6160.0,6200.0,6120.0,6150.0,18707,0.0
2002/5/14,6190.0,6205.0,6055.0,6085.0,20018,0.0
2002/5/15,6120.0,6195.0,6100.0,6180.0,24397,0.0
2002/5/16,6185.0,6215.0,6120.0,6130.0,19414,0.0
2002/5/17,6175.0,6205.0,6135.0,6150.0,20588,0.0
2002/5/20,6130.0,6130.0,5890.0,5895.0,19329,0.0
2002/5/21,5825.0,5845.0,5720.0,5745.0,16344,0.0
2002/5/22,5730.0,5870.0,5725.0,5870.0,18833,0.0
2002/5/23,5885.0,6000.0,5875.0,5955.0,23217,0.0
2002/5/24,5995.0,6125.0,5980.0,6100.0,26881,0.0
2002/5/27,5995.0,6185.0,5995.0,6165.0,26879,0.0
2002/5/28,6190.0,6230.0,6075.0,6090.0,27196,0.0
2002/5/29,6050.0,6080.0,6020.0,6080.0,20769,0.0
2002/5/30,6120.0,6325.0,6120.0,6320.0,44987,0.0
2002/5/31,6310.0,6310.0,6205.0,6225.0,28645,0.0
2002/6/3,6180.0,6180.0,5990.0,6060.0,19381,0.0
2002/6/4,5945.0,6080.0,5940.0,6070.0,14934,0.0
2002/6/5,6125.0,6200.0,6105.0,6160.0,23005,0.0
2002/6/6,6190.0,6240.0,6165.0,6195.0,23606,0.0
2002/6/7,6140.0,6230.0,6115.0,6145.0,27025,0.0
2002/6/10,6185.0,6235.0,6150.0,6225.0,20855,0.0
2002/6/11,6270.0,6305.0,6180.0,6185.0,28189,0.0
2002/6/12,6180.0,6250.0,6160.0,6245.0,23246,0.0
2002/6/13,6280.0,6430.0,6270.0,6385.0,47198,0.0
2002/6/14,6385.0,6520.0,6385.0,6420.0,47986,0.0
2002/6/17,6450.0,6480.0,6420.0,6445.0,37866,0.0
2002/6/18,6500.0,6505.0,6345.0,6370.0,30186,0.0
2002/6/19,6365.0,6400.0,6200.0,6230.0,27297,0.0
2002/6/20,6190.0,6375.0,6145.0,6375.0,29896,0.0
2002/6/21,6345.0,6440.0,6325.0,6385.0,37419,0.0
2002/6/24,6400.0,6435.0,6330.0,6365.0,25986,0.0
2002/6/25,6395.0,6410.0,6160.0,6185.0,25911,0.0
2002/6/26,6090.0,6110.0,5955.0,6020.0,22663,0.0
2002/6/27,6045.0,6065.0,5890.0,5930.0,21741,0.0
2002/6/28,6000.0,6040.0,5965.0,6020.0,20883,0.0
2002/7/1,5995.0,5995.0,5785.0,5825.0,14941,0.0
2002/7/2,5800.0,5960.0,5800.0,5960.0,17759,0.0
2002/7/3,5900.0,6065.0,5850.0,6035.0,26219,0.0
2002/7/4,6035.0,6130.0,5995.0,6130.0,25224,0.0
2002/7/5,6140.0,6185.0,6090.0,6130.0,32054,0.0
2002/7/8,6155.0,6190.0,6115.0,6150.0,25906,0.0
2002/7/9,6125.0,6180.0,6070.0,6080.0,22620,0.0
2002/7/10,6055.0,6095.0,6015.0,6020.0,19106,0.0
2002/7/11,5965.0,6065.0,5960.0,6000.0,19856,0.0
2002/7/12,6060.0,6182.0,6060.0,6181.0,25957,0.0
2002/7/15,6185.0,6220.0,6135.0,6160.0,25252,0.0
2002/7/16,6190.0,6200.0,6095.0,6100.0,21734,0.0
2002/7/17,6085.0,6145.0,6050.0,6095.0,17514,0.0
2002/7/18,6110.0,6185.0,6100.0,6145.0,24152,0.0
2002/7/19,6125.0,6165.0,6065.0,6090.0,23157,0.0
2002/7/22,6020.0,6025.0,5890.0,5950.0,19103,0.0
2002/7/23,5910.0,6050.0,5855.0,6050.0,20530,0.0
