Date,Open,High,Low,Close
2007/3/29,6113.2,6183.0,6100.46,6153.34
2007/3/30,6170.12,6196.21,6149.18,6193.86
2007/4/2,6204.92,6260.98,6179.72,6209.89
2007/4/3,6217.02,6236.51,6194.89,6231.76
2007/4/4,6248.16,6272.89,6243.81,6262.73
2007/4/9,6273.24,6348.64,6273.24,6333.92
2007/4/10,6344.87,6368.05,6321.4,6356.15
2007/4/11,6357.08,6380.93,6340.0,6359.89
2007/4/12,6336.71,6354.14,6330.68,6349.08
2007/4/13,6354.48,6368.76,6268.85,6275.91
2007/4/14,6290.59,6321.8,6289.15,6321.8
2007/4/16,6331.38,6378.89,6330.15,6369.41
2007/4/17,6379.03,6401.45,6269.0,6285.73
2007/4/18,6268.72,6309.37,6249.61,6307.76
2007/4/19,6297.63,6299.61,6200.25,6204.75
2007/4/20,6212.34,6241.96,6209.28,6240.92
2007/4/23,6290.41,6335.47,6283.91,6285.19
2007/4/24,6276.56,6314.54,6276.56,6313.63
2007/4/25,6302.37,6304.19,6253.08,6253.08
2007/4/26,6272.47,6287.81,6250.06,6258.65
2007/4/27,6262.21,6269.69,6200.63,6206.03
2007/4/30,6200.64,6200.64,6107.11,6131.04
2007/5/2,6160.24,6183.65,6141.45,6153.59
2007/5/3,6184.55,6213.37,6135.31,6164.03
2007/5/4,6198.12,6275.91,6198.12,6275.91
2007/5/7,6315.85,6321.64,6293.44,6312.35
2007/5/8,6319.77,6321.07,6290.23,6313.48
2007/5/9,6314.08,6316.63,6289.56,6298.78
2007/5/10,6324.88,6335.11,6302.37,6328.81
2007/5/11,6272.89,6294.25,6265.31,6280.34
2007/5/14,6305.21,6308.95,6270.21,6283.87
2007/5/15,6281.5,6299.31,6265.59,6277.09
2007/5/16,6283.09,6292.34,6269.59,6285.02
2007/5/17,6314.22,6372.23,6314.22,6339.01
2007/5/18,6347.51,6360.3,6316.35,6336.37
2007/5/21,6357.0,6462.46,6344.71,6453.6
2007/5/22,6473.14,6500.11,6460.11,6483.52
2007/5/23,6504.21,6526.6,6480.91,6490.18
2007/5/24,6493.3,6501.87,6470.3,6483.48
2007/5/25,6457.15,6457.15,6418.18,6440.78
2007/5/28,6446.79,6459.97,6422.93,6435.71
2007/5/29,6436.56,6477.6,6415.69,6428.27
2007/5/30,6416.14,6422.65,6358.26,6408.54
2007/5/31,6431.38,6446.98,6378.27,6378.27
2007/6/1,6436.17,6485.59,6436.0,6477.05
2007/6/4,6503.98,6524.65,6481.84,6485.21
2007/6/5,6499.42,6503.88,6442.87,6481.16
2007/6/6,6484.54,6503.53,6467.72,6473.65
2007/6/7,6459.82,6505.71,6439.24,6493.48
2007/6/8,6474.1,6474.1,6449.12,6468.69
2007/6/11,6485.53,6508.15,6483.6,6491.13
2007/6/12,6502.47,6512.52,6481.82,6502.29
2007/6/13,6509.97,6512.04,6485.55,6490.85
2007/6/14,6520.9,6533.52,6506.34,6519.06
2007/6/15,6549.67,6616.66,6549.67,6616.66
2007/6/20,6664.58,6820.41,6664.58,6820.41
2007/6/21,6846.03,6953.73,6790.97,6932.48
2007/6/22,6952.88,6963.32,6894.65,6927.82
2007/6/23,6911.12,6919.24,6888.75,6914.31
2007/6/25,6949.87,7100.24,6949.87,7064.05
2007/6/26,7095.19,7121.59,7015.15,7024.75
2007/6/27,6995.24,7003.49,6946.52,6967.2
2007/6/28,6992.0,7010.96,6905.34,6967.59
2007/6/29,6980.5,6988.94,6915.08,6962.15
2007/7/2,6969.0,6985.42,6925.27,6985.42
2007/7/3,6968.93,7005.32,6953.54,6990.39
2007/7/4,7017.58,7104.15,7017.58,7055.41
2007/7/5,7087.86,7105.67,7065.4,7090.84
2007/7/6,7088.15,7100.66,7037.35,7072.6
2007/7/9,7084.09,7130.6,7060.78,7130.6
2007/7/10,7138.88,7157.98,7106.52,7145.58
2007/7/11,7095.14,7095.14,7034.09,7044.67
2007/7/12,7068.38,7164.77,7067.37,7118.41
2007/7/13,7155.39,7267.08,7155.39,7243.45
2007/7/16,7256.94,7310.11,7231.37,7247.31
2007/7/17,7252.92,7320.68,7170.15,7312.75
2007/7/18,7310.78,7349.07,7279.8,7307.39
2007/7/19,7290.41,7319.25,7262.23,7296.29
2007/7/20,7310.77,7364.14,7286.4,7362.74
2007/7/23,7361.78,7418.09,7340.32,7415.13
2007/7/24,7430.22,7539.94,7425.98,7523.04
2007/7/25,7498.37,7562.06,7456.48,7543.84
2007/7/26,7559.67,7573.55,7388.34,7388.46
2007/7/27,7281.6,7281.6,7077.46,7077.46
2007/7/30,7011.92,7013.08,6918.6,6972.7
2007/7/31,7062.34,7186.09,7051.5,7186.09
2007/8/1,7148.47,7151.68,6898.1,6898.1
2007/8/2,6956.11,7018.9,6758.04,6919.99
2007/8/3,6976.2,7040.42,6959.69,6994.14
2007/8/6,6917.01,6950.37,6866.06,6937.33
2007/8/7,7002.56,7040.56,6946.47,6946.47
2007/8/8,7014.47,7144.59,7014.47,7144.59
2007/8/9,7191.47,7229.33,7167.04,7186.5
2007/8/10,7054.7,7054.7,6957.92,6995.8
2007/8/13,7048.15,7071.81,6996.21,7034.54
2007/8/14,7053.28,7093.06,6947.3,7012.11
2007/8/15,6942.65,6942.65,6757.58,6776.47
2007/8/16,6672.84,6672.84,6400.72,6497.72
2007/8/17,6478.71,6542.68,6324.51,6394.57
2007/8/20,6537.28,6723.66,6537.28,6717.93
2007/8/21,6730.05,6789.28,6666.86,6719.36
2007/8/22,6728.79,6754.59,6685.13,6735.39
2007/8/23,6828.79,6903.74,6828.79,6874.01
2007/8/24,6878.96,6888.08,6831.5,6850.34
2007/8/27,6917.19,6948.37,6836.01,6862.49
2007/8/28,6863.13,6885.27,6827.05,6864.02
2007/8/29,6782.2,6857.25,6716.39,6857.25
2007/8/30,6922.05,7063.48,6922.05,7013.69
2007/8/31,7059.2,7234.17,7059.2,7234.17
2007/9/3,7253.69,7299.32,7224.47,7271.69
2007/9/4,7289.16,7314.32,7172.99,7234.23
2007/9/5,7256.25,7281.56,7171.48,7185.14
2007/9/6,7159.27,7289.32,7108.81,7289.32
2007/9/7,7306.31,7308.76,7257.15,7272.82
2007/9/10,7211.36,7217.25,7123.6,7209.79
2007/9/11,7241.49,7277.22,7216.95,7276.09
2007/9/12,7298.36,7329.7,7265.69,7286.24
2007/9/13,7305.61,7313.02,7185.18,7189.42
2007/9/14,7215.31,7295.52,7198.27,7295.52
2007/9/17,7294.52,7316.34,7195.38,7214.76
2007/9/19,7311.21,7388.94,7273.67,7339.37
2007/9/20,7375.61,7486.94,7375.61,7425.12
2007/9/21,7447.41,7591.0,7447.41,7590.56
2007/9/26,7622.85,7814.83,7622.85,7788.48
2007/9/27,7824.71,7869.66,7742.66,7852.95
2007/9/28,7862.03,7903.46,7830.01,7842.29
2007/9/29,7857.42,7919.72,7839.64,7874.3
2007/10/1,7897.88,8016.21,7894.83,7961.69
2007/10/2,7998.98,8100.9,7998.98,8066.86
2007/10/3,8074.91,8237.79,8072.28,8168.81
2007/10/4,8148.7,8148.7,7972.53,8053.4
2007/10/5,8054.02,8128.4,8002.16,8087.57
2007/10/8,8137.84,8194.64,8122.57,8167.08
2007/10/9,8172.33,8175.07,8011.14,8075.66
2007/10/11,8094.31,8187.97,8087.12,8187.97
2007/10/12,8270.14,8298.54,8082.75,8088.79
2007/10/15,8113.0,8151.67,7981.96,8043.7
2007/10/16,8015.59,8144.64,8001.01,8134.8
2007/10/17,8120.14,8120.14,7999.56,8057.75
2007/10/18,8070.98,8129.34,8006.42,8095.78
2007/10/19,8100.23,8131.08,8068.8,8083.48
2007/10/22,7856.75,7876.26,7802.39,7863.78
2007/10/23,7891.63,7943.53,7876.04,7939.14
2007/10/24,8003.23,8093.51,7943.6,7953.7
2007/10/25,8025.0,8057.43,7974.93,8038.54
2007/10/26,8091.93,8125.46,8054.15,8086.59
2007/10/29,8164.03,8204.91,8147.04,8177.46
2007/10/30,8184.76,8194.15,8079.55,8085.4
2007/10/31,8077.5,8077.5,7924.61,7989.6
2007/11/1,8031.37,8035.41,7813.03,7863.05
2007/11/2,7727.0,7748.4,7630.41,7643.72
2007/11/5,7617.45,7678.85,7505.33,7671.01
2007/11/6,7712.21,7759.08,7667.58,7713.82
2007/11/7,7848.13,7852.61,7756.42,7756.56
2007/11/8,7619.1,7619.1,7467.66,7513.83
2007/11/9,7547.33,7655.01,7500.89,7599.21
2007/11/12,7461.95,7461.95,7305.38,7342.8
2007/11/13,7343.1,7442.33,7308.91,7403.41
2007/11/14,7582.32,7624.2,7578.39,7589.64
2007/11/15,7606.4,7623.16,7568.24,7575.53
2007/11/16,7460.78,7460.78,7317.03,7385.97
2007/11/19,7388.3,7415.72,7197.66,7197.66
2007/11/20,6994.61,7133.51,6885.64,7133.34
2007/11/21,7134.3,7199.33,7039.38,7039.38
2007/11/22,6975.93,7131.1,6963.72,7047.24
2007/11/23,7078.37,7103.68,6924.51,6924.58
2007/11/26,7007.12,7137.38,6986.44,7137.09
2007/11/27,6974.54,7086.24,6846.78,6999.69
2007/11/28,7060.16,7066.94,6936.34,6936.34
2007/11/29,7067.73,7124.85,7057.68,7124.85
2007/11/30,7171.37,7270.99,7171.37,7251.75
2007/12/3,7284.94,7339.64,7261.06,7288.5
2007/12/4,7256.77,7324.72,7255.52,7303.88
2007/12/5,7298.54,7301.01,7233.52,7273.2
2007/12/6,7361.11,7390.05,7288.47,7329.86
2007/12/7,7383.31,7425.31,7383.31,7384.2
2007/12/10,7383.79,7403.01,7294.16,7296.41
2007/12/11,7335.8,7370.71,7289.76,7362.14
2007/12/12,7266.58,7299.59,7208.21,7227.68
2007/12/13,7229.12,7280.64,6981.45,6981.61
2007/12/14,6989.48,7019.56,6801.47,7002.71
2007/12/17,6931.34,6981.28,6769.32,6770.24
2007/12/18,6683.93,6822.16,6662.0,6738.41
2007/12/19,6833.19,6897.94,6787.18,6895.99
2007/12/20,6899.2,6906.85,6753.82,6763.31
2007/12/21,6772.05,6873.53,6697.17,6839.94
2007/12/24,6933.75,6983.29,6919.23,6983.29
2007/12/25,7003.17,7010.09,6958.31,6993.89
2007/12/26,6976.97,7026.35,6955.42,6997.76
2007/12/27,7006.26,7155.44,7006.26,7127.5
2007/12/28,7099.64,7236.42,7085.65,7191.71
2007/12/31,7224.62,7274.64,7206.05,7274.64
2008/1/2,7273.32,7300.33,7117.52,7117.52
2008/1/3,7024.0,7118.6,6981.24,7049.07
2008/1/4,7026.62,7145.7,6978.43,7125.34
2008/1/7,6987.05,7089.25,6971.41,6971.41
2008/1/8,7005.38,7158.6,6998.05,7157.74
2008/1/9,7076.53,7282.93,7049.23,7282.93
2008/1/10,7304.64,7331.8,7236.73,7236.98
2008/1/11,7275.2,7310.07,7161.63,7176.07
2008/1/14,7342.31,7398.23,7264.48,7380.51
2008/1/15,7479.11,7660.76,7436.19,7521.25
2008/1/16,7421.01,7498.11,7301.28,7306.08
2008/1/17,7325.51,7367.36,7016.98,7121.79
2008/1/18,6970.64,7151.82,6913.03,7124.99
2008/1/21,7090.83,7136.72,7039.39,7049.92
2008/1/22,6724.04,6766.44,6596.61,6624.07
2008/1/23,6748.61,6750.15,6527.05,6552.24
2008/1/24,6723.17,6739.04,6542.67,6645.88
2008/1/25,6709.95,6781.34,6692.13,6761.98
2008/1/28,6684.63,6711.36,6519.56,6524.38
2008/1/29,6570.34,6601.3,6359.05,6475.18
2008/1/30,6508.06,6512.52,6357.64,6399.93
2008/1/31,6393.93,6411.57,6229.86,6311.86
2008/2/1,6387.75,6522.77,6387.75,6499.14
2008/2/12,6425.24,6579.07,6424.88,6517.1
2008/2/13,6596.01,6623.68,6513.35,6538.06
2008/2/14,6639.7,6772.01,6637.18,6772.01
2008/2/15,6728.29,6783.38,6691.25,6751.69
2008/2/18,6800.54,6872.14,6781.29,6786.36
2008/2/19,6863.68,6900.85,6833.37,6886.75
2008/2/20,6888.09,6941.68,6749.21,6756.45
2008/2/21,6825.23,6899.77,6811.63,6899.71
2008/2/22,6850.16,6906.06,6822.21,6906.06
2008/2/25,6990.26,7130.39,6990.26,7123.98
2008/2/26,7203.44,7233.12,7056.26,7113.22
2008/2/27,7174.84,7232.0,7144.79,7226.36
2008/2/29,7167.79,7284.93,7159.86,7220.93
2008/3/3,7099.29,7206.52,7059.04,7199.02
2008/3/4,7235.31,7413.84,7234.06,7409.14
2008/3/5,7428.11,7529.56,7419.97,7479.64
2008/3/6,7526.45,7567.85,7459.22,7552.87
2008/3/7,7496.68,7543.01,7385.09,7405.25
2008/3/10,7382.67,7388.56,7186.14,7206.17
2008/3/11,7124.0,7279.02,7124.0,7279.02
2008/3/12,7420.66,7434.63,7284.24,7303.34
2008/3/13,7275.64,7309.75,7077.54,7089.55
2008/3/14,7142.35,7198.01,7035.6,7068.85
2008/3/17,7009.78,7011.97,6857.97,6975.1
2008/3/18,6995.5,7040.56,6923.02,7026.73
2008/3/19,7146.38,7166.55,7093.1,7127.62
2008/3/20,7111.55,7275.97,7090.56,7275.71
2008/3/21,7360.43,7447.25,7308.88,7415.53
2008/3/24,7787.31,7878.96,7599.06,7722.44
2008/3/25,7716.95,7724.62,7587.25,7612.65
2008/3/26,7598.8,7639.08,7538.98,7581.14
2008/3/27,7539.29,7551.19,7426.65,7470.6
2008/3/28,7471.66,7553.69,7445.84,7507.73
2008/3/31,7480.03,7487.71,7361.83,7421.37
2008/4/1,7403.49,7419.18,7238.45,7238.45
2008/4/2,7332.93,7357.56,7262.67,7324.41
2008/4/3,7310.92,7310.92,7234.71,7285.33
2008/4/7,7310.01,7394.94,7308.0,7394.94
2008/4/8,7428.87,7428.87,7376.27,7379.24
2008/4/9,7389.72,7448.38,7350.74,7373.48
2008/4/10,7372.25,7506.76,7372.25,7506.76
2008/4/11,7525.12,7540.49,7462.64,7530.89
2008/4/14,7515.78,7562.02,7488.09,7560.71
2008/4/15,7598.49,7603.17,7524.57,7567.23
2008/4/16,7610.4,7650.12,7595.53,7650.12
2008/4/17,7702.65,7718.99,7592.37,7624.94
2008/4/18,7634.71,7671.3,7605.11,7636.71
2008/4/21,7682.44,7699.68,7574.14,7607.94
2008/4/22,7592.79,7592.79,7502.06,7539.52
2008/4/23,7534.15,7591.8,7481.71,7544.44
2008/4/24,7555.92,7585.91,7518.97,7543.59
2008/4/25,7565.96,7591.39,7480.93,7485.15
2008/4/28,7499.57,7623.7,7494.38,7623.7
2008/4/29,7610.75,7610.75,7450.17,7450.17
2008/4/30,7420.68,7448.51,7364.8,7410.75
2008/5/2,7417.55,7463.95,7417.55,7423.44
2008/5/5,7435.92,7478.01,7340.51,7359.03
2008/5/6,7383.45,7386.17,7293.39,7348.8
2008/5/7,7385.33,7428.48,7358.69,7407.09
2008/5/8,7381.93,7394.09,7325.88,7374.01
2008/5/9,7412.49,7417.51,7344.81,7354.89
2008/5/12,7372.56,7379.79,7319.0,7356.84
2008/5/13,7430.66,7499.26,7399.45,7496.96
2008/5/14,7530.55,7551.8,7498.96,7524.36
2008/5/15,7579.54,7654.0,7579.54,7654.0
2008/5/16,7677.6,7697.35,7642.85,7651.39
2008/5/19,7699.24,7785.7,7699.24,7785.7
2008/5/20,7786.63,7806.67,7587.69,7608.92
2008/5/21,7574.73,7598.47,7514.68,7551.83
2008/5/22,7470.97,7528.91,7449.88,7528.58
2008/5/23,7531.24,7589.81,7433.58,7433.58
2008/5/26,7430.03,7455.77,7366.31,7372.8
2008/5/27,7407.32,7450.59,7394.56,7446.45
2008/5/28,7474.68,7481.82,7312.32,7315.16
2008/5/29,7366.35,7410.58,7319.41,7331.54
2008/5/30,7398.58,7398.87,7216.44,7250.33
2008/6/2,7260.42,7314.13,7239.63,7314.13
2008/6/3,7269.12,7281.26,7175.47,7198.81
2008/6/4,7204.1,7227.28,7170.69,7207.29
2008/6/5,7219.4,7298.31,7094.32,7292.36
2008/6/6,7328.84,7347.79,7299.73,7299.78
2008/6/9,7156.42,7232.08,7144.55,7227.85
2008/6/10,7243.2,7243.2,7052.61,7052.61
2008/6/11,7071.53,7116.98,7006.91,7062.95
2008/6/12,6968.44,6968.44,6836.88,6842.6
2008/6/13,6901.83,6926.82,6835.63,6877.84
2008/6/16,6949.59,6981.14,6922.5,6963.83
2008/6/17,6985.16,6997.71,6884.29,6994.09
2008/6/18,6995.88,7054.24,6958.29,7029.21
2008/6/19,6924.82,6950.07,6868.94,6868.94
2008/6/20,6899.41,6902.65,6704.12,6710.02
2008/6/23,6610.6,6721.59,6581.08,6684.46
2008/6/24,6683.58,6721.2,6567.02,6567.02
2008/6/25,6540.39,6575.97,6475.34,6569.33
2008/6/26,6590.1,6617.33,6526.85,6537.81
2008/6/27,6297.09,6358.04,6273.83,6330.64
2008/6/30,6378.86,6390.5,6289.14,6312.66
2008/7/1,6313.98,6350.5,6201.73,6212.06
2008/7/2,6162.48,6253.96,6160.4,6184.3
2008/7/3,6072.52,6229.67,6033.16,6194.24
2008/7/4,6222.02,6222.02,6033.88,6038.28
2008/7/7,6028.37,6180.25,5984.83,6175.21
2008/7/8,6104.19,6104.19,5882.72,5910.72
2008/7/9,5980.31,6070.64,5947.82,5966.35
2008/7/10,5942.54,6070.09,5920.62,6028.9
2008/7/11,6035.1,6113.42,5973.23,6113.42
2008/7/14,6102.59,6133.56,6047.33,6050.98
2008/7/15,5982.22,5982.22,5777.13,5786.71
2008/7/16,5805.55,5855.6,5725.27,5733.07
2008/7/17,5844.73,5906.79,5806.61,5900.61
2008/7/18,5949.09,5960.06,5710.95,5725.35
2008/7/21,5827.27,5929.91,5827.27,5912.16
2008/7/22,5884.45,5943.52,5854.69,5904.93
2008/7/23,5995.93,6194.57,5995.93,6177.53
2008/7/24,6181.31,6193.99,6131.89,6191.13
2008/7/25,6081.55,6110.63,6059.6,6105.54
2008/7/29,6009.19,6009.19,5899.39,5957.5
2008/7/30,6049.64,6073.28,5986.55,6002.39
2008/7/31,6053.51,6085.24,5919.74,5974.07
2008/8/1,5900.11,5973.64,5883.28,5967.07
2008/8/4,5937.86,5946.43,5886.89,5918.08
2008/8/5,5932.2,5932.55,5723.53,5744.96
2008/8/6,5809.63,5850.18,5744.99,5844.45
2008/8/7,5838.05,5861.38,5779.08,5802.06
2008/8/8,5790.76,5930.51,5788.93,5930.51
2008/8/11,5982.33,5992.9,5937.38,5973.71
2008/8/12,5958.13,5958.13,5860.88,5875.69
2008/8/13,5860.57,5864.56,5800.48,5852.05
2008/8/14,5853.55,5917.45,5843.24,5899.52
2008/8/15,5930.64,5937.26,5795.13,5817.93
2008/8/18,5819.9,5835.39,5652.47,5668.78
2008/8/19,5602.77,5667.5,5539.33,5660.33
2008/8/20,5630.7,5705.94,5606.74,5695.45
2008/8/21,5672.89,5685.11,5592.48,5592.48
2008/8/22,5610.19,5644.74,5523.1,5578.82
2008/8/25,5632.94,5714.6,5597.4,5705.19
2008/8/26,5626.94,5640.64,5589.14,5618.81
2008/8/27,5598.45,5710.75,5576.73,5692.3
2008/8/28,5702.17,5721.24,5658.49,5664.78
2008/8/29,5715.2,5730.07,5676.26,5713.99
2008/9/1,5694.51,5694.51,5598.22,5603.43
2008/9/2,5617.27,5633.49,5552.04,5567.47
2008/9/3,5581.57,5615.4,5443.49,5466.8
2008/9/4,5446.63,5463.8,5312.28,5338.66
2008/9/5,5207.48,5276.65,5183.48,5240.44
2008/9/8,5398.51,5504.73,5387.76,5481.66
2008/9/9,5446.63,5446.63,5269.12,5282.25
2008/9/10,5256.4,5346.22,5243.51,5269.86
2008/9/11,5280.57,5280.82,5102.16,5102.16
2008/9/12,5158.07,5221.75,5089.16,5188.75
2008/9/15,5133.48,5133.48,4983.89,5025.05
2008/9/16,4797.65,4866.28,4742.63,4772.03
2008/9/17,4905.37,4978.87,4776.46,4826.89
2008/9/18,4691.63,4783.8,4640.54,4743.66
2008/9/19,4961.67,5016.18,4915.63,4987.62
2008/9/22,5120.01,5137.78,4970.88,5051.5
2008/9/23,4979.3,5085.16,4967.76,5085.16
2008/9/24,5059.34,5091.0,5026.69,5052.17
2008/9/25,4997.61,5060.02,4973.51,4980.74
2008/9/26,5010.08,5010.08,4859.41,4890.35
2008/9/30,4603.19,4760.31,4566.75,4760.31
2008/10/1,4881.44,4884.41,4773.0,4795.34
2008/10/2,4799.08,4850.92,4762.38,4779.39
2008/10/3,4733.89,4810.81,4712.22,4799.96
2008/10/6,4669.92,4703.84,4616.67,4661.99
2008/10/7,4566.53,4736.61,4561.64,4716.66
2008/10/8,4608.51,4646.73,4487.1,4487.1
2008/10/9,4477.59,4538.31,4428.76,4428.76
2008/10/13,4298.13,4333.87,4283.72,4333.87
2008/10/14,4575.12,4581.81,4490.44,4503.41
2008/10/15,4434.67,4465.3,4396.21,4465.3
2008/10/16,4313.43,4329.73,4313.34,4319.36
2008/10/17,4227.11,4257.96,4164.98,4214.39
2008/10/20,4120.59,4194.31,4080.26,4194.31
2008/10/21,4249.67,4286.17,4161.57,4221.2
2008/10/22,4157.87,4254.93,4150.19,4200.38
2008/10/23,4069.61,4101.7,4069.61,4099.46
2008/10/24,3999.66,4014.01,3970.39,3970.39
2008/10/27,3747.45,3841.92,3744.88,3827.26
2008/10/28,3668.57,3865.86,3611.41,3839.01
2008/10/29,4020.21,4025.15,3802.33,3834.64
2008/10/30,3862.6,4077.87,3847.33,4074.86
2008/10/31,4102.01,4292.01,4046.82,4259.96
2008/11/3,4304.48,4374.6,4224.95,4364.95
2008/11/4,4368.72,4392.58,4272.0,4379.66
2008/11/5,4453.84,4464.3,4331.79,4352.53
2008/11/6,4147.16,4180.72,4121.14,4150.2
2008/11/7,3976.33,4191.91,3966.68,4168.16
2008/11/10,4141.04,4236.45,4118.32,4223.17
2008/11/11,4160.56,4251.87,4135.68,4192.1
2008/11/12,4154.54,4205.1,4089.65,4152.94
2008/11/13,4034.75,4077.65,3966.16,4077.65
2008/11/14,4155.57,4156.94,4102.57,4118.73
2008/11/17,4088.29,4198.71,4078.32,4175.63
2008/11/18,4150.49,4165.83,4055.86,4109.79
2008/11/19,4070.66,4082.31,4010.59,4062.75
2008/11/20,3950.2,4005.14,3892.52,3892.52
2008/11/21,3775.44,3931.74,3759.53,3885.85
2008/11/24,3857.39,3908.3,3797.97,3907.35
2008/11/25,3967.49,4001.99,3875.98,3930.5
2008/11/26,3920.28,3967.39,3912.66,3927.98
2008/11/27,3962.21,4063.24,3958.28,4035.69
2008/11/28,4039.63,4067.16,4010.02,4040.93
2008/12/1,4021.68,4110.07,4008.43,4078.64
2008/12/2,3953.32,4009.54,3902.23,4009.54
2008/12/3,3988.39,4020.12,3957.83,3987.53
2008/12/4,3990.55,3998.84,3865.37,3935.33
2008/12/5,3862.84,3903.56,3845.84,3897.25
2008/12/8,3884.4,4021.05,3884.4,4008.04
2008/12/9,4030.07,4060.15,3998.05,4014.38
2008/12/10,3998.18,4117.68,3998.18,4117.68
2008/12/11,4114.04,4118.49,4067.84,4075.6
2008/12/12,4041.67,4075.65,3868.44,3975.52
2008/12/15,4033.15,4105.57,4008.56,4035.47
2008/12/16,4000.0,4006.67,3961.34,4001.76
2008/12/17,4044.9,4077.46,4000.75,4017.82
2008/12/18,4029.16,4077.21,4029.16,4077.21
2008/12/19,4056.66,4081.14,4012.12,4042.94
2008/12/22,4056.19,4083.03,3877.39,3877.39
2008/12/23,3863.68,3869.94,3746.38,3771.28
2008/12/24,3708.45,3795.78,3703.75,3780.91
2008/12/25,3786.52,3791.79,3756.25,3774.28
2008/12/26,3768.85,3831.37,3756.9,3789.5
2008/12/29,3794.78,3796.69,3762.55,3784.27
2008/12/30,3815.49,3910.92,3814.73,3900.73
2008/12/31,3924.24,3928.36,3852.41,3903.56
2009/1/5,3998.62,4038.5,3962.46,3971.0
2009/1/6,3994.83,4048.68,3969.05,4032.76
2009/1/7,4070.27,4140.8,4068.99,4130.14
2009/1/8,4050.76,4060.08,3938.22,3938.22
2009/1/9,3921.56,3945.76,3883.84,3904.82
2009/1/10,3853.17,3909.64,3853.17,3884.01
2009/1/12,3902.69,3938.25,3867.65,3884.21
2009/1/13,3879.15,3927.27,3856.78,3927.27
2009/1/14,3941.03,3954.7,3901.66,3901.66
2009/1/15,3792.04,3792.04,3733.62,3746.06
2009/1/16,3796.48,3798.26,3730.57,3764.16
2009/1/17,3787.05,3794.55,3764.57,3772.85
2009/1/19,3784.34,3809.13,3775.42,3776.77
2009/1/20,3740.68,3740.68,3681.36,3681.36
2009/1/21,3632.31,3685.86,3618.55,3672.95
2009/2/2,3701.86,3706.2,3666.81,3675.27
2009/2/3,3690.26,3770.13,3690.26,3747.61
2009/2/4,3793.41,3794.24,3744.46,3764.72
2009/2/5,3771.44,3797.97,3741.84,3751.83
2009/2/6,3794.83,3857.59,3791.33,3829.68
2009/2/9,3886.26,3913.36,3833.72,3833.72
2009/2/10,3853.62,3862.64,3826.41,3850.16
2009/2/11,3789.56,3867.9,3787.44,3863.95
2009/2/12,3865.86,3866.04,3761.3,3761.3
2009/2/13,3770.28,3859.69,3770.28,3854.09
2009/2/16,3867.76,3881.57,3853.04,3874.55
2009/2/17,3863.66,3874.21,3798.71,3823.61
2009/2/18,3794.14,3846.0,3770.9,3825.65
2009/2/19,3819.21,3881.18,3772.81,3846.46
2009/2/20,3822.72,3844.42,3786.73,3786.73
