Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1987/1/8,101.72,101.92,101.72,101.92,0,0,0,3743.0
1987/1/9,101.92,101.92,101.61,101.61,0,0,0,3958.0
1987/1/10,101.61,102.15,101.61,102.15,0,0,0,4089.0
1987/1/12,102.15,103.61,102.15,103.61,0,0,0,5578.0
1987/1/13,103.61,103.61,103.41,103.41,0,0,0,6154.0
1987/1/14,103.41,103.72,103.41,103.72,0,0,0,5007.0
1987/1/15,103.72,103.97,103.72,103.97,0,0,0,4283.0
1987/1/16,103.97,104.18,103.97,104.18,0,0,0,3999.0
1987/1/17,104.18,105.66,104.18,105.66,0,0,0,3845.0
1987/1/19,105.66,105.66,105.51,105.51,0,0,0,5659.0
1987/1/20,105.51,105.51,105.42,105.42,0,0,0,3744.0
1987/1/21,105.42,105.42,104.64,104.64,0,0,0,3517.0
1987/1/22,104.64,105.54,104.64,105.54,0,0,0,3233.0
1987/1/23,105.54,106.17,105.54,106.17,0,0,0,4422.0
1987/1/24,106.17,106.85,106.17,106.85,0,0,0,3462.0
1987/2/3,106.85,109.61,106.85,109.61,0,0,0,5069.0
1987/2/4,109.61,109.61,109.12,109.12,0,0,0,4790.0
1987/2/5,109.12,109.18,109.12,109.18,0,0,0,4260.0
1987/2/6,109.18,109.53,109.18,109.53,0,0,0,5571.0
1987/2/7,109.53,109.53,109.42,109.42,0,0,0,5773.0
1987/2/9,109.42,109.43,109.42,109.43,0,0,0,4863.0
1987/2/10,109.43,109.43,109.39,109.39,0,0,0,5777.0
1987/2/11,109.39,110.07,109.39,110.07,0,0,0,5490.0
1987/2/12,110.07,110.07,109.82,109.82,0,0,0,6165.0
1987/2/13,109.82,109.82,107.54,107.54,0,0,0,6095.0
1987/2/14,107.54,108.49,107.54,108.49,0,0,0,3685.0
1987/2/16,108.49,108.97,108.49,108.97,0,0,0,3856.0
1987/2/17,108.97,109.43,108.97,109.43,0,0,0,5068.0
1987/2/18,109.43,109.43,108.91,108.91,0,0,0,5061.0
1987/2/19,108.91,109.3,108.91,109.3,0,0,0,4447.0
1987/2/20,109.3,109.56,109.3,109.56,0,0,0,4943.0
1987/2/21,109.56,109.56,108.9,108.9,0,0,0,3596.0
1987/2/23,108.9,109.95,108.9,109.95,0,0,0,4610.0
1987/2/24,109.95,110.12,109.95,110.12,0,0,0,5300.0
1987/2/25,110.12,110.12,109.32,109.32,0,0,0,4390.0
1987/2/26,109.32,109.36,109.32,109.36,0,0,0,4742.0
1987/2/27,109.36,110.1,109.36,110.1,0,0,0,5319.0
1987/2/28,110.1,111.71,110.1,111.71,0,0,0,5780.0
1987/3/2,111.71,111.75,111.71,111.75,0,0,0,7195.0
1987/3/3,111.75,111.75,111.68,111.68,0,0,0,6514.0
1987/3/4,111.68,112.07,111.68,112.07,0,0,0,5282.0
1987/3/5,112.07,112.07,111.88,111.88,0,0,0,5581.0
1987/3/6,111.88,111.88,110.28,110.28,0,0,0,6184.0
1987/3/7,110.28,110.39,110.28,110.39,0,0,0,4012.0
1987/3/9,110.39,110.39,110.05,110.05,0,0,0,4028.0
1987/3/10,110.05,110.05,108.44,108.44,0,0,0,5124.0
1987/3/11,108.44,108.44,107.17,107.17,0,0,0,5508.0
1987/3/12,107.17,107.17,105.82,105.82,0,0,0,4119.0
1987/3/13,105.82,105.82,104.14,104.14,0,0,0,4562.0
1987/3/14,104.14,104.81,104.14,104.81,0,0,0,3396.0
1987/3/16,104.81,104.81,104.65,104.65,0,0,0,3246.0
1987/3/17,104.65,106.83,104.65,106.83,0,0,0,4048.0
1987/3/18,106.83,106.83,106.76,106.76,0,0,0,4737.0
1987/3/19,106.76,107.08,106.76,107.08,0,0,0,4910.0
1987/3/20,107.08,108.97,107.08,108.97,0,0,0,5325.0
1987/3/21,108.97,110.1,108.97,110.1,0,0,0,5042.0
1987/3/23,110.1,111.13,110.1,111.13,0,0,0,6701.0
1987/3/24,111.13,111.13,111.01,111.01,0,0,0,6735.0
1987/3/25,111.01,111.01,109.43,109.43,0,0,0,7124.0
1987/3/26,109.43,109.9,109.43,109.9,0,0,0,5605.0
1987/3/27,109.9,111.3,109.9,111.3,0,0,0,6201.0
1987/3/28,111.3,112.71,111.3,112.71,0,0,0,5484.0
1987/3/31,112.71,113.5,112.71,113.5,0,0,0,6964.0
1987/4/1,113.5,116.85,113.5,116.85,0,0,0,6912.0
1987/4/2,116.85,117.9,116.85,117.9,0,0,0,7950.0
1987/4/3,117.9,117.9,117.13,117.13,0,0,0,8224.0
1987/4/4,117.13,117.13,116.64,116.64,0,0,0,5945.0
1987/4/7,116.64,119.16,116.64,119.16,0,0,0,7932.0
1987/4/8,119.16,121.41,119.16,121.41,0,0,0,7900.0
1987/4/9,121.41,121.41,120.98,120.98,0,0,0,9650.0
1987/4/10,120.98,122.31,120.98,122.31,0,0,0,9207.0
1987/4/11,122.31,122.98,122.31,122.98,0,0,0,6706.0
1987/4/13,122.98,126.89,122.98,126.89,0,0,0,8369.0
1987/4/14,126.89,132.05,126.89,132.05,0,0,0,10019.0
1987/4/15,132.05,136.63,132.05,136.63,0,0,0,11253.0
1987/4/16,136.63,136.63,134.46,134.46,0,0,0,10561.0
1987/4/17,134.46,134.46,129.72,129.72,0,0,0,9461.0
1987/4/18,129.72,129.72,128.01,128.01,0,0,0,6914.0
1987/4/20,128.01,133.99,128.01,133.99,0,0,0,8123.0
1987/4/21,133.99,139.64,133.99,139.64,0,0,0,10466.0
1987/4/22,139.64,139.64,139.49,139.49,0,0,0,10902.0
1987/4/23,139.49,142.52,139.49,142.52,0,0,0,9176.0
1987/4/24,142.52,145.0,142.52,145.0,0,0,0,8850.0
1987/4/25,145.0,147.83,145.0,147.83,0,0,0,8281.0
1987/4/27,147.83,154.13,147.83,154.13,0,0,0,11221.0
1987/4/28,154.13,154.13,151.29,151.29,0,0,0,10939.0
1987/4/29,151.29,155.21,151.29,155.21,0,0,0,10106.0
1987/4/30,155.21,155.21,155.05,155.05,0,0,0,11114.0
1987/5/1,155.05,155.05,155.05,155.05,0,0,0,11114.0
1987/5/2,155.05,155.05,155.01,155.01,0,0,0,8267.0
1987/5/4,155.01,155.56,155.01,155.56,0,0,0,9256.0
1987/5/5,155.56,155.56,149.33,149.33,0,0,0,9675.0
1987/5/6,149.33,155.32,149.33,155.32,0,0,0,9371.0
1987/5/7,155.32,155.32,153.78,153.78,0,0,0,8969.0
1987/5/8,153.78,153.78,147.33,147.33,0,0,0,8461.0
1987/5/9,147.33,147.33,140.58,140.58,0,0,0,6034.0
1987/5/11,140.58,140.58,138.95,138.95,0,0,0,8158.0
1987/5/12,138.95,145.17,138.95,145.17,0,0,0,7534.0
1987/5/13,145.17,147.74,145.17,147.74,0,0,0,8198.0
1987/5/14,147.74,147.74,142.77,142.77,0,0,0,8375.0
1987/5/15,142.77,142.77,140.99,140.99,0,0,0,6194.0
1987/5/16,140.99,142.64,140.99,142.64,0,0,0,5783.0
1987/5/18,142.64,142.64,141.2,141.2,0,0,0,5190.0
1987/5/19,141.2,143.1,141.2,143.1,0,0,0,4979.0
1987/5/20,143.1,147.14,143.1,147.14,0,0,0,7489.0
1987/5/21,147.14,148.55,147.14,148.55,0,0,0,7586.0
1987/5/22,148.55,148.55,147.92,147.92,0,0,0,7380.0
1987/5/23,147.92,150.18,147.92,150.18,0,0,0,5836.0
1987/5/25,150.18,154.5,150.18,154.5,0,0,0,8660.0
1987/5/26,154.5,154.5,153.97,153.97,0,0,0,10306.0
1987/5/27,153.97,153.97,152.23,152.23,0,0,0,8663.0
1987/5/28,152.23,152.23,146.03,146.03,0,0,0,9558.0
1987/5/29,146.03,147.67,146.03,147.67,0,0,0,7741.0
1987/5/30,147.67,147.7,147.67,147.7,0,0,0,5594.0
1987/6/2,147.7,147.7,141.61,141.61,0,0,0,7658.0
1987/6/3,141.61,143.9,141.61,143.9,0,0,0,6574.0
1987/6/4,143.9,143.9,138.07,138.07,0,0,0,6584.0
1987/6/5,138.07,138.07,133.83,133.83,0,0,0,8486.0
1987/6/6,133.83,139.91,133.83,139.91,0,0,0,5510.0
1987/6/8,139.91,139.91,137.42,137.42,0,0,0,6101.0
1987/6/9,137.42,140.44,137.42,140.44,0,0,0,5745.0
1987/6/10,140.44,140.44,140.18,140.18,0,0,0,4600.0
1987/6/11,140.18,141.19,140.18,141.19,0,0,0,4988.0
1987/6/12,141.19,141.19,139.96,139.96,0,0,0,6096.0
1987/6/13,139.96,140.15,139.96,140.15,0,0,0,4258.0
1987/6/15,140.15,142.76,140.15,142.76,0,0,0,6049.0
1987/6/16,142.76,142.76,141.21,141.21,0,0,0,7030.0
1987/6/17,141.21,141.74,141.21,141.74,0,0,0,4966.0
1987/6/18,141.74,141.95,141.74,141.95,0,0,0,5949.0
1987/6/19,141.95,141.95,141.49,141.49,0,0,0,5140.0
1987/6/20,141.49,141.49,141.04,141.04,0,0,0,3148.0
1987/6/22,141.04,141.73,141.04,141.73,0,0,0,4614.0
1987/6/23,141.73,141.73,139.45,139.45,0,0,0,4312.0
1987/6/24,139.45,139.45,136.43,136.43,0,0,0,5314.0
1987/6/25,136.43,136.43,134.57,134.57,0,0,0,4492.0
1987/6/26,134.57,135.22,134.57,135.22,0,0,0,3970.0
1987/6/27,135.22,135.22,135.18,135.18,0,0,0,3183.0
1987/6/29,135.18,135.18,130.68,130.68,0,0,0,5175.0
1987/6/30,130.68,131.36,130.68,131.36,0,0,0,4789.0
1987/7/2,131.36,132.61,131.36,132.61,0,0,0,4239.0
1987/7/3,132.61,132.61,131.61,131.61,0,0,0,3978.0
1987/7/4,131.61,131.75,131.61,131.75,0,0,0,3428.0
1987/7/6,131.75,132.41,131.75,132.41,0,0,0,3145.0
1987/7/7,132.41,135.18,132.41,135.18,0,0,0,3295.0
1987/7/8,135.18,136.73,135.18,136.73,0,0,0,4293.0
1987/7/9,136.73,139.41,136.73,139.41,0,0,0,4578.0
1987/7/10,139.41,144.32,139.41,144.32,0,0,0,7227.0
1987/7/11,144.32,150.63,144.32,150.63,0,0,0,7355.0
1987/7/13,150.63,150.89,150.63,150.89,0,0,0,10844.0
1987/7/14,150.89,154.28,150.89,154.28,0,0,0,8413.0
1987/7/15,154.28,159.01,154.28,159.01,0,0,0,10150.0
1987/7/16,159.01,160.55,159.01,160.55,0,0,0,8535.0
1987/7/17,160.55,160.55,157.23,157.23,0,0,0,8023.0
1987/7/18,157.23,160.24,157.23,160.24,0,0,0,5697.0
1987/7/20,160.24,160.24,158.22,158.22,0,0,0,7379.0
1987/7/21,158.22,158.22,157.44,157.44,0,0,0,6616.0
1987/7/22,157.44,157.82,157.44,157.82,0,0,0,6008.0
1987/7/23,157.82,157.82,155.35,155.35,0,0,0,5469.0
