Date,Open,High,Low,Close,Volume,vol_deg_change,vol_percentile,body,upper_shadow,lower_shadow,norm_o,norm_h,norm_l,norm_c,log_rtn,kalman_log_rtn1
2018-03-07,210.03,210.49,191.31,196.24,13000653725,1.0,0.726,0.72,0.02,0.26,-0.0005,0.0022,-0.0934,-0.0679,-0.06844,-0.00419
2018-03-08,196.2,199.28,173.08,185.25,22937221016,1.0,0.824,0.42,0.12,0.46,-0.0002,0.0156,-0.1254,-0.0574,-0.05763,-0.00896
2018-03-09,185.33,187.5,173.69,175.24,16013253652,0.0,0.767,0.73,0.16,0.11,0.0004,0.0116,-0.0649,-0.056,-0.05555,-0.01293
2018-03-10,175.06,190.0,157.68,185.79,30877392425,1.0,0.874,0.33,0.13,0.54,-0.001,0.0819,-0.1046,0.0595,0.05846,-0.00678
2018-03-11,185.88,194.99,174.48,176.74,18704385418,0.0,0.795,0.45,0.44,0.11,0.0005,0.0478,-0.0633,-0.0504,-0.04994,-0.01054
2018-03-12,176.85,194.0,169.85,188.16,19770566569,1.0,0.809,0.47,0.24,0.29,0.0006,0.0926,-0.0404,0.062,0.06261,-0.00407
2018-03-13,188.16,192.88,173.58,177.8,14283510745,0.0,0.7,0.54,0.24,0.22,0.0,0.0248,-0.0807,-0.0566,-0.05663,-0.00876
2018-03-14,177.8,182.9,170.51,175.01,11596495615,0.0,0.637,0.23,0.41,0.36,0.0,0.0283,-0.0419,-0.0158,-0.01582,-0.00938
2018-03-15,175.38,177.52,156.5,160.15,15132017882,1.0,0.728,0.72,0.1,0.17,0.0021,0.0121,-0.1139,-0.0908,-0.08873,-0.016
2018-03-16,160.0,167.7,149.55,164.0,20742804449,1.0,0.817,0.22,0.2,0.58,-0.0009,0.047,-0.0675,0.0247,0.02376,-0.01274
2018-03-17,164.0,171.6,157.5,164.1,11381845328,0.0,0.617,0.01,0.53,0.46,0.0,0.0453,-0.0404,0.0006,0.00061,-0.01162
2018-03-18,164.12,165.96,150.2,151.75,10512893202,0.0,0.611,0.78,0.12,0.1,0.0001,0.0111,-0.0886,-0.0784,-0.07824,-0.01709
2018-03-19,151.7,158.0,136.86,153.5,24169369755,1.0,0.833,0.09,0.21,0.7,-0.0003,0.0407,-0.1029,0.0118,0.01147,-0.01478
2018-03-20,153.59,163.88,150.66,161.2,17185532008,0.0,0.753,0.58,0.2,0.22,0.0006,0.0648,-0.0193,0.0484,0.04895,-0.00943
2018-03-21,161.18,174.0,155.41,168.24,12578356494,0.0,0.653,0.38,0.31,0.31,-0.0001,0.0765,-0.0365,0.0429,0.04275,-0.0048
2018-03-22,168.5,175.88,165.22,168.54,11090281246,0.0,0.596,0.0,0.69,0.31,0.0015,0.0429,-0.0197,0.0002,0.00178,-0.0042
2018-03-23,168.43,172.64,159.51,163.65,10060462741,0.0,0.57,0.36,0.32,0.32,-0.0007,0.0247,-0.0544,-0.0288,-0.02944,-0.00648
2018-03-24,163.65,169.5,156.13,168.66,8073990111,0.0,0.505,0.37,0.06,0.56,0.0,0.0351,-0.047,0.0302,0.03015,-0.00316
2018-03-25,168.97,169.74,157.73,158.92,7377375243,0.0,0.471,0.84,0.06,0.1,0.0018,0.0045,-0.0688,-0.0613,-0.05948,-0.00822
2018-03-26,158.81,162.89,156.75,160.01,4620318669,0.0,0.282,0.2,0.47,0.34,-0.0007,0.0254,-0.0131,0.0075,0.00684,-0.00689
2018-03-27,160.0,161.06,141.56,147.83,9950829226,1.0,0.577,0.62,0.05,0.32,-0.0001,0.0066,-0.1225,-0.0791,-0.07917,-0.01311
2018-03-28,147.71,149.34,134.4,135.0,10346338910,1.0,0.6,0.85,0.11,0.04,-0.0008,0.011,-0.0944,-0.09,-0.09079,-0.01935
2018-03-29,135.0,139.75,130.1,131.22,8383985944,0.0,0.519,0.39,0.49,0.12,0.0,0.0346,-0.037,-0.0284,-0.0284,-0.02004
2018-03-30,131.31,132.6,112.51,114.7,18739276989,1.0,0.804,0.83,0.06,0.11,0.0007,0.0098,-0.1545,-0.1352,-0.13456,-0.02839
2018-03-31,114.55,126.45,109.77,118.35,25207914240,1.0,0.861,0.23,0.49,0.29,-0.0013,0.0988,-0.0426,0.0326,0.03133,-0.02415
2018-04-01,118.1,124.28,115.26,116.05,12823778840,0.0,0.67,0.23,0.69,0.09,-0.0021,0.051,-0.0243,-0.0175,-0.01963,-0.02382
2018-04-02,116.05,118.38,109.03,114.74,11320988408,0.0,0.609,0.14,0.25,0.61,0.0,0.0199,-0.0624,-0.0114,-0.01135,-0.0229
2018-04-03,114.97,121.71,113.54,119.05,9116844423,0.0,0.532,0.5,0.33,0.18,0.002,0.057,-0.0125,0.0349,0.03687,-0.01834
2018-04-04,119.03,137.25,118.0,134.04,13928342730,1.0,0.696,0.78,0.17,0.05,-0.0002,0.1424,-0.0087,0.1188,0.11859,-0.0069
2018-04-05,133.82,134.77,115.2,118.07,16897497950,1.0,0.752,0.8,0.05,0.15,-0.0016,0.0071,-0.1498,-0.1252,-0.12686,-0.017
2018-04-06,118.01,122.5,113.63,118.26,12561159831,0.0,0.649,0.03,0.48,0.49,-0.0005,0.0373,-0.0378,0.0021,0.00161,-0.0155
2018-04-07,118.41,120.15,111.31,112.79,8313797172,0.0,0.478,0.64,0.2,0.17,0.0013,0.0146,-0.0618,-0.0486,-0.04736,-0.01805
2018-04-08,112.7,119.72,112.19,115.8,7317828817,0.0,0.422,0.41,0.52,0.07,-0.0008,0.0604,-0.0045,0.0271,0.02634,-0.01448
2018-04-09,115.8,118.49,115.34,117.55,4254037579,0.0,0.214,0.56,0.3,0.15,0.0,0.023,-0.004,0.015,0.015,-0.01204
2018-04-10,117.8,122.99,112.48,114.79,9863979044,1.0,0.551,0.29,0.49,0.22,0.0021,0.0431,-0.0462,-0.0259,-0.02376,-0.01302
2018-04-11,114.62,115.26,111.25,114.25,5455453212,0.0,0.303,0.09,0.16,0.75,-0.0015,0.0056,-0.0298,-0.0032,-0.00472,-0.01232
2018-04-12,114.25,119.59,112.92,118.4,6263641007,1.0,0.35,0.62,0.18,0.2,0.0,0.0457,-0.0117,0.0357,0.03568,-0.00821
2018-04-13,118.4,130.9,112.92,129.67,23219122828,1.0,0.851,0.63,0.07,0.3,0.0,0.1004,-0.0474,0.0909,0.09092,0.00089
2018-04-14,129.62,133.98,123.55,125.1,18784262140,0.0,0.811,0.43,0.42,0.15,-0.0004,0.0331,-0.048,-0.0355,-0.03588,-0.00258
2018-04-15,125.28,129.71,124.0,126.4,7710842942,0.0,0.455,0.2,0.58,0.22,0.0014,0.0347,-0.0103,0.0089,0.01034,-0.00137
2018-04-16,126.4,132.99,126.4,132.45,6110532594,0.0,0.331,0.92,0.08,0.0,0.0,0.0508,0.0,0.0468,0.04675,0.00324
2018-04-17,132.45,133.49,124.88,128.96,8654475050,1.0,0.512,0.41,0.12,0.47,0.0,0.0078,-0.0589,-0.0267,-0.0267,0.00035
2018-04-18,128.76,140.5,128.73,132.09,16560188021,1.0,0.754,0.28,0.71,0.0,-0.0016,0.0873,-0.0002,0.0255,0.02398,0.00263
2018-04-19,132.1,141.43,131.5,140.36,10094278845,0.0,0.583,0.83,0.11,0.06,0.0001,0.0682,-0.0046,0.0607,0.06073,0.00844
2018-04-20,140.36,147.48,138.51,146.71,9743194319,0.0,0.539,0.71,0.09,0.21,0.0,0.0495,-0.0133,0.0442,0.04425,0.01218
2018-04-21,146.5,156.49,142.62,155.71,13910283366,1.0,0.698,0.66,0.06,0.28,-0.0014,0.066,-0.0268,0.061,0.05954,0.01731
2018-04-22,155.5,156.94,139.8,148.4,15094043752,1.0,0.731,0.41,0.08,0.5,-0.0013,0.0092,-0.1064,-0.0467,-0.04808,0.01028
2018-04-23,148.38,153.14,144.26,146.38,8428679520,0.0,0.489,0.23,0.54,0.24,-0.0001,0.0316,-0.0282,-0.0136,-0.01371,0.0078
2018-04-24,146.38,153.67,145.8,152.56,7389175771,0.0,0.417,0.79,0.14,0.07,0.0,0.0486,-0.004,0.0414,0.04135,0.01128
2018-04-25,152.57,166.29,152.44,164.78,17271806809,1.0,0.789,0.88,0.11,0.01,0.0001,0.0861,-0.0009,0.077,0.07705,0.01842
2018-04-26,164.23,164.79,141.85,144.75,19275719523,1.0,0.836,0.85,0.02,0.13,-0.0033,0.0034,-0.1465,-0.1263,-0.1296,0.00294
2018-04-27,144.74,154.84,142.0,153.19,9847886456,0.0,0.541,0.66,0.13,0.21,-0.0001,0.0675,-0.0191,0.0567,0.05667,0.00832
2018-04-28,153.19,153.8,144.44,144.9,9517433853,0.0,0.522,0.89,0.07,0.05,0.0,0.004,-0.0588,-0.0556,-0.05564,0.00194
2018-04-29,145.66,153.74,144.49,152.1,8064267696,0.0,0.438,0.7,0.18,0.13,0.0052,0.054,-0.0081,0.0433,0.04849,0.00655
2018-04-30,151.89,156.87,148.0,153.5,9344353020,1.0,0.522,0.18,0.38,0.44,-0.0014,0.0323,-0.0259,0.0105,0.00916,0.00681
2018-05-01,153.51,154.9,147.0,148.37,9244557179,0.0,0.511,0.65,0.18,0.17,0.0001,0.009,-0.0433,-0.0341,-0.03399,0.00276
2018-05-02,148.36,148.89,142.44,148.29,8836751511,0.0,0.486,0.01,0.08,0.91,-0.0001,0.0036,-0.0407,-0.0005,-0.00054,0.00243
2018-05-03,148.28,153.76,146.21,151.58,7648625106,0.0,0.404,0.44,0.29,0.27,-0.0001,0.0363,-0.0141,0.022,0.02194,0.00435
2018-05-04,151.58,165.04,150.0,161.38,19073267746,1.0,0.838,0.65,0.24,0.11,0.0,0.0851,-0.0105,0.0626,0.06265,0.01028
2018-05-05,161.17,172.1,157.1,169.44,17517434128,0.0,0.79,0.55,0.18,0.27,-0.0013,0.0656,-0.0256,0.05,0.04874,0.01436
2018-05-06,169.2,184.67,168.13,179.04,22694781755,1.0,0.861,0.59,0.34,0.06,-0.0014,0.0875,-0.0063,0.0565,0.05511,0.01885
2018-05-07,178.86,184.98,164.8,172.32,19819157381,0.0,0.848,0.32,0.3,0.37,-0.001,0.0336,-0.0819,-0.0373,-0.03826,0.01261
2018-05-08,172.1,172.81,157.3,164.59,17052383579,0.0,0.753,0.48,0.05,0.47,-0.0013,0.0041,-0.0899,-0.0446,-0.0459,0.00654
2018-05-09,164.52,168.66,155.05,158.89,11331593625,0.0,0.605,0.41,0.3,0.28,-0.0004,0.0249,-0.0593,-0.0348,-0.03525,0.0024
2018-05-10,159.0,160.32,150.0,156.72,9683757036,0.0,0.52,0.22,0.13,0.65,0.0007,0.0083,-0.0583,-0.0144,-0.01375,0.00084
2018-05-11,156.75,160.9,147.22,148.16,8701541914,0.0,0.463,0.63,0.3,0.07,0.0002,0.0261,-0.0627,-0.0564,-0.05617,-0.00449
2018-05-12,148.11,148.5,132.97,136.32,14742560375,1.0,0.707,0.76,0.03,0.22,-0.0003,0.0026,-0.1078,-0.083,-0.08329,-0.01141
2018-05-13,136.32,144.47,130.32,141.57,9197531387,0.0,0.49,0.37,0.2,0.42,0.0,0.0581,-0.045,0.0378,0.03779,-0.00715
2018-05-14,141.43,146.89,136.1,144.24,8947686723,0.0,0.467,0.26,0.25,0.49,-0.001,0.0379,-0.0384,0.0197,0.01868,-0.00483
2018-05-15,144.19,152.95,134.19,147.42,17148917098,1.0,0.765,0.17,0.29,0.53,-0.0003,0.059,-0.0719,0.0222,0.02181,-0.00238
2018-05-16,147.1,149.67,136.91,139.35,10511290271,0.0,0.584,0.61,0.2,0.19,-0.0022,0.0173,-0.0718,-0.0541,-0.0563,-0.00728
2018-05-17,139.34,140.86,133.5,138.92,7085218798,0.0,0.323,0.06,0.21,0.74,-0.0001,0.0108,-0.0428,-0.003,-0.00309,-0.0069
2018-05-18,138.91,141.5,131.0,132.31,5820958480,0.0,0.244,0.63,0.25,0.12,-0.0001,0.0185,-0.0586,-0.0487,-0.04875,-0.01055
2018-05-19,132.07,137.49,128.0,135.95,6655679304,1.0,0.318,0.41,0.16,0.43,-0.0018,0.0402,-0.0313,0.029,0.02714,-0.00727
2018-05-20,135.95,137.77,132.6,134.95,3783056861,0.0,0.146,0.19,0.35,0.45,0.0,0.0133,-0.025,-0.0074,-0.00738,-0.00728
2018-05-21,134.89,141.0,132.5,139.64,4700382267,1.0,0.201,0.56,0.16,0.28,-0.0004,0.0443,-0.0179,0.0346,0.03416,-0.00354
2018-05-22,139.63,140.25,133.43,134.25,4351621890,0.0,0.181,0.79,0.09,0.12,-0.0001,0.0044,-0.0454,-0.0393,-0.03936,-0.00678
2018-05-23,134.25,136.25,127.31,127.89,4174553907,0.0,0.161,0.71,0.22,0.06,0.0,0.0148,-0.0531,-0.0485,-0.04853,-0.01043
2018-05-24,127.9,129.35,115.83,118.37,10708051483,1.0,0.611,0.7,0.11,0.19,0.0001,0.0113,-0.0991,-0.0774,-0.07736,-0.01599
2018-05-25,118.29,124.85,114.7,122.58,7922048706,0.0,0.417,0.42,0.22,0.35,-0.0007,0.054,-0.0308,0.0356,0.03495,-0.01179
2018-05-26,122.65,124.58,116.63,118.87,9824240331,1.0,0.549,0.48,0.24,0.28,0.0006,0.0156,-0.0503,-0.0313,-0.03073,-0.01337
2018-05-27,118.78,122.46,117.18,118.45,12159426960,1.0,0.661,0.06,0.7,0.24,-0.0008,0.0305,-0.0136,-0.0028,-0.00354,-0.01255
2018-05-28,118.35,119.0,116.58,117.71,11907215578,0.0,0.645,0.26,0.27,0.47,-0.0008,0.0055,-0.0151,-0.0054,-0.00627,-0.01203
2018-05-29,117.72,118.97,110.0,110.82,7514206687,0.0,0.377,0.77,0.14,0.09,0.0001,0.0106,-0.0678,-0.0604,-0.06032,-0.016
2018-05-30,110.66,122.71,109.41,119.28,7083589135,0.0,0.333,0.65,0.26,0.09,-0.0014,0.1034,-0.0114,0.075,0.07357,-0.00848
2018-05-31,119.52,122.73,114.69,117.18,4754106432,0.0,0.213,0.29,0.4,0.31,0.002,0.0265,-0.0413,-0.0198,-0.01776,-0.00929
2018-06-01,117.18,121.01,116.04,118.25,5583128616,1.0,0.247,0.22,0.56,0.23,0.0,0.0322,-0.0098,0.0091,0.00909,-0.00769
2018-06-02,118.25,120.4,116.62,120.19,5160541534,0.0,0.228,0.51,0.06,0.43,0.0,0.018,-0.0139,0.0163,0.01627,-0.00555
2018-06-03,120.19,124.5,118.66,123.44,4505933298,0.0,0.186,0.56,0.18,0.26,0.0,0.0352,-0.0128,0.0267,0.02668,-0.0026
2018-06-04,123.44,127.98,122.23,125.33,5288448398,1.0,0.237,0.33,0.46,0.21,0.0,0.0361,-0.0099,0.0152,0.0152,-0.00094
2018-06-05,125.07,127.01,118.0,119.77,5968624550,1.0,0.287,0.59,0.22,0.2,-0.0021,0.0154,-0.0582,-0.0433,-0.04538,-0.00505
2018-06-06,119.77,122.6,115.77,122.18,4887962750,0.0,0.217,0.35,0.06,0.59,0.0,0.0234,-0.034,0.0199,0.01992,-0.00276
2018-06-07,122.2,122.94,118.0,121.61,3681766091,0.0,0.119,0.12,0.15,0.73,0.0002,0.006,-0.035,-0.0048,-0.00468,-0.00294
2018-06-08,121.63,123.84,119.4,121.54,3957329608,1.0,0.147,0.02,0.5,0.48,0.0002,0.018,-0.0185,-0.0007,-0.00058,-0.00272
2018-06-09,121.56,122.18,118.04,119.68,2898219754,0.0,0.079,0.45,0.15,0.4,0.0002,0.0051,-0.0294,-0.0156,-0.01542,-0.00389
2018-06-10,119.9,120.93,116.7,117.4,1706066336,0.0,0.039,0.59,0.24,0.17,0.0018,0.0086,-0.0271,-0.0211,-0.01923,-0.00528
2018-06-11,117.25,117.47,102.75,106.48,8868319352,1.0,0.511,0.73,0.01,0.25,-0.0013,0.0019,-0.132,-0.0964,-0.09763,-0.01328
2018-06-12,106.5,108.42,102.7,107.2,5683622735,0.0,0.287,0.12,0.21,0.66,0.0002,0.0179,-0.0363,0.0066,0.00674,-0.01161
2018-06-13,107.2,107.86,94.05,99.68,7344459887,1.0,0.407,0.54,0.05,0.41,0.0,0.0061,-0.1309,-0.0727,-0.07273,-0.01663
2018-06-14,99.68,100.45,86.71,93.37,16814805693,1.0,0.787,0.46,0.06,0.48,0.0,0.0077,-0.1394,-0.0654,-0.06539,-0.02045
2018-06-15,93.4,102.87,91.65,100.88,17788985806,1.0,0.826,0.67,0.18,0.16,0.0003,0.0966,-0.0189,0.077,0.07736,-0.01262
2018-06-16,100.89,100.98,94.49,95.5,15589524619,0.0,0.768,0.83,0.01,0.16,0.0001,0.0009,-0.0655,-0.0549,-0.05481,-0.01608
2018-06-17,95.5,97.58,92.68,96.66,13001399526,0.0,0.71,0.24,0.19,0.58,0.0,0.0215,-0.03,0.0121,0.01207,-0.01379
2018-06-18,96.65,98.2,94.51,94.95,11973309263,0.0,0.663,0.46,0.42,0.12,-0.0001,0.0159,-0.0224,-0.0177,-0.01785,-0.01412
2018-06-19,94.95,99.88,92.89,98.7,16180446253,1.0,0.777,0.54,0.17,0.29,0.0,0.0506,-0.0219,0.0387,0.03873,-0.00967
2018-06-20,98.79,120.0,96.91,98.67,13006551125,0.0,0.709,0.01,0.92,0.08,0.0009,0.1945,-0.0192,-0.0012,-0.0003,-0.00886
2018-06-21,98.67,99.13,95.21,97.72,14198564173,1.0,0.726,0.24,0.12,0.64,0.0,0.0047,-0.0357,-0.0097,-0.00967,-0.00893
2018-06-22,97.72,99.3,96.0,96.72,13756482500,0.0,0.712,0.3,0.48,0.22,0.0,0.016,-0.0178,-0.0103,-0.01029,-0.00905
2018-06-23,96.74,96.87,80.02,84.8,23210891398,1.0,0.901,0.71,0.01,0.28,0.0002,0.0013,-0.1898,-0.1317,-0.13152,-0.01911
2018-06-24,84.75,86.77,81.31,82.73,16584975562,0.0,0.782,0.37,0.37,0.26,-0.0006,0.0236,-0.0414,-0.0241,-0.02471,-0.01955
2018-06-25,82.76,83.63,73.22,80.37,25030481918,1.0,0.918,0.23,0.08,0.69,0.0004,0.0105,-0.1225,-0.0293,-0.02894,-0.02027
2018-06-26,80.46,84.38,78.55,81.48,16473637327,0.0,0.769,0.17,0.5,0.33,0.0011,0.0476,-0.024,0.0126,0.01372,-0.01763
2018-06-27,81.48,81.99,75.0,75.54,11812318034,0.0,0.628,0.85,0.07,0.08,0.0,0.0062,-0.0829,-0.0757,-0.0757,-0.02209
2018-06-28,75.63,81.75,74.87,80.6,13917533409,1.0,0.706,0.72,0.17,0.11,0.0012,0.0778,-0.0101,0.0636,0.06484,-0.01531
2018-06-29,80.71,81.43,73.89,74.05,17982906566,1.0,0.833,0.88,0.1,0.02,0.0014,0.0089,-0.0883,-0.0861,-0.08476,-0.02077
2018-06-30,74.24,80.79,72.15,78.94,18218486448,1.0,0.834,0.54,0.21,0.24,0.0026,0.0846,-0.0286,0.0614,0.06395,-0.01407
2018-07-01,78.94,84.59,78.84,81.33,17040729923,0.0,0.785,0.42,0.57,0.02,0.0,0.0691,-0.0013,0.0298,0.02983,-0.01038
2018-07-02,81.34,81.83,77.73,79.95,14519540481,0.0,0.716,0.34,0.12,0.54,0.0001,0.006,-0.0454,-0.0172,-0.01711,-0.01095
2018-07-03,79.96,87.06,78.11,85.36,17102813169,1.0,0.792,0.6,0.19,0.21,0.0001,0.0851,-0.0234,0.0654,0.06548,-0.00421
2018-07-04,85.36,90.0,83.64,85.09,19253898749,1.0,0.867,0.04,0.73,0.23,0.0,0.0529,-0.0204,-0.0032,-0.00317,-0.00412
2018-07-05,84.87,89.01,83.98,85.28,11920987857,0.0,0.613,0.08,0.74,0.18,-0.0026,0.0476,-0.0105,0.0048,0.00223,-0.00354
2018-07-06,85.23,87.11,81.77,83.33,17056163319,1.0,0.785,0.36,0.35,0.29,-0.0006,0.0218,-0.0414,-0.0225,-0.02313,-0.00532
2018-07-07,83.26,84.23,80.67,83.1,15624198721,0.0,0.738,0.04,0.27,0.68,-0.0008,0.0116,-0.0316,-0.0019,-0.00276,-0.00509
2018-07-08,83.1,85.35,79.4,84.79,16149786946,1.0,0.744,0.28,0.09,0.62,0.0,0.0267,-0.0455,0.0201,0.02013,-0.00278
2018-07-09,84.88,85.7,81.81,82.22,15116289899,0.0,0.716,0.68,0.21,0.11,0.0011,0.0096,-0.0368,-0.0318,-0.03078,-0.00534
2018-07-10,82.26,83.12,79.8,80.46,16494279095,1.0,0.756,0.54,0.26,0.2,0.0005,0.0104,-0.0304,-0.0221,-0.02164,-0.0068
2018-07-11,80.58,80.62,74.25,75.81,21170797169,1.0,0.89,0.75,0.01,0.24,0.0015,0.0005,-0.0818,-0.061,-0.05953,-0.01138
2018-07-12,75.79,80.98,75.31,78.18,19218200671,0.0,0.863,0.42,0.49,0.08,-0.0003,0.0662,-0.0064,0.031,0.03078,-0.00774
2018-07-13,78.18,78.25,74.0,76.79,18196674235,0.0,0.825,0.33,0.02,0.66,0.0,0.0009,-0.0549,-0.0179,-0.01794,-0.00863
2018-07-14,76.82,78.6,74.96,76.53,16765526932,0.0,0.756,0.08,0.49,0.43,0.0004,0.0229,-0.0245,-0.0038,-0.00339,-0.00817
2018-07-15,76.52,77.5,75.37,76.18,14279845441,0.0,0.668,0.16,0.46,0.38,-0.0001,0.0127,-0.0151,-0.0045,-0.00458,-0.00786
2018-07-16,76.19,79.5,75.1,78.54,14995580081,1.0,0.688,0.53,0.22,0.25,0.0001,0.0425,-0.0144,0.0304,0.03051,-0.00442
2018-07-17,78.54,84.28,77.6,83.49,18291722074,1.0,0.833,0.74,0.12,0.14,0.0,0.0705,-0.012,0.0611,0.06112,0.00173
2018-07-18,83.65,90.0,81.3,89.06,20468947756,1.0,0.885,0.62,0.11,0.27,0.0019,0.0732,-0.0285,0.0627,0.06458,0.00798
2018-07-19,88.99,94.41,84.2,86.21,20747492801,1.0,0.89,0.27,0.53,0.2,-0.0008,0.0591,-0.0553,-0.0317,-0.03252,0.00391
2018-07-20,86.26,89.0,84.8,86.0,15433495177,0.0,0.699,0.06,0.65,0.29,0.0006,0.0313,-0.0171,-0.003,-0.00244,0.00329
2018-07-21,86.1,86.69,80.72,81.87,17206763126,1.0,0.791,0.71,0.1,0.19,0.0012,0.0068,-0.0645,-0.0504,-0.04921,-0.00174
2018-07-22,81.84,84.93,79.5,83.44,13414244869,0.0,0.624,0.29,0.27,0.43,-0.0004,0.0371,-0.029,0.0194,0.019,0.00022
2018-07-23,83.42,84.2,81.78,82.21,13745781650,1.0,0.626,0.5,0.32,0.18,-0.0002,0.0093,-0.0199,-0.0146,-0.01485,-0.00121
2018-07-24,82.2,85.96,81.1,81.38,14366903549,1.0,0.664,0.17,0.77,0.06,-0.0001,0.0447,-0.0135,-0.01,-0.01015,-0.00205
2018-07-25,81.43,89.79,80.79,89.12,20789117573,1.0,0.893,0.85,0.07,0.07,0.0006,0.0977,-0.0079,0.0902,0.09085,0.00699
2018-07-26,89.02,90.75,84.81,86.38,16417679921,0.0,0.724,0.44,0.29,0.26,-0.0011,0.0192,-0.0484,-0.0301,-0.03123,0.00318
2018-07-27,86.38,87.9,82.75,83.37,15178784520,0.0,0.69,0.58,0.3,0.12,0.0,0.0174,-0.0429,-0.0355,-0.03547,-0.00054
2018-07-28,83.51,85.12,81.37,84.39,15873444422,1.0,0.709,0.23,0.19,0.57,0.0017,0.0191,-0.026,0.0105,0.01216,0.00067
2018-07-29,84.39,84.7,82.26,84.07,12497446990,0.0,0.575,0.13,0.13,0.74,0.0,0.0037,-0.0256,-0.0038,-0.0038,0.00024
2018-07-30,84.1,85.38,83.22,83.85,11951275440,0.0,0.55,0.12,0.59,0.29,0.0004,0.0151,-0.0105,-0.003,-0.00262,-3e-05
2018-07-31,83.89,84.62,79.76,82.18,14694705011,1.0,0.661,0.35,0.15,0.5,0.0005,0.0087,-0.0505,-0.0206,-0.02012,-0.00192
2018-08-01,82.16,82.63,76.02,78.69,15791180410,1.0,0.71,0.52,0.07,0.4,-0.0002,0.0057,-0.0777,-0.0432,-0.0434,-0.00572
2018-08-02,78.91,79.06,75.78,77.53,13963479769,0.0,0.629,0.42,0.05,0.53,0.0028,0.0019,-0.0405,-0.0176,-0.01485,-0.00654
2018-08-03,77.62,78.46,75.33,76.11,13445849970,0.0,0.605,0.48,0.27,0.25,0.0012,0.0108,-0.0299,-0.0196,-0.01849,-0.0076
2018-08-04,76.16,77.84,74.66,77.7,14150289870,1.0,0.632,0.48,0.04,0.47,0.0007,0.0218,-0.0199,0.02,0.02068,-0.00507
2018-08-05,77.63,78.15,72.1,73.13,14894916457,1.0,0.668,0.74,0.09,0.17,-0.0009,0.0067,-0.0739,-0.0597,-0.06062,-0.00998
2018-08-06,73.06,74.73,72.23,74.61,13394584351,0.0,0.593,0.62,0.05,0.33,-0.001,0.0226,-0.0114,0.021,0.02004,-0.00736
2018-08-07,74.6,76.7,72.35,73.62,13760707273,1.0,0.612,0.23,0.48,0.29,-0.0001,0.0278,-0.0306,-0.0132,-0.01336,-0.00789
2018-08-08,73.67,75.24,66.58,67.35,16401946827,1.0,0.735,0.73,0.18,0.09,0.0007,0.0211,-0.1012,-0.0897,-0.08901,-0.01477
2018-08-09,67.32,67.49,60.8,62.13,18572038797,1.0,0.841,0.78,0.03,0.2,-0.0004,0.0025,-0.1019,-0.0802,-0.08067,-0.01999
2018-08-10,62.13,64.94,60.0,62.89,17920922762,0.0,0.817,0.15,0.41,0.43,0.0,0.0442,-0.0349,0.0122,0.01216,-0.01748
2018-08-11,62.84,63.14,58.12,59.16,18149385537,1.0,0.822,0.73,0.06,0.21,-0.0008,0.0048,-0.0781,-0.0603,-0.06114,-0.02087
2018-08-12,59.16,59.98,55.0,57.6,19546035141,1.0,0.876,0.31,0.16,0.52,0.0,0.0138,-0.0729,-0.0267,-0.02672,-0.02131
2018-08-13,57.73,61.55,57.02,59.32,17345518347,0.0,0.794,0.35,0.49,0.16,0.0023,0.0641,-0.0124,0.0272,0.02942,-0.01738
2018-08-14,59.21,60.61,55.52,56.44,19238417619,1.0,0.865,0.54,0.28,0.18,-0.0019,0.0234,-0.0643,-0.0479,-0.04977,-0.01991
2018-08-15,56.5,56.5,49.2,54.24,23072282945,1.0,0.914,0.31,0.0,0.69,0.0011,0.0,-0.1383,-0.0408,-0.03976,-0.02143
2018-08-16,54.26,59.2,53.7,54.32,23256544512,1.0,0.923,0.01,0.89,0.1,0.0004,0.0871,-0.0104,0.0011,0.00147,-0.01968
2018-08-17,54.32,57.58,54.06,55.29,15362558485,0.0,0.672,0.28,0.65,0.07,0.0,0.0583,-0.0048,0.0177,0.0177,-0.01674
2018-08-18,55.32,61.89,54.99,61.75,23032637031,1.0,0.907,0.93,0.02,0.05,0.0005,0.1122,-0.006,0.11,0.1105,-0.00597
2018-08-19,61.79,62.31,55.12,57.04,20591754266,0.0,0.88,0.66,0.07,0.27,0.0006,0.0084,-0.1142,-0.08,-0.07934,-0.01233
2018-08-20,57.04,58.98,56.1,57.67,18323572610,0.0,0.816,0.22,0.45,0.33,0.0,0.0334,-0.0166,0.011,0.01098,-0.01036
2018-08-21,57.79,58.5,53.18,53.39,22029728735,1.0,0.896,0.83,0.13,0.04,0.0021,0.0122,-0.0831,-0.0792,-0.07711,-0.01591
2018-08-22,53.39,56.82,53.21,56.42,17618909409,0.0,0.778,0.84,0.11,0.05,0.0,0.0623,-0.0034,0.0552,0.0552,-0.00998
2018-08-23,56.43,59.75,53.82,55.14,24302491246,1.0,0.929,0.22,0.56,0.22,0.0002,0.0572,-0.0474,-0.0231,-0.02295,-0.01109
2018-08-24,55.15,57.89,54.8,57.29,16819487364,0.0,0.724,0.69,0.19,0.11,0.0002,0.0485,-0.0064,0.0381,0.03825,-0.0068
2018-08-25,57.3,58.36,55.5,57.82,16285008326,0.0,0.69,0.18,0.19,0.63,0.0002,0.0183,-0.0319,0.009,0.00921,-0.00537
