Date,Open,High,Low,Close,advancing,declining,Volume,trade_value
1987/2/28,130.35,133.32,130.35,133.32,0,0,0,5780.0
1987/3/2,133.32,137.44,133.32,137.44,0,0,0,7195.0
1987/3/3,137.44,140.33,137.44,140.3,0,0,0,6514.0
1987/3/4,140.3,143.05,140.3,143.05,0,0,0,5282.0
1987/3/5,143.05,143.05,142.22,142.22,0,0,0,5581.0
1987/3/6,142.22,142.22,139.52,139.52,0,0,0,6184.0
1987/3/7,139.52,139.52,138.82,138.82,0,0,0,4012.0
1987/3/9,138.82,143.99,138.82,143.99,0,0,0,4028.0
1987/3/10,143.99,143.99,142.69,142.69,0,0,0,5124.0
1987/3/11,142.69,144.72,142.69,144.72,0,0,0,5508.0
1987/3/12,144.72,145.55,144.72,145.55,0,0,0,4119.0
1987/3/13,145.55,145.64,145.55,145.64,0,0,0,4562.0
1987/3/14,145.64,145.94,145.64,145.94,0,0,0,3396.0
1987/3/16,145.94,147.13,145.94,147.13,0,0,0,3246.0
1987/3/17,147.13,147.13,145.92,145.92,0,0,0,4048.0
1987/3/18,145.92,146.28,145.92,146.28,0,0,0,4737.0
1987/3/19,146.28,146.39,146.28,146.39,0,0,0,4910.0
1987/3/20,146.39,148.8,146.39,148.8,0,0,0,5325.0
1987/3/21,148.8,153.38,148.8,153.38,0,0,0,5042.0
1987/3/23,153.38,157.75,153.38,157.75,0,0,0,6701.0
1987/3/24,157.75,158.83,157.75,158.83,0,0,0,6735.0
1987/3/25,158.83,158.83,157.32,157.32,0,0,0,7124.0
1987/3/26,157.32,157.32,156.88,156.88,0,0,0,5605.0
1987/3/27,156.88,159.85,156.88,159.85,0,0,0,6201.0
1987/3/28,159.85,159.99,159.85,159.99,0,0,0,5484.0
1987/3/31,159.99,165.55,159.99,165.55,0,0,0,6964.0
1987/4/1,165.55,172.6,165.55,172.6,0,0,0,6912.0
1987/4/2,172.6,180.46,172.6,180.46,0,0,0,7950.0
1987/4/3,180.46,182.72,180.46,182.72,0,0,0,8224.0
1987/4/4,182.72,182.72,176.24,176.24,0,0,0,5945.0
1987/4/7,176.24,176.24,175.55,175.55,0,0,0,7932.0
1987/4/8,175.75,179.8,175.75,179.8,0,0,0,7900.0
1987/4/9,179.8,179.8,176.69,176.69,0,0,0,9650.0
1987/4/10,176.69,178.85,176.69,178.85,0,0,0,9207.0
1987/4/11,178.14,178.14,177.61,177.61,0,0,0,6706.0
1987/4/13,177.61,185.55,177.61,185.55,0,0,0,8369.0
1987/4/14,185.55,186.36,185.55,186.36,0,0,0,10019.0
1987/4/15,186.36,186.36,185.96,185.96,0,0,0,11253.0
1987/4/16,185.96,185.96,181.13,181.13,0,0,0,10561.0
1987/4/17,181.13,181.13,175.83,175.83,0,0,0,9461.0
1987/4/18,175.83,175.83,170.91,170.91,0,0,0,6914.0
1987/4/20,170.91,179.21,170.91,179.21,0,0,0,8123.0
1987/4/21,179.21,182.72,179.21,182.72,0,0,0,10466.0
1987/4/22,182.72,182.72,178.61,178.61,0,0,0,10902.0
1987/4/23,178.61,180.58,178.61,180.58,0,0,0,9176.0
1987/4/24,180.58,183.55,180.58,183.55,0,0,0,8850.0
1987/4/25,183.55,188.66,183.55,188.66,0,0,0,8281.0
1987/4/27,188.66,193.22,188.66,193.22,0,0,0,11221.0
1987/4/28,193.22,196.02,193.22,196.02,0,0,0,10939.0
1987/4/29,196.02,204.19,196.02,204.19,0,0,0,10106.0
1987/4/30,204.19,208.13,204.19,208.13,0,0,0,11114.0
1987/5/1,208.13,211.66,208.13,211.66,0,0,0,11114.0
1987/5/2,211.66,211.66,210.02,210.02,0,0,0,8267.0
1987/5/4,210.02,218.08,210.02,218.08,0,0,0,9256.0
1987/5/5,218.08,218.08,214.05,214.05,0,0,0,9675.0
1987/5/6,214.05,214.05,212.72,212.72,0,0,0,9371.0
1987/5/7,212.72,216.28,212.72,216.28,0,0,0,8969.0
1987/5/8,216.28,216.28,215.66,215.66,0,0,0,8461.0
1987/5/9,215.66,215.66,209.05,209.05,0,0,0,6034.0
1987/5/12,205.52,215.44,205.52,215.44,0,0,0,7534.0
1987/5/13,215.44,223.91,215.44,223.91,0,0,0,8198.0
1987/5/14,223.91,223.91,220.57,220.57,0,0,0,8375.0
1987/5/15,220.57,220.57,217.13,217.13,0,0,0,6194.0
1987/5/16,217.13,219.42,217.13,219.42,0,0,0,5783.0
1987/5/18,219.42,221.83,219.42,221.83,0,0,0,5190.0
1987/5/20,226.49,231.96,226.49,231.96,0,0,0,7489.0
1987/5/21,231.96,236.42,231.96,236.42,0,0,0,7586.0
1987/5/22,236.42,236.42,232.46,232.46,0,0,0,7380.0
1987/5/23,232.46,233.33,232.46,233.33,0,0,0,5836.0
1987/5/25,233.33,242.19,233.33,242.19,0,0,0,8660.0
1987/5/26,242.19,242.19,241.66,241.66,0,0,0,10306.0
1987/5/27,241.66,246.78,241.66,246.78,0,0,0,8663.0
1987/5/28,246.78,246.78,243.11,243.11,0,0,0,9558.0
1987/5/29,243.11,247.72,243.11,247.72,0,0,0,7741.0
1987/5/30,247.72,257.11,247.72,257.11,0,0,0,5594.0
1987/6/2,257.11,257.11,247.08,247.08,0,0,0,7658.0
1987/6/3,247.08,248.67,247.08,248.67,0,0,0,6574.0
1987/6/4,248.67,248.67,236.86,236.86,0,0,0,6584.0
1987/6/5,236.86,236.86,225.57,225.57,0,0,0,8486.0
1987/6/6,225.57,227.86,225.57,227.86,0,0,0,5510.0
1987/6/8,227.86,227.86,217.25,217.25,0,0,0,6101.0
1987/6/9,217.25,236.27,217.25,236.27,0,0,0,5745.0
1987/6/10,236.27,236.27,220.1,220.1,0,0,0,4600.0
1987/6/11,220.1,226.11,220.1,226.11,0,0,0,4988.0
1987/6/12,226.11,227.08,226.11,227.08,0,0,0,6096.0
1987/6/13,227.08,227.08,224.69,224.69,0,0,0,4258.0
1987/6/15,224.69,226.39,224.69,226.39,0,0,0,6049.0
1987/6/17,226.39,228.61,226.39,228.61,0,0,0,4966.0
1987/6/18,228.61,229.22,228.61,229.22,0,0,0,5949.0
1987/6/19,229.22,231.44,229.22,231.44,0,0,0,5140.0
1987/6/20,231.44,231.44,230.55,230.55,0,0,0,3148.0
1987/6/22,230.55,236.02,230.55,236.02,0,0,0,4614.0
1987/6/23,236.02,236.02,234.17,234.17,0,0,0,4312.0
1987/6/24,234.17,234.17,227.77,227.77,0,0,0,5314.0
1987/6/25,227.77,227.77,224.35,224.35,0,0,0,4492.0
1987/6/26,224.35,224.35,223.91,223.91,0,0,0,3970.0
1987/6/27,223.91,223.97,223.91,223.97,0,0,0,3183.0
1987/6/29,223.97,223.97,215.03,215.03,0,0,0,5175.0
1987/6/30,215.03,215.03,213.32,213.32,0,0,0,4789.0
1987/7/2,213.32,213.32,209.61,209.61,0,0,0,4239.0
1987/7/3,209.61,209.61,201.91,201.91,0,0,0,3978.0
1987/7/4,201.91,201.91,197.63,197.63,0,0,0,3428.0
1987/7/6,197.63,204.39,197.63,204.39,0,0,0,3145.0
1987/7/7,204.39,208.52,204.39,208.52,0,0,0,3295.0
1987/7/8,208.52,211.44,208.52,211.44,0,0,0,4293.0
1987/7/9,211.44,227.08,211.44,227.08,0,0,0,4578.0
1987/7/11,223.5,233.47,223.5,233.47,0,0,0,7355.0
1987/7/14,236.42,242.08,236.42,242.08,0,0,0,8413.0
1987/7/15,242.08,246.53,242.08,246.53,0,0,0,10150.0
1987/7/16,246.53,250.24,246.53,250.24,0,0,0,8535.0
1987/7/17,250.24,253.0,250.24,253.0,0,0,0,8023.0
1987/7/18,253.0,257.8,253.0,257.8,0,0,0,5697.0
1987/7/21,263.2,273.07,263.2,273.07,0,0,0,6616.0
1987/7/22,273.07,273.07,266.69,266.69,0,0,0,6008.0
1987/7/23,266.69,272.01,266.69,272.01,0,0,0,5469.0
1987/7/24,272.01,283.29,272.01,283.29,0,0,0,7647.0
1987/7/25,283.29,294.76,283.29,294.76,0,0,0,7257.0
1987/7/27,294.76,294.76,280.95,280.95,0,0,0,11074.0
1987/7/28,280.95,292.8,280.95,292.8,0,0,0,8382.0
1987/7/29,292.8,292.8,282.01,282.01,0,0,0,10837.0
1987/7/30,282.01,294.0,282.01,294.0,0,0,0,7570.0
1987/7/31,294.0,303.25,294.0,303.25,0,0,0,8603.0
1987/8/1,303.25,303.48,303.25,303.48,0,0,0,5772.0
1987/8/3,303.48,317.0,303.48,317.0,0,0,0,6610.0
1987/8/4,317.0,332.27,317.0,332.27,0,0,0,8943.0
1987/8/5,332.27,344.01,332.27,344.01,0,0,0,1128.0
1987/8/6,344.01,345.23,344.01,345.23,0,0,0,9001.0
1987/8/7,345.23,345.23,332.85,332.85,0,0,0,8967.0
1987/8/8,332.85,346.17,332.85,346.17,0,0,0,9058.0
1987/8/10,346.17,352.01,346.17,352.01,0,0,0,10328.0
1987/8/11,352.01,352.01,346.17,352.01,0,0,0,10217.0
1987/8/12,344.98,357.76,344.98,357.76,0,0,0,11986.0
1987/8/13,357.76,365.57,357.76,365.57,0,0,0,12182.0
1987/8/14,365.57,369.91,365.57,369.91,0,0,0,12010.0
1987/8/15,369.91,387.48,369.91,387.47,0,0,0,8423.0
1987/8/17,387.48,405.72,387.48,405.72,0,0,0,10283.0
1987/8/18,405.72,425.29,405.72,425.29,0,0,0,11508.0
1987/8/19,425.29,437.5,425.29,437.5,0,0,0,18545.0
1987/8/20,437.5,451.14,437.5,451.14,0,0,0,16772.0
1987/8/21,451.14,451.14,443.54,443.54,0,0,0,18382.0
1987/8/22,443.54,443.54,423.89,423.89,0,0,0,12384.0
1987/8/24,423.89,443.48,423.89,443.48,0,0,0,12693.0
1987/8/25,443.48,459.95,423.89,443.48,0,0,0,15263.0
1987/8/26,459.95,474.91,459.95,474.91,0,0,0,16132.0
1987/8/27,474.91,491.94,474.91,491.91,0,0,0,15971.0
1987/8/28,491.91,515.36,491.91,515.36,0,0,0,15221.0
1987/8/29,515.36,540.55,515.36,540.52,0,0,0,12397.0
1987/8/31,540.52,566.52,540.52,566.52,0,0,0,15563.0
1987/9/1,566.52,594.07,566.52,594.07,0,0,0,15811.0
1987/9/2,594.07,619.4,594.07,619.4,0,0,0,22033.0
1987/9/3,619.4,621.89,619.4,621.89,0,0,0,23775.0
1987/9/4,621.89,621.89,591.53,591.53,0,0,0,17752.0
1987/9/5,591.53,591.53,563.33,563.33,0,0,0,12083.0
1987/9/7,563.33,586.96,563.33,563.33,0,0,0,19097.0
1987/9/8,586.96,586.96,563.33,586.96,0,0,0,21392.0
1987/9/9,577.79,577.79,533.58,533.58,0,0,0,18607.0
1987/9/10,557.95,557.95,533.58,533.58,0,0,0,15810.0
1987/9/11,533.58,541.78,533.58,541.78,0,0,0,13822.0
1987/9/12,541.78,568.07,541.78,568.07,0,0,0,13895.0
1987/9/14,568.7,595.45,567.7,595.45,0,0,0,18299.0
1987/9/15,595.45,617.08,595.45,617.08,0,0,0,21336.0
1987/9/16,617.08,627.54,617.08,627.54,0,0,0,23800.0
1987/9/17,627.54,640.66,627.54,640.66,0,0,0,21485.0
1987/9/18,640.66,671.03,640.66,671.03,0,0,0,21366.0
1987/9/19,671.03,671.03,668.25,668.25,0,0,0,16248.0
1987/9/21,668.25,668.25,655.22,655.22,0,0,0,27478.0
1987/9/22,655.22,677.15,655.22,677.15,0,0,0,23641.0
1987/9/23,677.15,695.04,677.15,695.04,0,0,0,24389.0
1987/9/24,695.04,768.84,695.04,768.84,0,0,0,20783.0
1987/9/25,728.84,764.46,728.84,764.46,0,0,0,12047.0
1987/9/26,764.46,783.17,764.46,783.17,0,0,0,24836.0
1987/9/29,783.17,783.17,749.46,749.46,0,0,0,32924.0
1987/9/30,749.46,771.22,749.46,771.22,0,0,0,28872.0
1987/10/1,771.22,808.96,771.22,808.96,0,0,0,10936.0
1987/10/2,808.96,808.96,773.22,808.96,0,0,0,34590.0
1987/10/3,773.7,773.7,738.16,738.16,0,0,0,25274.0
1987/10/5,738.16,738.16,705.41,705.41,0,0,0,24000.0
1987/10/6,705.41,705.41,682.46,682.46,0,0,0,28082.0
1987/10/8,682.46,682.46,659.59,659.59,0,0,0,28302.0
1987/10/9,659.59,659.59,647.61,647.61,0,0,0,20279.0
1987/10/12,647.61,649.48,647.61,649.48,0,0,0,12047.0
1987/10/13,649.48,649.48,647.61,649.48,0,0,0,15923.0
1987/10/14,640.2,640.2,609.09,609.09,0,0,0,10265.0
1987/10/15,609.09,609.09,580.02,580.02,0,0,0,5458.0
1987/10/16,580.02,580.02,580.02,580.02,0,0,0,16077.0
1987/10/17,551.5,578.21,551.5,551.5,0,0,0,5667.0
1987/10/19,578.21,578.21,551.5,551.5,0,0,0,25574.0
1987/10/20,588.7,588.7,559.89,559.89,0,0,0,2322.0
1987/10/21,559.89,559.89,532.9,532.9,0,0,0,13314.0
1987/10/22,532.9,532.9,507.35,507.35,0,0,0,16789.0
1987/10/23,507.35,507.35,482.67,482.67,0,0,0,2203.0
1987/10/24,482.67,482.67,460.32,460.32,0,0,0,810.0
1987/10/27,460.32,460.32,453.85,453.85,0,0,0,651.0
1987/10/28,453.85,453.85,441.38,441.38,0,0,0,10274.0
1987/10/29,441.38,441.38,428.91,428.91,0,0,0,5580.0
1987/10/30,428.91,428.91,416.85,416.85,0,0,0,7530.0
1987/11/2,416.85,416.85,409.09,409.09,0,0,0,1290.0
1987/11/3,409.09,419.89,409.09,419.89,0,0,0,7260.0
1987/11/4,419.89,419.89,415.18,415.18,0,0,0,15960.0
1987/11/5,415.18,415.18,407.24,407.24,0,0,0,11170.0
1987/11/6,407.24,407.24,400.21,400.21,0,0,0,6237.0
1987/11/7,400.21,400.21,392.06,392.06,0,0,0,3079.0
1987/11/9,392.06,392.06,382.94,382.94,0,0,0,760.0
1987/11/10,382.94,382.94,374.36,374.36,0,0,0,660.0
1987/11/11,374.36,374.36,366.55,366.55,0,0,0,3847.0
1987/11/13,366.55,366.55,361.09,361.09,0,0,0,10000.0
1987/11/14,361.09,361.09,356.12,356.12,0,0,0,8240.0
1987/11/16,361.09,365.89,361.09,365.89,0,0,0,7840.0
1987/11/17,365.89,375.68,365.89,375.68,0,0,0,7190.0
1987/11/18,375.68,382.43,375.68,382.43,0,0,0,11830.0
1987/11/19,382.43,393.25,382.43,393.25,0,0,0,11470.0
1987/11/20,393.25,400.91,393.25,400.91,0,0,0,14040.0
1987/11/21,400.91,411.94,400.91,411.94,0,0,0,11500.0
1987/11/23,411.94,423.01,411.94,423.01,0,0,0,9570.0
1987/11/24,423.01,434.47,423.01,434.47,0,0,0,12440.0
1987/11/25,434.47,446.48,434.47,446.48,0,0,0,6060.0
1987/11/26,446.48,449.86,446.48,449.86,0,0,0,20820.0
1987/11/27,449.86,449.86,438.52,438.52,0,0,0,20320.0
1987/11/28,438.52,448.08,438.52,448.08,0,0,0,11620.0
1987/11/30,448.08,461.01,448.08,461.01,0,0,0,13550.0
1987/12/1,461.01,471.12,461.01,471.12,0,0,0,18650.0
1987/12/2,471.12,471.12,468.01,468.01,0,0,0,15890.0
1987/12/3,468.01,468.01,454.75,454.75,0,0,0,7510.0
1987/12/4,454.75,454.75,442.0,442.0,0,0,0,1700.0
1987/12/5,442.0,442.75,442.0,442.75,0,0,0,12600.0
1987/12/7,442.75,444.75,441.12,441.12,0,0,0,10770.0
1987/12/8,441.12,452.05,441.12,452.05,0,0,0,12530.0
1987/12/9,452.05,464.47,452.05,464.47,0,0,0,9720.0
1987/12/10,464.47,464.47,456.02,456.02,0,0,0,12330.0
1987/12/11,456.02,456.02,453.95,453.95,0,0,0,9260.0
1987/12/12,453.95,464.09,453.95,464.09,0,0,0,10460.0
1987/12/14,464.09,464.09,456.36,456.36,0,0,0,12550.0
1987/12/15,456.36,456.36,446.51,446.51,0,0,0,13350.0
1987/12/16,446.51,446.51,433.85,433.85,0,0,0,6830.0
1987/12/17,433.85,441.61,433.85,441.61,0,0,0,13740.0
1987/12/18,441.61,444.99,441.61,444.99,0,0,0,12510.0
1987/12/19,444.99,444.99,433.02,433.02,0,0,0,8940.0
1987/12/21,433.02,433.02,422.62,422.62,0,0,0,5680.0
1987/12/22,422.62,422.62,417.02,417.02,0,0,0,9490.0
1987/12/23,417.02,417.02,405.77,405.77,0,0,0,390.0
1987/12/24,405.77,405.77,394.48,394.48,0,0,0,4150.0
1987/12/28,394.48,394.48,383.5,383.5,0,0,0,1800.0
1987/12/29,383.5,389.61,383.5,389.61,0,0,0,8810.0
1988/1/5,389.61,391.01,389.61,391.01,0,0,0,8400.0
1988/1/6,391.01,401.89,391.01,401.89,0,0,0,6700.0
1988/1/7,401.89,412.87,401.89,412.87,0,0,0,7900.0
1988/1/8,412.87,416.41,412.87,416.41,0,0,0,12390.0
1988/1/9,416.41,416.41,406.14,406.14,0,0,0,8520.0
1988/1/11,406.14,413.69,406.14,413.69,0,0,0,6930.0
1988/1/12,413.69,424.76,413.69,424.76,0,0,0,8470.0
1988/1/13,424.76,424.76,420.75,420.75,0,0,0,10650.0
1988/1/14,420.75,420.75,410.15,410.15,0,0,0,7360.0
1988/1/15,410.15,421.49,410.15,421.49,0,0,0,7410.0
1988/1/16,421.49,433.01,421.49,433.01,0,0,0,2570.0
1988/1/18,433.01,445.01,433.01,445.01,0,0,0,7860.0
1988/1/19,445.1,450.94,445.1,450.94,0,0,0,13440.0
1988/1/20,450.94,463.62,450.94,463.62,0,0,0,15250.0
1988/1/21,463.62,468.01,463.62,468.01,0,0,0,19750.0
1988/1/22,468.01,468.88,468.01,468.88,0,0,0,15650.0
1988/1/23,468.88,480.82,468.88,480.82,0,0,0,13450.0
1988/1/25,480.82,492.42,480.82,492.42,0,0,0,13450.0
1988/1/26,492.42,502.1,492.42,502.1,0,0,0,17300.0
1988/1/27,502.1,502.1,495.87,495.87,0,0,0,20360.0
1988/1/28,495.87,505.56,495.87,505.56,0,0,0,17270.0
1988/1/29,505.56,505.56,497.11,497.11,0,0,0,17090.0
1988/2/1,497.11,497.11,496.63,496.63,0,0,0,13830.0
1988/2/2,496.63,510.15,496.63,510.15,0,0,0,14430.0
1988/2/3,510.15,520.48,510.15,520.48,0,0,0,15080.0
1988/2/4,520.48,526.44,520.48,526.44,0,0,0,15520.0
1988/2/5,526.44,540.72,526.44,540.72,0,0,0,15220.0
1988/2/6,540.72,553.27,540.72,553.27,0,0,0,10590.0
1988/2/8,557.75,557.75,553.27,553.27,0,0,0,21730.0
1988/2/9,557.75,557.75,551.04,551.04,0,0,0,19230.0
1988/2/10,551.04,566.34,551.04,566.34,0,0,0,13118.0
1988/2/11,566.34,578.86,566.34,578.86,0,0,0,17667.0
1988/2/12,578.86,590.42,578.86,590.42,0,0,0,18026.0
1988/2/22,590.42,595.81,590.42,595.81,0,0,0,14606.0
1988/2/23,595.81,605.92,595.81,605.92,0,0,0,20640.0
1988/2/24,605.92,606.38,605.92,606.38,0,0,0,21371.0
1988/2/25,606.38,611.26,606.38,611.26,0,0,0,20241.0
1988/2/26,611.26,611.26,603.15,603.15,0,0,0,18808.0
1988/2/27,603.15,620.27,603.15,620.27,0,0,0,11484.0
1988/2/29,620.27,637.91,620.27,637.91,0,0,0,14902.0
1988/3/1,637.91,650.16,637.91,650.16,0,0,0,21381.0
1988/3/2,650.16,650.16,640.89,640.89,0,0,0,20280.0
1988/3/3,640.89,640.89,622.81,622.81,0,0,0,17338.0
1988/3/4,622.81,622.81,617.81,617.81,0,0,0,16019.0
1988/3/5,617.81,629.07,617.81,629.07,0,0,0,12992.0
1988/3/7,629.07,629.07,611.63,611.63,0,0,0,8150.0
1988/3/8,611.63,611.63,595.24,595.24,0,0,0,11306.0
1988/3/9,595.24,611.35,595.24,611.35,0,0,0,13349.0
1988/3/10,611.35,623.56,611.35,623.56,0,0,0,15615.0
1988/3/11,623.56,623.56,619.03,619.03,0,0,0,15536.0
1988/3/12,619.03,619.03,615.97,615.97,0,0,0,10188.0
1988/3/14,615.97,615.97,612.44,612.44,0,0,0,11335.0
1988/3/15,612.44,612.44,598.31,598.31,0,0,0,10141.0
1988/3/16,598.31,611.81,598.31,611.81,0,0,0,11613.0
1988/3/17,611.81,615.79,611.81,615.79,0,0,0,15787.0
1988/3/18,615.79,633.25,615.79,633.25,0,0,0,14723.0
1988/3/19,633.25,651.29,633.25,651.29,0,0,0,14658.0
1988/3/21,651.29,665.47,651.29,665.47,0,0,0,20838.0
1988/3/22,665.47,670.04,665.47,670.04,0,0,0,18974.0
1988/3/23,670.04,670.04,651.05,651.05,0,0,0,19819.0
1988/3/24,651.05,651.24,651.05,651.24,0,0,0,18454.0
1988/3/25,651.24,651.24,634.07,634.07,0,0,0,17080.0
1988/3/26,634.07,634.07,615.97,615.97,0,0,0,10623.0
1988/3/28,615.97,615.97,603.84,603.84,0,0,0,10497.0
1988/3/30,603.84,620.34,603.84,620.34,0,0,0,7863.0
1988/3/31,620.34,626.85,620.34,626.85,0,0,0,11936.0
1988/4/1,626.85,626.96,626.85,626.96,0,0,0,8995.0
1988/4/2,626.96,644.78,626.96,644.78,0,0,0,11545.0
1988/4/5,644.78,654.55,644.78,654.55,0,0,0,14668.0
1988/4/6,654.55,656.64,654.55,656.64,0,0,0,12710.0
1988/4/7,656.64,675.18,656.64,675.18,0,0,0,17461.0
1988/4/8,675.18,691.28,675.18,691.28,0,0,0,16816.0
1988/4/9,691.28,703.51,691.28,703.51,0,0,0,14909.0
1988/4/11,703.51,719.71,703.51,719.71,0,0,0,18520.0
1988/4/12,719.71,719.71,708.51,708.51,0,0,0,20288.0
1988/4/13,708.51,729.0,708.51,729.0,0,0,0,15591.0
1988/4/14,729.0,749.83,729.0,749.83,0,0,0,17844.0
1988/4/15,749.83,749.83,733.49,733.49,0,0,0,29209.0
1988/4/16,733.49,754.44,733.49,754.44,0,0,0,10318.0
1988/4/18,754.44,776.14,754.44,776.14,0,0,0,12447.0
1988/4/19,776.14,776.14,770.44,770.44,0,0,0,29456.0
1988/4/20,770.44,770.44,748.28,748.28,0,0,0,27004.0
1988/4/21,748.28,752.65,748.28,752.65,0,0,0,27118.0
1988/4/22,752.65,752.65,732.8,732.8,0,0,0,22518.0
1988/4/23,732.8,747.76,732.8,747.76,0,0,0,17217.0
1988/4/25,747.76,747.76,744.81,744.81,0,0,0,24238.0
1988/4/26,744.81,766.35,744.81,766.35,0,0,0,16969.0
1988/4/27,766.35,788.07,766.35,788.07,0,0,0,18522.0
1988/4/28,788.07,795.19,788.07,795.19,0,0,0,35443.0
1988/4/29,795.19,800.35,795.19,800.35,0,0,0,28862.0
1988/4/30,800.35,802.38,800.35,802.38,0,0,0,19833.0
1988/5/2,802.38,823.61,802.38,823.61,0,0,0,25708.0
1988/5/3,823.61,828.47,823.61,828.47,0,0,0,30825.0
1988/5/4,828.47,845.3,828.47,845.3,0,0,0,30346.0
1988/5/5,845.3,866.88,845.3,866.88,0,0,0,28783.0
1988/5/6,866.88,889.06,866.88,889.06,0,0,0,26010.0
1988/5/7,889.06,892.3,889.06,892.3,0,0,0,22220.0
1988/5/9,892.3,898.86,892.3,898.86,0,0,0,28734.0
1988/5/10,898.86,898.86,891.12,891.12,0,0,0,28606.0
1988/5/11,891.12,916.37,891.12,916.37,0,0,0,22385.0
1988/5/12,916.37,917.2,916.37,917.2,0,0,0,28122.0
1988/5/13,917.2,939.16,917.2,939.16,0,0,0,23190.0
1988/5/14,939.16,961.11,939.16,961.11,0,0,0,18609.0
1988/5/16,961.11,963.17,961.11,963.17,0,0,0,33029.0
1988/5/17,963.17,963.17,947.06,947.06,0,0,0,39242.0
1988/5/18,947.06,947.06,921.69,921.69,0,0,0,32188.0
1988/5/19,921.69,921.69,899.62,899.62,0,0,0,11367.0
1988/5/20,899.62,899.62,888.63,888.63,0,0,0,26124.0
1988/5/21,888.63,888.63,864.62,864.62,0,0,0,19396.0
1988/5/23,864.62,864.62,841.91,841.91,0,0,0,11914.0
1988/5/24,841.91,852.88,841.91,852.88,0,0,0,26365.0
1988/5/25,852.88,852.88,833.03,833.03,0,0,0,20748.0
1988/5/26,833.03,851.82,833.03,851.82,0,0,0,19388.0
1988/5/27,851.82,872.06,851.82,872.06,0,0,0,21447.0
1988/5/28,872.06,872.06,855.59,855.59,0,0,0,23001.0
1988/5/30,855.59,873.74,855.59,873.74,0,0,0,18798.0
1988/5/31,873.74,892.43,873.74,892.43,0,0,0,20917.0
1988/6/1,892.43,917.64,892.43,917.64,0,0,0,20170.0
1988/6/2,917.64,931.59,917.64,931.59,0,0,0,30237.0
1988/6/3,931.59,937.4,931.59,937.4,0,0,0,35188.0
1988/6/4,937.4,964.08,937.4,964.08,0,0,0,18874.0
1988/6/6,964.08,991.11,964.08,991.11,0,0,0,22214.0
1988/6/7,991.11,1011.23,991.11,1011.23,0,0,0,40999.0
1988/6/8,1011.23,1034.75,1011.23,1034.75,0,0,0,35870.0
1988/6/9,1034.75,1064.77,1034.75,1064.77,0,0,0,26697.0
1988/6/10,1064.77,1084.73,1064.77,1084.73,0,0,0,41249.0
1988/6/11,1084.73,1084.73,1053.71,1053.71,0,0,0,24734.0
1988/6/13,1053.71,1062.42,1053.71,1062.42,0,0,0,28765.0
1988/6/14,1062.42,1071.3,1062.42,1071.3,0,0,0,27349.0
1988/6/15,1071.3,1094.12,1071.3,1094.12,0,0,0,23709.0
