date,action,price,contracts,profit,drawdown
2000-01-05,buy,8718.0,1,,
2000-01-12,sell,8951.0,1,45400.0,77200.0
2000-01-14,buy,9161.0,1,,
2000-01-20,settlement,9269.0,1,20400.0,56800.0
2000-01-24,buy,9409.0,1,,
2000-01-27,sell,9750.0,1,67000.0,1400.0
2000-01-28,buy,9660.0,1,,
2000-01-29,sell,9700.0,1,6800.0,19400.0
2000-01-31,buy,9736.0,1,,
2000-02-09,sell,10173.0,1,86200.0,-29200.0
2000-02-10,buy,10140.0,1,,
2000-02-11,sell,10185.0,1,7800.0,1400.0
2000-02-14,buy,10100.0,1,,
2000-02-17,settlement,10293.0,1,37400.0,6400.0
2000-02-19,buy,10103.0,1,,
2000-02-23,sell,9820.0,1,-57800.0,97200.0
2000-02-29,buy,9652.0,1,,
2000-03-16,settlement,8664.0,1,-198800.0,296000.0
2000-03-17,buy,8701.0,1,,
2000-03-22,sell,8999.0,1,58400.0,237600.0
2000-03-23,buy,9208.0,1,,
2000-03-30,sell,9830.0,1,123200.0,114400.0
2000-03-31,buy,9880.0,1,,
2000-04-12,sell,10130.0,1,48800.0,65600.0
2000-04-13,buy,9750.0,1,,
2000-04-15,sell,8766.0,1,-198000.0,263600.0
2000-04-17,buy,8710.0,1,,
2000-04-20,sell,9052.0,1,67200.0,196400.0
2000-04-21,buy,9175.0,1,,
2000-04-24,sell,9129.0,1,-10400.0,206800.0
2000-04-26,buy,9050.0,1,,
2000-05-18,settlement,9105.0,1,9800.0,197000.0
2000-05-19,buy,9050.0,1,,
2000-05-24,sell,8550.0,1,-101200.0,298200.0
2000-05-25,buy,8700.0,1,,
2000-05-30,sell,8690.0,1,-3200.0,301400.0
2000-06-01,buy,8941.0,1,,
2000-06-07,sell,9001.0,1,10800.0,290600.0
2000-06-08,buy,9175.0,1,,
2000-06-09,sell,9114.0,1,-13400.0,304000.0
2000-06-13,buy,8955.0,1,,
2000-06-16,sell,8874.0,1,-17400.0,321400.0
2000-06-17,buy,8868.0,1,,
2000-06-22,settlement,8920.0,1,9200.0,312200.0
2000-06-23,buy,8875.0,1,,
2000-06-29,sell,8529.0,1,-70400.0,382600.0
2000-06-30,buy,8101.0,1,,
2000-07-17,sell,8559.0,1,90400.0,292200.0
2000-07-19,buy,8316.0,1,,
2000-07-20,settlement,8255.0,1,-13400.0,305600.0
2000-07-21,buy,8300.0,1,,
2000-07-26,sell,7979.0,1,-65400.0,371000.0
2000-07-28,buy,7920.0,1,,
2000-08-05,sell,7952.0,1,5200.0,365800.0
2000-08-07,buy,7849.0,1,,
2000-08-11,sell,8044.0,1,37800.0,328000.0
2000-08-15,buy,7905.0,1,,
2000-08-16,sell,7896.0,1,-3000.0,331000.0
2000-08-17,buy,8110.0,1,,
2000-08-17,settlement,8215.0,1,19800.0,311200.0
2000-08-18,buy,8246.0,1,,
2000-08-24,sell,8219.0,1,-6600.0,317800.0
2000-08-28,buy,8051.0,1,,
2000-08-31,sell,7511.0,1,-109200.0,427000.0
2000-09-02,buy,7580.0,1,,
2000-09-07,sell,7550.0,1,-7200.0,434200.0
2000-09-13,buy,7380.0,1,,
2000-09-18,sell,7040.0,1,-69200.0,503400.0
2000-09-21,buy,6953.0,1,,
2000-09-21,settlement,6951.0,1,-1600.0,505000.0
2000-09-25,buy,6650.0,1,,
2000-09-29,sell,6639.0,1,-3400.0,508400.0
2000-09-30,buy,6385.0,1,,
2000-10-02,sell,6310.0,1,-16200.0,524600.0
2000-10-03,buy,6149.0,1,,
2000-10-05,sell,6050.0,1,-21000.0,545600.0
2000-10-06,buy,6102.0,1,,
2000-10-19,settlement,5199.0,1,-181800.0,727400.0
2000-10-20,buy,5500.0,1,,
2000-11-04,sell,5930.0,1,84800.0,642600.0
2000-11-06,buy,5755.0,1,,
2000-11-15,sell,6043.0,1,56400.0,586200.0
2000-11-17,buy,5290.0,1,,
2000-11-27,sell,5549.0,1,50600.0,535600.0
2000-11-28,buy,5399.0,1,,
2000-11-29,sell,5210.0,1,-39000.0,574600.0
2000-12-01,buy,5236.0,1,,
2000-12-07,sell,5160.0,1,-16400.0,591000.0
2000-12-11,buy,5354.0,1,,
2000-12-19,sell,5062.0,1,-59600.0,650600.0
2000-12-20,buy,5001.0,1,,
2000-12-21,settlement,4687.0,1,-64000.0,714600.0
2000-12-28,buy,4608.0,1,,
2001-01-03,sell,4822.0,1,41600.0,673000.0
2001-01-04,buy,5149.0,1,,
2001-01-18,settlement,5949.0,1,158800.0,514200.0
2001-01-29,buy,5922.0,1,,
2001-01-30,sell,5668.0,1,-52000.0,566200.0
2001-01-31,buy,5850.0,1,,
2001-02-08,sell,5680.0,1,-35200.0,601400.0
2001-02-09,buy,5748.0,1,,
2001-02-14,sell,6040.0,1,57200.0,544200.0
2001-02-15,buy,5891.0,1,,
2001-02-16,sell,6140.0,1,48600.0,495600.0
2001-02-20,buy,5955.0,1,,
2001-02-22,settlement,5769.0,1,-38400.0,534000.0
2001-02-23,buy,5745.0,1,,
2001-02-27,sell,5805.0,1,10800.0,523200.0
2001-03-01,buy,5581.0,1,,
2001-03-08,sell,5749.0,1,32400.0,490800.0
2001-03-09,buy,5649.0,1,,
2001-03-14,sell,5686.0,1,6200.0,484600.0
2001-03-16,buy,5750.0,1,,
2001-03-22,settlement,5750.0,1,-1200.0,485800.0
2001-03-23,buy,5830.0,1,,
