date,equity_tmp,equity_l,equity_h,equity_dd,BnH
2000-01-04,1000000,1000000,1000000,,1031000.0
2000-01-05,1017800.0,990000.0,1029800.0,39800.0,1024400.0
2000-01-06,1025800.0,1019800.0,1056800.0,37000.0,1032400.0
2000-01-07,1021600.0,998000.0,1029800.0,58800.0,1028200.0
2000-01-10,1095800.0,1031800.0,1095800.0,64000.0,1102400.0
2000-01-11,1046000.0,1041800.0,1123800.0,82000.0,1052600.0
2000-01-12,1045400.0,1045400.0,1045400.0,78400.0,1100400.0
2000-01-13,1045400.0,1045400.0,1045400.0,78400.0,1085400.0
2000-01-14,1027200.0,1007800.0,1050600.0,116000.0,1077000.0
2000-01-15,1058600.0,1031600.0,1058600.0,92200.0,1108400.0
2000-01-17,1072600.0,1052800.0,1090600.0,71000.0,1122400.0
2000-01-18,1068200.0,1053800.0,1072200.0,70000.0,1118000.0
2000-01-19,1049600.0,1047800.0,1072400.0,76000.0,1099400.0
2000-01-20,1066400.0,1047200.0,1066400.0,76600.0,1116200.0
2000-01-21,1065800.0,1065800.0,1065800.0,58000.0,1132400.0
2000-01-24,1083000.0,1057400.0,1083000.0,66400.0,1162000.0
2000-01-25,1073800.0,1057400.0,1073800.0,66400.0,1152800.0
2000-01-26,1127800.0,1087400.0,1135400.0,48000.0,1206800.0
2000-01-27,1132800.0,1132800.0,1132800.0,2600.0,1208400.0
2000-01-28,1160200.0,1131600.0,1160200.0,28600.0,1222400.0
2000-01-29,1139600.0,1139600.0,1139600.0,20600.0,1214200.0
2000-01-31,1165200.0,1133800.0,1165800.0,32000.0,1235800.0
2000-02-01,1197800.0,1177800.0,1197800.0,20000.0,1268400.0
2000-02-09,1225800.0,1225800.0,1225800.0,0.0,1292200.0
2000-02-10,1226200.0,1217000.0,1236200.0,19200.0,1291400.0
2000-02-11,1233600.0,1233600.0,1233600.0,2600.0,1295800.0
2000-02-14,1209000.0,1205400.0,1244600.0,39200.0,1258400.0
2000-02-15,1210600.0,1189200.0,1214000.0,55400.0,1260000.0
2000-02-16,1231000.0,1212800.0,1231000.0,31800.0,1280400.0
2000-02-17,1271600.0,1237400.0,1278600.0,41200.0,1321000.0
2000-02-18,1271000.0,1271000.0,1271000.0,7600.0,1294400.0
2000-02-19,1307000.0,1268400.0,1311600.0,43200.0,1319600.0
2000-02-21,1253800.0,1249800.0,1303800.0,61800.0,1266400.0
2000-02-22,1224800.0,1204000.0,1253800.0,107600.0,1237400.0
2000-02-23,1213200.0,1213200.0,1213200.0,98400.0,1202600.0
2000-02-24,1213200.0,1213200.0,1213200.0,98400.0,1210400.0
2000-02-25,1213200.0,1213200.0,1213200.0,98400.0,1182800.0
2000-02-29,1208200.0,1198200.0,1226200.0,113400.0,1188400.0
2000-03-01,1251200.0,1222400.0,1251200.0,89200.0,1231400.0
2000-03-02,1220800.0,1215200.0,1251200.0,96400.0,1201000.0
2000-03-03,1234200.0,1216400.0,1235200.0,95200.0,1214400.0
2000-03-04,1217200.0,1216200.0,1251000.0,95400.0,1197400.0
2000-03-06,1187200.0,1186600.0,1211200.0,125000.0,1167400.0
2000-03-07,1195200.0,1167400.0,1199200.0,144200.0,1175400.0
2000-03-08,1186200.0,1182200.0,1207200.0,129400.0,1166400.0
2000-03-09,1219600.0,1197200.0,1221000.0,114400.0,1199800.0
2000-03-10,1186200.0,1185200.0,1230200.0,126400.0,1166400.0
2000-03-13,1053000.0,1053000.0,1168200.0,258600.0,1033200.0
2000-03-14,1051800.0,988000.0,1060400.0,323600.0,1032000.0
2000-03-15,1000200.0,1000200.0,1061800.0,311400.0,980400.0
2000-03-16,1015000.0,958200.0,1028200.0,353400.0,995200.0
2000-03-17,986400.0,984000.0,1018800.0,327600.0,975200.0
2000-03-20,926600.0,926600.0,926600.0,385000.0,915400.0
2000-03-21,1042200.0,925400.0,1042200.0,386200.0,1031000.0
2000-03-22,1072800.0,1072800.0,1072800.0,238800.0,1077400.0
2000-03-23,1157800.0,1067800.0,1169400.0,243800.0,1189600.0
2000-03-24,1139600.0,1114600.0,1152600.0,197000.0,1171400.0
2000-03-27,1197600.0,1134600.0,1210000.0,177000.0,1229400.0
2000-03-28,1203800.0,1180800.0,1219600.0,130800.0,1235600.0
2000-03-29,1200200.0,1182600.0,1212600.0,129000.0,1232000.0
2000-03-30,1196000.0,1196000.0,1196000.0,115600.0,1259000.0
2000-03-31,1202400.0,1186600.0,1216000.0,125000.0,1245400.0
2000-04-01,1249200.0,1188400.0,1249200.0,123200.0,1292200.0
2000-04-05,1289800.0,1229400.0,1297400.0,82200.0,1332800.0
2000-04-06,1221400.0,1212600.0,1296800.0,99000.0,1264400.0
2000-04-07,1235200.0,1209400.0,1245400.0,102200.0,1278200.0
2000-04-08,1228200.0,1214400.0,1244600.0,97200.0,1271200.0
2000-04-10,1271800.0,1205400.0,1273400.0,106200.0,1314800.0
2000-04-11,1255600.0,1243800.0,1271400.0,67800.0,1298600.0
2000-04-12,1244800.0,1244800.0,1244800.0,66800.0,1252400.0
2000-04-13,1238200.0,1204600.0,1253800.0,107000.0,1206400.0
2000-04-14,1157800.0,1156400.0,1232200.0,155200.0,1126000.0
2000-04-15,1046800.0,1046800.0,1046800.0,264800.0,1002400.0
2000-04-17,1104800.0,1044400.0,1104800.0,267200.0,1063000.0
2000-04-18,1164600.0,1138600.0,1186200.0,173000.0,1122800.0
2000-04-19,1122200.0,1122200.0,1204000.0,189400.0,1080400.0
2000-04-20,1114000.0,1114000.0,1114000.0,197600.0,1104200.0
2000-04-21,1104800.0,1090400.0,1133400.0,221200.0,1088800.0
2000-04-24,1103600.0,1103600.0,1103600.0,208000.0,1025600.0
2000-04-25,1103600.0,1103600.0,1103600.0,208000.0,1062400.0
2000-04-26,989000.0,986600.0,1103000.0,325000.0,958400.0
2000-04-27,1018800.0,995000.0,1032600.0,316600.0,988200.0
2000-04-28,1063000.0,1003000.0,1077000.0,308600.0,1032400.0
2000-04-29,1058600.0,1037000.0,1068600.0,274600.0,1028000.0
2000-05-02,1029800.0,1025200.0,1074000.0,286400.0,999200.0
2000-05-03,996600.0,984200.0,1015400.0,327400.0,966000.0
2000-05-04,994800.0,969400.0,1039000.0,342200.0,964200.0
2000-05-05,1053000.0,973000.0,1056000.0,338600.0,1022400.0
2000-05-06,1045000.0,1031200.0,1057000.0,280400.0,1014400.0
2000-05-08,1035000.0,1013600.0,1049000.0,298000.0,1004400.0
2000-05-09,1044600.0,1016800.0,1045800.0,294800.0,1014000.0
2000-05-10,1013200.0,1013200.0,1056800.0,298400.0,982600.0
2000-05-11,982400.0,967000.0,991000.0,344600.0,951800.0
2000-05-12,1013000.0,995000.0,1023400.0,316600.0,982400.0
2000-05-15,997000.0,993000.0,1019000.0,318600.0,966400.0
2000-05-16,1048000.0,1002000.0,1048000.0,309600.0,1017400.0
2000-05-17,1111000.0,1063000.0,1111000.0,248600.0,1080400.0
2000-05-18,1114000.0,1092800.0,1119000.0,218800.0,1083400.0
2000-05-19,1149800.0,1109800.0,1150800.0,201800.0,1109400.0
2000-05-20,1071200.0,1053000.0,1148800.0,258600.0,1030800.0
2000-05-22,1068400.0,1065800.0,1093800.0,245800.0,1028000.0
2000-05-23,1052400.0,1036000.0,1080000.0,275600.0,1012000.0
2000-05-24,1012200.0,1012200.0,1012200.0,299400.0,977800.0
2000-05-25,984600.0,977600.0,1015600.0,334000.0,975400.0
2000-05-26,997200.0,966600.0,1007600.0,345000.0,988000.0
2000-05-29,998800.0,991800.0,1012600.0,319800.0,989600.0
2000-05-30,1009000.0,1009000.0,1009000.0,302600.0,1025400.0
2000-05-31,1009000.0,1009000.0,1009000.0,302600.0,1056400.0
2000-06-01,1003200.0,993800.0,1010000.0,317800.0,1045400.0
2000-06-02,1004200.0,1004200.0,1030200.0,307400.0,1046400.0
2000-06-03,1026800.0,1014400.0,1032600.0,297200.0,1069000.0
2000-06-05,1028400.0,1012400.0,1030200.0,299200.0,1070600.0
2000-06-07,1019800.0,1019800.0,1019800.0,291800.0,1097400.0
2000-06-08,1007000.0,1001800.0,1024200.0,309800.0,1085200.0
2000-06-09,1006400.0,1006400.0,1006400.0,305200.0,1080000.0
2000-06-12,1006400.0,1006400.0,1006400.0,305200.0,1064000.0
2000-06-13,992600.0,992600.0,1010800.0,319000.0,1040200.0
2000-06-14,1007800.0,997800.0,1012600.0,313800.0,1055400.0
2000-06-15,990800.0,986600.0,1002800.0,325000.0,1038400.0
2000-06-16,989000.0,989000.0,989000.0,322600.0,1043200.0
2000-06-17,984600.0,982000.0,997600.0,329600.0,1032200.0
2000-06-19,977600.0,951400.0,986800.0,360200.0,1025200.0
2000-06-20,954800.0,954800.0,992600.0,356800.0,1002400.0
2000-06-21,948800.0,942800.0,970000.0,368800.0,996400.0
2000-06-22,998800.0,957200.0,1000600.0,354400.0,1046400.0
2000-06-23,986600.0,984600.0,1002600.0,327000.0,1026400.0
2000-06-26,954600.0,950800.0,977800.0,360800.0,994400.0
2000-06-27,941600.0,938600.0,964600.0,373000.0,981400.0
2000-06-28,930400.0,885600.0,946200.0,426000.0,970200.0
2000-06-29,927800.0,927800.0,927800.0,383800.0,900400.0
2000-06-30,957000.0,927200.0,979000.0,384400.0,912400.0
2000-07-03,967000.0,935000.0,976800.0,376600.0,922400.0
2000-07-04,920200.0,920200.0,970000.0,391400.0,875600.0
2000-07-05,984800.0,913000.0,996000.0,398600.0,940200.0
2000-07-06,961000.0,959000.0,976000.0,352600.0,916400.0
2000-07-07,943200.0,940000.0,981000.0,371600.0,898600.0
2000-07-10,941600.0,915800.0,953000.0,395800.0,897000.0
2000-07-11,945000.0,932000.0,972800.0,379600.0,900400.0
2000-07-12,931000.0,921400.0,950600.0,390200.0,886400.0
2000-07-13,970600.0,941200.0,977000.0,370400.0,926000.0
2000-07-14,1002800.0,967200.0,1009400.0,344400.0,958200.0
2000-07-15,1005000.0,995600.0,1012800.0,316000.0,960400.0
2000-07-17,1018200.0,1018200.0,1018200.0,293400.0,968400.0
2000-07-18,1018200.0,1018200.0,1018200.0,293400.0,934400.0
2000-07-19,1039400.0,1010400.0,1040200.0,301200.0,947400.0
2000-07-20,1005400.0,1002400.0,1024400.0,309200.0,913400.0
2000-07-21,996200.0,974600.0,1006200.0,337000.0,914400.0
2000-07-24,975800.0,975800.0,990600.0,335800.0,894000.0
2000-07-25,930200.0,930200.0,988200.0,381400.0,848400.0
2000-07-26,939400.0,939400.0,939400.0,372200.0,861800.0
2000-07-27,939400.0,939400.0,939400.0,372200.0,862000.0
2000-07-28,984400.0,938800.0,993800.0,372800.0,892000.0
2000-07-29,975400.0,965000.0,986600.0,346600.0,883000.0
2000-07-31,969200.0,963000.0,979400.0,348600.0,876800.0
2000-08-01,953200.0,951800.0,984400.0,359800.0,860800.0
2000-08-02,951400.0,943800.0,963800.0,367800.0,859000.0
2000-08-03,937800.0,922000.0,948800.0,389600.0,845400.0
2000-08-04,948800.0,941000.0,964600.0,370600.0,856400.0
2000-08-05,944600.0,944600.0,944600.0,367000.0,838200.0
2000-08-07,935200.0,926200.0,945200.0,385400.0,823400.0
2000-08-08,945600.0,923200.0,948000.0,388400.0,833800.0
2000-08-09,992200.0,950200.0,992200.0,361400.0,880400.0
2000-08-10,987600.0,976400.0,992200.0,335200.0,875800.0
2000-08-11,982400.0,982400.0,982400.0,329200.0,862400.0
2000-08-14,982400.0,982400.0,982400.0,329200.0,838600.0
2000-08-15,980800.0,972800.0,992800.0,338800.0,842400.0
2000-08-16,979400.0,979400.0,979400.0,332200.0,866400.0
2000-08-17,999800.0,967400.0,1000800.0,344200.0,905400.0
