date,action,price,contracts,profit,drawdown
2000-01-05,buy,8718.0,1,,
2000-01-12,sell,8951.0,1,45400.0,77200.0
2000-01-13,buy,9190.0,1,,
2000-01-15,sell,9175.0,1,-4200.0,81400.0
2000-01-17,buy,9230.0,1,,
2000-01-20,settlement,9269.0,1,6600.0,74800.0
2000-01-21,buy,9250.0,1,,
2000-02-11,sell,10185.0,1,185800.0,2200.0
2000-02-14,buy,10100.0,1,,
2000-02-17,settlement,10293.0,1,37400.0,6400.0
2000-02-19,buy,10103.0,1,,
2000-03-09,sell,9575.0,1,-106800.0,146200.0
2000-03-10,buy,9710.0,1,,
2000-03-16,settlement,8664.0,1,-210400.0,356600.0
2000-03-17,buy,8701.0,1,,
2000-03-24,sell,9610.0,1,180600.0,176000.0
2000-03-27,buy,9520.0,1,,
2000-03-30,sell,9830.0,1,60800.0,115200.0
2000-03-31,buy,9880.0,1,,
2000-04-20,settlement,9209.0,1,-135400.0,250600.0
2000-04-21,buy,9175.0,1,,
2000-04-27,sell,8578.0,1,-120600.0,371200.0
2000-04-29,buy,8820.0,1,,
2000-05-02,sell,8890.0,1,12800.0,358400.0
2000-05-03,buy,8612.0,1,,
2000-05-18,settlement,9105.0,1,97400.0,261000.0
2000-05-19,buy,9050.0,1,,
2000-05-22,sell,8890.0,1,-33200.0,294200.0
2000-05-25,buy,8700.0,1,,
2000-05-26,sell,8500.0,1,-41200.0,335400.0
2000-05-29,buy,8628.0,1,,
2000-06-02,sell,9000.0,1,73200.0,262200.0
2000-06-07,buy,9001.0,1,,
2000-06-19,sell,8849.0,1,-31600.0,293800.0
2000-06-21,buy,8723.0,1,,
2000-06-22,settlement,8920.0,1,38200.0,255600.0
2000-06-28,buy,8576.0,1,,
2000-07-13,sell,8190.0,1,-78400.0,334000.0
2000-07-14,buy,8329.0,1,,
2000-07-15,sell,8504.0,1,33800.0,300200.0
2000-07-17,buy,8559.0,1,,
2000-07-18,sell,8492.0,1,-14600.0,314800.0
2000-07-19,buy,8316.0,1,,
2000-07-20,settlement,8255.0,1,-13400.0,328200.0
2000-07-21,buy,8300.0,1,,
2000-07-25,sell,8102.0,1,-40800.0,369000.0
2000-07-26,buy,7979.0,1,,
2000-07-29,sell,8110.0,1,25000.0,344000.0
2000-07-31,buy,8119.0,1,,
2000-08-08,sell,7835.0,1,-58000.0,402000.0
2000-08-14,buy,7999.0,1,,
2000-08-17,settlement,8215.0,1,42000.0,360000.0
2000-08-18,buy,8246.0,1,,
2000-09-08,sell,7535.0,1,-143400.0,503400.0
2000-09-11,buy,7411.0,1,,
2000-09-13,sell,7380.0,1,-7400.0,510800.0
2000-09-14,buy,7430.0,1,,
2000-09-15,sell,7181.0,1,-51000.0,561800.0
2000-09-18,buy,7040.0,1,,
2000-09-21,settlement,6951.0,1,-19000.0,580800.0
2000-09-22,buy,6803.0,1,,
2000-09-25,sell,6650.0,1,-31800.0,612600.0
2000-09-26,buy,6606.0,1,,
2000-10-02,sell,6310.0,1,-60400.0,673000.0
2000-10-03,buy,6149.0,1,,
2000-10-04,sell,6043.0,1,-22400.0,695400.0
2000-10-07,buy,6450.0,1,,
2000-10-11,sell,5988.0,1,-93600.0,789000.0
2000-10-12,buy,5900.0,1,,
2000-10-19,settlement,5199.0,1,-141400.0,930400.0
2000-10-20,buy,5500.0,1,,
2000-10-23,sell,5631.0,1,25000.0,905400.0
2000-10-24,buy,5670.0,1,,
2000-10-26,sell,5861.0,1,37000.0,868400.0
2000-10-27,buy,5960.0,1,,
2000-11-03,sell,5800.0,1,-33200.0,901600.0
2000-11-04,buy,5930.0,1,,
2000-11-06,sell,5755.0,1,-36200.0,937800.0
2000-11-09,buy,6060.0,1,,
2000-11-15,sell,6043.0,1,-4600.0,942400.0
2000-11-21,buy,4730.0,1,,
2000-11-23,sell,5000.0,1,52800.0,889600.0
2000-11-24,buy,5252.0,1,,
2000-12-14,sell,5365.0,1,21400.0,868200.0
2000-12-18,buy,5160.0,1,,
2000-12-21,sell,4762.0,1,-80800.0,949000.0
2000-12-22,buy,4733.0,1,,
2000-12-26,sell,4877.0,1,27600.0,921400.0
2000-12-29,buy,4800.0,1,,
2001-01-02,sell,4702.0,1,-20800.0,942200.0
2001-01-03,buy,4822.0,1,,
2001-01-10,sell,5380.0,1,110400.0,831800.0
2001-01-12,buy,5385.0,1,,
2001-01-18,settlement,5949.0,1,111600.0,720200.0
2001-01-30,buy,5668.0,1,,
2001-02-12,sell,5745.0,1,14200.0,706000.0
2001-02-15,buy,5891.0,1,,
2001-02-22,sell,5851.0,1,-9200.0,715200.0
2001-02-23,buy,5745.0,1,,
2001-03-01,sell,5581.0,1,-34000.0,749200.0
2001-03-02,buy,5541.0,1,,
2001-03-19,sell,5727.0,1,36000.0,713200.0
2001-03-22,buy,5631.0,1,,
2001-03-22,settlement,5750.0,1,22600.0,690600.0
2001-03-23,buy,5830.0,1,,
2001-03-28,sell,5900.0,1,12800.0,677800.0
2001-03-29,buy,5806.0,1,,
2001-04-09,sell,5490.0,1,-64400.0,742200.0
2001-04-11,buy,5401.0,1,,
2001-04-19,settlement,5628.0,1,44200.0,698000.0
2001-04-20,buy,5643.0,1,,
2001-05-04,sell,5419.0,1,-46000.0,744000.0
2001-05-09,buy,5229.0,1,,
2001-05-17,settlement,5150.0,1,-17000.0,761000.0
2001-05-22,buy,5017.0,1,,
