date,action,price,contracts,profit,drawdown
2000-01-05,buy,8718.0,1,,
2000-01-20,settlement,9269.0,1,109000.0,23600.0
2000-01-24,buy,9409.0,1,,
2000-01-27,sell,9750.0,1,67000.0,1400.0
2000-01-28,buy,9660.0,1,,
2000-02-09,sell,10173.0,1,101400.0,-29200.0
2000-02-10,buy,10140.0,1,,
2000-02-11,sell,10185.0,1,7800.0,1400.0
2000-02-15,buy,9901.0,1,,
2000-02-17,settlement,10293.0,1,77200.0,6400.0
2000-02-18,buy,10373.0,1,,
2000-02-22,sell,9961.0,1,-83600.0,94800.0
2000-02-23,buy,9820.0,1,,
2000-03-16,settlement,8664.0,1,-232400.0,327200.0
2000-03-17,buy,8701.0,1,,
2000-03-24,sell,9610.0,1,180600.0,146600.0
2000-03-27,buy,9520.0,1,,
2000-04-05,sell,10209.0,1,136600.0,10000.0
2000-04-06,buy,10380.0,1,,
2000-04-14,sell,9535.0,1,-170200.0,180200.0
2000-04-18,buy,9250.0,1,,
2000-04-20,sell,9052.0,1,-40800.0,221000.0
2000-04-21,buy,9175.0,1,,
2000-04-24,sell,9129.0,1,-10400.0,231400.0
2000-04-25,buy,8784.0,1,,
2000-05-04,sell,8590.0,1,-40000.0,271400.0
2000-05-06,buy,8750.0,1,,
2000-05-10,sell,8770.0,1,2800.0,268600.0
2000-05-12,buy,8530.0,1,,
2000-05-18,settlement,9105.0,1,113800.0,154800.0
2000-05-19,buy,9050.0,1,,
2000-05-30,sell,8690.0,1,-73200.0,228000.0
2000-06-01,buy,8941.0,1,,
2000-06-03,sell,9048.0,1,20200.0,207800.0
2000-06-05,buy,8999.0,1,,
2000-06-12,sell,9093.0,1,17600.0,190200.0
2000-06-15,buy,8938.0,1,,
2000-06-17,sell,8868.0,1,-15200.0,205400.0
2000-06-19,buy,8849.0,1,,
2000-06-22,sell,8739.0,1,-23200.0,228600.0
2000-06-23,buy,8875.0,1,,
2000-06-27,sell,8706.0,1,-35000.0,263600.0
2000-06-29,buy,8529.0,1,,
2000-07-06,sell,8310.0,1,-45000.0,308600.0
2000-07-07,buy,8316.0,1,,
2000-07-13,sell,8190.0,1,-26400.0,335000.0
2000-07-15,buy,8504.0,1,,
2000-07-20,settlement,8255.0,1,-51000.0,386000.0
2000-07-21,buy,8300.0,1,,
2000-07-24,sell,8216.0,1,-18000.0,404000.0
2000-07-25,buy,8102.0,1,,
2000-07-26,sell,7979.0,1,-25800.0,429800.0
2000-07-27,buy,7940.0,1,,
2000-08-14,sell,7999.0,1,10600.0,419200.0
2000-08-16,buy,7896.0,1,,
2000-08-17,settlement,8215.0,1,62600.0,356600.0
2000-08-19,buy,8197.0,1,,
2000-08-21,sell,8269.0,1,13200.0,343400.0
2000-08-24,buy,8219.0,1,,
2000-09-02,sell,7580.0,1,-129000.0,472400.0
2000-09-04,buy,7770.0,1,,
2000-09-06,sell,7708.0,1,-13600.0,486000.0
2000-09-07,buy,7550.0,1,,
2000-09-08,sell,7535.0,1,-4200.0,490200.0
2000-09-11,buy,7411.0,1,,
2000-09-14,sell,7430.0,1,2600.0,487600.0
2000-09-18,buy,7040.0,1,,
2000-09-21,settlement,6951.0,1,-19000.0,506600.0
2000-09-22,buy,6803.0,1,,
2000-09-27,sell,6780.0,1,-5800.0,512400.0
2000-09-28,buy,6850.0,1,,
2000-10-19,sell,5419.0,1,-287400.0,799800.0
2000-10-21,buy,5600.0,1,,
2000-10-23,sell,5631.0,1,5000.0,794800.0
2000-10-24,buy,5670.0,1,,
2000-10-26,sell,5861.0,1,37000.0,757800.0
2000-10-27,buy,5960.0,1,,
2000-11-07,sell,5794.0,1,-34400.0,792200.0
2000-11-08,buy,5960.0,1,,
2000-11-13,sell,6040.0,1,14800.0,777400.0
2000-11-14,buy,5905.0,1,,
2000-11-16,settlement,5374.0,1,-107400.0,884800.0
2000-11-17,buy,5290.0,1,,
2000-11-22,sell,5110.0,1,-37200.0,922000.0
2000-11-23,buy,5000.0,1,,
2000-12-12,sell,5335.0,1,65800.0,856200.0
2000-12-13,buy,5380.0,1,,
2000-12-16,sell,5190.0,1,-39200.0,895400.0
2000-12-18,buy,5160.0,1,,
2000-12-21,settlement,4687.0,1,-95800.0,991200.0
2000-12-22,buy,4733.0,1,,
2001-01-03,sell,4822.0,1,16600.0,974600.0
2001-01-04,buy,5149.0,1,,
2001-01-08,sell,5290.0,1,27000.0,947600.0
2001-01-15,buy,5320.0,1,,
2001-01-18,settlement,5949.0,1,124600.0,823000.0
2001-01-29,buy,5922.0,1,,
2001-02-02,sell,5950.0,1,4400.0,818600.0
2001-02-05,buy,5969.0,1,,
2001-02-08,sell,5680.0,1,-59000.0,877600.0
2001-02-12,buy,5745.0,1,,
2001-02-13,sell,5878.0,1,25400.0,852200.0
2001-02-16,buy,6140.0,1,,
2001-02-20,sell,5955.0,1,-38200.0,890400.0
2001-02-22,buy,5851.0,1,,
2001-02-22,settlement,5769.0,1,-17600.0,908000.0
2001-02-23,buy,5745.0,1,,
2001-03-06,sell,5650.0,1,-20200.0,928200.0
2001-03-07,buy,5689.0,1,,
2001-03-14,sell,5686.0,1,-1800.0,930000.0
2001-03-16,buy,5750.0,1,,
2001-03-22,settlement,5750.0,1,-1200.0,931200.0
2001-03-29,buy,5806.0,1,,
2001-04-02,sell,5775.0,1,-7400.0,938600.0
2001-04-03,buy,5595.0,1,,
2001-04-19,settlement,5628.0,1,5400.0,933200.0
2001-04-20,buy,5643.0,1,,
2001-04-24,sell,5621.0,1,-5600.0,938800.0
2001-05-02,buy,5476.0,1,,
2001-05-04,sell,5419.0,1,-12600.0,951400.0
2001-05-07,buy,5243.0,1,,
2001-05-09,sell,5229.0,1,-4000.0,955400.0
2001-05-10,buy,5201.0,1,,
2001-05-14,sell,5174.0,1,-6600.0,962000.0
2001-05-16,buy,5155.0,1,,
2001-05-17,settlement,5150.0,1,-2200.0,964200.0
2001-05-18,buy,5168.0,1,,
2001-06-01,sell,5110.0,1,-12800.0,977000.0
2001-06-04,buy,5045.0,1,,
2001-06-14,sell,5165.0,1,22800.0,954200.0
2001-06-15,buy,5109.0,1,,
2001-06-18,sell,5141.0,1,5200.0,949000.0
2001-06-20,buy,5079.0,1,,
2001-06-21,settlement,4990.0,1,-19000.0,968000.0
2001-06-22,buy,4990.0,1,,
2001-07-19,settlement,4175.0,1,-164200.0,1132200.0
2001-07-20,buy,4150.0,1,,
2001-07-23,sell,4202.0,1,9200.0,1123000.0
2001-07-25,buy,4038.0,1,,
2001-08-13,sell,4469.0,1,85000.0,1038000.0
2001-08-14,buy,4525.0,1,,
2001-08-15,sell,4639.0,1,21600.0,1016400.0
2001-08-16,buy,4580.0,1,,
2001-08-16,settlement,4649.0,1,12600.0,1003800.0
2001-08-21,buy,4551.0,1,,
2001-08-28,sell,4340.0,1,-43400.0,1047200.0
2001-08-29,buy,4282.0,1,,
2001-09-05,sell,4433.0,1,29000.0,1018200.0
2001-09-06,buy,4376.0,1,,
2001-09-20,settlement,3551.0,1,-166200.0,1184400.0
2001-09-21,buy,3460.0,1,,
2001-10-02,sell,3611.0,1,29000.0,1155400.0
2001-10-09,buy,3549.0,1,,
2001-10-16,sell,3720.0,1,33000.0,1122400.0
2001-10-17,buy,3831.0,1,,
2001-10-18,sell,3720.0,1,-23400.0,1145800.0
2001-10-19,buy,3760.0,1,,
2001-10-24,sell,3840.0,1,14800.0,1131000.0
2001-10-25,buy,3920.0,1,,
2001-10-26,sell,4001.0,1,15000.0,1116000.0
2001-11-02,buy,3919.0,1,,
2001-11-08,sell,4065.0,1,28000.0,1088000.0
2001-11-09,buy,4022.0,1,,
2001-11-20,sell,4595.0,1,113400.0,974600.0
2001-11-22,buy,4475.0,1,,
2001-11-22,settlement,4429.0,1,-10400.0,985000.0
2001-11-23,buy,4435.0,1,,
2001-11-26,sell,4530.0,1,17800.0,967200.0
2001-11-28,buy,4536.0,1,,
2001-12-13,sell,5650.0,1,221600.0,745600.0
2001-12-19,buy,5360.0,1,,
2001-12-20,settlement,5285.0,1,-16200.0,761800.0
2001-12-21,buy,5231.0,1,,
2002-01-03,sell,5650.0,1,82600.0,679200.0
2002-01-04,buy,5682.0,1,,
2002-01-08,sell,5816.0,1,25600.0,653600.0
2002-01-11,buy,5811.0,1,,
2002-01-17,sell,5350.0,1,-93400.0,747000.0
2002-01-18,buy,5452.0,1,,
2002-01-23,sell,5751.0,1,58600.0,688400.0
2002-01-24,buy,5819.0,1,,
