date,action,price,contracts,profit,drawdown
2000-01-07,buy,8781.0,1,,
2000-01-20,settlement,9269.0,1,96400.0,23600.0
2000-01-21,buy,9250.0,1,,
2000-02-15,sell,9901.0,1,129000.0,76600.0
2000-02-16,buy,9999.0,1,,
2000-02-17,settlement,10293.0,1,57600.0,19000.0
2000-02-22,buy,9961.0,1,,
2000-02-29,sell,9652.0,1,-63000.0,82000.0
2000-03-01,buy,9701.0,1,,
2000-03-03,sell,9700.0,1,-1400.0,83400.0
2000-03-06,buy,9630.0,1,,
2000-03-08,sell,9530.0,1,-21200.0,104600.0
2000-03-09,buy,9575.0,1,,
2000-03-13,sell,9430.0,1,-30200.0,134800.0
2000-03-15,buy,8735.0,1,,
2000-03-16,settlement,8664.0,1,-15400.0,150200.0
2000-03-21,buy,8259.0,1,,
2000-03-29,sell,9780.0,1,303000.0,32400.0
2000-03-31,buy,9880.0,1,,
2000-04-05,sell,10209.0,1,64600.0,-12600.0
2000-04-06,buy,10380.0,1,,
2000-04-08,sell,10079.0,1,-61400.0,61000.0
2000-04-11,buy,10201.0,1,,
2000-04-14,sell,9535.0,1,-134400.0,195400.0
2000-04-15,buy,8766.0,1,,
2000-04-17,sell,8710.0,1,-12400.0,207800.0
2000-04-18,buy,9250.0,1,,
2000-04-20,settlement,9209.0,1,-9400.0,217200.0
2000-04-21,buy,9175.0,1,,
2000-04-24,sell,9129.0,1,-10400.0,227600.0
2000-04-25,buy,8784.0,1,,
2000-05-05,sell,8430.0,1,-72000.0,299600.0
2000-05-06,buy,8750.0,1,,
2000-05-09,sell,8697.0,1,-11800.0,311400.0
2000-05-10,buy,8770.0,1,,
2000-05-18,settlement,9105.0,1,65800.0,245600.0
2000-05-19,buy,9050.0,1,,
2000-05-22,sell,8890.0,1,-33200.0,278800.0
2000-05-23,buy,8886.0,1,,
2000-05-25,sell,8700.0,1,-38400.0,317200.0
2000-05-26,buy,8500.0,1,,
2000-05-29,sell,8628.0,1,24400.0,292800.0
2000-05-30,buy,8690.0,1,,
2000-06-05,sell,8999.0,1,60600.0,232200.0
2000-06-08,buy,9175.0,1,,
2000-06-09,sell,9114.0,1,-13400.0,245600.0
2000-06-14,buy,8949.0,1,,
2000-06-19,sell,8849.0,1,-21200.0,266800.0
2000-06-20,buy,8870.0,1,,
2000-06-22,settlement,8920.0,1,8800.0,258000.0
2000-06-23,buy,8875.0,1,,
2000-06-27,sell,8706.0,1,-35000.0,293000.0
2000-06-28,buy,8576.0,1,,
2000-06-29,sell,8529.0,1,-10600.0,303600.0
2000-07-03,buy,8272.0,1,,
2000-07-07,sell,8316.0,1,7600.0,296000.0
2000-07-10,buy,8226.0,1,,
2000-07-14,sell,8329.0,1,19400.0,276600.0
2000-07-17,buy,8559.0,1,,
2000-07-18,sell,8492.0,1,-14600.0,291200.0
2000-07-19,buy,8316.0,1,,
2000-07-20,settlement,8255.0,1,-13400.0,304600.0
2000-07-25,buy,8102.0,1,,
2000-08-04,sell,7978.0,1,-26000.0,330600.0
2000-08-07,buy,7849.0,1,,
2000-08-09,sell,7890.0,1,7000.0,323600.0
2000-08-10,buy,8052.0,1,,
2000-08-17,settlement,8215.0,1,31400.0,292200.0
2000-08-18,buy,8246.0,1,,
2000-08-31,sell,7511.0,1,-148200.0,440400.0
2000-09-01,buy,7649.0,1,,
2000-09-06,sell,7708.0,1,10600.0,429800.0
2000-09-07,buy,7550.0,1,,
2000-09-21,settlement,6951.0,1,-121000.0,550800.0
2000-09-27,buy,6780.0,1,,
2000-09-29,sell,6639.0,1,-29400.0,580200.0
2000-09-30,buy,6385.0,1,,
2000-10-02,sell,6310.0,1,-16200.0,596400.0
2000-10-03,buy,6149.0,1,,
2000-10-16,sell,6163.0,1,1600.0,594800.0
2000-10-17,buy,5510.0,1,,
2000-10-18,sell,5647.0,1,26200.0,568600.0
2000-10-19,buy,5419.0,1,,
2000-10-19,settlement,5199.0,1,-45200.0,613800.0
2000-10-20,buy,5500.0,1,,
2000-10-21,sell,5600.0,1,18800.0,595000.0
2000-10-23,buy,5631.0,1,,
2000-10-25,sell,5840.0,1,40600.0,554400.0
2000-10-26,buy,5861.0,1,,
2000-11-16,sell,5573.0,1,-58800.0,613200.0
2000-11-17,buy,5290.0,1,,
2000-11-22,sell,5110.0,1,-37200.0,650400.0
2000-11-23,buy,5000.0,1,,
2000-12-04,sell,5250.0,1,48800.0,601600.0
2000-12-05,buy,5250.0,1,,
2000-12-06,sell,5398.0,1,28400.0,573200.0
2000-12-07,buy,5160.0,1,,
2000-12-08,sell,5260.0,1,18800.0,554400.0
2000-12-11,buy,5354.0,1,,
2000-12-12,sell,5335.0,1,-5000.0,559400.0
2000-12-13,buy,5380.0,1,,
2000-12-16,sell,5190.0,1,-39200.0,598600.0
2000-12-18,buy,5160.0,1,,
2000-12-21,settlement,4687.0,1,-95800.0,694400.0
2000-12-27,buy,4658.0,1,,
2000-12-30,sell,4650.0,1,-2800.0,697200.0
2001-01-02,buy,4702.0,1,,
2001-01-03,sell,4822.0,1,22800.0,674400.0
2001-01-04,buy,5149.0,1,,
2001-01-08,sell,5290.0,1,27000.0,647400.0
2001-01-09,buy,5221.0,1,,
2001-01-12,sell,5385.0,1,31600.0,615800.0
2001-01-15,buy,5320.0,1,,
2001-01-18,settlement,5949.0,1,124600.0,491200.0
2001-01-29,buy,5922.0,1,,
2001-02-09,sell,5748.0,1,-36000.0,527200.0
2001-02-14,buy,6040.0,1,,
2001-02-16,sell,6140.0,1,18800.0,508400.0
2001-02-19,buy,5925.0,1,,
2001-02-21,sell,5885.0,1,-9200.0,517600.0
2001-02-26,buy,5746.0,1,,
2001-02-27,sell,5805.0,1,10600.0,507000.0
2001-03-01,buy,5581.0,1,,
2001-03-02,sell,5541.0,1,-9200.0,516200.0
2001-03-07,buy,5689.0,1,,
2001-03-22,settlement,5750.0,1,11000.0,505200.0
2001-03-23,buy,5830.0,1,,
2001-03-26,sell,5833.0,1,-600.0,505800.0
2001-03-27,buy,5909.0,1,,
2001-03-29,sell,5806.0,1,-21800.0,527600.0
2001-03-30,buy,5858.0,1,,
2001-04-09,sell,5490.0,1,-74800.0,602400.0
2001-04-10,buy,5419.0,1,,
2001-04-19,settlement,5628.0,1,40600.0,561800.0
2001-04-24,buy,5621.0,1,,
2001-05-03,sell,5360.0,1,-53400.0,615200.0
2001-05-04,buy,5419.0,1,,
2001-05-17,settlement,5150.0,1,-55000.0,670200.0
2001-05-18,buy,5168.0,1,,
2001-05-23,sell,4982.0,1,-38400.0,708600.0
2001-05-24,buy,5210.0,1,,
2001-06-08,sell,5206.0,1,-2000.0,710600.0
2001-06-11,buy,5211.0,1,,
2001-06-21,settlement,4990.0,1,-45400.0,756000.0
2001-06-27,buy,4830.0,1,,
2001-06-28,sell,4856.0,1,4000.0,752000.0
2001-07-02,buy,4892.0,1,,
2001-07-10,sell,4737.0,1,-32200.0,784200.0
2001-07-11,buy,4630.0,1,,
2001-07-19,settlement,4175.0,1,-92200.0,876400.0
2001-07-23,buy,4202.0,1,,
2001-08-03,sell,4480.0,1,54400.0,822000.0
2001-08-06,buy,4481.0,1,,
2001-08-14,sell,4525.0,1,7600.0,814400.0
2001-08-15,buy,4639.0,1,,
2001-08-16,settlement,4649.0,1,800.0,813600.0
2001-08-17,buy,4655.0,1,,
2001-08-27,sell,4330.0,1,-66200.0,879800.0
2001-08-29,buy,4282.0,1,,
2001-08-30,sell,4483.0,1,39000.0,840800.0
2001-09-04,buy,4378.0,1,,
2001-09-10,sell,4254.0,1,-26000.0,866800.0
2001-09-11,buy,4290.0,1,,
2001-09-14,sell,3888.0,1,-81600.0,948400.0
2001-09-19,buy,3611.0,1,,
2001-09-20,settlement,3551.0,1,-13200.0,961600.0
2001-09-24,buy,3402.0,1,,
2001-10-08,sell,3540.0,1,26400.0,935200.0
2001-10-16,buy,3720.0,1,,
2001-10-18,sell,3720.0,1,-1200.0,936400.0
2001-10-23,buy,3946.0,1,,
2001-10-25,sell,3920.0,1,-6400.0,942800.0
2001-10-26,buy,4001.0,1,,
2001-10-31,sell,3826.0,1,-36200.0,979000.0
2001-11-05,buy,3945.0,1,,
2001-11-06,sell,4050.0,1,19800.0,959200.0
2001-11-07,buy,4065.0,1,,
2001-11-19,sell,4444.0,1,74600.0,884600.0
2001-11-20,buy,4595.0,1,,
2001-11-22,settlement,4429.0,1,-34400.0,919000.0
2001-11-26,buy,4530.0,1,,
2001-11-27,sell,4670.0,1,26800.0,892200.0
2001-11-28,buy,4536.0,1,,
2001-12-13,sell,5650.0,1,221600.0,670600.0
2001-12-14,buy,5340.0,1,,
2001-12-20,sell,5200.0,1,-29200.0,699800.0
2001-12-24,buy,5075.0,1,,
2001-12-26,sell,5430.0,1,69800.0,630000.0
2001-12-27,buy,5410.0,1,,
2002-01-09,sell,5815.0,1,79800.0,550200.0
2002-01-10,buy,5825.0,1,,
2002-01-17,settlement,5450.0,1,-76200.0,626400.0
2002-01-21,buy,5440.0,1,,
2002-01-22,sell,5834.0,1,77600.0,548800.0
2002-01-23,buy,5751.0,1,,
2002-01-29,sell,6008.0,1,50200.0,498600.0
2002-02-01,buy,5895.0,1,,
