date,action,price,contracts,profit,drawdown
2000-01-05,buy,8718.0,1,,
2000-01-07,sell,8781.0,1,11400.0,44200.0
2000-01-17,buy,9230.0,1,,
2000-01-18,sell,9290.0,1,10800.0,33400.0
2000-01-27,buy,9750.0,1,,
2000-02-01,sell,9949.0,1,38600.0,-5200.0
2000-02-11,buy,10185.0,1,,
2000-02-17,settlement,10293.0,1,20400.0,6400.0
2000-02-18,buy,10373.0,1,,
2000-03-01,sell,9701.0,1,-135600.0,146800.0
2000-03-02,buy,9839.0,1,,
2000-03-03,sell,9700.0,1,-29000.0,175800.0
2000-03-04,buy,9840.0,1,,
2000-03-06,sell,9630.0,1,-43200.0,219000.0
2000-03-15,buy,8735.0,1,,
2000-03-16,settlement,8664.0,1,-15400.0,234400.0
2000-03-20,buy,8265.0,1,,
2000-03-22,sell,8999.0,1,145600.0,88800.0
2000-03-29,buy,9780.0,1,,
2000-03-30,sell,9830.0,1,8800.0,80000.0
2000-03-31,buy,9880.0,1,,
2000-04-08,sell,10079.0,1,38600.0,61600.0
2000-04-10,buy,10030.0,1,,
2000-04-12,sell,10130.0,1,18800.0,42800.0
2000-04-14,buy,9535.0,1,,
2000-04-15,sell,8766.0,1,-155000.0,197800.0
2000-04-21,buy,9175.0,1,,
2000-04-29,sell,8820.0,1,-72200.0,270000.0
2000-05-04,buy,8590.0,1,,
2000-05-08,sell,8735.0,1,27800.0,242200.0
2000-05-12,buy,8530.0,1,,
2000-05-15,sell,8605.0,1,13800.0,228400.0
2000-05-20,buy,9180.0,1,,
2000-05-24,sell,8550.0,1,-127200.0,355600.0
2000-05-26,buy,8500.0,1,,
2000-05-31,sell,8970.0,1,92800.0,262800.0
2000-06-01,buy,8941.0,1,,
2000-06-03,sell,9048.0,1,20200.0,242600.0
2000-06-05,buy,8999.0,1,,
2000-06-16,sell,8874.0,1,-26200.0,268800.0
2000-06-21,buy,8723.0,1,,
2000-06-22,settlement,8920.0,1,38200.0,230600.0
2000-06-26,buy,8774.0,1,,
2000-06-27,sell,8706.0,1,-14800.0,245400.0
2000-06-29,buy,8529.0,1,,
2000-07-10,sell,8226.0,1,-61800.0,307200.0
2000-07-11,buy,8150.0,1,,
2000-07-12,sell,8199.0,1,8600.0,298600.0
2000-07-15,buy,8504.0,1,,
2000-07-17,sell,8559.0,1,9800.0,288800.0
2000-07-18,buy,8492.0,1,,
2000-07-20,settlement,8255.0,1,-48600.0,337400.0
2000-07-21,buy,8300.0,1,,
2000-07-25,sell,8102.0,1,-40800.0,378200.0
2000-07-29,buy,8110.0,1,,
2000-07-31,sell,8119.0,1,600.0,377600.0
2000-08-01,buy,8138.0,1,,
2000-08-02,sell,8000.0,1,-28800.0,406400.0
2000-08-07,buy,7849.0,1,,
2000-08-09,sell,7890.0,1,7000.0,399400.0
2000-08-15,buy,7905.0,1,,
2000-08-17,settlement,8215.0,1,60800.0,338600.0
2000-08-18,buy,8246.0,1,,
2000-08-21,sell,8269.0,1,3400.0,335200.0
2000-08-22,buy,8231.0,1,,
2000-08-28,sell,8051.0,1,-37200.0,372400.0
2000-08-31,buy,7511.0,1,,
2000-09-01,sell,7649.0,1,26400.0,346000.0
2000-09-06,buy,7708.0,1,,
2000-09-15,sell,7181.0,1,-106600.0,452600.0
2000-09-20,buy,6879.0,1,,
2000-09-21,settlement,6951.0,1,13200.0,439400.0
2000-10-05,buy,6050.0,1,,
2000-10-06,sell,6102.0,1,9200.0,430200.0
2000-10-07,buy,6450.0,1,,
2000-10-11,sell,5988.0,1,-93600.0,523800.0
2000-10-12,buy,5900.0,1,,
2000-10-13,sell,5355.0,1,-110200.0,634000.0
2000-10-16,buy,6163.0,1,,
2000-10-18,sell,5647.0,1,-104400.0,738400.0
2000-10-20,buy,5500.0,1,,
2000-10-23,sell,5631.0,1,25000.0,713400.0
2000-11-04,buy,5930.0,1,,
2000-11-10,sell,6160.0,1,44800.0,668600.0
2000-11-13,buy,6040.0,1,,
2000-11-15,sell,6043.0,1,-600.0,669200.0
2000-11-18,buy,5280.0,1,,
2000-11-20,sell,5053.0,1,-46600.0,715800.0
2000-11-22,buy,5110.0,1,,
2000-11-29,sell,5210.0,1,18800.0,697000.0
2000-12-04,buy,5250.0,1,,
2000-12-08,sell,5260.0,1,800.0,696200.0
2000-12-13,buy,5380.0,1,,
2000-12-14,sell,5365.0,1,-4200.0,700400.0
2000-12-19,buy,5062.0,1,,
2000-12-21,settlement,4687.0,1,-76200.0,776600.0
2000-12-22,buy,4733.0,1,,
2001-01-03,sell,4822.0,1,16600.0,760000.0
2001-01-10,buy,5380.0,1,,
2001-01-17,sell,5824.0,1,87600.0,672400.0
2001-01-31,buy,5850.0,1,,
2001-02-01,sell,5940.0,1,16800.0,655600.0
2001-02-02,buy,5950.0,1,,
2001-02-05,sell,5969.0,1,2600.0,653000.0
2001-02-08,buy,5680.0,1,,
2001-02-09,sell,5748.0,1,12400.0,640600.0
2001-02-12,buy,5745.0,1,,
2001-02-15,sell,5891.0,1,28000.0,612600.0
2001-02-19,buy,5925.0,1,,
2001-02-20,sell,5955.0,1,4800.0,607800.0
2001-03-02,buy,5541.0,1,,
2001-03-09,sell,5649.0,1,20400.0,587400.0
2001-03-12,buy,5499.0,1,,
2001-03-13,sell,5480.0,1,-5000.0,592400.0
2001-03-15,buy,5608.0,1,,
2001-03-16,sell,5750.0,1,27200.0,565200.0
2001-03-22,buy,5631.0,1,,
2001-03-22,settlement,5750.0,1,22600.0,542600.0
2001-04-10,buy,5419.0,1,,
2001-04-17,sell,5425.0,1,0.0,542600.0
2001-04-27,buy,5519.0,1,,
2001-05-07,sell,5243.0,1,-56400.0,599000.0
2001-05-09,buy,5229.0,1,,
2001-05-11,sell,5142.0,1,-18600.0,617600.0
2001-05-18,buy,5168.0,1,,
2001-05-24,sell,5210.0,1,7200.0,610400.0
2001-05-30,buy,5085.0,1,,
2001-05-31,sell,5072.0,1,-3800.0,614200.0
2001-06-01,buy,5110.0,1,,
2001-06-05,sell,5029.0,1,-17400.0,631600.0
2001-06-06,buy,5142.0,1,,
2001-06-08,sell,5206.0,1,11600.0,620000.0
2001-06-12,buy,5260.0,1,,
2001-06-14,sell,5165.0,1,-20200.0,640200.0
2001-06-21,buy,5080.0,1,,
2001-06-21,settlement,4990.0,1,-19200.0,659400.0
2001-07-03,buy,4901.0,1,,
2001-07-04,sell,4815.0,1,-18400.0,677800.0
2001-07-06,buy,4712.0,1,,
2001-07-09,sell,4726.0,1,1600.0,676200.0
2001-07-13,buy,4709.0,1,,
2001-07-17,sell,4335.0,1,-76000.0,752200.0
2001-07-20,buy,4150.0,1,,
2001-07-27,sell,4271.0,1,23000.0,729200.0
2001-08-06,buy,4481.0,1,,
2001-08-10,sell,4410.0,1,-15400.0,744600.0
2001-08-23,buy,4460.0,1,,
2001-08-24,sell,4454.0,1,-2400.0,747000.0
2001-08-28,buy,4340.0,1,,
2001-09-04,sell,4378.0,1,6400.0,740600.0
2001-09-05,buy,4433.0,1,,
2001-09-19,sell,3611.0,1,-165600.0,906200.0
2001-09-21,buy,3460.0,1,,
2001-09-24,sell,3402.0,1,-12800.0,919000.0
2001-09-28,buy,3599.0,1,,
2001-10-03,sell,3450.0,1,-31000.0,950000.0
2001-10-09,buy,3549.0,1,,
2001-10-11,sell,3698.0,1,28600.0,921400.0
2001-10-12,buy,3945.0,1,,
2001-10-16,sell,3720.0,1,-46200.0,967600.0
2001-10-22,buy,3830.0,1,,
2001-10-23,sell,3946.0,1,22000.0,945600.0
2001-10-26,buy,4001.0,1,,
2001-11-02,sell,3919.0,1,-17600.0,963200.0
2001-11-06,buy,4050.0,1,,
2001-11-07,sell,4065.0,1,1800.0,961400.0
2001-11-20,buy,4595.0,1,,
2001-11-22,settlement,4429.0,1,-34400.0,995800.0
2001-12-13,buy,5650.0,1,,
2001-12-19,sell,5360.0,1,-59200.0,1055000.0
2001-12-20,buy,5200.0,1,,
2001-12-20,settlement,5285.0,1,15800.0,1039200.0
2001-12-21,buy,5231.0,1,,
2001-12-27,sell,5410.0,1,34600.0,1004600.0
2001-12-28,buy,5302.0,1,,
2002-01-02,sell,5559.0,1,50200.0,954400.0
2002-01-10,buy,5825.0,1,,
2002-01-16,sell,5542.0,1,-57800.0,1012200.0
2002-01-29,buy,6008.0,1,,
2002-01-30,sell,5735.0,1,-55800.0,1068000.0
2002-02-19,buy,5966.0,1,,
2002-02-21,settlement,5656.0,1,-63200.0,1131200.0
2002-02-22,buy,5585.0,1,,
2002-02-27,sell,5529.0,1,-12400.0,1143600.0
2002-03-01,buy,5679.0,1,,
2002-03-05,sell,5999.0,1,62800.0,1080800.0
2002-03-08,buy,6060.0,1,,
2002-03-13,sell,6082.0,1,3200.0,1077600.0
2002-03-14,buy,6040.0,1,,
2002-03-21,sell,6002.0,1,-8800.0,1086400.0
2002-03-22,buy,6138.0,1,,
2002-03-25,sell,6151.0,1,1400.0,1085000.0
2002-03-26,buy,6141.0,1,,
2002-04-01,sell,6103.0,1,-8800.0,1093800.0
2002-04-08,buy,6132.0,1,,
2002-04-10,sell,5999.0,1,-27800.0,1121600.0
2002-04-19,buy,6341.0,1,,
2002-04-22,sell,6408.0,1,12200.0,1109400.0
2002-04-30,buy,6172.0,1,,
2002-05-10,sell,5740.0,1,-87600.0,1197000.0
2002-05-17,buy,5795.0,1,,
2002-05-20,sell,5751.0,1,-10000.0,1207000.0
2002-05-23,buy,5525.0,1,,
2002-05-24,sell,5525.0,1,-1200.0,1208200.0
2002-05-28,buy,5750.0,1,,
2002-06-10,sell,5471.0,1,-57000.0,1265200.0
2002-06-11,buy,5463.0,1,,
2002-06-18,sell,5650.0,1,36200.0,1229000.0
2002-06-19,buy,5545.0,1,,
2002-06-20,settlement,5410.0,1,-28200.0,1257200.0
2002-06-24,buy,5402.0,1,,
2002-06-26,sell,5256.0,1,-30400.0,1287600.0
2002-06-27,buy,5163.0,1,,
2002-07-01,sell,5120.0,1,-9800.0,1297400.0
2002-07-05,buy,5080.0,1,,
2002-07-09,sell,5271.0,1,37000.0,1260400.0
2002-07-10,buy,5257.0,1,,
2002-07-15,sell,5381.0,1,23600.0,1236800.0
2002-07-16,buy,5399.0,1,,
2002-07-17,sell,5261.0,1,-28800.0,1265600.0
2002-07-18,buy,5213.0,1,,
2002-07-18,settlement,5199.0,1,-4000.0,1269600.0
2002-07-22,buy,5050.0,1,,
2002-07-23,sell,5006.0,1,-10000.0,1279600.0
2002-07-29,buy,4800.0,1,,
2002-08-02,sell,4798.0,1,-1600.0,1281200.0
2002-08-07,buy,4650.0,1,,
2002-08-08,sell,4668.0,1,2400.0,1278800.0
2002-08-13,buy,4769.0,1,,
2002-08-20,sell,4925.0,1,30000.0,1248800.0
2002-08-21,buy,4873.0,1,,
2002-08-22,settlement,4946.0,1,13400.0,1235400.0
2002-08-27,buy,4939.0,1,,
2002-09-03,sell,4611.0,1,-66800.0,1302200.0
2002-09-04,buy,4524.0,1,,
2002-09-05,sell,4588.0,1,11600.0,1290600.0
2002-09-13,buy,4556.0,1,,
2002-09-16,sell,4550.0,1,-2400.0,1293000.0
2002-09-19,buy,4460.0,1,,
2002-09-19,settlement,4441.0,1,-5000.0,1298000.0
2002-09-20,buy,4305.0,1,,
2002-09-27,sell,4219.0,1,-18400.0,1316400.0
2002-10-03,buy,4081.0,1,,
2002-10-04,sell,4035.0,1,-10400.0,1326800.0
2002-10-07,buy,4000.0,1,,
2002-10-08,sell,3911.0,1,-19000.0,1345800.0
2002-10-09,buy,3939.0,1,,
2002-10-17,settlement,4266.0,1,64200.0,1281600.0
2002-10-22,buy,4410.0,1,,
2002-10-25,sell,4500.0,1,16800.0,1264800.0
2002-11-01,buy,4558.0,1,,
2002-11-07,sell,4717.0,1,30600.0,1234200.0
2002-11-08,buy,4699.0,1,,
2002-11-13,sell,4670.0,1,-7000.0,1241200.0
2002-11-20,buy,4725.0,1,,
2002-11-21,settlement,4631.0,1,-20000.0,1261200.0
2002-11-29,buy,4644.0,1,,
2002-12-02,sell,4660.0,1,2000.0,1259200.0
2002-12-05,buy,4751.0,1,,
2002-12-06,sell,4738.0,1,-3800.0,1263000.0
2002-12-09,buy,4780.0,1,,
