date,action,price,contracts,profit,drawdown
2000-01-05,buy,8718.0,1,,
2000-01-06,sell,8840.0,1,23200.0,5400.0
2000-01-10,buy,8949.0,1,,
2000-01-17,sell,9230.0,1,55000.0,21400.0
2000-01-18,buy,9290.0,1,,
2000-01-19,sell,9240.0,1,-11200.0,32600.0
2000-01-24,buy,9409.0,1,,
2000-01-27,sell,9750.0,1,67000.0,1400.0
2000-01-29,buy,9700.0,1,,
2000-01-31,sell,9736.0,1,6000.0,4000.0
2000-02-01,buy,9949.0,1,,
2000-02-10,sell,10140.0,1,37000.0,11200.0
2000-02-17,buy,10140.0,1,,
2000-02-17,settlement,10293.0,1,29400.0,6400.0
2000-02-19,buy,10103.0,1,,
2000-02-22,sell,9961.0,1,-29600.0,69000.0
2000-02-29,buy,9652.0,1,,
2000-03-01,sell,9701.0,1,8600.0,60400.0
2000-03-07,buy,9480.0,1,,
2000-03-08,sell,9530.0,1,8800.0,51600.0
2000-03-10,buy,9710.0,1,,
2000-03-16,sell,8650.0,1,-213200.0,264800.0
2000-03-17,buy,8701.0,1,,
2000-03-20,sell,8265.0,1,-88400.0,353200.0
2000-03-23,buy,9208.0,1,,
2000-03-27,sell,9520.0,1,61200.0,292000.0
2000-03-28,buy,9801.0,1,,
2000-03-29,sell,9780.0,1,-5400.0,297400.0
2000-03-31,buy,9880.0,1,,
2000-04-01,sell,9900.0,1,2800.0,294600.0
2000-04-05,buy,10209.0,1,,
2000-04-10,sell,10030.0,1,-37000.0,331600.0
2000-04-12,buy,10130.0,1,,
2000-04-13,sell,9750.0,1,-77200.0,408800.0
2000-04-20,buy,9052.0,1,,
2000-04-20,settlement,9209.0,1,30200.0,378600.0
2000-04-24,buy,9129.0,1,,
2000-04-25,sell,8784.0,1,-70200.0,448800.0
2000-04-29,buy,8820.0,1,,
2000-05-04,sell,8590.0,1,-47200.0,496000.0
2000-05-08,buy,8735.0,1,,
2000-05-17,sell,8850.0,1,21800.0,474200.0
2000-05-19,buy,9050.0,1,,
2000-05-22,sell,8890.0,1,-33200.0,507400.0
2000-05-24,buy,8550.0,1,,
2000-05-31,sell,8970.0,1,82800.0,424600.0
2000-06-05,buy,8999.0,1,,
2000-06-07,sell,9001.0,1,-800.0,425400.0
2000-06-08,buy,9175.0,1,,
2000-06-09,sell,9114.0,1,-13400.0,438800.0
2000-06-13,buy,8955.0,1,,
2000-06-16,sell,8874.0,1,-17400.0,456200.0
2000-06-19,buy,8849.0,1,,
2000-06-20,sell,8870.0,1,3000.0,453200.0
2000-06-21,buy,8723.0,1,,
2000-06-22,settlement,8920.0,1,38200.0,415000.0
2000-06-27,buy,8706.0,1,,
2000-06-29,sell,8529.0,1,-36600.0,451600.0
2000-07-04,buy,8300.0,1,,
2000-07-12,sell,8199.0,1,-21400.0,473000.0
2000-07-13,buy,8190.0,1,,
2000-07-18,sell,8492.0,1,59200.0,413800.0
2000-07-26,buy,7979.0,1,,
2000-08-05,sell,7952.0,1,-6600.0,420400.0
2000-08-07,buy,7849.0,1,,
2000-08-09,sell,7890.0,1,7000.0,413400.0
2000-08-14,buy,7999.0,1,,
2000-08-16,sell,7896.0,1,-21800.0,435200.0
2000-08-25,buy,8220.0,1,,
2000-08-29,sell,7886.0,1,-68000.0,503200.0
2000-08-30,buy,7878.0,1,,
2000-09-01,sell,7649.0,1,-47000.0,550200.0
2000-09-02,buy,7580.0,1,,
2000-09-05,sell,7775.0,1,37800.0,512400.0
2000-09-07,buy,7550.0,1,,
2000-09-14,sell,7430.0,1,-25200.0,537600.0
2000-09-15,buy,7181.0,1,,
2000-09-18,sell,7040.0,1,-29400.0,567000.0
2000-09-20,buy,6879.0,1,,
2000-09-21,settlement,6951.0,1,13200.0,553800.0
2000-09-26,buy,6606.0,1,,
2000-09-28,sell,6850.0,1,47600.0,506200.0
2000-09-29,buy,6639.0,1,,
2000-10-04,sell,6043.0,1,-120400.0,626600.0
2000-10-07,buy,6450.0,1,,
2000-10-11,sell,5988.0,1,-93600.0,720200.0
2000-10-13,buy,5355.0,1,,
2000-10-19,sell,5419.0,1,11600.0,708600.0
2000-10-24,buy,5670.0,1,,
2000-10-30,sell,5501.0,1,-35000.0,743600.0
2000-10-31,buy,5600.0,1,,
2000-11-01,sell,5645.0,1,7800.0,735800.0
2000-11-03,buy,5800.0,1,,
2000-11-06,sell,5755.0,1,-10200.0,746000.0
2000-11-08,buy,5960.0,1,,
2000-11-09,sell,6060.0,1,18800.0,727200.0
2000-11-14,buy,5905.0,1,,
2000-11-15,sell,6043.0,1,26400.0,700800.0
2000-11-20,buy,5053.0,1,,
2000-11-23,sell,5000.0,1,-11800.0,712600.0
2000-11-27,buy,5549.0,1,,
2000-11-30,sell,5338.0,1,-43400.0,756000.0
2000-12-02,buy,5401.0,1,,
2000-12-08,sell,5260.0,1,-29400.0,785400.0
2000-12-13,buy,5380.0,1,,
2000-12-14,sell,5365.0,1,-4200.0,789600.0
2000-12-15,buy,5250.0,1,,
2000-12-16,sell,5190.0,1,-13200.0,802800.0
2000-12-29,buy,4800.0,1,,
2000-12-30,sell,4650.0,1,-31200.0,834000.0
2001-01-02,buy,4702.0,1,,
2001-01-04,sell,5149.0,1,88200.0,745800.0
2001-01-09,buy,5221.0,1,,
2001-01-18,settlement,5949.0,1,144400.0,601400.0
2001-01-29,buy,5922.0,1,,
2001-01-31,sell,5850.0,1,-15600.0,617000.0
2001-02-01,buy,5940.0,1,,
2001-02-07,sell,5795.0,1,-30200.0,647200.0
2001-02-09,buy,5748.0,1,,
2001-02-15,sell,5891.0,1,27400.0,619800.0
2001-02-16,buy,6140.0,1,,
2001-02-19,sell,5925.0,1,-44200.0,664000.0
2001-02-20,buy,5955.0,1,,
2001-02-22,settlement,5769.0,1,-38400.0,702400.0
2001-02-26,buy,5746.0,1,,
2001-03-05,sell,5510.0,1,-48400.0,750800.0
2001-03-07,buy,5689.0,1,,
2001-03-12,sell,5499.0,1,-39200.0,790000.0
2001-03-16,buy,5750.0,1,,
2001-03-22,settlement,5750.0,1,-1200.0,791200.0
2001-03-23,buy,5830.0,1,,
2001-03-26,sell,5833.0,1,-600.0,791800.0
2001-04-02,buy,5775.0,1,,
2001-04-09,sell,5490.0,1,-58200.0,850000.0
2001-04-12,buy,5515.0,1,,
2001-04-19,settlement,5628.0,1,21400.0,828600.0
2001-04-24,buy,5621.0,1,,
2001-04-25,sell,5609.0,1,-3600.0,832200.0
2001-04-27,buy,5519.0,1,,
2001-05-04,sell,5419.0,1,-21200.0,853400.0
2001-05-07,buy,5243.0,1,,
2001-05-10,sell,5201.0,1,-9600.0,863000.0
2001-05-29,buy,5075.0,1,,
2001-06-04,sell,5045.0,1,-7200.0,870200.0
2001-06-07,buy,5170.0,1,,
2001-06-12,sell,5260.0,1,16800.0,853400.0
2001-06-15,buy,5109.0,1,,
2001-06-19,sell,5069.0,1,-9200.0,862600.0
2001-06-20,buy,5079.0,1,,
2001-06-21,settlement,4990.0,1,-19000.0,881600.0
2001-06-28,buy,4856.0,1,,
2001-06-29,sell,4870.0,1,1600.0,880000.0
2001-07-02,buy,4892.0,1,,
2001-07-04,sell,4815.0,1,-16600.0,896600.0
