date,action,price,contracts,profit,drawdown
2000-01-18,buy,9290.0,1,,
2000-01-20,settlement,9269.0,1,-5400.0,5400.0
2000-01-21,buy,9250.0,1,,
2000-01-24,sell,9409.0,1,30600.0,-2600.0
2000-01-26,buy,9520.0,1,,
2000-01-27,sell,9750.0,1,44800.0,1400.0
2000-01-28,buy,9660.0,1,,
2000-02-11,sell,10185.0,1,103800.0,2200.0
2000-02-15,buy,9901.0,1,,
2000-02-17,settlement,10293.0,1,77200.0,6400.0
2000-02-25,buy,9750.0,1,,
2000-03-04,sell,9840.0,1,16800.0,400.0
2000-03-09,buy,9575.0,1,,
2000-03-16,settlement,8664.0,1,-183400.0,214600.0
2000-03-22,buy,8999.0,1,,
2000-03-29,sell,9780.0,1,155000.0,59600.0
2000-03-31,buy,9880.0,1,,
2000-04-05,sell,10209.0,1,64600.0,-5000.0
2000-04-07,buy,10070.0,1,,
2000-04-11,sell,10201.0,1,25000.0,13200.0
2000-04-12,buy,10130.0,1,,
2000-04-13,sell,9750.0,1,-77200.0,90400.0
2000-04-18,buy,9250.0,1,,
2000-04-20,sell,9052.0,1,-40800.0,131200.0
2000-04-24,buy,9129.0,1,,
2000-04-25,sell,8784.0,1,-70200.0,201400.0
2000-05-09,buy,8697.0,1,,
2000-05-11,sell,8450.0,1,-50600.0,252000.0
2000-05-20,buy,9180.0,1,,
2000-05-22,sell,8890.0,1,-59200.0,311200.0
2000-05-25,buy,8700.0,1,,
2000-05-31,sell,8970.0,1,52800.0,258400.0
2000-06-03,buy,9048.0,1,,
2000-06-05,sell,8999.0,1,-11000.0,269400.0
2000-06-09,buy,9114.0,1,,
2000-06-14,sell,8949.0,1,-34200.0,303600.0
2000-06-17,buy,8868.0,1,,
2000-06-22,sell,8739.0,1,-27000.0,330600.0
2000-06-23,buy,8875.0,1,,
2000-06-27,sell,8706.0,1,-35000.0,365600.0
2000-06-28,buy,8576.0,1,,
2000-06-30,sell,8101.0,1,-96200.0,461800.0
2000-07-03,buy,8272.0,1,,
2000-07-06,sell,8310.0,1,6400.0,455400.0
2000-07-11,buy,8150.0,1,,
2000-07-13,sell,8190.0,1,6800.0,448600.0
2000-07-15,buy,8504.0,1,,
2000-07-20,sell,8350.0,1,-32000.0,480600.0
2000-07-21,buy,8300.0,1,,
2000-07-26,sell,7979.0,1,-65400.0,546000.0
2000-07-27,buy,7940.0,1,,
2000-07-28,sell,7920.0,1,-5200.0,551200.0
2000-07-29,buy,8110.0,1,,
2000-08-08,sell,7835.0,1,-56200.0,607400.0
2000-08-09,buy,7890.0,1,,
2000-08-16,sell,7896.0,1,0.0,607400.0
2000-08-18,buy,8246.0,1,,
2000-08-25,sell,8220.0,1,-6400.0,613800.0
2000-08-29,buy,7886.0,1,,
2000-08-30,sell,7878.0,1,-2800.0,616600.0
2000-09-01,buy,7649.0,1,,
2000-09-06,sell,7708.0,1,10600.0,606000.0
2000-09-08,buy,7535.0,1,,
2000-09-11,sell,7411.0,1,-26000.0,632000.0
2000-09-18,buy,7040.0,1,,
2000-09-19,sell,6861.0,1,-37000.0,669000.0
2000-09-26,buy,6606.0,1,,
2000-09-29,sell,6639.0,1,5400.0,663600.0
2000-10-03,buy,6149.0,1,,
2000-10-17,sell,5510.0,1,-129000.0,792600.0
2000-10-19,buy,5419.0,1,,
2000-10-19,settlement,5199.0,1,-45200.0,837800.0
2000-10-20,buy,5500.0,1,,
2000-10-24,sell,5670.0,1,32800.0,805000.0
2000-10-26,buy,5861.0,1,,
2000-10-27,sell,5960.0,1,18600.0,786400.0
2000-11-02,buy,5475.0,1,,
2000-11-07,sell,5794.0,1,62600.0,723800.0
2000-11-08,buy,5960.0,1,,
2000-11-09,sell,6060.0,1,18800.0,705000.0
2000-11-10,buy,6160.0,1,,
2000-11-15,sell,6043.0,1,-24600.0,729600.0
2000-11-16,buy,5573.0,1,,
2000-11-16,settlement,5374.0,1,-41000.0,770600.0
2000-11-18,buy,5280.0,1,,
2000-11-21,sell,4730.0,1,-111200.0,881800.0
2000-11-24,buy,5252.0,1,,
2000-11-29,sell,5210.0,1,-9600.0,891400.0
2000-12-02,buy,5401.0,1,,
2000-12-04,sell,5250.0,1,-31400.0,922800.0
2000-12-05,buy,5250.0,1,,
2000-12-07,sell,5160.0,1,-19200.0,942000.0
2000-12-13,buy,5380.0,1,,
2000-12-14,sell,5365.0,1,-4200.0,946200.0
2000-12-15,buy,5250.0,1,,
2000-12-18,sell,5160.0,1,-19200.0,965400.0
2000-12-19,buy,5062.0,1,,
2000-12-21,settlement,4687.0,1,-76200.0,1041600.0
2000-12-26,buy,4877.0,1,,
2000-12-28,sell,4608.0,1,-55000.0,1096600.0
2001-01-04,buy,5149.0,1,,
2001-01-09,sell,5221.0,1,13200.0,1083400.0
2001-01-12,buy,5385.0,1,,
2001-01-18,sell,5830.0,1,87800.0,995600.0
2001-01-29,buy,5922.0,1,,
2001-02-01,sell,5940.0,1,2400.0,993200.0
2001-02-13,buy,5878.0,1,,
2001-02-14,sell,6040.0,1,31200.0,962000.0
2001-02-20,buy,5955.0,1,,
2001-02-21,sell,5885.0,1,-15200.0,977200.0
2001-02-22,buy,5851.0,1,,
2001-02-22,settlement,5769.0,1,-17600.0,994800.0
2001-02-23,buy,5745.0,1,,
2001-02-26,sell,5746.0,1,-1000.0,995800.0
2001-03-13,buy,5480.0,1,,
2001-03-15,sell,5608.0,1,24400.0,971400.0
2001-03-16,buy,5750.0,1,,
2001-03-22,settlement,5750.0,1,-1200.0,972600.0
2001-03-29,buy,5806.0,1,,
2001-04-03,sell,5595.0,1,-43400.0,1016000.0
2001-04-06,buy,5581.0,1,,
2001-04-09,sell,5490.0,1,-19400.0,1035400.0
2001-04-10,buy,5419.0,1,,
2001-04-13,sell,5561.0,1,27200.0,1008200.0
2001-04-19,buy,5653.0,1,,
2001-04-19,settlement,5628.0,1,-6200.0,1014400.0
2001-04-23,buy,5588.0,1,,
2001-04-25,sell,5609.0,1,3000.0,1011400.0
2001-04-30,buy,5425.0,1,,
2001-05-14,sell,5174.0,1,-51400.0,1062800.0
2001-05-17,buy,5150.0,1,,
2001-05-17,settlement,5150.0,1,-1200.0,1064000.0
2001-05-23,buy,4982.0,1,,
2001-05-25,sell,5190.0,1,40400.0,1023600.0
2001-05-28,buy,5154.0,1,,
2001-05-31,sell,5072.0,1,-17600.0,1041200.0
2001-06-04,buy,5045.0,1,,
2001-06-08,sell,5206.0,1,31000.0,1010200.0
2001-06-13,buy,5245.0,1,,
2001-06-14,sell,5165.0,1,-17200.0,1027400.0
2001-06-21,buy,5080.0,1,,
2001-06-21,settlement,4990.0,1,-19200.0,1046600.0
2001-06-22,buy,4990.0,1,,
2001-06-27,sell,4830.0,1,-33200.0,1079800.0
2001-06-28,buy,4856.0,1,,
2001-06-29,sell,4870.0,1,1600.0,1078200.0
2001-07-02,buy,4892.0,1,,
2001-07-06,sell,4712.0,1,-37200.0,1115400.0
2001-07-12,buy,4607.0,1,,
2001-07-18,sell,4343.0,1,-54000.0,1169400.0
2001-07-24,buy,4100.0,1,,
2001-07-25,sell,4038.0,1,-13600.0,1183000.0
2001-08-02,buy,4301.0,1,,
2001-08-06,sell,4481.0,1,34800.0,1148200.0
2001-08-07,buy,4390.0,1,,
2001-08-10,sell,4410.0,1,2800.0,1145400.0
2001-08-13,buy,4469.0,1,,
2001-08-14,sell,4525.0,1,10000.0,1135400.0
2001-08-16,buy,4580.0,1,,
2001-08-16,settlement,4649.0,1,12600.0,1122800.0
2001-08-23,buy,4460.0,1,,
2001-08-27,sell,4330.0,1,-27200.0,1150000.0
2001-08-31,buy,4410.0,1,,
2001-09-07,sell,4286.0,1,-26000.0,1176000.0
2001-09-11,buy,4290.0,1,,
2001-09-20,settlement,3551.0,1,-149000.0,1325000.0
2001-09-26,buy,3450.0,1,,
2001-09-27,sell,3594.0,1,27600.0,1297400.0
2001-10-08,buy,3540.0,1,,
2001-10-09,sell,3549.0,1,600.0,1296800.0
2001-10-11,buy,3698.0,1,,
2001-10-18,settlement,3770.0,1,13200.0,1283600.0
2001-10-24,buy,3840.0,1,,
2001-10-25,sell,3920.0,1,14800.0,1268800.0
2001-10-26,buy,4001.0,1,,
2001-10-29,sell,3983.0,1,-4800.0,1273600.0
2001-11-01,buy,3878.0,1,,
2001-11-12,sell,4031.0,1,29400.0,1244200.0
2001-11-16,buy,4375.0,1,,
2001-11-20,sell,4595.0,1,42800.0,1201400.0
2001-11-21,buy,4444.0,1,,
2001-11-22,settlement,4429.0,1,-4200.0,1205600.0
2001-11-27,buy,4670.0,1,,
2001-11-28,sell,4536.0,1,-28000.0,1233600.0
2001-11-29,buy,4370.0,1,,
2001-11-30,sell,4431.0,1,11000.0,1222600.0
2001-12-04,buy,4578.0,1,,
2001-12-05,sell,4819.0,1,47000.0,1175600.0
2001-12-10,buy,5312.0,1,,
2001-12-19,sell,5360.0,1,8400.0,1167200.0
2001-12-26,buy,5430.0,1,,
2001-12-27,sell,5410.0,1,-5200.0,1172400.0
2001-12-28,buy,5302.0,1,,
2002-01-15,sell,5550.0,1,48400.0,1124000.0
2002-01-16,buy,5542.0,1,,
2002-01-17,settlement,5450.0,1,-19600.0,1143600.0
2002-01-21,buy,5440.0,1,,
2002-01-23,sell,5751.0,1,61000.0,1082600.0
2002-01-24,buy,5819.0,1,,
2002-01-31,sell,5828.0,1,600.0,1082000.0
2002-02-01,buy,5895.0,1,,
