date,action,price,contracts,profit,drawdown
2000-01-05,buy,8718.0,1,,
2000-01-14,sell,9161.0,1,87400.0,35200.0
2000-01-17,buy,9230.0,1,,
2000-01-20,sell,9217.0,1,-3800.0,39000.0
2000-01-21,buy,9250.0,1,,
2000-01-26,sell,9520.0,1,52800.0,-5000.0
2000-01-27,buy,9750.0,1,,
2000-01-28,sell,9660.0,1,-19200.0,29400.0
2000-02-01,buy,9949.0,1,,
2000-02-11,sell,10185.0,1,46000.0,2200.0
2000-02-18,buy,10373.0,1,,
2000-02-21,sell,10219.0,1,-32000.0,43200.0
2000-02-23,buy,9820.0,1,,
2000-02-24,sell,9780.0,1,-9200.0,52400.0
2000-02-25,buy,9750.0,1,,
2000-03-06,sell,9630.0,1,-25200.0,77600.0
2000-03-08,buy,9530.0,1,,
2000-03-14,sell,8550.0,1,-197200.0,274800.0
2000-03-17,buy,8701.0,1,,
2000-03-23,sell,9208.0,1,100200.0,174600.0
2000-03-24,buy,9610.0,1,,
2000-03-29,sell,9780.0,1,32800.0,141800.0
2000-03-30,buy,9830.0,1,,
2000-04-05,sell,10209.0,1,74600.0,67200.0
2000-04-07,buy,10070.0,1,,
2000-04-08,sell,10079.0,1,600.0,66600.0
2000-04-18,buy,9250.0,1,,
2000-04-20,settlement,9209.0,1,-9400.0,76000.0
2000-05-09,buy,8697.0,1,,
2000-05-16,sell,8562.0,1,-28200.0,104200.0
2000-05-18,buy,9030.0,1,,
2000-05-18,settlement,9105.0,1,13800.0,90400.0
2000-05-23,buy,8886.0,1,,
2000-05-24,sell,8550.0,1,-68400.0,158800.0
2000-05-25,buy,8700.0,1,,
2000-05-31,sell,8970.0,1,52800.0,106000.0
2000-06-02,buy,9000.0,1,,
2000-06-05,sell,8999.0,1,-1400.0,107400.0
2000-06-08,buy,9175.0,1,,
2000-06-09,sell,9114.0,1,-13400.0,120800.0
2000-06-12,buy,9093.0,1,,
2000-06-15,sell,8938.0,1,-32200.0,153000.0
2000-06-19,buy,8849.0,1,,
2000-06-20,sell,8870.0,1,3000.0,150000.0
2000-06-22,buy,8739.0,1,,
2000-06-22,settlement,8920.0,1,35000.0,115000.0
2000-06-23,buy,8875.0,1,,
2000-06-26,sell,8774.0,1,-21400.0,136400.0
2000-07-04,buy,8300.0,1,,
2000-07-05,sell,8102.0,1,-40800.0,177200.0
2000-07-15,buy,8504.0,1,,
2000-07-17,sell,8559.0,1,9800.0,167400.0
2000-07-20,buy,8350.0,1,,
2000-07-20,settlement,8255.0,1,-20200.0,187600.0
2000-08-01,buy,8138.0,1,,
2000-08-03,sell,7950.0,1,-38800.0,226400.0
2000-08-07,buy,7849.0,1,,
2000-08-15,sell,7905.0,1,10000.0,216400.0
2000-08-19,buy,8197.0,1,,
2000-08-22,sell,8231.0,1,5600.0,210800.0
2000-08-31,buy,7511.0,1,,
2000-09-04,sell,7770.0,1,50600.0,160200.0
2000-09-07,buy,7550.0,1,,
2000-09-11,sell,7411.0,1,-29000.0,189200.0
2000-09-13,buy,7380.0,1,,
2000-09-19,sell,6861.0,1,-105000.0,294200.0
2000-09-20,buy,6879.0,1,,
2000-09-21,settlement,6951.0,1,13200.0,281000.0
2000-09-22,buy,6803.0,1,,
2000-09-25,sell,6650.0,1,-31800.0,312800.0
2000-10-05,buy,6050.0,1,,
2000-10-06,sell,6102.0,1,9200.0,303600.0
2000-10-12,buy,5900.0,1,,
2000-10-19,settlement,5199.0,1,-141400.0,445000.0
2000-10-25,buy,5840.0,1,,
2000-10-31,sell,5600.0,1,-49200.0,494200.0
2000-11-01,buy,5645.0,1,,
2000-11-02,sell,5475.0,1,-35200.0,529400.0
2000-11-03,buy,5800.0,1,,
2000-11-04,sell,5930.0,1,24800.0,504600.0
2000-11-07,buy,5794.0,1,,
2000-11-09,sell,6060.0,1,52000.0,452600.0
2000-11-10,buy,6160.0,1,,
2000-11-13,sell,6040.0,1,-25200.0,477800.0
2000-11-16,buy,5573.0,1,,
2000-11-16,settlement,5374.0,1,-41000.0,518800.0
2000-11-17,buy,5290.0,1,,
2000-11-20,sell,5053.0,1,-48600.0,567400.0
2000-11-23,buy,5000.0,1,,
2000-12-07,sell,5160.0,1,30800.0,536600.0
2000-12-14,buy,5365.0,1,,
2000-12-18,sell,5160.0,1,-42200.0,578800.0
2000-12-19,buy,5062.0,1,,
2000-12-21,settlement,4687.0,1,-76200.0,655000.0
2000-12-27,buy,4658.0,1,,
2000-12-28,sell,4608.0,1,-11200.0,666200.0
2000-12-29,buy,4800.0,1,,
2001-01-05,sell,5150.0,1,68800.0,597400.0
2001-01-09,buy,5221.0,1,,
2001-01-10,sell,5380.0,1,30600.0,566800.0
2001-01-12,buy,5385.0,1,,
2001-01-18,settlement,5949.0,1,111600.0,455200.0
2001-02-05,buy,5969.0,1,,
2001-02-21,sell,5885.0,1,-18000.0,473200.0
2001-02-23,buy,5745.0,1,,
2001-03-01,sell,5581.0,1,-34000.0,507200.0
2001-03-02,buy,5541.0,1,,
2001-03-07,sell,5689.0,1,28400.0,478800.0
2001-03-08,buy,5749.0,1,,
2001-03-13,sell,5480.0,1,-55000.0,533800.0
2001-03-15,buy,5608.0,1,,
2001-03-20,sell,5659.0,1,9000.0,524800.0
2001-03-21,buy,5555.0,1,,
2001-03-22,settlement,5750.0,1,37800.0,487000.0
2001-03-23,buy,5830.0,1,,
2001-03-29,sell,5806.0,1,-6000.0,493000.0
2001-04-03,buy,5595.0,1,,
2001-04-04,sell,5406.0,1,-39000.0,532000.0
2001-04-06,buy,5581.0,1,,
2001-04-09,sell,5490.0,1,-19400.0,551400.0
2001-04-12,buy,5515.0,1,,
2001-04-19,sell,5653.0,1,26400.0,525000.0
2001-04-24,buy,5621.0,1,,
2001-04-25,sell,5609.0,1,-3600.0,528600.0
2001-04-27,buy,5519.0,1,,
2001-04-30,sell,5425.0,1,-20000.0,548600.0
2001-05-03,buy,5360.0,1,,
2001-05-04,sell,5419.0,1,10600.0,538000.0
2001-05-07,buy,5243.0,1,,
2001-05-14,sell,5174.0,1,-15000.0,553000.0
2001-05-15,buy,5181.0,1,,
2001-05-16,sell,5155.0,1,-6400.0,559400.0
2001-05-22,buy,5017.0,1,,
2001-05-24,sell,5210.0,1,37400.0,522000.0
2001-06-01,buy,5110.0,1,,
2001-06-08,sell,5206.0,1,18000.0,504000.0
2001-06-11,buy,5211.0,1,,
2001-06-14,sell,5165.0,1,-10400.0,514400.0
2001-06-27,buy,4830.0,1,,
2001-06-29,sell,4870.0,1,6800.0,507600.0
2001-07-04,buy,4815.0,1,,
2001-07-12,sell,4607.0,1,-42800.0,550400.0
2001-07-16,buy,4482.0,1,,
2001-07-18,sell,4343.0,1,-29000.0,579400.0
2001-07-23,buy,4202.0,1,,
2001-07-24,sell,4100.0,1,-21600.0,601000.0
2001-07-25,buy,4038.0,1,,
2001-07-31,sell,4261.0,1,43400.0,557600.0
2001-08-08,buy,4372.0,1,,
2001-08-09,sell,4466.0,1,17600.0,540000.0
2001-08-13,buy,4469.0,1,,
2001-08-14,sell,4525.0,1,10000.0,530000.0
2001-08-16,buy,4580.0,1,,
2001-08-16,settlement,4649.0,1,12600.0,517400.0
2001-08-17,buy,4655.0,1,,
2001-08-22,sell,4521.0,1,-28000.0,545400.0
2001-08-23,buy,4460.0,1,,
2001-08-24,sell,4454.0,1,-2400.0,547800.0
2001-08-27,buy,4330.0,1,,
2001-08-29,sell,4282.0,1,-10800.0,558600.0
2001-08-31,buy,4410.0,1,,
2001-09-03,sell,4452.0,1,7200.0,551400.0
2001-09-06,buy,4376.0,1,,
2001-09-20,settlement,3551.0,1,-166200.0,717600.0
2001-09-24,buy,3402.0,1,,
2001-09-26,sell,3450.0,1,8400.0,709200.0
2001-09-28,buy,3599.0,1,,
2001-10-04,sell,3620.0,1,3000.0,706200.0
2001-10-05,buy,3496.0,1,,
2001-10-08,sell,3540.0,1,7600.0,698600.0
2001-10-09,buy,3549.0,1,,
2001-10-17,sell,3831.0,1,55200.0,643400.0
2001-10-18,buy,3720.0,1,,
2001-10-18,settlement,3770.0,1,8800.0,634600.0
2001-10-19,buy,3760.0,1,,
2001-10-24,sell,3840.0,1,14800.0,619800.0
2001-10-29,buy,3983.0,1,,
2001-11-07,sell,4065.0,1,15200.0,604600.0
2001-11-13,buy,4100.0,1,,
2001-11-16,sell,4375.0,1,53800.0,550800.0
2001-11-23,buy,4435.0,1,,
2001-12-03,sell,4459.0,1,3600.0,547200.0
2001-12-04,buy,4578.0,1,,
2001-12-05,sell,4819.0,1,47000.0,500200.0
2001-12-11,buy,5240.0,1,,
2001-12-18,sell,5520.0,1,54800.0,445400.0
2001-12-20,buy,5200.0,1,,
2001-12-20,settlement,5285.0,1,15800.0,429600.0
2001-12-24,buy,5075.0,1,,
2001-12-26,sell,5430.0,1,69800.0,359800.0
2001-12-28,buy,5302.0,1,,
2002-01-04,sell,5682.0,1,74800.0,285000.0
2002-01-14,buy,5580.0,1,,
2002-01-17,settlement,5450.0,1,-27200.0,312200.0
2002-01-21,buy,5440.0,1,,
2002-01-22,sell,5834.0,1,77600.0,234600.0
2002-01-23,buy,5751.0,1,,
2002-01-24,sell,5819.0,1,12400.0,222200.0
2002-01-25,buy,5850.0,1,,
2002-01-28,sell,5979.0,1,24600.0,197600.0
2002-02-05,buy,5762.0,1,,
2002-02-21,settlement,5656.0,1,-22400.0,220000.0
2002-02-26,buy,5581.0,1,,
2002-02-27,sell,5529.0,1,-11600.0,231600.0
2002-03-04,buy,5773.0,1,,
2002-03-05,sell,5999.0,1,44000.0,187600.0
2002-03-07,buy,6138.0,1,,
2002-03-08,sell,6060.0,1,-16800.0,204400.0
2002-03-11,buy,6071.0,1,,
2002-03-18,sell,5930.0,1,-29400.0,233800.0
2002-03-21,buy,6002.0,1,,
2002-03-21,settlement,6049.0,1,8200.0,225600.0
2002-03-25,buy,6151.0,1,,
2002-03-28,sell,6099.0,1,-11600.0,237200.0
2002-04-01,buy,6103.0,1,,
2002-04-09,sell,6167.0,1,11600.0,225600.0
2002-04-15,buy,6164.0,1,,
2002-04-16,sell,6190.0,1,4000.0,221600.0
2002-04-18,buy,6360.0,1,,
2002-04-18,settlement,6360.0,1,-1200.0,222800.0
2002-04-19,buy,6341.0,1,,
2002-05-08,sell,5749.0,1,-119600.0,342400.0
2002-05-09,buy,5880.0,1,,
2002-05-15,sell,5820.0,1,-13200.0,355600.0
2002-05-21,buy,5501.0,1,,
2002-05-23,sell,5525.0,1,3600.0,352000.0
2002-05-29,buy,5603.0,1,,
2002-05-30,sell,5549.0,1,-12000.0,364000.0
2002-06-07,buy,5460.0,1,,
2002-06-13,sell,5475.0,1,1800.0,362200.0
2002-06-17,buy,5615.0,1,,
2002-06-20,settlement,5410.0,1,-42200.0,404400.0
2002-06-21,buy,5341.0,1,,
2002-06-24,sell,5402.0,1,11000.0,393400.0
2002-06-28,buy,5155.0,1,,
2002-07-01,sell,5120.0,1,-8200.0,401600.0
2002-07-09,buy,5271.0,1,,
2002-07-10,sell,5257.0,1,-4000.0,405600.0
2002-07-17,buy,5261.0,1,,
2002-07-18,sell,5213.0,1,-10800.0,416400.0
2002-07-24,buy,5100.0,1,,
2002-07-31,sell,4976.0,1,-26000.0,442400.0
2002-08-01,buy,4905.0,1,,
2002-08-07,sell,4650.0,1,-52200.0,494600.0
2002-08-08,buy,4668.0,1,,
2002-08-13,sell,4769.0,1,19000.0,475600.0
2002-08-14,buy,4730.0,1,,
2002-08-15,sell,4934.0,1,39600.0,436000.0
2002-08-21,buy,4873.0,1,,
2002-08-22,settlement,4946.0,1,13400.0,422600.0
2002-08-23,buy,4980.0,1,,
2002-08-27,sell,4939.0,1,-9400.0,432000.0
2002-08-28,buy,4801.0,1,,
2002-09-09,sell,4480.0,1,-65400.0,497400.0
2002-09-10,buy,4526.0,1,,
2002-09-12,sell,4636.0,1,20800.0,476600.0
2002-09-27,buy,4219.0,1,,
2002-10-08,sell,3911.0,1,-62800.0,539400.0
2002-10-18,buy,4310.0,1,,
2002-10-22,sell,4410.0,1,18800.0,520600.0
2002-10-23,buy,4314.0,1,,
2002-10-24,sell,4563.0,1,48600.0,472000.0
2002-10-31,buy,4484.0,1,,
2002-11-05,sell,4605.0,1,23000.0,449000.0
2002-11-11,buy,4735.0,1,,
2002-11-13,sell,4670.0,1,-14200.0,463200.0
2002-11-14,buy,4668.0,1,,
2002-11-15,sell,4765.0,1,18200.0,445000.0
2002-11-18,buy,4810.0,1,,
2002-11-19,sell,4788.0,1,-5600.0,450600.0
2002-11-20,buy,4725.0,1,,
2002-11-21,settlement,4631.0,1,-20000.0,470600.0
