date,equity_tmp,equity_l,equity_h,equity_dd,BnH
2000-01-04,1000000,1000000,1000000,,1031000.0
2000-01-05,1000000,1000000,1000000,0.0,1024400.0
2000-01-06,1000000,1000000,1000000,0.0,1032400.0
2000-01-07,1000000,1000000,1000000,0.0,1028200.0
2000-01-10,1049600.0,985600.0,1049600.0,64000.0,1102400.0
2000-01-11,1077000.0,1077000.0,1077000.0,0.0,1052600.0
2000-01-12,1124200.0,1076400.0,1124200.0,47800.0,1100400.0
2000-01-13,1109200.0,1099400.0,1125200.0,25800.0,1085400.0
2000-01-14,1100800.0,1081400.0,1124200.0,43800.0,1077000.0
2000-01-15,1132200.0,1105200.0,1132200.0,27000.0,1108400.0
2000-01-17,1131600.0,1131600.0,1131600.0,600.0,1122400.0
2000-01-18,1131600.0,1131600.0,1131600.0,600.0,1118000.0
2000-01-19,1131600.0,1131600.0,1131600.0,600.0,1099400.0
2000-01-20,1131600.0,1131600.0,1131600.0,600.0,1116200.0
2000-01-21,1131600.0,1131600.0,1131600.0,600.0,1132400.0
2000-01-24,1131600.0,1131600.0,1131600.0,600.0,1162000.0
2000-01-25,1131600.0,1131600.0,1131600.0,600.0,1152800.0
2000-01-26,1131600.0,1131600.0,1131600.0,600.0,1206800.0
2000-01-27,1131600.0,1131600.0,1131600.0,600.0,1208400.0
2000-01-28,1131600.0,1131600.0,1131600.0,600.0,1222400.0
2000-01-29,1142800.0,1128000.0,1142800.0,14800.0,1214200.0
2000-01-31,1137600.0,1137600.0,1137600.0,5200.0,1235800.0
2000-02-01,1153200.0,1133200.0,1153200.0,20000.0,1268400.0
2000-02-09,1177000.0,1163400.0,1187000.0,23600.0,1292200.0
2000-02-10,1174600.0,1174600.0,1174600.0,12400.0,1291400.0
2000-02-11,1174600.0,1174600.0,1174600.0,12400.0,1295800.0
2000-02-14,1150000.0,1146400.0,1185600.0,40600.0,1258400.0
2000-02-15,1151600.0,1130200.0,1155000.0,56800.0,1260000.0
2000-02-16,1172000.0,1153800.0,1172000.0,33200.0,1280400.0
2000-02-17,1212600.0,1178400.0,1219600.0,41200.0,1321000.0
2000-02-18,1212000.0,1212000.0,1212000.0,7600.0,1294400.0
2000-02-19,1212000.0,1212000.0,1212000.0,7600.0,1319600.0
2000-02-21,1171600.0,1167600.0,1221600.0,54000.0,1266400.0
2000-02-22,1159200.0,1159200.0,1159200.0,62400.0,1237400.0
2000-02-23,1159200.0,1159200.0,1159200.0,62400.0,1202600.0
2000-02-24,1159200.0,1159200.0,1159200.0,62400.0,1210400.0
2000-02-25,1159200.0,1159200.0,1159200.0,62400.0,1182800.0
2000-02-29,1159200.0,1159200.0,1159200.0,62400.0,1188400.0
2000-03-01,1159200.0,1159200.0,1159200.0,62400.0,1231400.0
2000-03-02,1159200.0,1159200.0,1159200.0,62400.0,1201000.0
2000-03-03,1159200.0,1159200.0,1159200.0,62400.0,1214400.0
2000-03-04,1159200.0,1159200.0,1159200.0,62400.0,1197400.0
2000-03-06,1159200.0,1159200.0,1159200.0,62400.0,1167400.0
2000-03-07,1159200.0,1159200.0,1159200.0,62400.0,1175400.0
2000-03-08,1159200.0,1159200.0,1159200.0,62400.0,1166400.0
2000-03-09,1159200.0,1159200.0,1159200.0,62400.0,1199800.0
2000-03-10,1159200.0,1159200.0,1159200.0,62400.0,1166400.0
2000-03-13,1159200.0,1159200.0,1159200.0,62400.0,1033200.0
2000-03-14,1159200.0,1159200.0,1159200.0,62400.0,1032000.0
2000-03-15,1159200.0,1159200.0,1159200.0,62400.0,980400.0
2000-03-16,1159200.0,1159200.0,1159200.0,62400.0,995200.0
2000-03-17,1159200.0,1159200.0,1159200.0,62400.0,975200.0
2000-03-20,1159200.0,1159200.0,1159200.0,62400.0,915400.0
2000-03-21,1159200.0,1159200.0,1159200.0,62400.0,1031000.0
2000-03-22,1159200.0,1159200.0,1159200.0,62400.0,1077400.0
2000-03-23,1159200.0,1159200.0,1159200.0,62400.0,1189600.0
2000-03-24,1159200.0,1159200.0,1159200.0,62400.0,1171400.0
2000-03-27,1221600.0,1158600.0,1234000.0,75400.0,1229400.0
2000-03-28,1214200.0,1214200.0,1214200.0,19800.0,1235600.0
2000-03-29,1214200.0,1214200.0,1214200.0,19800.0,1232000.0
2000-03-30,1214200.0,1214200.0,1214200.0,19800.0,1259000.0
2000-03-31,1220600.0,1204800.0,1234200.0,29400.0,1245400.0
2000-04-01,1267400.0,1206600.0,1267400.0,60800.0,1292200.0
2000-04-05,1278800.0,1278800.0,1278800.0,0.0,1332800.0
2000-04-06,1278800.0,1278800.0,1278800.0,0.0,1264400.0
2000-04-07,1278800.0,1278800.0,1278800.0,0.0,1278200.0
2000-04-08,1278800.0,1278800.0,1278800.0,0.0,1271200.0
2000-04-10,1324600.0,1258200.0,1326200.0,68000.0,1314800.0
2000-04-11,1311800.0,1311800.0,1311800.0,14400.0,1298600.0
2000-04-12,1311800.0,1311800.0,1311800.0,14400.0,1252400.0
2000-04-13,1311800.0,1311800.0,1311800.0,14400.0,1206400.0
2000-04-14,1267800.0,1266400.0,1342200.0,75800.0,1126000.0
2000-04-15,1144200.0,1137400.0,1200200.0,204800.0,1002400.0
2000-04-17,1204800.0,1144400.0,1204800.0,197800.0,1063000.0
2000-04-18,1264600.0,1238600.0,1286200.0,103600.0,1122800.0
2000-04-19,1222200.0,1222200.0,1304000.0,120000.0,1080400.0
2000-04-20,1246000.0,1174600.0,1246000.0,167600.0,1104200.0
2000-04-21,1236200.0,1221800.0,1264800.0,120400.0,1088800.0
2000-04-24,1173000.0,1173000.0,1235600.0,169200.0,1025600.0
2000-04-25,1209800.0,1155200.0,1215800.0,187000.0,1062400.0
2000-04-26,1219200.0,1219200.0,1219200.0,123000.0,958400.0
2000-04-27,1219200.0,1219200.0,1219200.0,123000.0,988200.0
2000-04-28,1258600.0,1198600.0,1272600.0,143600.0,1032400.0
2000-04-29,1254200.0,1232600.0,1264200.0,109600.0,1028000.0
2000-05-02,1225400.0,1220800.0,1269600.0,121400.0,999200.0
2000-05-03,1192200.0,1179800.0,1211000.0,162400.0,966000.0
2000-05-04,1206000.0,1206000.0,1206000.0,136200.0,964200.0
2000-05-05,1206000.0,1206000.0,1206000.0,136200.0,1022400.0
2000-05-06,1206000.0,1206000.0,1206000.0,136200.0,1014400.0
2000-05-08,1206000.0,1206000.0,1206000.0,136200.0,1004400.0
2000-05-09,1217600.0,1189800.0,1218800.0,152400.0,1014000.0
2000-05-10,1219400.0,1219400.0,1219400.0,122800.0,982600.0
2000-05-11,1219400.0,1219400.0,1219400.0,122800.0,951800.0
2000-05-12,1219400.0,1219400.0,1219400.0,122800.0,982400.0
2000-05-15,1219400.0,1219400.0,1219400.0,122800.0,966400.0
2000-05-16,1219400.0,1219400.0,1219400.0,122800.0,1017400.0
2000-05-17,1219400.0,1219400.0,1219400.0,122800.0,1080400.0
2000-05-18,1219400.0,1219400.0,1219400.0,122800.0,1083400.0
2000-05-19,1219400.0,1219400.0,1219400.0,122800.0,1109400.0
2000-05-20,1219400.0,1219400.0,1219400.0,122800.0,1030800.0
2000-05-22,1219400.0,1219400.0,1219400.0,122800.0,1028000.0
2000-05-23,1219400.0,1219400.0,1219400.0,122800.0,1012000.0
2000-05-24,1219400.0,1219400.0,1219400.0,122800.0,977800.0
2000-05-25,1219400.0,1219400.0,1219400.0,122800.0,975400.0
2000-05-26,1244400.0,1213800.0,1254800.0,128400.0,988000.0
2000-05-29,1243800.0,1243800.0,1243800.0,98400.0,989600.0
2000-05-30,1243800.0,1243800.0,1243800.0,98400.0,1025400.0
2000-05-31,1243800.0,1243800.0,1243800.0,98400.0,1056400.0
2000-06-01,1238000.0,1228600.0,1244800.0,113600.0,1045400.0
2000-06-02,1254400.0,1254400.0,1254400.0,87800.0,1046400.0
2000-06-03,1254400.0,1254400.0,1254400.0,87800.0,1069000.0
2000-06-05,1254400.0,1254400.0,1254400.0,87800.0,1070600.0
2000-06-07,1288600.0,1249800.0,1292600.0,92400.0,1097400.0
2000-06-08,1276400.0,1271200.0,1293600.0,71000.0,1085200.0
2000-06-09,1271200.0,1261200.0,1280600.0,81000.0,1080000.0
2000-06-12,1255200.0,1251600.0,1278600.0,90600.0,1064000.0
2000-06-13,1231400.0,1231400.0,1249600.0,110800.0,1040200.0
2000-06-14,1246600.0,1236600.0,1251400.0,105600.0,1055400.0
2000-06-15,1229600.0,1225400.0,1241600.0,116800.0,1038400.0
2000-06-16,1234400.0,1217800.0,1235400.0,124400.0,1043200.0
2000-06-17,1226600.0,1226600.0,1226600.0,115600.0,1032200.0
2000-06-19,1226600.0,1226600.0,1226600.0,115600.0,1025200.0
2000-06-20,1192000.0,1192000.0,1229800.0,150200.0,1002400.0
