date,action,price,contracts,profit,drawdown
2000-01-10,buy,8949.0,1,,
2000-01-11,sell,9340.0,1,77000.0,-28600.0
2000-01-20,buy,9217.0,1,,
2000-01-20,settlement,9269.0,1,9200.0,-600.0
2000-01-21,buy,9250.0,1,,
2000-01-25,sell,9431.0,1,35000.0,12800.0
2000-01-29,buy,9700.0,1,,
2000-02-10,sell,10140.0,1,86800.0,11200.0
2000-02-21,buy,10219.0,1,,
2000-02-23,sell,9820.0,1,-81000.0,92200.0
2000-02-25,buy,9750.0,1,,
2000-03-16,settlement,8664.0,1,-218400.0,310600.0
2000-03-17,buy,8701.0,1,,
2000-03-27,sell,9520.0,1,162600.0,148000.0
2000-03-30,buy,9830.0,1,,
2000-04-05,sell,10209.0,1,74600.0,73400.0
2000-04-10,buy,10030.0,1,,
2000-04-11,sell,10201.0,1,33000.0,40400.0
2000-04-14,buy,9535.0,1,,
2000-04-20,settlement,9209.0,1,-66400.0,106800.0
2000-04-21,buy,9175.0,1,,
2000-04-26,sell,9050.0,1,-26200.0,133000.0
2000-04-27,buy,8578.0,1,,
2000-04-28,sell,8650.0,1,13200.0,119800.0
2000-05-02,buy,8890.0,1,,
2000-05-04,sell,8590.0,1,-61200.0,181000.0
2000-05-30,buy,8690.0,1,,
2000-06-02,sell,9000.0,1,60800.0,120200.0
2000-06-07,buy,9001.0,1,,
2000-06-17,sell,8868.0,1,-27800.0,148000.0
2000-06-20,buy,8870.0,1,,
2000-06-22,settlement,8920.0,1,8800.0,139200.0
2000-07-04,buy,8300.0,1,,
2000-07-20,settlement,8255.0,1,-10200.0,149400.0
2000-07-25,buy,8102.0,1,,
2000-07-28,sell,7920.0,1,-37600.0,187000.0
2000-07-31,buy,8119.0,1,,
2000-08-03,sell,7950.0,1,-35000.0,222000.0
2000-08-05,buy,7952.0,1,,
2000-08-08,sell,7835.0,1,-24600.0,246600.0
2000-09-13,buy,7380.0,1,,
2000-09-16,sell,7130.0,1,-51200.0,297800.0
2000-09-20,buy,6879.0,1,,
2000-09-21,settlement,6951.0,1,13200.0,284600.0
2000-09-25,buy,6650.0,1,,
2000-09-27,sell,6780.0,1,24800.0,259800.0
2000-10-02,buy,6310.0,1,,
2000-10-04,sell,6043.0,1,-54600.0,314400.0
2000-10-13,buy,5355.0,1,,
2000-10-19,settlement,5199.0,1,-32400.0,346800.0
2000-10-20,buy,5500.0,1,,
2000-10-21,sell,5600.0,1,18800.0,328000.0
2000-10-23,buy,5631.0,1,,
2000-11-07,sell,5794.0,1,31400.0,296600.0
2000-11-09,buy,6060.0,1,,
2000-11-10,sell,6160.0,1,18800.0,277800.0
2000-11-17,buy,5290.0,1,,
2000-11-27,sell,5549.0,1,50600.0,227200.0
2000-11-28,buy,5399.0,1,,
2000-12-02,sell,5401.0,1,-800.0,228000.0
2000-12-13,buy,5380.0,1,,
2000-12-14,sell,5365.0,1,-4200.0,232200.0
2001-01-11,buy,5422.0,1,,
2001-01-17,sell,5824.0,1,79200.0,153000.0
2001-01-29,buy,5922.0,1,,
2001-01-31,sell,5850.0,1,-15600.0,168600.0
2001-02-05,buy,5969.0,1,,
2001-02-22,settlement,5769.0,1,-41200.0,209800.0
2001-03-05,buy,5510.0,1,,
2001-03-09,sell,5649.0,1,26600.0,183200.0
2001-03-12,buy,5499.0,1,,
2001-03-16,sell,5750.0,1,49000.0,134200.0
2001-03-21,buy,5555.0,1,,
2001-03-22,settlement,5750.0,1,37800.0,96400.0
2001-03-26,buy,5833.0,1,,
2001-04-12,sell,5515.0,1,-64800.0,161200.0
2001-04-13,buy,5561.0,1,,
2001-04-19,settlement,5628.0,1,12200.0,149000.0
2001-04-27,buy,5519.0,1,,
2001-05-03,sell,5360.0,1,-33000.0,182000.0
2001-05-17,buy,5150.0,1,,
2001-05-17,settlement,5150.0,1,-1200.0,183200.0
2001-05-22,buy,5017.0,1,,
2001-06-21,settlement,4990.0,1,-6600.0,189800.0
2001-06-22,buy,4990.0,1,,
2001-06-28,sell,4856.0,1,-28000.0,217800.0
2001-06-29,buy,4870.0,1,,
2001-07-03,sell,4901.0,1,5000.0,212800.0
2001-07-05,buy,4749.0,1,,
2001-07-19,settlement,4175.0,1,-116000.0,328800.0
2001-07-25,buy,4038.0,1,,
2001-08-15,sell,4639.0,1,119000.0,209800.0
2001-08-16,buy,4580.0,1,,
2001-08-16,settlement,4649.0,1,12600.0,197200.0
2001-08-17,buy,4655.0,1,,
2001-08-20,sell,4550.0,1,-22200.0,219400.0
2001-08-22,buy,4521.0,1,,
2001-09-05,sell,4433.0,1,-18800.0,238200.0
2001-09-07,buy,4286.0,1,,
2001-09-20,settlement,3551.0,1,-148200.0,386400.0
2001-09-21,buy,3460.0,1,,
2001-10-11,sell,3698.0,1,46400.0,340000.0
2001-10-15,buy,3799.0,1,,
2001-10-18,settlement,3770.0,1,-7000.0,347000.0
2001-10-22,buy,3830.0,1,,
2001-10-23,sell,3946.0,1,22000.0,325000.0
2001-10-31,buy,3826.0,1,,
2001-11-02,sell,3919.0,1,17400.0,307600.0
2001-11-05,buy,3945.0,1,,
2001-11-22,settlement,4429.0,1,95600.0,212000.0
2001-11-28,buy,4536.0,1,,
2001-12-17,sell,5490.0,1,189600.0,54000.0
2001-12-18,buy,5520.0,1,,
2001-12-20,settlement,5285.0,1,-48200.0,102200.0
2001-12-24,buy,5075.0,1,,
2002-01-07,sell,5635.0,1,110800.0,10400.0
2002-01-10,buy,5825.0,1,,
2002-01-17,settlement,5450.0,1,-76200.0,86600.0
2002-01-18,buy,5452.0,1,,
2002-01-23,sell,5751.0,1,58600.0,28000.0
2002-02-04,buy,5811.0,1,,
2002-02-21,settlement,5656.0,1,-32200.0,76400.0
2002-02-25,buy,5632.0,1,,
2002-02-27,sell,5529.0,1,-21800.0,98200.0
2002-03-08,buy,6060.0,1,,
2002-03-15,sell,6072.0,1,1200.0,97000.0
2002-03-18,buy,5930.0,1,,
2002-03-21,settlement,6049.0,1,22600.0,74400.0
2002-03-26,buy,6141.0,1,,
2002-03-27,sell,6220.0,1,14600.0,59800.0
2002-03-28,buy,6099.0,1,,
2002-03-29,sell,6170.0,1,13000.0,46800.0
2002-04-03,buy,6181.0,1,,
2002-04-18,sell,6360.0,1,34600.0,17400.0
2002-04-23,buy,6379.0,1,,
2002-05-09,sell,5880.0,1,-101000.0,118400.0
2002-05-16,buy,5876.0,1,,
2002-05-16,settlement,5742.0,1,-28000.0,146400.0
2002-05-21,buy,5501.0,1,,
2002-06-19,sell,5545.0,1,7600.0,138800.0
2002-06-20,buy,5336.0,1,,
2002-06-20,settlement,5410.0,1,13600.0,125200.0
2002-06-21,buy,5341.0,1,,
2002-06-28,sell,5155.0,1,-38400.0,163600.0
2002-07-01,buy,5120.0,1,,
2002-07-18,settlement,5199.0,1,14600.0,149000.0
2002-07-29,buy,4800.0,1,,
2002-08-01,sell,4905.0,1,19800.0,129200.0
2002-08-06,buy,4482.0,1,,
2002-08-22,sell,4893.0,1,81000.0,48200.0
2002-08-27,buy,4939.0,1,,
2002-09-19,settlement,4441.0,1,-100800.0,149000.0
2002-09-20,buy,4305.0,1,,
2002-09-24,sell,4300.0,1,-2200.0,151200.0
2002-10-01,buy,4111.0,1,,
2002-10-17,settlement,4266.0,1,29800.0,121400.0
2002-10-18,buy,4310.0,1,,
2002-10-21,sell,4350.0,1,6800.0,114600.0
2002-10-23,buy,4314.0,1,,
2002-10-25,sell,4500.0,1,36000.0,78600.0
2002-10-28,buy,4570.0,1,,
2002-10-30,sell,4501.0,1,-15000.0,93600.0
2002-11-04,buy,4586.0,1,,
2002-11-05,sell,4605.0,1,2600.0,91000.0
2002-11-15,buy,4765.0,1,,
2002-11-21,settlement,4631.0,1,-28000.0,119000.0
2002-11-26,buy,4722.0,1,,
2002-11-28,sell,4720.0,1,-1600.0,120600.0
2002-11-29,buy,4644.0,1,,
2002-12-03,sell,4702.0,1,10400.0,110200.0
2002-12-06,buy,4738.0,1,,
2002-12-19,settlement,4550.0,1,-38800.0,149000.0
2002-12-27,buy,4527.0,1,,
2003-01-14,sell,5025.0,1,98400.0,50600.0
