date,action,price,contracts,profit,drawdown
2000-01-07,buy,8781.0,1,,
2000-01-11,sell,9340.0,1,110600.0,-28600.0
2000-01-20,buy,9217.0,1,,
2000-01-20,settlement,9269.0,1,9200.0,-600.0
2000-01-21,buy,9250.0,1,,
2000-01-24,sell,9409.0,1,30600.0,-2600.0
2000-01-28,buy,9660.0,1,,
2000-01-31,sell,9736.0,1,14000.0,12200.0
2000-02-01,buy,9949.0,1,,
2000-02-17,settlement,10293.0,1,67600.0,6400.0
2000-02-21,buy,10219.0,1,,
2000-02-22,sell,9961.0,1,-52800.0,61200.0
2000-03-16,buy,8650.0,1,,
2000-03-16,settlement,8664.0,1,1600.0,59600.0
2000-03-21,buy,8259.0,1,,
2000-03-27,sell,9520.0,1,251000.0,34200.0
2000-04-01,buy,9900.0,1,,
2000-04-05,sell,10209.0,1,60600.0,-12600.0
2000-04-10,buy,10030.0,1,,
2000-04-11,sell,10201.0,1,33000.0,13200.0
2000-04-14,buy,9535.0,1,,
2000-04-20,settlement,9209.0,1,-66400.0,95600.0
2000-04-21,buy,9175.0,1,,
2000-04-26,sell,9050.0,1,-26200.0,121800.0
2000-04-29,buy,8820.0,1,,
2000-05-04,sell,8590.0,1,-47200.0,169000.0
2000-05-09,buy,8697.0,1,,
2000-05-10,sell,8770.0,1,13400.0,155600.0
2000-05-11,buy,8450.0,1,,
2000-05-12,sell,8530.0,1,14800.0,140800.0
2000-06-01,buy,8941.0,1,,
2000-06-02,sell,9000.0,1,10600.0,130200.0
2000-06-07,buy,9001.0,1,,
2000-06-17,sell,8868.0,1,-27800.0,158000.0
2000-06-20,buy,8870.0,1,,
2000-06-22,settlement,8920.0,1,8800.0,149200.0
2000-07-03,buy,8272.0,1,,
2000-07-20,settlement,8255.0,1,-4600.0,153800.0
2000-07-21,buy,8300.0,1,,
2000-07-24,sell,8216.0,1,-18000.0,171800.0
2000-07-25,buy,8102.0,1,,
2000-07-28,sell,7920.0,1,-37600.0,209400.0
2000-08-03,buy,7950.0,1,,
2000-08-04,sell,7978.0,1,4400.0,205000.0
2000-08-24,buy,8219.0,1,,
2000-08-28,sell,8051.0,1,-34800.0,239800.0
2000-08-31,buy,7511.0,1,,
2000-09-01,sell,7649.0,1,26400.0,213400.0
2000-09-05,buy,7775.0,1,,
2000-09-14,sell,7430.0,1,-70200.0,283600.0
2000-09-16,buy,7130.0,1,,
2000-09-19,sell,6861.0,1,-55000.0,338600.0
2000-09-20,buy,6879.0,1,,
2000-09-21,settlement,6951.0,1,13200.0,325400.0
2000-09-26,buy,6606.0,1,,
2000-09-27,sell,6780.0,1,33600.0,291800.0
2000-10-13,buy,5355.0,1,,
2000-10-19,settlement,5199.0,1,-32400.0,324200.0
2000-10-20,buy,5500.0,1,,
2000-10-21,sell,5600.0,1,18800.0,305400.0
2000-11-09,buy,6060.0,1,,
2000-11-15,sell,6043.0,1,-4600.0,310000.0
2000-11-17,buy,5290.0,1,,
2000-11-22,sell,5110.0,1,-37200.0,347200.0
2000-11-28,buy,5399.0,1,,
2000-12-01,sell,5236.0,1,-33800.0,381000.0
2000-12-11,buy,5354.0,1,,
2000-12-12,sell,5335.0,1,-5000.0,386000.0
2000-12-13,buy,5380.0,1,,
2000-12-14,sell,5365.0,1,-4200.0,390200.0
2000-12-28,buy,4608.0,1,,
2000-12-29,sell,4800.0,1,37200.0,353000.0
2001-01-02,buy,4702.0,1,,
2001-01-08,sell,5290.0,1,116400.0,236600.0
2001-01-10,buy,5380.0,1,,
2001-01-15,sell,5320.0,1,-13200.0,249800.0
2001-01-17,buy,5824.0,1,,
2001-01-18,sell,5830.0,1,0.0,249800.0
2001-01-29,buy,5922.0,1,,
2001-01-31,sell,5850.0,1,-15600.0,265400.0
2001-02-05,buy,5969.0,1,,
2001-02-22,settlement,5769.0,1,-41200.0,306600.0
2001-03-01,buy,5581.0,1,,
2001-03-02,sell,5541.0,1,-9200.0,315800.0
2001-03-12,buy,5499.0,1,,
2001-03-16,sell,5750.0,1,49000.0,266800.0
2001-03-27,buy,5909.0,1,,
2001-03-28,sell,5900.0,1,-3000.0,269800.0
2001-03-30,buy,5858.0,1,,
2001-04-12,sell,5515.0,1,-69800.0,339600.0
2001-04-13,buy,5561.0,1,,
2001-04-19,settlement,5628.0,1,12200.0,327400.0
2001-04-26,buy,5541.0,1,,
2001-04-27,sell,5519.0,1,-5600.0,333000.0
2001-05-17,buy,5150.0,1,,
2001-05-17,settlement,5150.0,1,-1200.0,334200.0
2001-05-22,buy,5017.0,1,,
2001-05-25,sell,5190.0,1,33400.0,300800.0
2001-06-01,buy,5110.0,1,,
2001-06-21,settlement,4990.0,1,-25200.0,326000.0
2001-06-22,buy,4990.0,1,,
2001-06-28,sell,4856.0,1,-28000.0,354000.0
2001-06-29,buy,4870.0,1,,
2001-07-19,settlement,4175.0,1,-140200.0,494200.0
2001-07-23,buy,4202.0,1,,
2001-07-25,sell,4038.0,1,-34000.0,528200.0
2001-07-27,buy,4271.0,1,,
2001-08-16,settlement,4649.0,1,74400.0,453800.0
2001-08-17,buy,4655.0,1,,
2001-08-20,sell,4550.0,1,-22200.0,476000.0
2001-08-22,buy,4521.0,1,,
2001-09-05,sell,4433.0,1,-18800.0,494800.0
2001-09-07,buy,4286.0,1,,
2001-09-20,settlement,3551.0,1,-148200.0,643000.0
2001-09-21,buy,3460.0,1,,
2001-10-05,sell,3496.0,1,6000.0,637000.0
2001-10-18,buy,3720.0,1,,
2001-10-18,settlement,3770.0,1,8800.0,628200.0
2001-10-31,buy,3826.0,1,,
2001-11-14,sell,4128.0,1,59200.0,569000.0
2001-12-03,buy,4459.0,1,,
2001-12-10,sell,5312.0,1,169400.0,399600.0
2001-12-11,buy,5240.0,1,,
2001-12-17,sell,5490.0,1,48800.0,350800.0
2001-12-18,buy,5520.0,1,,
2001-12-20,settlement,5285.0,1,-48200.0,399000.0
2001-12-21,buy,5231.0,1,,
2001-12-26,sell,5430.0,1,38600.0,360400.0
2002-01-03,buy,5650.0,1,,
2002-01-07,sell,5635.0,1,-4200.0,364600.0
2002-01-09,buy,5815.0,1,,
2002-01-17,settlement,5450.0,1,-74200.0,438800.0
2002-01-18,buy,5452.0,1,,
2002-01-29,sell,6008.0,1,110000.0,328800.0
2002-02-04,buy,5811.0,1,,
2002-02-21,settlement,5656.0,1,-32200.0,361000.0
2002-02-27,buy,5529.0,1,,
2002-03-07,sell,6138.0,1,120600.0,240400.0
2002-03-08,buy,6060.0,1,,
2002-03-21,settlement,6049.0,1,-3400.0,243800.0
2002-03-28,buy,6099.0,1,,
2002-04-01,sell,6103.0,1,-400.0,244200.0
2002-04-03,buy,6181.0,1,,
2002-04-18,sell,6360.0,1,34600.0,209600.0
2002-04-26,buy,6309.0,1,,
2002-05-09,sell,5880.0,1,-87000.0,296600.0
2002-05-16,buy,5876.0,1,,
2002-05-16,settlement,5742.0,1,-28000.0,324600.0
2002-05-17,buy,5795.0,1,,
2002-06-19,sell,5545.0,1,-51200.0,375800.0
2002-06-21,buy,5341.0,1,,
2002-06-27,sell,5163.0,1,-36800.0,412600.0
2002-07-04,buy,5038.0,1,,
2002-07-15,sell,5381.0,1,67400.0,345200.0
2002-07-18,buy,5213.0,1,,
2002-07-18,settlement,5199.0,1,-4000.0,349200.0
2002-07-23,buy,5006.0,1,,
2002-07-24,sell,5100.0,1,17600.0,331600.0
2002-07-26,buy,4912.0,1,,
2002-08-22,settlement,4946.0,1,5600.0,326000.0
2002-08-27,buy,4939.0,1,,
2002-09-19,settlement,4441.0,1,-100800.0,426800.0
2002-09-20,buy,4305.0,1,,
2002-10-09,sell,3939.0,1,-74400.0,501200.0
2002-10-11,buy,3927.0,1,,
2002-10-17,settlement,4266.0,1,66600.0,434600.0
2002-10-18,buy,4310.0,1,,
2002-10-25,sell,4500.0,1,36800.0,397800.0
2002-10-31,buy,4484.0,1,,
2002-11-01,sell,4558.0,1,13600.0,384200.0
2002-11-04,buy,4586.0,1,,
2002-11-05,sell,4605.0,1,2600.0,381600.0
2002-11-14,buy,4668.0,1,,
2002-11-19,sell,4788.0,1,22800.0,358800.0
2002-11-27,buy,4640.0,1,,
2002-12-03,sell,4702.0,1,11200.0,347600.0
2002-12-10,buy,4750.0,1,,
2002-12-11,sell,4730.0,1,-5200.0,352800.0
2002-12-12,buy,4690.0,1,,
2002-12-19,settlement,4550.0,1,-29200.0,382000.0
2002-12-27,buy,4527.0,1,,
2003-01-14,sell,5025.0,1,98400.0,283600.0
2003-01-17,buy,4930.0,1,,
2003-01-21,sell,4968.0,1,6400.0,277200.0
2003-02-06,buy,5007.0,1,,
2003-02-20,settlement,4560.0,1,-90600.0,367800.0
2003-03-07,buy,4348.0,1,,
2003-03-20,settlement,4588.0,1,46800.0,321000.0
2003-03-21,buy,4574.0,1,,
2003-04-17,settlement,4557.0,1,-4600.0,325600.0
2003-04-30,buy,4235.0,1,,
2003-05-05,sell,4200.0,1,-8200.0,333800.0
2003-05-12,buy,4225.0,1,,
2003-05-22,settlement,4241.0,1,2000.0,331800.0
2003-05-30,buy,4469.0,1,,
2003-06-05,sell,4706.0,1,46200.0,285600.0
2003-06-09,buy,4683.0,1,,
2003-06-17,sell,4989.0,1,60000.0,225600.0
2003-06-23,buy,4995.0,1,,
2003-06-25,sell,4886.0,1,-23000.0,248600.0
2003-06-26,buy,4911.0,1,,
2003-06-30,sell,4840.0,1,-15400.0,264000.0
2003-07-03,buy,5194.0,1,,
2003-07-07,sell,5218.0,1,3600.0,260400.0
2003-07-11,buy,5206.0,1,,
2003-07-14,sell,5265.0,1,10600.0,249800.0
2003-07-18,buy,5251.0,1,,
2003-07-22,sell,5239.0,1,-3600.0,253400.0
2003-08-05,buy,5389.0,1,,
2003-08-11,sell,5200.0,1,-39000.0,292400.0
2003-08-12,buy,5260.0,1,,
2003-08-14,sell,5464.0,1,39600.0,252800.0
2003-08-15,buy,5490.0,1,,
2003-08-19,sell,5640.0,1,28800.0,224000.0
2003-08-28,buy,5559.0,1,,
2003-09-03,sell,5780.0,1,43000.0,181000.0
2003-09-05,buy,5680.0,1,,
2003-09-10,sell,5678.0,1,-1600.0,182600.0
2003-09-17,buy,5758.0,1,,
2003-09-18,settlement,5759.0,1,-1000.0,183600.0
2003-09-19,buy,5782.0,1,,
2003-09-22,sell,5717.0,1,-14200.0,197800.0
2003-09-24,buy,5723.0,1,,
2003-09-25,sell,5660.0,1,-13800.0,211600.0
2003-10-07,buy,5843.0,1,,
2003-10-08,sell,5850.0,1,200.0,211400.0
2003-10-20,buy,6060.0,1,,
2003-10-23,sell,5980.0,1,-17200.0,228600.0
2003-10-24,buy,5965.0,1,,
2003-10-30,sell,6150.0,1,35800.0,192800.0
2003-10-31,buy,6125.0,1,,
2003-11-04,sell,6170.0,1,7800.0,185000.0
2003-11-05,buy,6129.0,1,,
2003-11-13,sell,6070.0,1,-13000.0,198000.0
2003-11-18,buy,5978.0,1,,
2003-11-20,settlement,5898.0,1,-17200.0,215200.0
2003-11-25,buy,5924.0,1,,
2003-11-28,sell,5828.0,1,-20400.0,235600.0
2003-12-03,buy,5922.0,1,,
2003-12-16,sell,5892.0,1,-7200.0,242800.0
2003-12-18,buy,5785.0,1,,
2003-12-18,settlement,5780.0,1,-2200.0,245000.0
2004-01-02,buy,5900.0,1,,
2004-01-06,sell,6172.0,1,53200.0,191800.0
2004-01-07,buy,6163.0,1,,
2004-01-28,settlement,6367.0,1,39600.0,152200.0
2004-02-11,buy,6487.0,1,,
2004-02-19,settlement,6716.0,1,44600.0,107600.0
2004-02-24,buy,6675.0,1,,
2004-02-26,sell,6707.0,1,5200.0,102400.0
2004-03-16,buy,6506.0,1,,
2004-03-18,settlement,6845.0,1,66600.0,35800.0
2004-03-19,buy,6828.0,1,,
2004-03-22,sell,6352.0,1,-96400.0,132200.0
2004-03-25,buy,6180.0,1,,
2004-04-14,sell,6771.0,1,117000.0,15200.0
2004-04-16,buy,6736.0,1,,
2004-04-21,sell,6815.0,1,14600.0,16200.0
2004-04-23,buy,6775.0,1,,
2004-04-26,sell,6751.0,1,-6000.0,22200.0
2004-04-28,buy,6659.0,1,,
2004-04-30,sell,6361.0,1,-60800.0,83000.0
2004-05-03,buy,6050.0,1,,
2004-05-20,settlement,5685.0,1,-74200.0,157200.0
2004-05-21,buy,5734.0,1,,
2004-06-17,settlement,5607.0,1,-26600.0,183800.0
2004-06-18,buy,5572.0,1,,
2004-07-22,settlement,5291.0,1,-57400.0,241200.0
2004-07-28,buy,5398.0,1,,
2004-08-19,settlement,5528.0,1,24800.0,216400.0
